,acc
0,0.16071428571428573
1,0.16071428571428573
2,0.16071428571428573
3,0.16071428571428573
4,0.16071428571428573
5,0.16071428571428573
6,0.16071428571428573
7,0.16071428571428573
8,0.16071428571428573
9,0.16071428571428573
10,0.16071428571428573
11,0.16071428571428573
12,0.16071428571428573
13,0.16071428571428573
14,0.16071428571428573
15,0.16071428571428573
16,0.16071428571428573
17,0.16071428571428573
18,0.16071428571428573
19,0.16071428571428573
20,0.16071428571428573
21,0.16071428571428573
22,0.16071428571428573
23,0.16071428571428573
24,0.16071428571428573
25,0.16071428571428573
26,0.16071428571428573
27,0.16071428571428573
28,0.16071428571428573
29,0.16071428571428573
30,0.16071428571428573
31,0.16071428571428573
32,0.16071428571428573
33,0.16071428571428573
34,0.16071428571428573
35,0.16071428571428573
36,0.16071428571428573
37,0.16071428571428573
38,0.16071428571428573
39,0.16071428571428573
40,0.16071428571428573
41,0.16071428571428573
42,0.16260162601626016
43,0.1675377468060395
44,0.17087688734030199
45,0.1711672473867596
46,0.1711672473867596
47,0.1714576074332172
48,0.1714576074332172
49,0.1717479674796748
50,0.1717479674796748
51,0.1717479674796748
52,0.1717479674796748
53,0.1720383275261324
54,0.1720383275261324
55,0.1720383275261324
56,0.1720383275261324
57,0.1720383275261324
58,0.1720383275261324
59,0.1720383275261324
60,0.1720383275261324
61,0.1720383275261324
62,0.1720383275261324
63,0.1720383275261324
64,0.1720383275261324
65,0.1720383275261324
66,0.1720383275261324
67,0.1720383275261324
68,0.1720383275261324
69,0.1720383275261324
70,0.1720383275261324
71,0.1720383275261324
72,0.1720383275261324
73,0.17232868757259
74,0.16506968641114983
75,0.17276422764227642
76,0.17247386759581881
77,0.1718931475029036
78,0.1711672473867596
79,0.1720383275261324
80,0.1717479674796748
81,0.1717479674796748
82,0.1717479674796748
83,0.1717479674796748
84,0.1717479674796748
85,0.1717479674796748
86,0.1717479674796748
87,0.17232868757259
88,0.1717479674796748
89,0.1720383275261324
90,0.1720383275261324
91,0.1718931475029036
92,0.1718931475029036
93,0.1721835075493612
94,0.17290940766550522
95,0.1721835075493612
96,0.1710220673635308
97,0.1717479674796748
98,0.17319976771196283
99,0.17276422764227642
100,0.1711672473867596
101,0.1752322880371661
102,0.1720383275261324
103,0.1718931475029036
104,0.1720383275261324
105,0.17334494773519163
106,0.17319976771196283
107,0.171602787456446
108,0.17261904761904762
109,0.17261904761904762
110,0.17232868757259
111,0.1718931475029036
112,0.17261904761904762
113,0.1721835075493612
114,0.1720383275261324
115,0.17232868757259
116,0.17232868757259
117,0.1714576074332172
118,0.17261904761904762
119,0.1720383275261324
120,0.17247386759581881
121,0.17334494773519163
122,0.1720383275261324
123,0.17232868757259
124,0.1717479674796748
125,0.1718931475029036
126,0.17232868757259
127,0.17232868757259
128,0.17232868757259
129,0.17232868757259
130,0.17232868757259
131,0.17261904761904762
132,0.17290940766550522
133,0.17247386759581881
134,0.17261904761904762
135,0.17290940766550522
136,0.17290940766550522
137,0.17276422764227642
138,0.17261904761904762
139,0.17290940766550522
140,0.17305458768873402
141,0.17436120789779327
142,0.17392566782810684
143,0.18191056910569106
144,0.18757259001161442
145,0.1910569105691057
146,0.19018583042973286
147,0.18815331010452963
148,0.19062137049941927
149,0.18568524970963995
150,0.18873403019744484
151,0.18510452961672474
152,0.18554006968641115
153,0.18583042973286876
154,0.18466898954703834
155,0.18292682926829268
156,0.18234610917537747
157,0.1839430894308943
158,0.18452380952380953
159,0.18510452961672474
160,0.18481416957026714
161,0.1839430894308943
162,0.18481416957026714
163,0.18307200929152148
164,0.1833623693379791
165,0.1835075493612079
166,0.18321718931475028
167,0.18321718931475028
168,0.18321718931475028
169,0.1833623693379791
170,0.1833623693379791
171,0.1833623693379791
