,acc
0,0.05952380952380952
1,0.05952380952380952
2,0.07491289198606271
3,0.0820267131242741
4,0.1017711962833914
5,0.1559233449477352
6,0.1765389082462253
7,0.1752322880371661
8,0.15810104529616725
9,0.16216608594657375
10,0.16419860627177701
11,0.1639082462253194
12,0.16318234610917537
13,0.16318234610917537
14,0.16318234610917537
15,0.16434378629500582
16,0.16463414634146342
17,0.1640534262485482
18,0.1639082462253194
19,0.16303716608594657
20,0.16245644599303136
21,0.16245644599303136
22,0.16245644599303136
23,0.16245644599303136
24,0.16245644599303136
25,0.16260162601626016
26,0.16260162601626016
27,0.16260162601626016
28,0.16260162601626016
29,0.16260162601626016
30,0.16260162601626016
31,0.16260162601626016
32,0.16260162601626016
33,0.16332752613240417
34,0.16318234610917537
35,0.16318234610917537
36,0.16477932636469222
37,0.16477932636469222
38,0.16477932636469222
39,0.16448896631823462
40,0.16448896631823462
41,0.16448896631823462
42,0.16463414634146342
43,0.16492450638792103
44,0.16492450638792103
45,0.16898954703832753
46,0.18278164924506388
47,0.18916957026713124
48,0.20121951219512196
49,0.21951219512195122
50,0.2457897793263647
51,0.2568234610917538
52,0.25653310104529614
53,0.25551684088269455
54,0.2572590011614402
55,0.2571138211382114
56,0.259581881533101
57,0.25914634146341464
58,0.25653310104529614
59,0.2621951219512195
60,0.2626306620209059
61,0.26669570267131243
62,0.2727932636469222
63,0.2616144018583043
64,0.2868757259001161
65,0.2842624854819977
66,0.2896341463414634
67,0.2889082462253194
68,0.2886178861788618
69,0.28673054587688734
70,0.28673054587688734
71,0.2868757259001161
72,0.2913763066202091
73,0.2955865272938444
74,0.29544134727061555
75,0.2955865272938444
76,0.2964576074332172
77,0.2970383275261324
78,0.2970383275261324
79,0.2976190476190476
80,0.3003774680603949
81,0.29994192799070846
82,0.29936120789779325
83,0.2922473867595819
84,0.2910859465737515
85,0.2874564459930314
86,0.2874564459930314
87,0.28789198606271776
88,0.2893437862950058
89,0.2846980255516841
90,0.2874564459930314
91,0.2838269454123113
92,0.2887630662020906
93,0.29006968641114983
94,0.2932636469221835
95,0.29515098722415795
96,0.2955865272938444
97,0.2968931475029036
98,0.305458768873403
99,0.33914053426248547
100,0.33914053426248547
101,0.34465737514518
102,0.34465737514518
103,0.34973867595818814
104,0.35235191637630664
105,0.3680313588850174
106,0.3758710801393728
107,0.38022648083623695
108,0.3822590011614402
109,0.38530778164924506
110,0.3842915214866434
111,0.38559814169570267
112,0.3869047619047619
113,0.38777584204413473
114,0.38777584204413473
115,0.3938734030197445
116,0.3983739837398374
117,0.39968060394889665
118,0.3969221835075494
119,0.39648664343786294
120,0.39735772357723576
121,0.3953252032520325
122,0.40185830429732866
123,0.40432636469221833
124,0.37819396051103366
125,0.373548199767712
126,0.37311265969802554
127,0.37369337979094075
128,0.36904761904761907
129,0.3651277584204414
130,0.3632404181184669
131,0.3626596980255517
132,0.3629500580720093
133,0.36440185830429733
134,0.36019163763066203
135,0.35627177700348434
136,0.3556910569105691
137,0.3554006968641115
138,0.3554006968641115
139,0.3555458768873403
140,0.3554006968641115
141,0.3551103368176539
142,0.3554006968641115
143,0.3564169570267131
144,0.3564169570267131
145,0.3564169570267131
146,0.38167828106852497
147,0.3900987224157956
148,0.38864692218350755
149,0.3903890824622532
150,0.3903890824622532
151,0.3902439024390244
152,0.391260162601626
153,0.3911149825783972
154,0.3941637630662021
155,0.3969221835075494
156,0.397212543554007
157,0.3969221835075494
158,0.39590592334494773
159,0.3938734030197445
160,0.3943089430894309
161,0.3998257839721254
162,0.4101335656213705
163,0.4096980255516841
164,0.4265389082462253
165,0.44439605110336816
166,0.44439605110336816
167,0.44439605110336816
168,0.44439605110336816
169,0.4442508710801394
170,0.4442508710801394
171,0.4442508710801394
172,0.44439605110336816
173,0.4448315911730546
174,0.4462833914053426
175,0.44773519163763065
176,0.4487514518002323
177,0.4538327526132404
178,0.45513937282229966
179,0.4580429732868757
180,0.4838850174216028
181,0.4806910569105691
182,0.4883855981416957
183,0.4883855981416957
184,0.4891114982578397
185,0.49027293844367015
186,0.4907084785133566
187,0.4946283391405343
188,0.49506387921022066
189,0.5017421602787456
190,0.5024680603948897
191,0.5069686411149826
192,0.5126306620209059
193,0.5129210220673636
194,0.5136469221835076
195,0.5139372822299652
196,0.5150987224157956
197,0.5190185830429733
198,0.5187282229965157
199,0.5184378629500581
200,0.5185830429732868
201,0.5188734030197445
202,0.519163763066202
203,0.5204703832752613
204,0.5165505226480837
205,0.5165505226480837
206,0.5158246225319396
207,0.5175667828106852
208,0.5178571428571429
209,0.5168408826945412
210,0.5188734030197445
211,0.5187282229965157
212,0.5184378629500581
213,0.5190185830429733
214,0.5188734030197445
215,0.523664343786295
216,0.5238095238095238
217,0.5240998838559814
218,0.5286004645760743
219,0.5315040650406504
220,0.532520325203252
221,0.5331010452961672
222,0.533246225319396
223,0.5335365853658537
224,0.5358594657375145
225,0.5376016260162602
226,0.5380371660859465
227,0.5389082462253194
228,0.5467479674796748
229,0.5484901277584204
230,0.5486353077816493
231,0.5487804878048781
232,0.5468931475029036
233,0.5484901277584204
234,0.5545876887340302
235,0.5554587688734031
236,0.5598141695702671
237,0.5598141695702671
238,0.5601045296167247
239,0.56068524970964
240,0.562137049941928
241,0.5634436701509872
242,0.5669279907084785
243,0.5679442508710801
244,0.5691056910569106
245,0.5720092915214866
246,0.5724448315911731
247,0.5763646922183507
248,0.5818815331010453
249,0.584349593495935
250,0.5855110336817654
251,0.5892857142857143
252,0.5911730545876888
253,0.5918989547038328
254,0.5961091753774681
255,0.5988675958188153
256,0.600609756097561
257,0.6039488966318235
258,0.610191637630662
259,0.610191637630662
260,0.6149825783972126
261,0.616144018583043
262,0.6171602787456446
263,0.6216608594657376
264,0.6219512195121951
265,0.6226771196283392
266,0.625
267,0.6306620209059234
268,0.6313879210220673
269,0.6325493612078978
270,0.6328397212543554
271,0.6340011614401858
272,0.6357433217189314
273,0.6363240418118467
274,0.6371951219512195
275,0.6406794425087108
276,0.6409698025551684
277,0.6408246225319396
278,0.6415505226480837
279,0.6450348432055749
280,0.6443089430894309
281,0.6443089430894309
282,0.6450348432055749
283,0.6472125435540069
284,0.6480836236933798
285,0.6476480836236934
286,0.6512775842044135
287,0.6488095238095238
288,0.658246225319396
289,0.6594076655052264
290,0.6570847851335656
291,0.657520325203252
292,0.6596980255516841
293,0.6595528455284553
294,0.6599883855981417
295,0.6602787456445993
296,0.6611498257839721
297,0.6612950058072009
298,0.6617305458768873
299,0.664198606271777
300,0.6657955865272939
301,0.6689895470383276
302,0.6673925667828107
303,0.6673925667828107
304,0.667828106852497
305,0.667828106852497
306,0.6685540069686411
307,0.6685540069686411
308,0.6689895470383276
309,0.6692799070847851
310,0.6695702671312428
311,0.670150987224158
312,0.6713124274099884
313,0.6720383275261324
314,0.6721835075493612
315,0.6720383275261324
316,0.6724738675958188
317,0.6724738675958188
318,0.6727642276422764
319,0.673054587688734
320,0.6731997677119629
321,0.6733449477351916
322,0.6737804878048781
323,0.6740708478513356
324,0.674506387921022
325,0.674506387921022
326,0.6749419279907085
327,0.6759581881533101
328,0.6761033681765389
329,0.6763937282229965
330,0.6775551684088269
331,0.6778455284552846
332,0.6782810685249709
333,0.6788617886178862
334,0.6826364692218351
335,0.681910569105691
336,0.6833623693379791
337,0.6867015098722415
338,0.687137049941928
339,0.6875725900116144
340,0.6914924506387921
341,0.6919279907084785
342,0.6920731707317073
343,0.6925087108013938
344,0.6967189314750291
345,0.6971544715447154
346,0.6972996515679443
347,0.6974448315911731
348,0.6975900116144018
349,0.6983159117305459
350,0.6984610917537747
351,0.6984610917537747
352,0.6988966318234611
353,0.6990418118466899
354,0.7020905923344948
355,0.7020905923344948
356,0.7065911730545877
357,0.7073170731707317
358,0.7076074332171893
359,0.7078977932636469
360,0.7078977932636469
361,0.7080429732868757
362,0.7081881533101045
363,0.7084785133565621
364,0.7089140534262486
365,0.7089140534262486
366,0.7089140534262486
367,0.7089140534262486
368,0.7089140534262486
369,0.7090592334494773
370,0.7094947735191638
371,0.710075493612079
372,0.7103658536585366
373,0.710801393728223
374,0.7109465737514518
375,0.7116724738675958
376,0.7131242740998839
377,0.7192218350754936
378,0.71965737514518
379,0.7199477351916377
380,0.7190766550522648
