,accuracy,loss
0,tensor(0.5100),1.0248135936260223
1,tensor(0.5033),0.9992919158935547
2,tensor(0.5400),0.9675200027227402
3,tensor(0.5767),0.9482434278726578
4,tensor(0.5867),0.9411982005834579
5,tensor(0.6233),0.9055436652898788
6,tensor(0.5933),0.9116283842921257
7,tensor(0.6167),0.909605393409729
8,tensor(0.5900),0.9356681162118912
9,tensor(0.6333),0.8776905089616776
10,tensor(0.6067),0.9077925169467926
11,tensor(0.6267),0.8661601966619492
12,tensor(0.6633),0.8458272236585617
13,tensor(0.6033),0.8908378419280052
14,tensor(0.6400),0.7973924615979194
15,tensor(0.6267),0.7876946312189103
16,tensor(0.6800),0.7664927652478218
17,tensor(0.6167),0.863517085313797
18,tensor(0.6833),0.7572825053334236
19,tensor(0.7000),0.7685787257552147
20,tensor(0.6667),0.8247834965586662
21,tensor(0.6500),0.8479879280924797
22,tensor(0.6367),0.8442136242985725
23,tensor(0.6967),0.76828181296587
24,tensor(0.6633),0.7993469604849816
25,tensor(0.6833),0.7916379565000534
26,tensor(0.6633),0.7715879887342453
27,tensor(0.6867),0.7436283841729164
28,tensor(0.7033),0.7333613139390945
29,tensor(0.6567),0.761114946603775
30,tensor(0.6967),0.743972689807415
31,tensor(0.6933),0.7123821625113487
32,tensor(0.7567),0.6507289043068886
33,tensor(0.7433),0.6623702777922154
34,tensor(0.7233),0.6323839850723744
35,tensor(0.7600),0.6296771374344826
36,tensor(0.7267),0.5927004018425941
37,tensor(0.7633),0.575575184226036
38,tensor(0.7500),0.5679200749099255
39,tensor(0.7767),0.5129927161335945
40,tensor(0.7867),0.5564531484246253
41,tensor(0.7600),0.5733178116381168
42,tensor(0.7733),0.5603339941799641
43,tensor(0.7300),0.5650228966772556
44,tensor(0.7967),0.5038298577070236
45,tensor(0.7667),0.508390419781208
46,tensor(0.8067),0.5278948585689068
47,tensor(0.7933),0.504521073102951
48,tensor(0.8233),0.48478439196944234
49,tensor(0.7700),0.5440294030308723
50,tensor(0.7933),0.4946536827087402
51,tensor(0.7533),0.5489958050847054
52,tensor(0.8000),0.5174959345161915
53,tensor(0.7367),0.575878479629755
54,tensor(0.8100),0.46310311421751976
55,tensor(0.7733),0.5510209842026234
56,tensor(0.7300),0.5781240105628968
57,tensor(0.7767),0.5253374089300632
58,tensor(0.8133),0.49488424718379975
59,tensor(0.7767),0.5339352224767208
60,tensor(0.8233),0.4990909260511398
61,tensor(0.7500),0.5855171322822571
62,tensor(0.8167),0.46572382241487503
63,tensor(0.8100),0.466021329164505
64,tensor(0.8033),0.46655482307076457
65,tensor(0.7767),0.5343603664636611
66,tensor(0.7733),0.5294871485233307
67,tensor(0.7867),0.5083889997005463
68,tensor(0.8100),0.4668234045803547
69,tensor(0.8133),0.43900057300925255
70,tensor(0.7867),0.5179951290786267
71,tensor(0.8067),0.49443858429789544
72,tensor(0.7667),0.5627503934502601
73,tensor(0.7567),0.5106082957983017
74,tensor(0.7867),0.5146740496158599
75,tensor(0.7767),0.5334472218155861
76,tensor(0.7700),0.5551742370426654
77,tensor(0.7800),0.5817351458966732
78,tensor(0.8300),0.4320856074988842
79,tensor(0.7733),0.471246594786644
80,tensor(0.8133),0.46796300120651724
81,tensor(0.8167),0.4873531521856785
82,tensor(0.8167),0.459117291867733
83,tensor(0.7433),0.5332126374542713
84,tensor(0.7700),0.5142359174787998
85,tensor(0.7667),0.5013563746958971
86,tensor(0.8000),0.4828242077678442
87,tensor(0.8267),0.44949166744947433
88,tensor(0.8000),0.48171943947672846
89,tensor(0.7733),0.5461541759222746
90,tensor(0.7933),0.498260103687644
91,tensor(0.7600),0.5324769458174705
92,tensor(0.7933),0.4940883431583643
93,tensor(0.8467),0.42955242320895193
94,tensor(0.8000),0.5145788267999888
95,tensor(0.8100),0.4879242327809334
96,tensor(0.7867),0.5351418714970351
97,tensor(0.8433),0.4499353654682636
98,tensor(0.7900),0.46946588307619097
99,tensor(0.8333),0.46572788529098036
100,tensor(0.8367),0.4602430333942175
101,tensor(0.8367),0.47937336802482605
102,tensor(0.8233),0.4812873599678278
103,tensor(0.8433),0.40806033231317995
104,tensor(0.8433),0.4152310545742512
105,tensor(0.8233),0.44325853906571866
106,tensor(0.8300),0.4719050829857588
107,tensor(0.8433),0.4462452867627144
108,tensor(0.8467),0.44182333573698995
109,tensor(0.8000),0.4830941665917635
110,tensor(0.8367),0.4305191991478205
