,accuracy,loss
0,tensor(0.4867),1.07488086104393
1,tensor(0.4800),1.0573720508813857
2,tensor(0.4800),1.0311917531490327
3,tensor(0.5067),1.0033313351869584
4,tensor(0.5467),0.9967963051795959
5,tensor(0.5467),0.9933619064092636
6,tensor(0.4700),1.0126659816503525
7,tensor(0.5067),1.0023753809928895
8,tensor(0.4900),1.0006041115522384
9,tensor(0.4967),1.0042110818624497
10,tensor(0.4967),1.0040533792972566
11,tensor(0.4900),1.0031044322252274
12,tensor(0.4800),1.0039411729574204
13,tensor(0.5033),1.000990821123123
14,tensor(0.5000),1.0018483209609985
15,tensor(0.5167),0.9984910559654235
16,tensor(0.4867),1.0049976533651352
17,tensor(0.5400),0.9987630653381347
18,tensor(0.4900),1.0053718608617783
19,tensor(0.5367),0.9958710569143295
20,tensor(0.4967),1.0055036079883575
21,tensor(0.5267),0.9961044412851333
22,tensor(0.5200),0.993271432518959
23,tensor(0.4933),1.0048393434286118
24,tensor(0.5133),1.0032354539632797
25,tensor(0.5833),0.9900537866353989
26,tensor(0.5000),1.0055800253152847
27,tensor(0.5467),0.9903778517246247
28,tensor(0.5633),0.9879192399978638
29,tensor(0.5133),0.9933014714717865
30,tensor(0.4700),1.004897305369377
31,tensor(0.5033),0.9959782981872558
32,tensor(0.5400),1.0024871909618378
33,tensor(0.5133),0.992699476480484
34,tensor(0.5300),0.992528046965599
35,tensor(0.5267),0.9931865054368972
36,tensor(0.5433),0.9884274542331696
37,tensor(0.5233),0.997746222615242
38,tensor(0.5400),0.9893440300226212
39,tensor(0.5600),0.9879371345043182
40,tensor(0.5133),0.9930230087041855
41,tensor(0.5700),0.9798369139432908
42,tensor(0.5567),0.9743535530567169
43,tensor(0.5633),0.9586154311895371
44,tensor(0.6767),0.8311698043346405
45,tensor(0.6467),0.7630963772535324
46,tensor(0.6767),0.7354893040657043
47,tensor(0.6500),0.6938616144657135
48,tensor(0.6833),0.684608371257782
49,tensor(0.6767),0.6732722723484039
50,tensor(0.6600),0.6831586882472038
51,tensor(0.6700),0.6777535569667816
52,tensor(0.6667),0.6818192702531815
53,tensor(0.6667),0.6749704945087432
54,tensor(0.6467),0.6727841448783874
55,tensor(0.6633),0.7555943709611893
56,tensor(0.6700),0.677215103507042
57,tensor(0.6833),0.6725209909677505
58,tensor(0.6933),0.6682334220409394
59,tensor(0.6833),0.6694232946634293
60,tensor(0.6833),0.6674497669935227
61,tensor(0.6767),0.6691014438867569
62,tensor(0.7000),0.6522461473941803
63,tensor(0.6867),0.6462151858210564
64,tensor(0.6633),0.6639215794205665
65,tensor(0.6433),0.6745526283979416
66,tensor(0.6900),0.6604915469884872
67,tensor(0.7067),0.6632186710834503
68,tensor(0.6533),0.6696686494350433
69,tensor(0.6867),0.6677777403593064
70,tensor(0.6900),0.6650714242458343
71,tensor(0.7067),0.6580411475896836
72,tensor(0.6500),0.6739708095788955
73,tensor(0.7033),0.6417948868870735
74,tensor(0.7267),0.6541022020578384
75,tensor(0.6700),0.670065984427929
76,tensor(0.6733),0.6697035199403762
77,tensor(0.6500),0.6713667345046997
78,tensor(0.6433),0.6677772283554078
79,tensor(0.6467),0.6648056185245514
80,tensor(0.6833),0.655932525396347
81,tensor(0.7067),0.6529922747611999
82,tensor(0.7467),0.6421576911211013
83,tensor(0.6867),0.6623778852820397
84,tensor(0.7867),0.6192220029234886
85,tensor(0.7233),0.608515065908432
86,tensor(0.7733),0.5945759248733521
87,tensor(0.7933),0.6098996701836586
88,tensor(0.8100),0.5340674978494644
89,tensor(0.7700),0.5588695299625397
90,tensor(0.7367),0.6578146487474441
91,tensor(0.8000),0.5719635298848152
92,tensor(0.6433),0.7204345178604126
93,tensor(0.7300),0.6554540202021599
94,tensor(0.6800),0.6788789692521096
95,tensor(0.6633),0.6907452762126922
96,tensor(0.6400),0.6812282752990723
97,tensor(0.6300),0.6758712047338485
98,tensor(0.6733),0.667056410908699
99,tensor(0.6600),0.6751498377323151
100,tensor(0.6700),0.6672191402316093
101,tensor(0.6900),0.6672430807352066
102,tensor(0.6833),0.6682040584087372
103,tensor(0.6700),0.6695293629169464
104,tensor(0.6733),0.6669709542393685
105,tensor(0.6800),0.6664155459403992
106,tensor(0.6867),0.6675186347961426
107,tensor(0.6800),0.6678171354532242
108,tensor(0.6800),0.6607510256767273
109,tensor(0.6867),0.6611568421125412
110,tensor(0.6700),0.6773748782277107
111,tensor(0.7233),0.6415760138630867
112,tensor(0.6900),0.6616344290971756
113,tensor(0.6533),0.678606544137001
114,tensor(0.6433),0.6649303796887398
115,tensor(0.7200),0.6276013839244843
116,tensor(0.8367),0.5699626830220222
117,tensor(0.8800),0.530475661456585
118,tensor(0.8467),0.530332000553608
119,tensor(0.8667),0.4854092180728912
120,tensor(0.8433),0.5201541727781296
121,tensor(0.9333),0.4440804123878479
122,tensor(0.9100),0.4417685666680336
123,tensor(0.9233),0.4539325781166553
124,tensor(0.8967),0.4382454624772072
125,tensor(0.9233),0.41295819014310836
126,tensor(0.9467),0.4082212942838669
127,tensor(0.9467),0.39736187011003493
128,tensor(0.9433),0.39998701721429825
129,tensor(0.9100),0.4472499391436577
130,tensor(0.9467),0.4032369743287563
131,tensor(0.9467),0.36996580705046656
132,tensor(0.9500),0.3295840173959732
133,tensor(0.9300),0.3642247125506401
134,tensor(0.9700),0.3153372453153133
