,accuracy,loss
0,tensor(0.5100),1.0259201234579087
1,tensor(0.5100),1.0260438650846482
2,tensor(0.5167),1.002444384098053
3,tensor(0.5267),1.0040045917034148
4,tensor(0.5100),0.9955780917406082
5,tensor(0.6467),0.8830894404649734
6,tensor(0.6267),0.7820162379741669
7,tensor(0.7200),0.6354829505085945
8,tensor(0.7267),0.593811566233635
9,tensor(0.7533),0.5434450817108154
10,tensor(0.7067),0.5364303734898567
11,tensor(0.7467),0.5201576340198517
12,tensor(0.7533),0.5210574287176132
13,tensor(0.7667),0.5181592977046967
14,tensor(0.7767),0.5108088797330856
15,tensor(0.7900),0.4782803097367287
16,tensor(0.8100),0.4624180133640766
17,tensor(0.8000),0.48441809728741647
18,tensor(0.7733),0.487746062874794
19,tensor(0.7700),0.4389950147271156
20,tensor(0.8033),0.44893054947257044
21,tensor(0.8733),0.402521615922451
22,tensor(0.8500),0.40372963264584544
23,tensor(0.8567),0.44997641138732436
24,tensor(0.8333),0.41908223494887353
25,tensor(0.8633),0.383682703524828
26,tensor(0.8600),0.3996852158755064
27,tensor(0.8633),0.4046993450075388
28,tensor(0.8300),0.41376260481774807
29,tensor(0.8333),0.4048267434537411
30,tensor(0.8233),0.3942723898217082
31,tensor(0.8333),0.38590827357023955
32,tensor(0.8133),0.44295632239431143
33,tensor(0.8567),0.3455050039663911
34,tensor(0.8300),0.4031919227913022
35,tensor(0.8467),0.3711085889860988
36,tensor(0.7600),0.4582128055021167
37,tensor(0.7833),0.4526827508211136
38,tensor(0.8300),0.43024429634213446
39,tensor(0.7967),0.45551524076610805
40,tensor(0.7900),0.4484724498540163
41,tensor(0.7833),0.4545680575072765
42,tensor(0.7700),0.43975778698921203
43,tensor(0.8267),0.3977905796468258
44,tensor(0.7800),0.43354290902614595
45,tensor(0.7833),0.4352325719967485
46,tensor(0.8300),0.3960243767127395
47,tensor(0.7733),0.45101303182542324
48,tensor(0.8167),0.4499646082147956
49,tensor(0.8167),0.40010768465697766
50,tensor(0.8133),0.4258507330343127
51,tensor(0.7467),0.44273177661001684
52,tensor(0.7867),0.45725111417472364
53,tensor(0.8133),0.428503239415586
54,tensor(0.7933),0.42520093332976105
55,tensor(0.8100),0.39214451938867567
56,tensor(0.8200),0.37895371805876493
57,tensor(0.8033),0.43467076469212773
58,tensor(0.7433),0.45076498001813886
59,tensor(0.8133),0.4536464386060834
60,tensor(0.7533),0.4993370459601283
61,tensor(0.7567),0.47156122960150243
62,tensor(0.7967),0.4068706484884024
63,tensor(0.8067),0.3935130117088556
64,tensor(0.7633),0.4744686684757471
65,tensor(0.7633),0.4542901418171823
66,tensor(0.8067),0.44464883660897614
67,tensor(0.7900),0.4553349554538727
68,tensor(0.7967),0.42132670221850277
69,tensor(0.8200),0.3908939394168556
70,tensor(0.8167),0.3875708701461554
71,tensor(0.8400),0.3615819141175598
72,tensor(0.8400),0.3456245596986264
73,tensor(0.8833),0.2803510819468647
74,tensor(0.7900),0.45746640163939445
75,tensor(0.8367),0.46730043849907815
76,tensor(0.8033),0.4675855187140405
77,tensor(0.7733),0.5646024954132736
78,tensor(0.7467),0.5608035955950618
79,tensor(0.7333),0.6287841236963868
80,tensor(0.6500),0.8798511837981642
81,tensor(0.6600),0.7819963783584535
82,tensor(0.7100),0.5748300741519778
83,tensor(0.7067),0.6538833641074597
84,tensor(0.7100),0.6781713941134513
85,tensor(0.7867),0.553100118264556
86,tensor(0.7733),0.5756398558989168
87,tensor(0.7933),0.5013497252576053
88,tensor(0.7933),0.4706228344328702
89,tensor(0.8367),0.4063920099847019
90,tensor(0.8267),0.47033761700615284
91,tensor(0.8067),0.4526608832925558
92,tensor(0.8033),0.4751949564926326
93,tensor(0.8000),0.4650808824039996
94,tensor(0.8200),0.42525454429909587
95,tensor(0.8333),0.37314134677872063
96,tensor(0.8733),0.37861906327307226
97,tensor(0.8200),0.44589850151911375
98,tensor(0.8100),0.4097526723705232
99,tensor(0.8133),0.4055336304195225
100,tensor(0.8833),0.3317808747850359
101,tensor(0.7733),0.456321188705042
102,tensor(0.8633),0.36623154893517496
103,tensor(0.8200),0.3882962423749268
104,tensor(0.8300),0.4177864700555801
105,tensor(0.8267),0.37353483829647305
106,tensor(0.8200),0.38313280187547205
107,tensor(0.7967),0.42013775384053587
108,tensor(0.8067),0.3775798509828746
109,tensor(0.8467),0.3782263180986047
110,tensor(0.8400),0.37673591370694337
111,tensor(0.8067),0.4204037959314883
112,tensor(0.8400),0.3697409790335223
113,tensor(0.8167),0.384469417813234
114,tensor(0.8400),0.34410326189827173
115,tensor(0.8667),0.3577883236994967
116,tensor(0.8233),0.4086131813004613
117,tensor(0.8067),0.41970751418732105
118,tensor(0.8133),0.413547620261088
119,tensor(0.8600),0.35055769004393367
120,tensor(0.8700),0.31169927469454706
121,tensor(0.8367),0.34574804299511014
122,tensor(0.8400),0.3974271366605535
123,tensor(0.8233),0.41977794031612575
124,tensor(0.8100),0.37850940014701334
125,tensor(0.8267),0.3634161349432543
126,tensor(0.8267),0.35161412111250684
127,tensor(0.8533),0.3516917043714784
128,tensor(0.8333),0.3438289971812628
129,tensor(0.8133),0.39876064138719813
130,tensor(0.8467),0.3776988376653753
131,tensor(0.8467),0.38009262960869816
132,tensor(0.8233),0.3633118035155348
133,tensor(0.8367),0.3569505760958418
134,tensor(0.8167),0.37166515124496075
135,tensor(0.8433),0.37963922902708874
136,tensor(0.8167),0.3921901930659078
137,tensor(0.8367),0.340712870019488
138,tensor(0.8233),0.3435481951176189
139,tensor(0.8033),0.38656387316761537
140,tensor(0.8600),0.3323548051365651
141,tensor(0.8200),0.35589221843052654
142,tensor(0.7933),0.39124694290803746
143,tensor(0.8433),0.3132562674349174
144,tensor(0.8800),0.33236722115427253
145,tensor(0.8733),0.2910429985972587
146,tensor(0.8467),0.3467944429523777
147,tensor(0.8467),0.34794706252287144
148,tensor(0.8033),0.3797516268945765
149,tensor(0.8700),0.28574214114574714
150,tensor(0.8467),0.3431594901939388
151,tensor(0.8400),0.3543930208333768
152,tensor(0.8467),0.310121014486067
153,tensor(0.8333),0.36374169958522545
154,tensor(0.8667),0.27969726213254037
155,tensor(0.8500),0.3544119316106662
156,tensor(0.8700),0.3153429850609973
157,tensor(0.8400),0.33571546312072315
158,tensor(0.8533),0.36020000316551887
159,tensor(0.8033),0.3715229650749825
160,tensor(0.8700),0.2868228308414109
161,tensor(0.8433),0.35289469236973675
162,tensor(0.8233),0.3467697437992319
163,tensor(0.8167),0.35806132551049813
164,tensor(0.8367),0.35206559279351496
165,tensor(0.8467),0.34880609486543107
166,tensor(0.8433),0.3469549681816716
167,tensor(0.8667),0.30119333903014195
168,tensor(0.8467),0.34851100531348495
169,tensor(0.8767),0.3115818576439051
170,tensor(0.8333),0.3548189619497862
171,tensor(0.7767),0.4024947068019537
172,tensor(0.8533),0.2581596373778302
173,tensor(0.7900),0.37154570465791037
174,tensor(0.8300),0.35754025663190986
175,tensor(0.8000),0.3779516572429566
176,tensor(0.8300),0.3799327858659672
177,tensor(0.8200),0.3613118075340753
178,tensor(0.7967),0.3660102423059288
179,tensor(0.8567),0.3232886437524576
180,tensor(0.8500),0.3346837666275678
181,tensor(0.8233),0.4177155106398277
182,tensor(0.8300),0.35234403484966603
183,tensor(0.8267),0.31574255248182453
184,tensor(0.8433),0.3419578137854114
185,tensor(0.8300),0.3598510057129897
186,tensor(0.8067),0.37474561379407534
187,tensor(0.7867),0.3394323535490548
188,tensor(0.8400),0.3556518282240722
189,tensor(0.8367),0.3497665589401731
190,tensor(0.8867),0.24998453318956307
191,tensor(0.8467),0.3001667630014708
192,tensor(0.8533),0.29174647259700576
193,tensor(0.8500),0.28518155836616643
194,tensor(0.7867),0.3517752123065293
