,accuracy,loss
0,tensor(0.5300),1.036287676692009
1,tensor(0.4867),1.0326931768655776
2,tensor(0.4667),1.0112198209762573
3,tensor(0.5033),1.0099809032678604
4,tensor(0.4633),1.0173883849382401
5,tensor(0.4600),1.011025213599205
6,tensor(0.4667),1.0059790474176407
7,tensor(0.5567),0.9958776897192001
8,tensor(0.4933),1.0215017461776734
9,tensor(0.5167),0.9989894163608551
10,tensor(0.4700),1.0158094131946565
11,tensor(0.5567),0.9990406036376953
12,tensor(0.5167),1.0043652701377868
13,tensor(0.4567),1.0166018253564835
14,tensor(0.4833),1.0029676830768586
15,tensor(0.4833),1.006420527100563
16,tensor(0.5100),1.0050596922636033
17,tensor(0.4267),1.0176372760534287
18,tensor(0.4633),1.0063399147987366
19,tensor(0.5167),1.0029875612258912
20,tensor(0.4833),1.0109254252910613
21,tensor(0.5267),0.9999547970294952
22,tensor(0.4900),1.0114501267671585
23,tensor(0.5367),1.0017198127508165
24,tensor(0.5000),1.0091697829961777
25,tensor(0.5133),1.0011953735351562
26,tensor(0.5067),1.0054093903303147
27,tensor(0.5567),0.9905558955669403
28,tensor(0.4800),1.0167983776330949
29,tensor(0.5500),0.9907634717226028
30,tensor(0.4800),1.014338383078575
31,tensor(0.5267),0.99977732360363
32,tensor(0.5067),1.0036674612760543
33,tensor(0.4800),1.0118816804885864
34,tensor(0.4833),1.0061469608545304
35,tensor(0.5233),1.005515940785408
36,tensor(0.5233),1.0038498032093048
37,tensor(0.5400),0.9925747048854828
38,tensor(0.4933),1.0047157329320908
39,tensor(0.5367),1.000358065366745
40,tensor(0.5133),1.0053145837783815
41,tensor(0.5400),0.9945348632335663
42,tensor(0.5167),1.0014828205108643
43,tensor(0.4967),1.0072484934329986
44,tensor(0.4867),1.0041302561759948
45,tensor(0.5233),0.9988670223951339
46,tensor(0.5200),0.9968056637048721
47,tensor(0.5033),0.9992819684743881
48,tensor(0.4967),1.0021698564291
49,tensor(0.4700),1.0117930072546004
50,tensor(0.5400),0.9941587972640992
51,tensor(0.5267),1.0008300197124482
52,tensor(0.4900),0.997953679561615
53,tensor(0.5233),0.9976938790082932
54,tensor(0.4867),1.003696438074112
55,tensor(0.4733),1.0066137909889221
56,tensor(0.5100),0.9981868588924407
57,tensor(0.5000),1.0166191399097442
58,tensor(0.4800),1.0250639200210572
59,tensor(0.4700),0.9847797530889512
60,tensor(0.5433),0.9882615345716477
61,tensor(0.6767),0.820646139383316
62,tensor(0.5967),0.8372059658169746
63,tensor(0.6333),0.7077990061044693
64,tensor(0.6833),0.6826192933320999
65,tensor(0.6767),0.6761653810739517
66,tensor(0.6600),0.6844673764705658
67,tensor(0.6600),0.6791156727075577
68,tensor(0.6633),0.6819395518302918
69,tensor(0.6733),0.6816688069701194
70,tensor(0.5367),1.109072977900505
71,tensor(0.5200),1.0415046453475951
72,tensor(0.4633),1.092130012512207
73,tensor(0.5300),1.0127467280626297
74,tensor(0.5067),0.9996449285745621
75,tensor(0.5000),1.0038978081941605
76,tensor(0.5367),0.9941581165790558
77,tensor(0.4900),1.0045466196537018
78,tensor(0.4900),1.006196179986
79,tensor(0.4900),1.004135251045227
80,tensor(0.5200),0.9942549151182175
81,tensor(0.5600),0.9837466943264007
82,tensor(0.5000),1.0106185245513917
83,tensor(0.5167),1.0027735620737075
84,tensor(0.4967),0.9982053047418594
85,tensor(0.4600),1.0082613569498062
86,tensor(0.5233),0.996790555715561
87,tensor(0.5700),0.9899360901117324
88,tensor(0.5033),1.0051629340648651
89,tensor(0.4867),1.002332822084427
90,tensor(0.5400),0.9948633062839508
91,tensor(0.5833),0.9778074020147324
92,tensor(0.5100),1.0028770059347152
93,tensor(0.5267),0.9958008134365082
94,tensor(0.4633),1.002109532356262
95,tensor(0.5600),0.9784907269477844
96,tensor(0.5733),0.9720237654447555
97,tensor(0.5800),0.8783557510375977
98,tensor(0.6533),0.7308967667818069
99,tensor(0.6900),0.6960138416290284
100,tensor(0.6833),0.685634036064148
101,tensor(0.6767),0.6861111789941787
102,tensor(0.6833),0.674799462556839
103,tensor(0.6367),0.6901619821786881
104,tensor(0.6667),0.6793124002218246
105,tensor(0.6133),0.6790121519565582
106,tensor(0.6700),0.6724906122684479
107,tensor(0.6933),0.6681186181306839
108,tensor(0.6167),0.686200487613678
109,tensor(0.6533),0.6716927659511566
110,tensor(0.6533),0.6769002950191498
111,tensor(0.6967),0.6657225203514099
112,tensor(0.7100),0.657496999502182
113,tensor(0.6933),0.6667941626906395
114,tensor(0.7100),0.6531150501966476
115,tensor(0.6300),0.9075318565964698
116,tensor(0.6267),0.7096333447098732
117,tensor(0.6967),0.6642438209056855
118,tensor(0.6300),0.7095229709148407
119,tensor(0.6200),0.6915633529424667
120,tensor(0.6667),0.671235263645649
121,tensor(0.6733),0.671004027724266
122,tensor(0.6233),0.6804582184553146
123,tensor(0.6733),0.6839726412296295
124,tensor(0.7067),0.6645587086677551
125,tensor(0.6833),0.6921946239471436
126,tensor(0.6433),0.7071161234378814
127,tensor(0.6867),0.6776526725292206
128,tensor(0.6300),0.6766027081012725
129,tensor(0.6700),0.6690416264533997
130,tensor(0.6367),0.676477257013321
131,tensor(0.7167),0.6593023675680161
132,tensor(0.6667),0.6768529653549195
133,tensor(0.7033),0.6601913660764694
134,tensor(0.7033),0.6664943528175354
135,tensor(0.6867),0.6673704627156257
136,tensor(0.6767),0.6682976549863815
137,tensor(0.7033),0.6608656725287437
138,tensor(0.6467),0.675918961763382
139,tensor(0.6867),0.6663840860128403
140,tensor(0.6167),0.6716159045696258
141,tensor(0.6633),0.6622910541296005
142,tensor(0.7067),0.6649340152740478
143,tensor(0.6700),0.6718930280208588
144,tensor(0.6967),0.6719739973545075
145,tensor(0.6867),0.6620956772565841
146,tensor(0.6433),0.6821600690484046
147,tensor(0.6600),0.6688236874341965
148,tensor(0.6533),0.6652994364500046
149,tensor(0.6900),0.668613321185112
150,tensor(0.6767),0.665310674905777
151,tensor(0.6467),0.6782627105712891
152,tensor(0.6767),0.6681349515914917
153,tensor(0.6733),0.6651560610532761
154,tensor(0.6733),0.6577884823083877
155,tensor(0.7000),0.6644394665956497
156,tensor(0.6467),0.6831754243373871
157,tensor(0.6700),0.6724807292222976
158,tensor(0.6700),0.6694746136665344
159,tensor(0.6167),0.6788918352127076
160,tensor(0.6700),0.6686211198568344
161,tensor(0.6667),0.6774181258678437
162,tensor(0.6567),0.666811495423317
163,tensor(0.6733),0.671250450015068
164,tensor(0.6667),0.6716324710845947
165,tensor(0.6200),0.6738821578025818
