,accuracy,loss
0,tensor(0.5033),1.0126122426986695
1,tensor(0.4733),1.0069767779111862
2,tensor(0.5467),1.0064163082838058
3,tensor(0.5233),0.999745922088623
4,tensor(0.5100),1.0012973326444625
5,tensor(0.5200),1.000049010515213
6,tensor(0.5167),0.9948417162895202
7,tensor(0.5433),0.9889411348104477
8,tensor(0.5433),0.9709530091285705
9,tensor(0.6333),0.9601097148656845
10,tensor(0.6967),0.8153098517656326
11,tensor(0.6800),0.70355448782444
12,tensor(0.7200),0.6429196503758431
13,tensor(0.7167),0.6132747626304627
14,tensor(0.7067),0.6213625550270081
15,tensor(0.7167),0.731798364520073
16,tensor(0.8500),0.4932838487625122
17,tensor(0.8767),0.4282540369033814
18,tensor(0.8900),0.37636645093560217
19,tensor(0.6467),1.0553959800302983
20,tensor(0.6667),0.8689380224049091
21,tensor(0.7500),0.6616324409842491
22,tensor(0.7300),0.7631836652755737
23,tensor(0.7500),0.7065794795751572
24,tensor(0.7433),0.6137775634229183
25,tensor(0.6833),0.6295094828307629
26,tensor(0.6833),0.6197373661398887
27,tensor(0.7067),0.6059841153025627
28,tensor(0.7500),0.5596646428108215
29,tensor(0.7900),0.5405083855986595
30,tensor(0.7800),0.518594181239605
31,tensor(0.8700),0.5175997671484948
32,tensor(0.8167),0.4768547385931015
33,tensor(0.8167),0.4393947544693947
34,tensor(0.8533),0.40025845378637315
35,tensor(0.8700),0.37719615280628205
36,tensor(0.8533),0.360402707606554
37,tensor(0.8600),0.36109491184353826
38,tensor(0.8800),0.3431186707317829
39,tensor(0.8533),0.3508479565382004
40,tensor(0.8833),0.32334711104631425
41,tensor(0.8833),0.32806077271699907
42,tensor(0.8733),0.3147192560136318
43,tensor(0.8433),0.3376858912408352
44,tensor(0.8833),0.31424903601408005
45,tensor(0.8967),0.3054853403568268
46,tensor(0.9000),0.29396795079112054
47,tensor(0.8667),0.30396143689751626
48,tensor(0.9000),0.28216081254184244
49,tensor(0.8867),0.28650366760790347
50,tensor(0.8567),0.29519481532275677
51,tensor(0.8900),0.2630633685737848
52,tensor(0.9033),0.2643976206332445
53,tensor(0.9633),0.2642111748456955
54,tensor(0.9600),0.25483273856341837
55,tensor(0.9433),0.233301277756691
56,tensor(0.9433),0.2344486127793789
57,tensor(0.9567),0.23567857883870602
58,tensor(0.9433),0.21824061810970308
59,tensor(0.9133),0.316541242711246
60,tensor(0.9300),0.22396544132381677
61,tensor(0.9233),0.204263807721436
62,tensor(0.9233),0.198323773778975
63,tensor(0.9633),0.18174086235463618
64,tensor(0.9567),0.1836957996711135
65,tensor(0.9867),0.17326122026890517
