,acc
0,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
1,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
2,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
3,"[0.09988385598141696, 0.16666666666666666, 0.16376306620209058, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
4,"[0.09639953542392567, 0.16666666666666666, 0.2955865272938444, 0.21428571428571427, 0.19047619047619047, 0.23286875725900116]"
5,"[0.09523809523809523, 0.16666666666666666, 0.3042973286875726, 0.08130081300813008, 0.12369337979094076, 0.23693379790940766]"
6,"[0.09523809523809523, 0.17073170731707318, 0.30952380952380953, 0.08188153310104529, 0.12427409988385599, 0.23809523809523808]"
7,"[0.09523809523809523, 0.16666666666666666, 0.30952380952380953, 0.07781649245063879, 0.12137049941927991, 0.23809523809523808]"
8,"[0.09523809523809523, 0.16666666666666666, 0.30952380952380953, 0.07491289198606271, 0.1207897793263647, 0.23809523809523808]"
9,"[0.09523809523809523, 0.16666666666666666, 0.30952380952380953, 0.07491289198606271, 0.1207897793263647, 0.23809523809523808]"
10,"[0.09523809523809523, 0.16666666666666666, 0.30952380952380953, 0.07491289198606271, 0.1207897793263647, 0.23809523809523808]"
11,"[0.09523809523809523, 0.17073170731707318, 0.30952380952380953, 0.07491289198606271, 0.1207897793263647, 0.23809523809523808]"
12,"[0.09523809523809523, 0.16666666666666666, 0.3077816492450639, 0.07491289198606271, 0.1207897793263647, 0.23809523809523808]"
13,"[0.09523809523809523, 0.16666666666666666, 0.3048780487804878, 0.0743321718931475, 0.1207897793263647, 0.23635307781649245]"
14,"[0.09581881533101046, 0.16666666666666666, 0.3048780487804878, 0.078397212543554, 0.12253193960511034, 0.23635307781649245]"
15,"[0.09639953542392567, 0.16666666666666666, 0.3048780487804878, 0.078397212543554, 0.12253193960511034, 0.23635307781649245]"
16,"[0.09639953542392567, 0.16666666666666666, 0.3048780487804878, 0.078397212543554, 0.12253193960511034, 0.2346109175377468]"
17,"[0.0975609756097561, 0.16666666666666666, 0.30023228803716606, 0.08013937282229965, 0.12369337979094076, 0.2346109175377468]"
18,"[0.0975609756097561, 0.16666666666666666, 0.30023228803716606, 0.08188153310104529, 0.12427409988385599, 0.2346109175377468]"
19,"[0.0975609756097561, 0.17073170731707318, 0.30023228803716606, 0.08188153310104529, 0.12427409988385599, 0.2346109175377468]"
20,"[0.09872241579558652, 0.16666666666666666, 0.2955865272938444, 0.08188153310104529, 0.12427409988385599, 0.23286875725900116]"
21,"[0.09872241579558652, 0.16666666666666666, 0.2955865272938444, 0.08188153310104529, 0.12427409988385599, 0.23286875725900116]"
22,"[0.09872241579558652, 0.16666666666666666, 0.2955865272938444, 0.08188153310104529, 0.12427409988385599, 0.23286875725900116]"
23,"[0.09872241579558652, 0.16666666666666666, 0.2955865272938444, 0.08536585365853659, 0.12601626016260162, 0.23286875725900116]"
24,"[0.09698025551684088, 0.16666666666666666, 0.2955865272938444, 0.08885017421602788, 0.12775842044134728, 0.2311265969802555]"
25,"[0.10104529616724739, 0.16666666666666666, 0.2886178861788618, 0.0975609756097561, 0.13124274099883856, 0.22938443670150988]"
26,"[0.1016260162601626, 0.21138211382113822, 0.28281068524970965, 0.21428571428571427, 0.19047619047619047, 0.22822299651567945]"
27,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
28,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
29,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
30,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
31,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
32,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.1991869918699187, 0.16666666666666666]"
33,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.2311265969802555, 0.18931475029036005, 0.16666666666666666]"
34,"[0.14285714285714285, 0.17073170731707318, 0.11788617886178862, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
35,"[0.14285714285714285, 0.16666666666666666, 0.11962833914053426, 0.21428571428571427, 0.1916376306620209, 0.12369337979094076]"
36,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.2148664343786295, 0.19047619047619047, 0.1248548199767712]"
37,"[0.1835075493612079, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12427409988385599]"
38,"[0.18466898954703834, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12369337979094076]"
39,"[0.18583042973286876, 0.16666666666666666, 0.11904761904761904, 0.21660859465737514, 0.19047619047619047, 0.12369337979094076]"
40,"[0.18583042973286876, 0.16666666666666666, 0.11846689895470383, 0.21428571428571427, 0.19047619047619047, 0.12369337979094076]"
41,"[0.18583042973286876, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12253193960511034]"
42,"[0.18583042973286876, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12253193960511034]"
43,"[0.18699186991869918, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12253193960511034]"
44,"[0.18699186991869918, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12253193960511034]"
45,"[0.18699186991869918, 0.16666666666666666, 0.11904761904761904, 0.21370499419279906, 0.19047619047619047, 0.12253193960511034]"
46,"[0.18699186991869918, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12253193960511034]"
47,"[0.18699186991869918, 0.16666666666666666, 0.11788617886178862, 0.21428571428571427, 0.19047619047619047, 0.12253193960511034]"
48,"[0.18815331010452963, 0.16666666666666666, 0.12020905923344948, 0.21428571428571427, 0.19047619047619047, 0.12253193960511034]"
49,"[0.18815331010452963, 0.16666666666666666, 0.12020905923344948, 0.21428571428571427, 0.19047619047619047, 0.12369337979094076]"
50,"[0.18815331010452963, 0.1910569105691057, 0.14982578397212543, 0.21428571428571427, 0.19047619047619047, 0.20789779326364694]"
51,"[0.18815331010452963, 0.16666666666666666, 0.16434378629500582, 0.21428571428571427, 0.19047619047619047, 0.21196283391405343]"
52,"[0.18815331010452963, 0.16666666666666666, 0.16434378629500582, 0.22996515679442509, 0.19047619047619047, 0.21196283391405343]"
53,"[0.18815331010452963, 0.16666666666666666, 0.16434378629500582, 0.20789779326364694, 0.18873403019744484, 0.21196283391405343]"
54,"[0.18815331010452963, 0.16666666666666666, 0.16434378629500582, 0.20034843205574912, 0.18234610917537747, 0.21196283391405343]"
55,"[0.18815331010452963, 0.16666666666666666, 0.16434378629500582, 0.20267131242741, 0.18931475029036005, 0.21196283391405343]"
56,"[0.18815331010452963, 0.16666666666666666, 0.16434378629500582, 0.21718931475029035, 0.19047619047619047, 0.21196283391405343]"
57,"[0.18815331010452963, 0.16666666666666666, 0.16492450638792103, 0.21428571428571427, 0.19047619047619047, 0.21196283391405343]"
58,"[0.18873403019744484, 0.16666666666666666, 0.16376306620209058, 0.21428571428571427, 0.19047619047619047, 0.21080139372822299]"
59,"[0.18699186991869918, 0.17886178861788618, 0.16492450638792103, 0.21370499419279906, 0.19047619047619047, 0.20963995354239257]"
60,"[0.18699186991869918, 0.16666666666666666, 0.12427409988385599, 0.21370499419279906, 0.19047619047619047, 0.15331010452961671]"
61,"[0.18699186991869918, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12253193960511034]"
62,"[0.18699186991869918, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12253193960511034]"
63,"[0.18699186991869918, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12253193960511034]"
64,"[0.1840882694541231, 0.16666666666666666, 0.11846689895470383, 0.21428571428571427, 0.19047619047619047, 0.12253193960511034]"
65,"[0.18583042973286876, 0.16260162601626016, 0.11846689895470383, 0.21428571428571427, 0.19047619047619047, 0.12253193960511034]"
66,"[0.18699186991869918, 0.16666666666666666, 0.11846689895470383, 0.21428571428571427, 0.19047619047619047, 0.12253193960511034]"
67,"[0.18699186991869918, 0.16666666666666666, 0.11846689895470383, 0.21428571428571427, 0.19047619047619047, 0.12137049941927991]"
68,"[0.18699186991869918, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12195121951219512]"
69,"[0.18699186991869918, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12137049941927991]"
70,"[0.18699186991869918, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12195121951219512]"
71,"[0.18699186991869918, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12137049941927991]"
72,"[0.18699186991869918, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12137049941927991]"
73,"[0.18699186991869918, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12137049941927991]"
74,"[0.18699186991869918, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12137049941927991]"
75,"[0.18699186991869918, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12137049941927991]"
76,"[0.18699186991869918, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12137049941927991]"
