,acc
0,"[0.14634146341463414, 0.16666666666666666, 0.14169570267131243, 0.1916376306620209, 0.1440185830429733, 0.16376306620209058]"
1,"[0.14634146341463414, 0.16666666666666666, 0.14169570267131243, 0.1916376306620209, 0.1440185830429733, 0.16434378629500582]"
2,"[0.10336817653890824, 0.16666666666666666, 0.14227642276422764, 0.18931475029036005, 0.12311265969802555, 0.16434378629500582]"
3,"[0.10220673635307782, 0.16666666666666666, 0.14227642276422764, 0.1916376306620209, 0.12195121951219512, 0.16492450638792103]"
4,"[0.10220673635307782, 0.16666666666666666, 0.11846689895470383, 0.2148664343786295, 0.12137049941927991, 0.14518002322880372]"
5,"[0.09930313588850175, 0.3252032520325203, 0.11846689895470383, 0.19279907084785133, 0.12137049941927991, 0.18583042973286876]"
6,"[0.10046457607433217, 0.3252032520325203, 0.11846689895470383, 0.19221835075493612, 0.12253193960511034, 0.20905923344947736]"
7,"[0.22357723577235772, 0.3252032520325203, 0.09698025551684088, 0.21660859465737514, 0.18524970963995355, 0.18931475029036005]"
8,"[0.14518002322880372, 0.32926829268292684, 0.07665505226480836, 0.21370499419279906, 0.18873403019744484, 0.18524970963995355]"
9,"[0.12311265969802555, 0.32926829268292684, 0.12020905923344948, 0.23867595818815332, 0.1678281068524971, 0.20615563298490128]"
10,"[0.10336817653890824, 0.32926829268292684, 0.1445993031358885, 0.1951219512195122, 0.14518002322880372, 0.1840882694541231]"
11,"[0.059233449477351915, 0.32926829268292684, 0.14227642276422764, 0.1753774680603949, 0.14576074332171893, 0.20847851335656215]"
12,"[0.10220673635307782, 0.32926829268292684, 0.14227642276422764, 0.17073170731707318, 0.14750290360046459, 0.18757259001161442]"
13,"[0.10336817653890824, 0.32926829268292684, 0.14227642276422764, 0.1480836236933798, 0.12427409988385599, 0.16608594657375145]"
14,"[0.10104529616724739, 0.32926829268292684, 0.14227642276422764, 0.14924506387921022, 0.12369337979094076, 0.18583042973286876]"
15,"[0.06039488966318235, 0.32926829268292684, 0.1248548199767712, 0.13008130081300814, 0.12369337979094076, 0.18757259001161442]"
16,"[0.11033681765389082, 0.32926829268292684, 0.12369337979094076, 0.12775842044134728, 0.12311265969802555, 0.18757259001161442]"
17,"[0.13646922183507548, 0.32926829268292684, 0.12311265969802555, 0.10627177700348432, 0.12253193960511034, 0.16608594657375145]"
18,"[0.13821138211382114, 0.1951219512195122, 0.10220673635307782, 0.10569105691056911, 0.12253193960511034, 0.14634146341463414]"
19,"[0.140534262485482, 0.1910569105691057, 0.10220673635307782, 0.10511033681765389, 0.12253193960511034, 0.14518002322880372]"
20,"[0.140534262485482, 0.1910569105691057, 0.1016260162601626, 0.10452961672473868, 0.12137049941927991, 0.14285714285714285]"
21,"[0.140534262485482, 0.1910569105691057, 0.12020905923344948, 0.10511033681765389, 0.12137049941927991, 0.14285714285714285]"
22,"[0.14285714285714285, 0.1910569105691057, 0.12137049941927991, 0.10336817653890824, 0.1016260162601626, 0.14343786295005806]"
23,"[0.14750290360046459, 0.1951219512195122, 0.12195121951219512, 0.10452961672473868, 0.1016260162601626, 0.14285714285714285]"
24,"[0.14750290360046459, 0.1951219512195122, 0.12253193960511034, 0.14634146341463414, 0.10104529616724739, 0.16085946573751453]"
25,"[0.148664343786295, 0.1951219512195122, 0.12369337979094076, 0.12601626016260162, 0.10220673635307782, 0.12311265969802555]"
26,"[0.23693379790940766, 0.2073170731707317, 0.14634146341463414, 0.10569105691056911, 0.10104529616724739, 0.1440185830429733]"
27,"[0.23983739837398374, 0.33739837398373984, 0.15156794425087108, 0.14982578397212543, 0.10046457607433217, 0.14518002322880372]"
28,"[0.28164924506387923, 0.34959349593495936, 0.23751451800232287, 0.15156794425087108, 0.07955865272938444, 0.16957026713124274]"
29,"[0.27990708478513354, 0.491869918699187, 0.194541231126597, 0.17305458768873402, 0.1016260162601626, 0.16550522648083624]"
30,"[0.23867595818815332, 0.491869918699187, 0.21370499419279906, 0.1713124274099884, 0.1016260162601626, 0.16492450638792103]"
31,"[0.23983739837398374, 0.491869918699187, 0.16840882694541232, 0.1916376306620209, 0.10220673635307782, 0.20789779326364694]"
32,"[0.24274099883855982, 0.491869918699187, 0.1678281068524971, 0.19337979094076654, 0.12195121951219512, 0.2537746806039489]"
33,"[0.3042973286875726, 0.491869918699187, 0.1678281068524971, 0.19279907084785133, 0.12137049941927991, 0.23228803716608595]"
34,"[0.3228803716608595, 0.491869918699187, 0.16957026713124274, 0.1718931475029036, 0.12253193960511034, 0.25203252032520324]"
35,"[0.3228803716608595, 0.491869918699187, 0.18815331010452963, 0.18989547038327526, 0.1440185830429733, 0.23228803716608595]"
36,"[0.32171893147502906, 0.491869918699187, 0.18815331010452963, 0.19047619047619047, 0.1445993031358885, 0.2311265969802555]"
37,"[0.32113821138211385, 0.34146341463414637, 0.18815331010452963, 0.1753774680603949, 0.14518002322880372, 0.21138211382113822]"
38,"[0.31997677119628337, 0.3333333333333333, 0.18873403019744484, 0.194541231126597, 0.14518002322880372, 0.2305458768873403]"
39,"[0.2775842044134727, 0.3333333333333333, 0.18873403019744484, 0.19628339140534262, 0.14634146341463414, 0.2311265969802555]"
40,"[0.24041811846689895, 0.3333333333333333, 0.18931475029036005, 0.21544715447154472, 0.14692218350754935, 0.2311265969802555]"
41,"[0.2613240418118467, 0.32926829268292684, 0.18989547038327526, 0.21602787456445993, 0.14692218350754935, 0.22996515679442509]"
42,"[0.28164924506387923, 0.32926829268292684, 0.18989547038327526, 0.21602787456445993, 0.14750290360046459, 0.22996515679442509]"
43,"[0.28164924506387923, 0.32926829268292684, 0.18989547038327526, 0.21660859465737514, 0.1480836236933798, 0.22880371660859466]"
44,"[0.28164924506387923, 0.3333333333333333, 0.19221835075493612, 0.21602787456445993, 0.14750290360046459, 0.2305458768873403]"
45,"[0.2804878048780488, 0.33739837398373984, 0.1916376306620209, 0.21602787456445993, 0.14692218350754935, 0.227061556329849]"
46,"[0.27990708478513354, 0.33739837398373984, 0.19221835075493612, 0.23519163763066203, 0.14750290360046459, 0.2073170731707317]"
47,"[0.27990708478513354, 0.33739837398373984, 0.19279907084785133, 0.2346109175377468, 0.1480836236933798, 0.18873403019744484]"
48,"[0.27932636469221833, 0.33739837398373984, 0.19279907084785133, 0.2148664343786295, 0.16898954703832753, 0.18815331010452963]"
49,"[0.23635307781649245, 0.34146341463414637, 0.21428571428571427, 0.2148664343786295, 0.17015098722415795, 0.18815331010452963]"
50,"[0.23635307781649245, 0.34146341463414637, 0.21370499419279906, 0.21370499419279906, 0.17305458768873402, 0.18699186991869918]"
51,"[0.23344947735191637, 0.34146341463414637, 0.21428571428571427, 0.23344947735191637, 0.19047619047619047, 0.2067363530778165]"
52,"[0.2346109175377468, 0.34552845528455284, 0.21370499419279906, 0.2305458768873403, 0.19047619047619047, 0.16318234610917537]"
53,"[0.23519163763066203, 0.34959349593495936, 0.21312427409988385, 0.21022067363530778, 0.1910569105691057, 0.14692218350754935]"
54,"[0.23751451800232287, 0.35772357723577236, 0.2148664343786295, 0.19221835075493612, 0.19221835075493612, 0.1480836236933798]"
55,"[0.25551684088269455, 0.491869918699187, 0.23403019744483158, 0.19279907084785133, 0.1957026713124274, 0.14750290360046459]"
56,"[0.25435540069686413, 0.5040650406504065, 0.23635307781649245, 0.18989547038327526, 0.21196283391405343, 0.14227642276422764]"
57,"[0.25493612078977934, 0.5121951219512195, 0.24041811846689895, 0.17015098722415795, 0.21196283391405343, 0.12775842044134728]"
58,"[0.25493612078977934, 0.516260162601626, 0.2415795586527294, 0.17073170731707318, 0.2305458768873403, 0.12717770034843207]"
59,"[0.25609756097560976, 0.5203252032520326, 0.24099883855981416, 0.1916376306620209, 0.22880371660859466, 0.12717770034843207]"
60,"[0.25609756097560976, 0.524390243902439, 0.22415795586527293, 0.21196283391405343, 0.20847851335656215, 0.12717770034843207]"
61,"[0.25609756097560976, 0.524390243902439, 0.2462253193960511, 0.21196283391405343, 0.18931475029036005, 0.12601626016260162]"
62,"[0.29907084785133564, 0.5365853658536586, 0.24912891986062718, 0.21196283391405343, 0.18931475029036005, 0.12659698025551683]"
63,"[0.29965156794425085, 0.6747967479674797, 0.2694541231126597, 0.21254355400696864, 0.19047619047619047, 0.12659698025551683]"
64,"[0.29965156794425085, 0.6788617886178862, 0.27119628339140534, 0.21428571428571427, 0.18873403019744484, 0.1254355400696864]"
65,"[0.3008130081300813, 0.6829268292682927, 0.29036004645760743, 0.23344947735191637, 0.18989547038327526, 0.1248548199767712]"
66,"[0.3008130081300813, 0.6910569105691057, 0.29152148664343785, 0.251451800232288, 0.18931475029036005, 0.12311265969802555]"
67,"[0.3008130081300813, 0.8211382113821138, 0.31126596980255516, 0.23286875725900116, 0.18699186991869918, 0.10278745644599303]"
68,"[0.30197444831591175, 0.8252032520325203, 0.31010452961672474, 0.23286875725900116, 0.16957026713124274, 0.10278745644599303]"
69,"[0.30139372822299654, 0.8252032520325203, 0.31126596980255516, 0.23286875725900116, 0.16957026713124274, 0.10452961672473868]"
70,"[0.30139372822299654, 0.8252032520325203, 0.31126596980255516, 0.23286875725900116, 0.16957026713124274, 0.12311265969802555]"
71,"[0.30139372822299654, 0.8252032520325203, 0.31126596980255516, 0.23170731707317074, 0.16957026713124274, 0.12311265969802555]"
72,"[0.30255516840882696, 0.8252032520325203, 0.31068524970963995, 0.23170731707317074, 0.16957026713124274, 0.12311265969802555]"
73,"[0.3008130081300813, 0.8252032520325203, 0.31068524970963995, 0.22996515679442509, 0.16957026713124274, 0.12311265969802555]"
74,"[0.30313588850174217, 0.8252032520325203, 0.31068524970963995, 0.1910569105691057, 0.16957026713124274, 0.12311265969802555]"
75,"[0.34146341463414637, 0.8252032520325203, 0.31068524970963995, 0.1910569105691057, 0.16957026713124274, 0.12311265969802555]"
