,acc
0,"[0.12427409988385599, 0.2073170731707317, 0.10743321718931476, 0.156794425087108, 0.17363530778164923, 0.14227642276422764]"
1,"[0.1329849012775842, 0.22357723577235772, 0.11788617886178862, 0.16666666666666666, 0.1800232288037166, 0.148664343786295]"
2,"[0.13821138211382114, 0.22357723577235772, 0.11962833914053426, 0.17305458768873402, 0.18234610917537747, 0.15563298490127758]"
3,"[0.14576074332171893, 0.24796747967479674, 0.12253193960511034, 0.18583042973286876, 0.18699186991869918, 0.16492450638792103]"
4,"[0.15389082462253195, 0.25609756097560976, 0.12253193960511034, 0.19628339140534262, 0.19047619047619047, 0.16318234610917537]"
5,"[0.16260162601626016, 0.26422764227642276, 0.1254355400696864, 0.20034843205574912, 0.1910569105691057, 0.16434378629500582]"
6,"[0.17247386759581881, 0.2886178861788618, 0.12775842044134728, 0.20441347270615565, 0.1910569105691057, 0.16840882694541232]"
7,"[0.1794425087108014, 0.2845528455284553, 0.1329849012775842, 0.21428571428571427, 0.1951219512195122, 0.16202090592334495]"
8,"[0.19628339140534262, 0.3008130081300813, 0.13937282229965156, 0.22125435540069685, 0.2038327526132404, 0.16318234610917537]"
9,"[0.2038327526132404, 0.32113821138211385, 0.14111498257839722, 0.22415795586527293, 0.20789779326364694, 0.16840882694541232]"
10,"[0.21254355400696864, 0.3252032520325203, 0.1480836236933798, 0.22938443670150988, 0.20557491289198607, 0.1759581881533101]"
11,"[0.21370499419279906, 0.33739837398373984, 0.1527293844367015, 0.23403019744483158, 0.2073170731707317, 0.1765389082462253]"
12,"[0.21428571428571427, 0.34552845528455284, 0.15795586527293845, 0.23925667828106853, 0.2073170731707317, 0.17770034843205576]"
13,"[0.21254355400696864, 0.33739837398373984, 0.16376306620209058, 0.24448315911730545, 0.20905923344947736, 0.18118466898954705]"
14,"[0.2148664343786295, 0.34146341463414637, 0.16550522648083624, 0.24738675958188153, 0.21138211382113822, 0.1840882694541231]"
15,"[0.21777003484320556, 0.34146341463414637, 0.17305458768873402, 0.25203252032520324, 0.21370499419279906, 0.18292682926829268]"
16,"[0.21718931475029035, 0.35365853658536583, 0.1794425087108014, 0.2502903600464576, 0.21370499419279906, 0.1800232288037166]"
17,"[0.21602787456445993, 0.3821138211382114, 0.1997677119628339, 0.24796747967479674, 0.21660859465737514, 0.1765389082462253]"
18,"[0.21428571428571427, 0.4146341463414634, 0.20963995354239257, 0.24390243902439024, 0.21951219512195122, 0.17886178861788618]"
19,"[0.21022067363530778, 0.4268292682926829, 0.22125435540069685, 0.23577235772357724, 0.21312427409988385, 0.17247386759581881]"
20,"[0.20150987224157957, 0.43902439024390244, 0.2311265969802555, 0.23403019744483158, 0.2148664343786295, 0.17015098722415795]"
21,"[0.20267131242741, 0.46747967479674796, 0.24332171893147503, 0.23403019744483158, 0.218931475029036, 0.16550522648083624]"
22,"[0.1997677119628339, 0.491869918699187, 0.25667828106852497, 0.23344947735191637, 0.2229965156794425, 0.16144018583042974]"
23,"[0.19802555168408828, 0.5203252032520326, 0.2706155632984901, 0.22880371660859466, 0.22880371660859466, 0.15795586527293845]"
24,"[0.194541231126597, 0.5365853658536586, 0.28222996515679444, 0.22822299651567945, 0.2305458768873403, 0.1562137049941928]"
25,"[0.1957026713124274, 0.573170731707317, 0.29094076655052264, 0.2224157955865273, 0.22996515679442509, 0.15040650406504066]"
26,"[0.19047619047619047, 0.6016260162601627, 0.30139372822299654, 0.22357723577235772, 0.23228803716608595, 0.14750290360046459]"
27,"[0.18699186991869918, 0.6219512195121951, 0.3141695702671312, 0.22357723577235772, 0.23403019744483158, 0.14576074332171893]"
28,"[0.18292682926829268, 0.6585365853658537, 0.3281068524970964, 0.22880371660859466, 0.23751451800232287, 0.14576074332171893]"
29,"[0.18234610917537747, 0.6951219512195121, 0.32636469221835074, 0.22996515679442509, 0.23925667828106853, 0.1440185830429733]"
30,"[0.18176538908246226, 0.6991869918699187, 0.32694541231126595, 0.22938443670150988, 0.23751451800232287, 0.14576074332171893]"
31,"[0.17770034843205576, 0.7073170731707317, 0.32926829268292684, 0.22880371660859466, 0.23693379790940766, 0.14634146341463414]"
32,"[0.17886178861788618, 0.7235772357723578, 0.32868757259001163, 0.2264808362369338, 0.23693379790940766, 0.14634146341463414]"
33,"[0.17421602787456447, 0.7398373983739838, 0.3327526132404181, 0.2305458768873403, 0.23693379790940766, 0.14750290360046459]"
34,"[0.17421602787456447, 0.7439024390243902, 0.3310104529616725, 0.23228803716608595, 0.23925667828106853, 0.14576074332171893]"
35,"[0.17421602787456447, 0.7398373983739838, 0.33042973286875726, 0.22938443670150988, 0.24041811846689895, 0.14576074332171893]"
36,"[0.17421602787456447, 0.7439024390243902, 0.33042973286875726, 0.22880371660859466, 0.24099883855981416, 0.14518002322880372]"
37,"[0.17421602787456447, 0.7479674796747967, 0.33042973286875726, 0.22764227642276422, 0.24274099883855982, 0.1445993031358885]"
38,"[0.17305458768873402, 0.7601626016260162, 0.3344947735191638, 0.22822299651567945, 0.24332171893147503, 0.14634146341463414]"
39,"[0.17305458768873402, 0.7682926829268293, 0.3362369337979094, 0.22996515679442509, 0.24390243902439024, 0.1480836236933798]"
40,"[0.1753774680603949, 0.7845528455284553, 0.33797909407665505, 0.23228803716608595, 0.24332171893147503, 0.14634146341463414]"
41,"[0.17479674796747968, 0.7926829268292683, 0.3426248548199768, 0.23170731707317074, 0.24274099883855982, 0.14750290360046459]"
42,"[0.17479674796747968, 0.7967479674796748, 0.34552845528455284, 0.23228803716608595, 0.2421602787456446, 0.148664343786295]"
43,"[0.17305458768873402, 0.8130081300813008, 0.351335656213705, 0.2346109175377468, 0.24099883855981416, 0.14924506387921022]"
44,"[0.1765389082462253, 0.8252032520325203, 0.3530778164924506, 0.23577235772357724, 0.24041811846689895, 0.1480836236933798]"
45,"[0.17770034843205576, 0.8333333333333334, 0.35365853658536583, 0.23344947735191637, 0.2415795586527294, 0.14924506387921022]"
46,"[0.1806039488966318, 0.8455284552845529, 0.35772357723577236, 0.23577235772357724, 0.24332171893147503, 0.1521486643437863]"
