,acc
0,"[0.06736353077816493, 0.15853658536585366, 0.1521486643437863, 0.13472706155632985, 0.1753774680603949, 0.08885017421602788]"
1,"[0.07781649245063879, 0.16260162601626016, 0.15505226480836237, 0.13763066202090593, 0.17247386759581881, 0.09639953542392567]"
2,"[0.09465737514518002, 0.16666666666666666, 0.16608594657375145, 0.14576074332171893, 0.17363530778164923, 0.10859465737514518]"
3,"[0.11556329849012775, 0.17073170731707318, 0.1672473867595819, 0.15969802555168408, 0.18583042973286876, 0.12137049941927991]"
4,"[0.12601626016260162, 0.16260162601626016, 0.16260162601626016, 0.1718931475029036, 0.194541231126597, 0.12601626016260162]"
5,"[0.13821138211382114, 0.16666666666666666, 0.16492450638792103, 0.1835075493612079, 0.19802555168408828, 0.1207897793263647]"
6,"[0.15098722415795587, 0.17073170731707318, 0.16840882694541232, 0.1916376306620209, 0.20267131242741, 0.1254355400696864]"
7,"[0.1562137049941928, 0.2073170731707317, 0.1718931475029036, 0.21022067363530778, 0.20847851335656215, 0.13356562137049943]"
8,"[0.1602787456445993, 0.23577235772357724, 0.18176538908246226, 0.21951219512195122, 0.21138211382113822, 0.14285714285714285]"
9,"[0.16608594657375145, 0.24390243902439024, 0.1800232288037166, 0.22880371660859466, 0.21196283391405343, 0.14227642276422764]"
10,"[0.16898954703832753, 0.25203252032520324, 0.17828106852497097, 0.2264808362369338, 0.20789779326364694, 0.13995354239256677]"
11,"[0.17479674796747968, 0.26422764227642276, 0.17711962833914052, 0.23170731707317074, 0.20615563298490128, 0.13879210220673635]"
12,"[0.17770034843205576, 0.2601626016260163, 0.1718931475029036, 0.23228803716608595, 0.20441347270615565, 0.140534262485482]"
13,"[0.18757259001161442, 0.2682926829268293, 0.17363530778164923, 0.2346109175377468, 0.20499419279907086, 0.13995354239256677]"
14,"[0.19396051103368175, 0.2967479674796748, 0.17828106852497097, 0.24274099883855982, 0.20789779326364694, 0.14343786295005806]"
15,"[0.19396051103368175, 0.3130081300813008, 0.17886178861788618, 0.24332171893147503, 0.20789779326364694, 0.14518002322880372]"
16,"[0.1991869918699187, 0.3252032520325203, 0.18524970963995355, 0.251451800232288, 0.2183507549361208, 0.14518002322880372]"
17,"[0.20034843205574912, 0.33739837398373984, 0.18989547038327526, 0.25435540069686413, 0.21602787456445993, 0.14634146341463414]"
18,"[0.20441347270615565, 0.3617886178861789, 0.19279907084785133, 0.2572590011614402, 0.22009291521486643, 0.1445993031358885]"
19,"[0.21022067363530778, 0.3821138211382114, 0.20092915214866433, 0.2572590011614402, 0.2218350754936121, 0.148664343786295]"
20,"[0.21254355400696864, 0.3983739837398374, 0.20034843205574912, 0.2584204413472706, 0.2229965156794425, 0.1521486643437863]"
21,"[0.21544715447154472, 0.3983739837398374, 0.20615563298490128, 0.25667828106852497, 0.22357723577235772, 0.15737514518002324]"
22,"[0.22009291521486643, 0.4105691056910569, 0.20441347270615565, 0.2578397212543554, 0.22357723577235772, 0.16318234610917537]"
23,"[0.2218350754936121, 0.4186991869918699, 0.2073170731707317, 0.25551684088269455, 0.218931475029036, 0.16550522648083624]"
24,"[0.2264808362369338, 0.4268292682926829, 0.21080139372822299, 0.2572590011614402, 0.22125435540069685, 0.16550522648083624]"
25,"[0.22357723577235772, 0.4268292682926829, 0.21080139372822299, 0.25667828106852497, 0.22357723577235772, 0.16666666666666666]"
