,acc
0,"[0.10975609756097561, 0.056329849012775844, 0.07142857142857142, 0.09407665505226481, 0.10046457607433217, 0.09872241579558652]"
1,"[0.13414634146341464, 0.06678281068524972, 0.08943089430894309, 0.11556329849012775, 0.12253193960511034, 0.1248548199767712]"
2,"[0.17073170731707318, 0.08536585365853659, 0.10975609756097561, 0.14169570267131243, 0.148664343786295, 0.1562137049941928]"
3,"[0.23170731707317074, 0.11440185830429733, 0.12717770034843207, 0.15737514518002324, 0.1794425087108014, 0.17770034843205576]"
4,"[0.2845528455284553, 0.14227642276422764, 0.14518002322880372, 0.17421602787456447, 0.1951219512195122, 0.18176538908246226]"
5,"[0.3130081300813008, 0.15737514518002324, 0.15505226480836237, 0.1840882694541231, 0.20847851335656215, 0.19686411149825783]"
6,"[0.3780487804878049, 0.1718931475029036, 0.16898954703832753, 0.1910569105691057, 0.2073170731707317, 0.19396051103368175]"
7,"[0.3902439024390244, 0.18466898954703834, 0.17305458768873402, 0.19279907084785133, 0.20557491289198607, 0.1957026713124274]"
8,"[0.4186991869918699, 0.194541231126597, 0.1765389082462253, 0.19396051103368175, 0.2073170731707317, 0.19337979094076654]"
9,"[0.45528455284552843, 0.2032520325203252, 0.18873403019744484, 0.20499419279907086, 0.20034843205574912, 0.18873403019744484]"
10,"[0.46747967479674796, 0.20557491289198607, 0.19686411149825783, 0.21428571428571427, 0.19396051103368175, 0.1835075493612079]"
11,"[0.483739837398374, 0.20905923344947736, 0.20092915214866433, 0.21544715447154472, 0.20267131242741, 0.18292682926829268]"
12,"[0.5, 0.21602787456445993, 0.2038327526132404, 0.22067363530778164, 0.19337979094076654, 0.1806039488966318]"
13,"[0.4796747967479675, 0.20557491289198607, 0.2073170731707317, 0.22822299651567945, 0.1835075493612079, 0.1794425087108014]"
14,"[0.47560975609756095, 0.20267131242741, 0.21777003484320556, 0.22764227642276422, 0.1678281068524971, 0.18176538908246226]"
15,"[0.483739837398374, 0.20847851335656215, 0.22357723577235772, 0.22822299651567945, 0.16260162601626016, 0.18176538908246226]"
16,"[0.4796747967479675, 0.218931475029036, 0.22996515679442509, 0.23751451800232287, 0.1562137049941928, 0.1765389082462253]"
17,"[0.491869918699187, 0.22938443670150988, 0.23751451800232287, 0.23809523809523808, 0.1480836236933798, 0.17247386759581881]"
18,"[0.508130081300813, 0.24448315911730545, 0.23635307781649245, 0.24099883855981416, 0.14169570267131243, 0.15795586527293845]"
19,"[0.491869918699187, 0.24912891986062718, 0.2415795586527294, 0.24854819976771197, 0.13821138211382114, 0.1527293844367015]"
20,"[0.491869918699187, 0.2508710801393728, 0.24912891986062718, 0.25551684088269455, 0.13704994192799072, 0.14924506387921022]"
21,"[0.508130081300813, 0.2537746806039489, 0.24796747967479674, 0.26480836236933797, 0.13763066202090593, 0.14982578397212543]"
22,"[0.5203252032520326, 0.2578397212543554, 0.2537746806039489, 0.27235772357723576, 0.13879210220673635, 0.15331010452961671]"
23,"[0.524390243902439, 0.2682926829268293, 0.25609756097560976, 0.27409988385598144, 0.13821138211382114, 0.15098722415795587]"
