,acc
0,"[0.07549361207897794, 0.32926829268292684, 0.11904761904761904, 0.21718931475029035, 0.148664343786295, 0.16608594657375145]"
1,"[0.07607433217189315, 0.32926829268292684, 0.11904761904761904, 0.21718931475029035, 0.16957026713124274, 0.16666666666666666]"
2,"[0.07723577235772358, 0.32926829268292684, 0.11904761904761904, 0.21718931475029035, 0.17073170731707318, 0.16666666666666666]"
3,"[0.07723577235772358, 0.32926829268292684, 0.11904761904761904, 0.2183507549361208, 0.17015098722415795, 0.16666666666666666]"
4,"[0.07781649245063879, 0.3252032520325203, 0.11904761904761904, 0.23751451800232287, 0.19047619047619047, 0.16666666666666666]"
5,"[0.07781649245063879, 0.3252032520325203, 0.11904761904761904, 0.23693379790940766, 0.1910569105691057, 0.16666666666666666]"
6,"[0.078397212543554, 0.3252032520325203, 0.11904761904761904, 0.23577235772357724, 0.1916376306620209, 0.16666666666666666]"
7,"[0.07955865272938444, 0.3252032520325203, 0.11904761904761904, 0.25551684088269455, 0.1916376306620209, 0.16608594657375145]"
8,"[0.08013937282229965, 0.32113821138211385, 0.11904761904761904, 0.25551684088269455, 0.19221835075493612, 0.16608594657375145]"
9,"[0.08130081300813008, 0.3170731707317073, 0.11904761904761904, 0.25493612078977934, 0.21196283391405343, 0.16608594657375145]"
10,"[0.10104529616724739, 0.3170731707317073, 0.11904761904761904, 0.25609756097560976, 0.21138211382113822, 0.16608594657375145]"
11,"[0.1016260162601626, 0.3170731707317073, 0.11904761904761904, 0.25551684088269455, 0.21138211382113822, 0.1672473867595819]"
12,"[0.12137049941927991, 0.3170731707317073, 0.13879210220673635, 0.21777003484320556, 0.21138211382113822, 0.16492450638792103]"
13,"[0.12195121951219512, 0.3130081300813008, 0.15853658536585366, 0.21660859465737514, 0.21080139372822299, 0.14576074332171893]"
14,"[0.12253193960511034, 0.3048780487804878, 0.15795586527293845, 0.1957026713124274, 0.19279907084785133, 0.14576074332171893]"
15,"[0.12253193960511034, 0.17073170731707318, 0.14111498257839722, 0.21544715447154472, 0.21254355400696864, 0.14576074332171893]"
16,"[0.12253193960511034, 0.17073170731707318, 0.140534262485482, 0.21544715447154472, 0.23344947735191637, 0.14576074332171893]"
17,"[0.12253193960511034, 0.17073170731707318, 0.14111498257839722, 0.21602787456445993, 0.2346109175377468, 0.14576074332171893]"
18,"[0.12369337979094076, 0.17073170731707318, 0.14169570267131243, 0.21602787456445993, 0.21718931475029035, 0.14518002322880372]"
19,"[0.14285714285714285, 0.3130081300813008, 0.14169570267131243, 0.21660859465737514, 0.21370499419279906, 0.14518002322880372]"
20,"[0.14285714285714285, 0.3130081300813008, 0.14169570267131243, 0.21718931475029035, 0.21312427409988385, 0.14518002322880372]"
21,"[0.14285714285714285, 0.3170731707317073, 0.14227642276422764, 0.19802555168408828, 0.1916376306620209, 0.14518002322880372]"
22,"[0.14285714285714285, 0.3252032520325203, 0.14169570267131243, 0.21777003484320556, 0.19047619047619047, 0.14518002322880372]"
23,"[0.14285714285714285, 0.3252032520325203, 0.14169570267131243, 0.23809523809523808, 0.19047619047619047, 0.14576074332171893]"
24,"[0.14285714285714285, 0.3252032520325203, 0.14227642276422764, 0.2578397212543554, 0.18989547038327526, 0.14576074332171893]"
25,"[0.14285714285714285, 0.32926829268292684, 0.14227642276422764, 0.2578397212543554, 0.1713124274099884, 0.14634146341463414]"
26,"[0.14285714285714285, 0.32926829268292684, 0.14227642276422764, 0.2770034843205575, 0.15040650406504066, 0.16608594657375145]"
27,"[0.14285714285714285, 0.32926829268292684, 0.1602787456445993, 0.22067363530778164, 0.14982578397212543, 0.16608594657375145]"
28,"[0.12369337979094076, 0.32926829268292684, 0.14169570267131243, 0.19802555168408828, 0.14924506387921022, 0.16608594657375145]"
29,"[0.16144018583042974, 0.32926829268292684, 0.14111498257839722, 0.21602787456445993, 0.1672473867595819, 0.16608594657375145]"
30,"[0.20267131242741, 0.32926829268292684, 0.14169570267131243, 0.19686411149825783, 0.16840882694541232, 0.16608594657375145]"
31,"[0.20267131242741, 0.32926829268292684, 0.14227642276422764, 0.1957026713124274, 0.16898954703832753, 0.16608594657375145]"
32,"[0.1835075493612079, 0.32926829268292684, 0.16144018583042974, 0.19396051103368175, 0.16840882694541232, 0.16666666666666666]"
33,"[0.14576074332171893, 0.32926829268292684, 0.16202090592334495, 0.194541231126597, 0.14924506387921022, 0.1480836236933798]"
34,"[0.18234610917537747, 0.32113821138211385, 0.16260162601626016, 0.19396051103368175, 0.148664343786295, 0.12775842044134728]"
35,"[0.18583042973286876, 0.3252032520325203, 0.16260162601626016, 0.17305458768873402, 0.14750290360046459, 0.12659698025551683]"
36,"[0.2224157955865273, 0.3252032520325203, 0.1835075493612079, 0.21080139372822299, 0.14692218350754935, 0.12659698025551683]"
37,"[0.22415795586527293, 0.3333333333333333, 0.1835075493612079, 0.21254355400696864, 0.14634146341463414, 0.1254355400696864]"
38,"[0.2067363530778165, 0.3333333333333333, 0.1840882694541231, 0.21312427409988385, 0.12659698025551683, 0.16318234610917537]"
39,"[0.20789779326364694, 0.3333333333333333, 0.1840882694541231, 0.194541231126597, 0.12717770034843207, 0.16318234610917537]"
40,"[0.2067363530778165, 0.33739837398373984, 0.2038327526132404, 0.19337979094076654, 0.12717770034843207, 0.16376306620209058]"
41,"[0.18931475029036005, 0.34552845528455284, 0.20441347270615565, 0.19221835075493612, 0.12775842044134728, 0.16434378629500582]"
42,"[0.20905923344947736, 0.4796747967479675, 0.20441347270615565, 0.1916376306620209, 0.12775842044134728, 0.16434378629500582]"
43,"[0.21080139372822299, 0.4878048780487805, 0.22473867595818817, 0.19221835075493612, 0.12775842044134728, 0.16376306620209058]"
44,"[0.21138211382113822, 0.491869918699187, 0.22531939605110338, 0.19337979094076654, 0.1289198606271777, 0.16260162601626016]"
45,"[0.21022067363530778, 0.6341463414634146, 0.22764227642276422, 0.17479674796747968, 0.13008130081300814, 0.14343786295005806]"
46,"[0.23170731707317074, 0.6341463414634146, 0.2659698025551684, 0.17305458768873402, 0.14750290360046459, 0.14343786295005806]"
47,"[0.23577235772357724, 0.6422764227642277, 0.26713124274099886, 0.17247386759581881, 0.148664343786295, 0.12369337979094076]"
48,"[0.2764227642276423, 0.6463414634146342, 0.22996515679442509, 0.1718931475029036, 0.18815331010452963, 0.12311265969802555]"
49,"[0.27526132404181186, 0.6463414634146342, 0.22996515679442509, 0.19279907084785133, 0.21196283391405343, 0.1016260162601626]"
50,"[0.2578397212543554, 0.6504065040650406, 0.22880371660859466, 0.21254355400696864, 0.23228803716608595, 0.10336817653890824]"
51,"[0.23867595818815332, 0.6504065040650406, 0.22938443670150988, 0.21428571428571427, 0.25261324041811845, 0.14169570267131243]"
52,"[0.23693379790940766, 0.6544715447154471, 0.2305458768873403, 0.21370499419279906, 0.2537746806039489, 0.14169570267131243]"
53,"[0.23519163763066203, 0.6544715447154471, 0.24912891986062718, 0.21544715447154472, 0.2537746806039489, 0.12427409988385599]"
54,"[0.23577235772357724, 0.6585365853658537, 0.25203252032520324, 0.25435540069686413, 0.25261324041811845, 0.14343786295005806]"
55,"[0.2346109175377468, 0.6626016260162602, 0.27177700348432055, 0.25435540069686413, 0.25203252032520324, 0.14227642276422764]"
56,"[0.21660859465737514, 0.6626016260162602, 0.27293844367015097, 0.25609756097560976, 0.25319396051103366, 0.14169570267131243]"
57,"[0.21544715447154472, 0.6626016260162602, 0.27409988385598144, 0.25609756097560976, 0.25435540069686413, 0.13995354239256677]"
58,"[0.2148664343786295, 0.6666666666666666, 0.27584204413472707, 0.23809523809523808, 0.25493612078977934, 0.1207897793263647]"
59,"[0.19744483159117304, 0.6666666666666666, 0.2764227642276423, 0.23809523809523808, 0.25551684088269455, 0.11904761904761904]"
60,"[0.1951219512195122, 0.6666666666666666, 0.2775842044134727, 0.23867595818815332, 0.25551684088269455, 0.11904761904761904]"
