,acc
0,"[0.14750290360046459, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.09698025551684088, 0.21428571428571427]"
1,"[0.1445993031358885, 0.16666666666666666, 0.16666666666666666, 0.14576074332171893, 0.09639953542392567, 0.21370499419279906]"
2,"[0.12369337979094076, 0.16666666666666666, 0.16666666666666666, 0.1445993031358885, 0.09698025551684088, 0.19279907084785133]"
3,"[0.1794425087108014, 0.16666666666666666, 0.16666666666666666, 0.16550522648083624, 0.11846689895470383, 0.19279907084785133]"
4,"[0.18757259001161442, 0.16666666666666666, 0.16666666666666666, 0.16550522648083624, 0.11846689895470383, 0.1713124274099884]"
5,"[0.27526132404181186, 0.16666666666666666, 0.16666666666666666, 0.16550522648083624, 0.13937282229965156, 0.1527293844367015]"
6,"[0.23344947735191637, 0.16666666666666666, 0.1254355400696864, 0.18641114982578397, 0.15853658536585366, 0.14982578397212543]"
7,"[0.19221835075493612, 0.16666666666666666, 0.1445993031358885, 0.2073170731707317, 0.14518002322880372, 0.18989547038327526]"
8,"[0.19396051103368175, 0.16666666666666666, 0.14518002322880372, 0.22996515679442509, 0.16085946573751453, 0.17073170731707318]"
9,"[0.1951219512195122, 0.16666666666666666, 0.1445993031358885, 0.21196283391405343, 0.16202090592334495, 0.15040650406504066]"
10,"[0.1951219512195122, 0.3089430894308943, 0.16550522648083624, 0.20963995354239257, 0.14285714285714285, 0.13124274099883856]"
11,"[0.19047619047619047, 0.3170731707317073, 0.15040650406504066, 0.21196283391405343, 0.16260162601626016, 0.1289198606271777]"
12,"[0.19047619047619047, 0.18699186991869918, 0.18176538908246226, 0.21196283391405343, 0.16318234610917537, 0.12717770034843207]"
13,"[0.19047619047619047, 0.17479674796747968, 0.18583042973286876, 0.21254355400696864, 0.16318234610917537, 0.12601626016260162]"
14,"[0.19047619047619047, 0.16666666666666666, 0.18699186991869918, 0.21254355400696864, 0.16318234610917537, 0.10511033681765389]"
