,acc
0,"[0.21544715447154472, 0.18931475029036005, 0.1521486643437863, 0.17828106852497097, 0.15331010452961671, 0.13704994192799072]"
1,"[0.22357723577235772, 0.1997677119628339, 0.16085946573751453, 0.19221835075493612, 0.1672473867595819, 0.14634146341463414]"
2,"[0.23983739837398374, 0.20789779326364694, 0.16492450638792103, 0.20034843205574912, 0.15505226480836237, 0.14518002322880372]"
3,"[0.23577235772357724, 0.21022067363530778, 0.17363530778164923, 0.21080139372822299, 0.1527293844367015, 0.14343786295005806]"
4,"[0.24390243902439024, 0.218931475029036, 0.1672473867595819, 0.2148664343786295, 0.1440185830429733, 0.14227642276422764]"
5,"[0.2601626016260163, 0.22357723577235772, 0.16318234610917537, 0.21718931475029035, 0.14169570267131243, 0.13879210220673635]"
6,"[0.25203252032520324, 0.22415795586527293, 0.17015098722415795, 0.22357723577235772, 0.1329849012775842, 0.13937282229965156]"
7,"[0.24390243902439024, 0.22067363530778164, 0.17247386759581881, 0.22764227642276422, 0.12717770034843207, 0.14576074332171893]"
8,"[0.24390243902439024, 0.2224157955865273, 0.17421602787456447, 0.23344947735191637, 0.1254355400696864, 0.1521486643437863]"
9,"[0.24390243902439024, 0.2224157955865273, 0.1806039488966318, 0.23519163763066203, 0.12369337979094076, 0.14982578397212543]"
10,"[0.23577235772357724, 0.21544715447154472, 0.18699186991869918, 0.2421602787456446, 0.12253193960511034, 0.15389082462253195]"
11,"[0.22357723577235772, 0.21428571428571427, 0.194541231126597, 0.2415795586527294, 0.11904761904761904, 0.15447154471544716]"
12,"[0.23577235772357724, 0.21312427409988385, 0.19686411149825783, 0.24448315911730545, 0.11904761904761904, 0.15563298490127758]"
13,"[0.23577235772357724, 0.21080139372822299, 0.20034843205574912, 0.2450638792102207, 0.11788617886178862, 0.1562137049941928]"
14,"[0.23170731707317074, 0.20905923344947736, 0.2038327526132404, 0.2502903600464576, 0.11846689895470383, 0.156794425087108]"
15,"[0.22764227642276422, 0.20905923344947736, 0.20557491289198607, 0.25203252032520324, 0.1173054587688734, 0.15795586527293845]"
16,"[0.23170731707317074, 0.20963995354239257, 0.20615563298490128, 0.251451800232288, 0.11672473867595819, 0.15911730545876887]"
17,"[0.23170731707317074, 0.20905923344947736, 0.20557491289198607, 0.25203252032520324, 0.1173054587688734, 0.1602787456445993]"
18,"[0.23170731707317074, 0.21138211382113822, 0.20847851335656215, 0.25493612078977934, 0.11672473867595819, 0.16202090592334495]"
19,"[0.24390243902439024, 0.21370499419279906, 0.2067363530778165, 0.25493612078977934, 0.11672473867595819, 0.16144018583042974]"
20,"[0.24390243902439024, 0.21544715447154472, 0.2073170731707317, 0.25319396051103366, 0.1173054587688734, 0.1602787456445993]"
21,"[0.25203252032520324, 0.22009291521486643, 0.20557491289198607, 0.25493612078977934, 0.1173054587688734, 0.1602787456445993]"
22,"[0.26422764227642276, 0.22764227642276422, 0.20557491289198607, 0.251451800232288, 0.11556329849012775, 0.15795586527293845]"
