,acc
0,"[0.17479674796747968, 0.19337979094076654, 0.20092915214866433, 0.11904761904761904, 0.1800232288037166, 0.16202090592334495]"
1,"[0.17073170731707318, 0.1997677119628339, 0.20150987224157957, 0.12427409988385599, 0.18641114982578397, 0.16666666666666666]"
2,"[0.16666666666666666, 0.21080139372822299, 0.19628339140534262, 0.1295005807200929, 0.18815331010452963, 0.16608594657375145]"
3,"[0.17073170731707318, 0.22125435540069685, 0.18583042973286876, 0.13008130081300814, 0.1951219512195122, 0.16550522648083624]"
4,"[0.14227642276422764, 0.22764227642276422, 0.1759581881533101, 0.12717770034843207, 0.1997677119628339, 0.16957026713124274]"
5,"[0.14227642276422764, 0.24332171893147503, 0.1672473867595819, 0.12717770034843207, 0.20150987224157957, 0.1713124274099884]"
6,"[0.15853658536585366, 0.259581881533101, 0.15563298490127758, 0.13066202090592335, 0.20209059233449478, 0.1759581881533101]"
7,"[0.18292682926829268, 0.2653890824622532, 0.1480836236933798, 0.13763066202090593, 0.2067363530778165, 0.17886178861788618]"
8,"[0.2032520325203252, 0.2880371660859466, 0.13821138211382114, 0.14169570267131243, 0.21544715447154472, 0.1800232288037166]"
9,"[0.21138211382113822, 0.29849012775842043, 0.13008130081300814, 0.13821138211382114, 0.2148664343786295, 0.17711962833914052]"
10,"[0.21544715447154472, 0.30313588850174217, 0.13240418118466898, 0.13763066202090593, 0.218931475029036, 0.1835075493612079]"
11,"[0.22357723577235772, 0.30662020905923343, 0.1329849012775842, 0.14518002322880372, 0.22357723577235772, 0.18815331010452963]"
12,"[0.23170731707317074, 0.30720092915214864, 0.13124274099883856, 0.14750290360046459, 0.22473867595818817, 0.18699186991869918]"
13,"[0.25609756097560976, 0.3124274099883856, 0.13356562137049943, 0.15505226480836237, 0.2183507549361208, 0.18931475029036005]"
14,"[0.26422764227642276, 0.3118466898954704, 0.14285714285714285, 0.156794425087108, 0.218931475029036, 0.18524970963995355]"
15,"[0.2886178861788618, 0.31997677119628337, 0.14982578397212543, 0.16898954703832753, 0.21312427409988385, 0.18815331010452963]"
16,"[0.32926829268292684, 0.31997677119628337, 0.15969802555168408, 0.17711962833914052, 0.2073170731707317, 0.18583042973286876]"
17,"[0.34146341463414637, 0.31765389082462253, 0.16666666666666666, 0.17770034843205576, 0.20034843205574912, 0.18583042973286876]"
18,"[0.34959349593495936, 0.3077816492450639, 0.1759581881533101, 0.18466898954703834, 0.1916376306620209, 0.18292682926829268]"
19,"[0.3617886178861789, 0.3048780487804878, 0.18699186991869918, 0.1957026713124274, 0.18524970963995355, 0.18292682926829268]"
20,"[0.3861788617886179, 0.30197444831591175, 0.20034843205574912, 0.20441347270615565, 0.1759581881533101, 0.1800232288037166]"
21,"[0.4146341463414634, 0.30197444831591175, 0.20557491289198607, 0.20963995354239257, 0.1678281068524971, 0.17886178861788618]"
22,"[0.4186991869918699, 0.29732868757259, 0.2067363530778165, 0.21428571428571427, 0.16260162601626016, 0.1753774680603949]"
