,acc
0,"[0.17886178861788618, 0.1916376306620209, 0.15563298490127758, 0.13414634146341464, 0.14576074332171893, 0.1207897793263647]"
1,"[0.18292682926829268, 0.19744483159117304, 0.16144018583042974, 0.13763066202090593, 0.15040650406504066, 0.1248548199767712]"
2,"[0.1951219512195122, 0.20963995354239257, 0.1672473867595819, 0.140534262485482, 0.15331010452961671, 0.12659698025551683]"
3,"[0.1951219512195122, 0.21196283391405343, 0.1672473867595819, 0.14343786295005806, 0.156794425087108, 0.1248548199767712]"
4,"[0.2032520325203252, 0.21312427409988385, 0.16957026713124274, 0.14227642276422764, 0.16260162601626016, 0.1207897793263647]"
5,"[0.21138211382113822, 0.218931475029036, 0.1672473867595819, 0.14169570267131243, 0.16492450638792103, 0.12253193960511034]"
6,"[0.21544715447154472, 0.22009291521486643, 0.1713124274099884, 0.140534262485482, 0.1678281068524971, 0.12369337979094076]"
7,"[0.21951219512195122, 0.22764227642276422, 0.1713124274099884, 0.14227642276422764, 0.17363530778164923, 0.1248548199767712]"
8,"[0.22764227642276422, 0.23228803716608595, 0.17305458768873402, 0.1445993031358885, 0.17305458768873402, 0.12427409988385599]"
9,"[0.23577235772357724, 0.24041811846689895, 0.18292682926829268, 0.15040650406504066, 0.17421602787456447, 0.12137049941927991]"
10,"[0.24796747967479674, 0.2497096399535424, 0.18931475029036005, 0.1562137049941928, 0.16898954703832753, 0.12195121951219512]"
11,"[0.2804878048780488, 0.2607433217189315, 0.19396051103368175, 0.16085946573751453, 0.16318234610917537, 0.11846689895470383]"
12,"[0.3170731707317073, 0.2764227642276423, 0.19802555168408828, 0.16957026713124274, 0.16144018583042974, 0.11846689895470383]"
13,"[0.34959349593495936, 0.28222996515679444, 0.20034843205574912, 0.1800232288037166, 0.15853658536585366, 0.11962833914053426]"
14,"[0.36585365853658536, 0.29152148664343785, 0.19744483159117304, 0.1840882694541231, 0.15040650406504066, 0.1207897793263647]"
15,"[0.3861788617886179, 0.31010452961672474, 0.1986062717770035, 0.1910569105691057, 0.1445993031358885, 0.12659698025551683]"
16,"[0.4146341463414634, 0.31997677119628337, 0.20150987224157957, 0.194541231126597, 0.14111498257839722, 0.13182346109175377]"
17,"[0.43089430894308944, 0.32578397212543553, 0.20441347270615565, 0.1991869918699187, 0.13821138211382114, 0.13530778164924506]"
18,"[0.44715447154471544, 0.32926829268292684, 0.2038327526132404, 0.2073170731707317, 0.13530778164924506, 0.1329849012775842]"
19,"[0.45121951219512196, 0.32984901277584205, 0.20847851335656215, 0.20905923344947736, 0.13066202090592335, 0.13414634146341464]"
20,"[0.46747967479674796, 0.33797909407665505, 0.21370499419279906, 0.22125435540069685, 0.13124274099883856, 0.1329849012775842]"
21,"[0.47560975609756095, 0.33855981416957026, 0.21602787456445993, 0.2264808362369338, 0.12775842044134728, 0.13472706155632985]"
22,"[0.4878048780487805, 0.33855981416957026, 0.21951219512195122, 0.23403019744483158, 0.12717770034843207, 0.13821138211382114]"
23,"[0.491869918699187, 0.3420441347270616, 0.2224157955865273, 0.23693379790940766, 0.1254355400696864, 0.13937282229965156]"
24,"[0.5121951219512195, 0.3397212543554007, 0.22415795586527293, 0.24274099883855982, 0.1248548199767712, 0.13995354239256677]"
25,"[0.524390243902439, 0.3420441347270616, 0.22531939605110338, 0.2450638792102207, 0.1248548199767712, 0.14111498257839722]"
26,"[0.5365853658536586, 0.34668989547038326, 0.227061556329849, 0.24796747967479674, 0.12601626016260162, 0.14169570267131243]"
27,"[0.556910569105691, 0.34901277584204415, 0.2305458768873403, 0.2497096399535424, 0.1254355400696864, 0.14169570267131243]"
28,"[0.573170731707317, 0.34843205574912894, 0.23228803716608595, 0.25667828106852497, 0.12659698025551683, 0.13763066202090593]"
29,"[0.5772357723577236, 0.3524970963995354, 0.23519163763066203, 0.2584204413472706, 0.12659698025551683, 0.13763066202090593]"
30,"[0.5813008130081301, 0.3519163763066202, 0.23751451800232287, 0.26364692218350755, 0.1254355400696864, 0.14111498257839722]"
31,"[0.6056910569105691, 0.3519163763066202, 0.23751451800232287, 0.26248548199767713, 0.12717770034843207, 0.14343786295005806]"
32,"[0.6178861788617886, 0.3548199767711963, 0.23751451800232287, 0.26306620209059234, 0.1248548199767712, 0.14285714285714285]"
33,"[0.6260162601626016, 0.35365853658536583, 0.23809523809523808, 0.2665505226480836, 0.1248548199767712, 0.14343786295005806]"
34,"[0.6504065040650406, 0.35772357723577236, 0.23867595818815332, 0.2665505226480836, 0.12717770034843207, 0.14285714285714285]"
