,acc
0,"[0.23577235772357724, 0.0040650406504065045, 0.0029036004645760743, 0.005226480836236934, 0.004645760743321719, 0.0040650406504065045]"
1,"[0.23577235772357724, 0.0040650406504065045, 0.0029036004645760743, 0.005226480836236934, 0.009291521486643438, 0.0040650406504065045]"
2,"[0.23344947735191637, 0.008130081300813009, 0.005807200929152149, 0.010452961672473868, 0.009291521486643438, 0.008130081300813009]"
3,"[0.23344947735191637, 0.008130081300813009, 0.005807200929152149, 0.010452961672473868, 0.009291521486643438, 0.008130081300813009]"
4,"[0.23344947735191637, 0.008130081300813009, 0.005807200929152149, 0.010452961672473868, 0.011033681765389082, 0.008130081300813009]"
5,"[0.23344947735191637, 0.012195121951219513, 0.008710801393728223, 0.0156794425087108, 0.013937282229965157, 0.008710801393728223]"
6,"[0.2311265969802555, 0.16666666666666666, 0.011033681765389082, 0.21428571428571427, 0.19047619047619047, 0.012195121951219513]"
7,"[0.18699186991869918, 0.16260162601626016, 0.11962833914053426, 0.21428571428571427, 0.19047619047619047, 0.12253193960511034]"
8,"[0.18815331010452963, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12253193960511034]"
9,"[0.18815331010452963, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12137049941927991]"
10,"[0.18815331010452963, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12137049941927991]"
11,"[0.18815331010452963, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12137049941927991]"
12,"[0.18815331010452963, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12137049941927991]"
13,"[0.18815331010452963, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.18989547038327526, 0.12137049941927991]"
14,"[0.18931475029036005, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12137049941927991]"
15,"[0.18931475029036005, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12020905923344948]"
16,"[0.18931475029036005, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12020905923344948]"
17,"[0.18931475029036005, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12020905923344948]"
18,"[0.18931475029036005, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12020905923344948]"
19,"[0.18931475029036005, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12020905923344948]"
20,"[0.18931475029036005, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12020905923344948]"
21,"[0.18931475029036005, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12020905923344948]"
22,"[0.18931475029036005, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12020905923344948]"
23,"[0.18931475029036005, 0.16666666666666666, 0.11904761904761904, 0.1840882694541231, 0.13414634146341464, 0.12020905923344948]"
24,"[0.18931475029036005, 0.16260162601626016, 0.18234610917537747, 0.09581881533101046, 0.1295005807200929, 0.12020905923344948]"
25,"[0.11265969802555169, 0.16666666666666666, 0.2770034843205575, 0.0900116144018583, 0.12775842044134728, 0.227061556329849]"
26,"[0.1091753774680604, 0.16666666666666666, 0.2845528455284553, 0.08710801393728224, 0.12601626016260162, 0.23170731707317074]"
27,"[0.10685249709639953, 0.16666666666666666, 0.2897793263646922, 0.08536585365853659, 0.12601626016260162, 0.2305458768873403]"
28,"[0.10743321718931476, 0.16666666666666666, 0.2897793263646922, 0.08304297328687572, 0.12427409988385599, 0.2305458768873403]"
29,"[0.10859465737514518, 0.16666666666666666, 0.2955865272938444, 0.08188153310104529, 0.12427409988385599, 0.23519163763066203]"
30,"[0.11091753774680604, 0.16666666666666666, 0.29442508710801396, 0.08188153310104529, 0.12427409988385599, 0.24332171893147503]"
31,"[0.14634146341463414, 0.16666666666666666, 0.2880371660859466, 0.08188153310104529, 0.12427409988385599, 0.21660859465737514]"
