,acc
0,"[0.1602787456445993, 0.08130081300813008, 0.08013937282229965, 0.0859465737514518, 0.11498257839721254, 0.07317073170731707]"
1,"[0.16376306620209058, 0.11788617886178862, 0.10801393728222997, 0.1016260162601626, 0.13124274099883856, 0.0859465737514518]"
2,"[0.1718931475029036, 0.12601626016260162, 0.11788617886178862, 0.11846689895470383, 0.140534262485482, 0.09581881533101046]"
3,"[0.1672473867595819, 0.14227642276422764, 0.13124274099883856, 0.12601626016260162, 0.15389082462253195, 0.10394889663182347]"
4,"[0.15853658536585366, 0.15447154471544716, 0.14343786295005806, 0.14285714285714285, 0.16376306620209058, 0.1173054587688734]"
5,"[0.16376306620209058, 0.1910569105691057, 0.15911730545876887, 0.15447154471544716, 0.17247386759581881, 0.1254355400696864]"
6,"[0.16202090592334495, 0.1991869918699187, 0.17421602787456447, 0.1602787456445993, 0.18524970963995355, 0.13414634146341464]"
7,"[0.16666666666666666, 0.21951219512195122, 0.1794425087108014, 0.17711962833914052, 0.19802555168408828, 0.14169570267131243]"
8,"[0.1713124274099884, 0.23983739837398374, 0.18815331010452963, 0.1800232288037166, 0.20209059233449478, 0.14634146341463414]"
9,"[0.17247386759581881, 0.27235772357723576, 0.19279907084785133, 0.18524970963995355, 0.20905923344947736, 0.1527293844367015]"
10,"[0.17711962833914052, 0.2967479674796748, 0.20209059233449478, 0.18873403019744484, 0.21196283391405343, 0.15156794425087108]"
11,"[0.18176538908246226, 0.3008130081300813, 0.21022067363530778, 0.18873403019744484, 0.21660859465737514, 0.14518002322880372]"
12,"[0.18873403019744484, 0.3089430894308943, 0.2148664343786295, 0.19221835075493612, 0.2183507549361208, 0.1480836236933798]"
13,"[0.19279907084785133, 0.34959349593495936, 0.22938443670150988, 0.1957026713124274, 0.2183507549361208, 0.14750290360046459]"
14,"[0.18641114982578397, 0.3983739837398374, 0.24041811846689895, 0.1991869918699187, 0.2148664343786295, 0.15447154471544716]"
15,"[0.18524970963995355, 0.42276422764227645, 0.2456445993031359, 0.19744483159117304, 0.20847851335656215, 0.15737514518002324]"
16,"[0.17421602787456447, 0.45528455284552843, 0.251451800232288, 0.19686411149825783, 0.20789779326364694, 0.16434378629500582]"
17,"[0.16957026713124274, 0.46747967479674796, 0.2613240418118467, 0.20267131242741, 0.20615563298490128, 0.16957026713124274]"
18,"[0.1602787456445993, 0.491869918699187, 0.2665505226480836, 0.20615563298490128, 0.20847851335656215, 0.16898954703832753]"
19,"[0.15156794425087108, 0.5365853658536586, 0.27990708478513354, 0.21544715447154472, 0.20963995354239257, 0.17363530778164923]"
20,"[0.13879210220673635, 0.5691056910569106, 0.2851335656213705, 0.2148664343786295, 0.21602787456445993, 0.17828106852497097]"
21,"[0.13414634146341464, 0.5853658536585366, 0.2938443670150987, 0.21602787456445993, 0.21602787456445993, 0.18176538908246226]"
22,"[0.13182346109175377, 0.6016260162601627, 0.29500580720092917, 0.22009291521486643, 0.2148664343786295, 0.18292682926829268]"
23,"[0.12369337979094076, 0.6219512195121951, 0.30197444831591175, 0.2264808362369338, 0.21660859465737514, 0.18641114982578397]"
24,"[0.12020905923344948, 0.6382113821138211, 0.3042973286875726, 0.23519163763066203, 0.22009291521486643, 0.18931475029036005]"
25,"[0.11962833914053426, 0.6585365853658537, 0.3130081300813008, 0.23925667828106853, 0.2229965156794425, 0.18757259001161442]"
26,"[0.12195121951219512, 0.6626016260162602, 0.3141695702671312, 0.23867595818815332, 0.22415795586527293, 0.18815331010452963]"
27,"[0.12137049941927991, 0.6869918699186992, 0.3159117305458769, 0.23809523809523808, 0.2259001161440186, 0.18989547038327526]"
28,"[0.1207897793263647, 0.6910569105691057, 0.31765389082462253, 0.23809523809523808, 0.227061556329849, 0.1840882694541231]"
29,"[0.11904761904761904, 0.6951219512195121, 0.32171893147502906, 0.24041811846689895, 0.2259001161440186, 0.18466898954703834]"
30,"[0.12020905923344948, 0.7032520325203252, 0.3281068524970964, 0.23983739837398374, 0.2259001161440186, 0.18292682926829268]"
31,"[0.12311265969802555, 0.7113821138211383, 0.3315911730545877, 0.24099883855981416, 0.2259001161440186, 0.18466898954703834]"
32,"[0.12195121951219512, 0.7235772357723578, 0.3333333333333333, 0.24099883855981416, 0.22764227642276422, 0.18583042973286876]"
33,"[0.12137049941927991, 0.7317073170731707, 0.3344947735191638, 0.23925667828106853, 0.22764227642276422, 0.1794425087108014]"
34,"[0.12020905923344948, 0.7520325203252033, 0.3344947735191638, 0.23925667828106853, 0.22938443670150988, 0.17828106852497097]"
35,"[0.12253193960511034, 0.7560975609756098, 0.3356562137049942, 0.23809523809523808, 0.22938443670150988, 0.17421602787456447]"
36,"[0.12311265969802555, 0.7723577235772358, 0.3397212543554007, 0.23751451800232287, 0.2259001161440186, 0.17363530778164923]"
37,"[0.12137049941927991, 0.7845528455284553, 0.34668989547038326, 0.23867595818815332, 0.22531939605110338, 0.17479674796747968]"
38,"[0.11962833914053426, 0.7967479674796748, 0.34727061556329847, 0.23867595818815332, 0.2229965156794425, 0.1759581881533101]"
39,"[0.12253193960511034, 0.8130081300813008, 0.35365853658536583, 0.23867595818815332, 0.2229965156794425, 0.17479674796747968]"
40,"[0.12020905923344948, 0.8252032520325203, 0.35656213704994194, 0.23751451800232287, 0.22415795586527293, 0.1718931475029036]"
41,"[0.11962833914053426, 0.8333333333333334, 0.3612078977932636, 0.23577235772357724, 0.22531939605110338, 0.17015098722415795]"
42,"[0.12020905923344948, 0.8414634146341463, 0.36643437862950057, 0.23403019744483158, 0.227061556329849, 0.17015098722415795]"
43,"[0.1207897793263647, 0.8536585365853658, 0.36875725900116146, 0.23519163763066203, 0.22764227642276422, 0.17073170731707318]"
44,"[0.12427409988385599, 0.8658536585365854, 0.3693379790940767, 0.23519163763066203, 0.23228803716608595, 0.1672473867595819]"
45,"[0.13008130081300814, 0.8739837398373984, 0.3693379790940767, 0.23635307781649245, 0.23170731707317074, 0.16608594657375145]"
46,"[0.1329849012775842, 0.8861788617886179, 0.36875725900116146, 0.23577235772357724, 0.23344947735191637, 0.16202090592334495]"
47,"[0.13937282229965156, 0.8943089430894309, 0.3670150987224158, 0.23809523809523808, 0.23228803716608595, 0.16085946573751453]"
48,"[0.14576074332171893, 0.8983739837398373, 0.36643437862950057, 0.24099883855981416, 0.2305458768873403, 0.16085946573751453]"
49,"[0.14692218350754935, 0.9105691056910569, 0.36527293844367015, 0.2415795586527294, 0.22996515679442509, 0.16085946573751453]"
50,"[0.15098722415795587, 0.9105691056910569, 0.3681765389082462, 0.24332171893147503, 0.22938443670150988, 0.16085946573751453]"
51,"[0.15098722415795587, 0.9065040650406504, 0.367595818815331, 0.2450638792102207, 0.22764227642276422, 0.16144018583042974]"
52,"[0.156794425087108, 0.9024390243902439, 0.36875725900116146, 0.2450638792102207, 0.22880371660859466, 0.16144018583042974]"
53,"[0.16085946573751453, 0.9065040650406504, 0.3704994192799071, 0.24332171893147503, 0.22938443670150988, 0.16085946573751453]"
54,"[0.16666666666666666, 0.9024390243902439, 0.3710801393728223, 0.24448315911730545, 0.22996515679442509, 0.16085946573751453]"
55,"[0.17073170731707318, 0.8983739837398373, 0.37340301974448314, 0.2450638792102207, 0.22880371660859466, 0.16144018583042974]"
56,"[0.17305458768873402, 0.9024390243902439, 0.37514518002322883, 0.24448315911730545, 0.22822299651567945, 0.16144018583042974]"
57,"[0.1794425087108014, 0.9024390243902439, 0.3780487804878049, 0.24332171893147503, 0.227061556329849, 0.16085946573751453]"
58,"[0.1835075493612079, 0.9024390243902439, 0.3792102206736353, 0.24041811846689895, 0.2264808362369338, 0.16085946573751453]"
