,acc
0,"[0.0586527293844367, 0.15040650406504066, 0.0586527293844367, 0.0859465737514518, 0.06387921022067364, 0.056329849012775844]"
1,"[0.0586527293844367, 0.15040650406504066, 0.0429732868757259, 0.08420441347270616, 0.044715447154471545, 0.0429732868757259]"
2,"[0.0586527293844367, 0.15040650406504066, 0.0429732868757259, 0.06329849012775841, 0.044715447154471545, 0.041811846689895474]"
3,"[0.0586527293844367, 0.15040650406504066, 0.0429732868757259, 0.04529616724738676, 0.044715447154471545, 0.04006968641114982]"
4,"[0.05981416957026713, 0.15040650406504066, 0.0429732868757259, 0.04529616724738676, 0.044715447154471545, 0.02264808362369338]"
5,"[0.05981416957026713, 0.15040650406504066, 0.0429732868757259, 0.04587688734030197, 0.044715447154471545, 0.02264808362369338]"
6,"[0.06039488966318235, 0.15040650406504066, 0.0429732868757259, 0.04587688734030197, 0.04587688734030197, 0.02264808362369338]"
7,"[0.06097560975609756, 0.15040650406504066, 0.0429732868757259, 0.04645760743321719, 0.04645760743321719, 0.02264808362369338]"
8,"[0.06039488966318235, 0.15040650406504066, 0.04413472706155633, 0.06968641114982578, 0.06678281068524972, 0.023809523809523808]"
9,"[0.05981416957026713, 0.15040650406504066, 0.06620209059233449, 0.09233449477351917, 0.09175377468060394, 0.04529616724738676]"
10,"[0.05749128919860627, 0.15447154471544716, 0.06736353077816493, 0.09175377468060394, 0.09291521486643438, 0.06968641114982578]"
11,"[0.08013937282229965, 0.15447154471544716, 0.06736353077816493, 0.09581881533101046, 0.11498257839721254, 0.07142857142857142]"
12,"[0.10104529616724739, 0.3048780487804878, 0.08885017421602788, 0.0975609756097561, 0.13646922183507548, 0.09523809523809523]"
13,"[0.10511033681765389, 0.3089430894308943, 0.08943089430894309, 0.13995354239256677, 0.1800232288037166, 0.09698025551684088]"
14,"[0.10511033681765389, 0.3089430894308943, 0.09175377468060394, 0.14227642276422764, 0.18176538908246226, 0.09698025551684088]"
15,"[0.10627177700348432, 0.3130081300813008, 0.13530778164924506, 0.12020905923344948, 0.18234610917537747, 0.09930313588850175]"
16,"[0.14924506387921022, 0.3170731707317073, 0.1602787456445993, 0.1440185830429733, 0.1840882694541231, 0.10104529616724739]"
17,"[0.14750290360046459, 0.3170731707317073, 0.18524970963995355, 0.16608594657375145, 0.18641114982578397, 0.1016260162601626]"
18,"[0.14750290360046459, 0.3170731707317073, 0.16318234610917537, 0.18815331010452963, 0.20847851335656215, 0.10046457607433217]"
19,"[0.14750290360046459, 0.3252032520325203, 0.16376306620209058, 0.18815331010452963, 0.22996515679442509, 0.10046457607433217]"
20,"[0.14750290360046459, 0.3252032520325203, 0.16260162601626016, 0.18757259001161442, 0.2305458768873403, 0.09872241579558652]"
21,"[0.1480836236933798, 0.3252032520325203, 0.16144018583042974, 0.21080139372822299, 0.20847851335656215, 0.09872241579558652]"
22,"[0.18641114982578397, 0.3252032520325203, 0.16202090592334495, 0.21196283391405343, 0.20789779326364694, 0.11904761904761904]"
23,"[0.18873403019744484, 0.3252032520325203, 0.20441347270615565, 0.21022067363530778, 0.18583042973286876, 0.09814169570267131]"
24,"[0.20963995354239257, 0.32926829268292684, 0.20905923344947736, 0.21080139372822299, 0.18699186991869918, 0.09930313588850175]"
