,acc
0,"[0.047619047619047616, 0.17073170731707318, 0.17073170731707318, 0.194541231126597, 0.28397212543554007, 0.140534262485482]"
1,"[0.047619047619047616, 0.17073170731707318, 0.17073170731707318, 0.18931475029036005, 0.26248548199767713, 0.14285714285714285]"
2,"[0.08885017421602788, 0.17073170731707318, 0.19047619047619047, 0.1765389082462253, 0.24099883855981416, 0.1248548199767712]"
3,"[0.09291521486643438, 0.17479674796747968, 0.227061556329849, 0.16898954703832753, 0.2183507549361208, 0.12020905923344948]"
4,"[0.09291521486643438, 0.3170731707317073, 0.29094076655052264, 0.16957026713124274, 0.22996515679442509, 0.13879210220673635]"
5,"[0.09291521486643438, 0.3252032520325203, 0.3408826945412311, 0.14750290360046459, 0.1991869918699187, 0.14111498257839722]"
6,"[0.09407665505226481, 0.3333333333333333, 0.3530778164924506, 0.14343786295005806, 0.18873403019744484, 0.14343786295005806]"
7,"[0.09407665505226481, 0.3333333333333333, 0.3420441347270616, 0.10452961672473868, 0.17247386759581881, 0.1800232288037166]"
8,"[0.09407665505226481, 0.1991869918699187, 0.31010452961672474, 0.1016260162601626, 0.17015098722415795, 0.18118466898954705]"
9,"[0.09407665505226481, 0.18699186991869918, 0.27932636469221833, 0.10046457607433217, 0.15098722415795587, 0.18524970963995355]"
10,"[0.09407665505226481, 0.18292682926829268, 0.3089430894308943, 0.09930313588850175, 0.13124274099883856, 0.2067363530778165]"
11,"[0.09407665505226481, 0.17479674796747968, 0.3089430894308943, 0.08072009291521487, 0.1295005807200929, 0.21718931475029035]"
12,"[0.09407665505226481, 0.17073170731707318, 0.31010452961672474, 0.07549361207897794, 0.1254355400696864, 0.22996515679442509]"
13,"[0.09523809523809523, 0.17073170731707318, 0.30720092915214864, 0.07491289198606271, 0.12369337979094076, 0.23228803716608595]"
14,"[0.09872241579558652, 0.17073170731707318, 0.31010452961672474, 0.07491289198606271, 0.12137049941927991, 0.23403019744483158]"
15,"[0.10104529616724739, 0.17073170731707318, 0.30952380952380953, 0.07259001161440186, 0.11962833914053426, 0.23403019744483158]"
16,"[0.10394889663182347, 0.16666666666666666, 0.3060394889663182, 0.07142857142857142, 0.11962833914053426, 0.23635307781649245]"
17,"[0.10511033681765389, 0.16666666666666666, 0.3060394889663182, 0.07142857142857142, 0.11846689895470383, 0.23693379790940766]"
18,"[0.10627177700348432, 0.16666666666666666, 0.305458768873403, 0.07142857142857142, 0.11846689895470383, 0.23751451800232287]"
19,"[0.10801393728222997, 0.16666666666666666, 0.30255516840882696, 0.07142857142857142, 0.11846689895470383, 0.23809523809523808]"
20,"[0.10801393728222997, 0.16666666666666666, 0.30255516840882696, 0.07084785133565621, 0.1173054587688734, 0.23577235772357724]"
21,"[0.11033681765389082, 0.16666666666666666, 0.3008130081300813, 0.07259001161440186, 0.1173054587688734, 0.23519163763066203]"
22,"[0.11207897793263646, 0.16666666666666666, 0.29965156794425085, 0.07317073170731707, 0.11788617886178862, 0.2346109175377468]"
23,"[0.11382113821138211, 0.16666666666666666, 0.29732868757259, 0.07491289198606271, 0.1173054587688734, 0.23228803716608595]"
24,"[0.11498257839721254, 0.16666666666666666, 0.2961672473867596, 0.07549361207897794, 0.11614401858304298, 0.2346109175377468]"
25,"[0.11846689895470383, 0.17479674796747968, 0.2955865272938444, 0.07665505226480836, 0.11614401858304298, 0.23286875725900116]"
26,"[0.13704994192799072, 0.18292682926829268, 0.2961672473867596, 0.078397212543554, 0.11556329849012775, 0.23344947735191637]"
27,"[0.15505226480836237, 0.18699186991869918, 0.2938443670150987, 0.08013937282229965, 0.11846689895470383, 0.23228803716608595]"
28,"[0.15737514518002324, 0.18699186991869918, 0.29210220673635306, 0.08188153310104529, 0.11846689895470383, 0.23403019744483158]"
29,"[0.16260162601626016, 0.1910569105691057, 0.289198606271777, 0.08536585365853659, 0.11904761904761904, 0.23344947735191637]"
30,"[0.18118466898954705, 0.1951219512195122, 0.2851335656213705, 0.08885017421602788, 0.12020905923344948, 0.23286875725900116]"
31,"[0.21428571428571427, 0.2032520325203252, 0.2613240418118467, 0.10627177700348432, 0.12195121951219512, 0.21370499419279906]"
32,"[0.21370499419279906, 0.21951219512195122, 0.20092915214866433, 0.1132404181184669, 0.12311265969802555, 0.19744483159117304]"
33,"[0.21428571428571427, 0.3333333333333333, 0.2067363530778165, 0.12833914053426249, 0.11904761904761904, 0.2067363530778165]"
34,"[0.21544715447154472, 0.3333333333333333, 0.21254355400696864, 0.14343786295005806, 0.13182346109175377, 0.21138211382113822]"
35,"[0.21777003484320556, 0.3333333333333333, 0.23983739837398374, 0.1445993031358885, 0.14924506387921022, 0.2229965156794425]"
36,"[0.23344947735191637, 0.33739837398373984, 0.23751451800232287, 0.14518002322880372, 0.14576074332171893, 0.20615563298490128]"
37,"[0.23344947735191637, 0.33739837398373984, 0.23635307781649245, 0.14924506387921022, 0.14750290360046459, 0.22880371660859466]"
38,"[0.23344947735191637, 0.33739837398373984, 0.23228803716608595, 0.16085946573751453, 0.14982578397212543, 0.20441347270615565]"
39,"[0.23344947735191637, 0.34959349593495936, 0.23693379790940766, 0.15853658536585366, 0.1672473867595819, 0.1521486643437863]"
40,"[0.23344947735191637, 0.34959349593495936, 0.23170731707317074, 0.14924506387921022, 0.1672473867595819, 0.14169570267131243]"
41,"[0.23344947735191637, 0.34959349593495936, 0.22067363530778164, 0.16608594657375145, 0.1672473867595819, 0.14111498257839722]"
42,"[0.2346109175377468, 0.34959349593495936, 0.21951219512195122, 0.16666666666666666, 0.1672473867595819, 0.14111498257839722]"
43,"[0.2346109175377468, 0.34552845528455284, 0.21718931475029035, 0.1672473867595819, 0.1672473867595819, 0.14111498257839722]"
44,"[0.23577235772357724, 0.34552845528455284, 0.21660859465737514, 0.1678281068524971, 0.1678281068524971, 0.140534262485482]"
45,"[0.23286875725900116, 0.34552845528455284, 0.21602787456445993, 0.16840882694541232, 0.16840882694541232, 0.13995354239256677]"
46,"[0.2346109175377468, 0.34146341463414637, 0.21312427409988385, 0.16898954703832753, 0.16840882694541232, 0.14111498257839722]"
47,"[0.2346109175377468, 0.34146341463414637, 0.21254355400696864, 0.1678281068524971, 0.16898954703832753, 0.140534262485482]"
48,"[0.23693379790940766, 0.45934959349593496, 0.21428571428571427, 0.2073170731707317, 0.18757259001161442, 0.1910569105691057]"
49,"[0.20499419279907086, 0.34959349593495936, 0.18118466898954705, 0.20789779326364694, 0.227061556329849, 0.140534262485482]"
50,"[0.12717770034843207, 0.33739837398373984, 0.1759581881533101, 0.24099883855981416, 0.24274099883855982, 0.12717770034843207]"
51,"[0.19279907084785133, 0.3333333333333333, 0.17015098722415795, 0.24099883855981416, 0.24680603948896632, 0.14518002322880372]"
52,"[0.1951219512195122, 0.3333333333333333, 0.16666666666666666, 0.24448315911730545, 0.23403019744483158, 0.1329849012775842]"
53,"[0.19047619047619047, 0.21544715447154472, 0.13356562137049943, 0.2450638792102207, 0.21777003484320556, 0.13182346109175377]"
54,"[0.18757259001161442, 0.2032520325203252, 0.1295005807200929, 0.21544715447154472, 0.20150987224157957, 0.13182346109175377]"
55,"[0.18524970963995355, 0.2032520325203252, 0.1295005807200929, 0.21138211382113822, 0.19802555168408828, 0.13356562137049943]"
56,"[0.18524970963995355, 0.2073170731707317, 0.1295005807200929, 0.21022067363530778, 0.19744483159117304, 0.1329849012775842]"
