,acc
0,"[0.20847851335656215, 0.06910569105691057, 0.13879210220673635, 0.15795586527293845, 0.12717770034843207, 0.22009291521486643]"
1,"[0.20267131242741, 0.06910569105691057, 0.13937282229965156, 0.15737514518002324, 0.1289198606271777, 0.21602787456445993]"
2,"[0.2073170731707317, 0.07317073170731707, 0.14285714285714285, 0.156794425087108, 0.13066202090592335, 0.21777003484320556]"
3,"[0.20092915214866433, 0.08943089430894309, 0.14750290360046459, 0.15563298490127758, 0.13124274099883856, 0.21777003484320556]"
4,"[0.19047619047619047, 0.12601626016260162, 0.16376306620209058, 0.14982578397212543, 0.13472706155632985, 0.21660859465737514]"
5,"[0.18466898954703834, 0.15447154471544716, 0.17305458768873402, 0.15737514518002324, 0.13704994192799072, 0.21312427409988385]"
6,"[0.18118466898954705, 0.16260162601626016, 0.18118466898954705, 0.156794425087108, 0.13763066202090593, 0.21602787456445993]"
7,"[0.17247386759581881, 0.18292682926829268, 0.1957026713124274, 0.15911730545876887, 0.14285714285714285, 0.21602787456445993]"
8,"[0.16376306620209058, 0.2073170731707317, 0.20499419279907086, 0.15447154471544716, 0.1480836236933798, 0.21602787456445993]"
9,"[0.15040650406504066, 0.22357723577235772, 0.21312427409988385, 0.16492450638792103, 0.15331010452961671, 0.21022067363530778]"
10,"[0.15040650406504066, 0.25609756097560976, 0.227061556329849, 0.16376306620209058, 0.15969802555168408, 0.21428571428571427]"
11,"[0.15156794425087108, 0.27235772357723576, 0.23344947735191637, 0.16144018583042974, 0.16085946573751453, 0.21428571428571427]"
12,"[0.1521486643437863, 0.3089430894308943, 0.23751451800232287, 0.1672473867595819, 0.16434378629500582, 0.20847851335656215]"
13,"[0.1602787456445993, 0.32926829268292684, 0.23983739837398374, 0.17015098722415795, 0.17363530778164923, 0.20557491289198607]"
14,"[0.15040650406504066, 0.34552845528455284, 0.24274099883855982, 0.17886178861788618, 0.18234610917537747, 0.20847851335656215]"
15,"[0.1440185830429733, 0.3617886178861789, 0.2462253193960511, 0.18118466898954705, 0.1840882694541231, 0.20557491289198607]"
16,"[0.1440185830429733, 0.3617886178861789, 0.24912891986062718, 0.1800232288037166, 0.18699186991869918, 0.20441347270615565]"
17,"[0.1440185830429733, 0.3780487804878049, 0.25609756097560976, 0.17828106852497097, 0.18234610917537747, 0.20209059233449478]"
18,"[0.14111498257839722, 0.4105691056910569, 0.2607433217189315, 0.18292682926829268, 0.18641114982578397, 0.20209059233449478]"
19,"[0.13995354239256677, 0.4186991869918699, 0.2653890824622532, 0.18757259001161442, 0.18524970963995355, 0.2038327526132404]"
20,"[0.140534262485482, 0.4349593495934959, 0.2682926829268293, 0.18757259001161442, 0.18873403019744484, 0.20441347270615565]"
21,"[0.13763066202090593, 0.44308943089430897, 0.2764227642276423, 0.18873403019744484, 0.19047619047619047, 0.2038327526132404]"
22,"[0.13356562137049943, 0.4634146341463415, 0.27932636469221833, 0.18989547038327526, 0.18873403019744484, 0.20267131242741]"
23,"[0.13588850174216027, 0.47560975609756095, 0.28281068524970965, 0.1910569105691057, 0.18873403019744484, 0.20092915214866433]"
24,"[0.13356562137049943, 0.4959349593495935, 0.29152148664343785, 0.18989547038327526, 0.18931475029036005, 0.1997677119628339]"
25,"[0.12833914053426249, 0.5284552845528455, 0.29965156794425085, 0.19047619047619047, 0.18989547038327526, 0.20209059233449478]"
26,"[0.12369337979094076, 0.5609756097560976, 0.30952380952380953, 0.1957026713124274, 0.19221835075493612, 0.19686411149825783]"
27,"[0.11904761904761904, 0.5894308943089431, 0.3159117305458769, 0.1991869918699187, 0.19628339140534262, 0.1910569105691057]"
28,"[0.10859465737514518, 0.5975609756097561, 0.31939605110336816, 0.20034843205574912, 0.1991869918699187, 0.19047619047619047]"
29,"[0.10220673635307782, 0.6178861788617886, 0.3252032520325203, 0.20209059233449478, 0.2067363530778165, 0.18815331010452963]"
30,"[0.0975609756097561, 0.6382113821138211, 0.3321718931475029, 0.21254355400696864, 0.21022067363530778, 0.18641114982578397]"
31,"[0.09291521486643438, 0.6747967479674797, 0.3397212543554007, 0.2229965156794425, 0.21777003484320556, 0.17770034843205576]"
32,"[0.08826945412311266, 0.7113821138211383, 0.34727061556329847, 0.227061556329849, 0.22067363530778164, 0.17305458768873402]"
33,"[0.08710801393728224, 0.7479674796747967, 0.3623693379790941, 0.22880371660859466, 0.22415795586527293, 0.16840882694541232]"
34,"[0.08246225319396051, 0.7601626016260162, 0.3617886178861789, 0.2305458768873403, 0.22880371660859466, 0.16840882694541232]"
35,"[0.08013937282229965, 0.7723577235772358, 0.36643437862950057, 0.22996515679442509, 0.2305458768873403, 0.16608594657375145]"
36,"[0.08072009291521487, 0.7804878048780488, 0.36875725900116146, 0.2346109175377468, 0.23286875725900116, 0.16608594657375145]"
37,"[0.07491289198606271, 0.7845528455284553, 0.3710801393728223, 0.23577235772357724, 0.23228803716608595, 0.16608594657375145]"
38,"[0.0743321718931475, 0.7967479674796748, 0.37398373983739835, 0.2346109175377468, 0.23344947735191637, 0.16550522648083624]"
39,"[0.07491289198606271, 0.8089430894308943, 0.37746806039488967, 0.23983739837398374, 0.23403019744483158, 0.16144018583042974]"
40,"[0.078397212543554, 0.8211382113821138, 0.38095238095238093, 0.2421602787456446, 0.23867595818815332, 0.15853658536585366]"
41,"[0.07955865272938444, 0.8373983739837398, 0.38501742160278746, 0.24390243902439024, 0.24099883855981416, 0.15853658536585366]"
42,"[0.08013937282229965, 0.8617886178861789, 0.3867595818815331, 0.24448315911730545, 0.2415795586527294, 0.15563298490127758]"
43,"[0.08188153310104529, 0.8617886178861789, 0.3885017421602787, 0.2462253193960511, 0.24390243902439024, 0.15331010452961671]"
44,"[0.08885017421602788, 0.8536585365853658, 0.3902439024390244, 0.24738675958188153, 0.2456445993031359, 0.1521486643437863]"
45,"[0.09639953542392567, 0.8577235772357723, 0.39256678281068524, 0.2502903600464576, 0.24738675958188153, 0.15156794425087108]"
46,"[0.09930313588850175, 0.8577235772357723, 0.39256678281068524, 0.251451800232288, 0.24854819976771197, 0.15040650406504066]"
47,"[0.1016260162601626, 0.8577235772357723, 0.39198606271777003, 0.251451800232288, 0.24796747967479674, 0.15040650406504066]"
48,"[0.10627177700348432, 0.8617886178861789, 0.3914053426248548, 0.2537746806039489, 0.24854819976771197, 0.15040650406504066]"
49,"[0.10743321718931476, 0.8617886178861789, 0.39198606271777003, 0.25435540069686413, 0.2497096399535424, 0.14982578397212543]"
50,"[0.11033681765389082, 0.8617886178861789, 0.39314750290360045, 0.25551684088269455, 0.24912891986062718, 0.14982578397212543]"
51,"[0.11265969802555169, 0.8658536585365854, 0.39605110336817656, 0.25609756097560976, 0.24796747967479674, 0.14982578397212543]"
52,"[0.11556329849012775, 0.8658536585365854, 0.39605110336817656, 0.25493612078977934, 0.24680603948896632, 0.14982578397212543]"
53,"[0.11556329849012775, 0.8699186991869918, 0.39605110336817656, 0.25203252032520324, 0.2456445993031359, 0.15040650406504066]"
54,"[0.11904761904761904, 0.8739837398373984, 0.39663182346109177, 0.2508710801393728, 0.2450638792102207, 0.15040650406504066]"
55,"[0.11904761904761904, 0.8780487804878049, 0.39547038327526135, 0.2508710801393728, 0.24448315911730545, 0.15040650406504066]"
56,"[0.11962833914053426, 0.8861788617886179, 0.39605110336817656, 0.24680603948896632, 0.24390243902439024, 0.15040650406504066]"
57,"[0.1248548199767712, 0.8902439024390244, 0.39605110336817656, 0.2456445993031359, 0.24390243902439024, 0.15098722415795587]"
58,"[0.12601626016260162, 0.8902439024390244, 0.3948896631823461, 0.24274099883855982, 0.24274099883855982, 0.1521486643437863]"
59,"[0.12775842044134728, 0.8943089430894309, 0.39372822299651566, 0.24274099883855982, 0.23983739837398374, 0.1527293844367015]"
60,"[0.1295005807200929, 0.8943089430894309, 0.39372822299651566, 0.24332171893147503, 0.23925667828106853, 0.1527293844367015]"
61,"[0.13240418118466898, 0.8943089430894309, 0.39314750290360045, 0.24099883855981416, 0.23867595818815332, 0.15331010452961671]"
62,"[0.13763066202090593, 0.8902439024390244, 0.39372822299651566, 0.23983739837398374, 0.23635307781649245, 0.15331010452961671]"
63,"[0.13763066202090593, 0.8902439024390244, 0.39372822299651566, 0.23809523809523808, 0.23519163763066203, 0.15389082462253195]"
64,"[0.14111498257839722, 0.8983739837398373, 0.39372822299651566, 0.23519163763066203, 0.23693379790940766, 0.15447154471544716]"
65,"[0.14285714285714285, 0.9105691056910569, 0.39256678281068524, 0.2346109175377468, 0.23577235772357724, 0.15505226480836237]"
66,"[0.15040650406504066, 0.9105691056910569, 0.3914053426248548, 0.2346109175377468, 0.23519163763066203, 0.1562137049941928]"
67,"[0.15795586527293845, 0.9146341463414634, 0.3914053426248548, 0.23344947735191637, 0.23344947735191637, 0.15737514518002324]"
68,"[0.16260162601626016, 0.9227642276422764, 0.3902439024390244, 0.2311265969802555, 0.23228803716608595, 0.15795586527293845]"
69,"[0.1765389082462253, 0.9227642276422764, 0.3896631823461092, 0.22938443670150988, 0.2311265969802555, 0.15795586527293845]"
70,"[0.1800232288037166, 0.926829268292683, 0.389082462253194, 0.2305458768873403, 0.22938443670150988, 0.15795586527293845]"
71,"[0.19221835075493612, 0.9308943089430894, 0.389082462253194, 0.2305458768873403, 0.22764227642276422, 0.15795586527293845]"
72,"[0.20905923344947736, 0.9349593495934959, 0.389082462253194, 0.22938443670150988, 0.22822299651567945, 0.15795586527293845]"
73,"[0.2218350754936121, 0.9349593495934959, 0.389082462253194, 0.22938443670150988, 0.22822299651567945, 0.15853658536585366]"
74,"[0.23983739837398374, 0.9390243902439024, 0.3885017421602787, 0.22880371660859466, 0.22880371660859466, 0.15853658536585366]"
75,"[0.2421602787456446, 0.9390243902439024, 0.3885017421602787, 0.22938443670150988, 0.22822299651567945, 0.15853658536585366]"
76,"[0.25203252032520324, 0.9390243902439024, 0.3885017421602787, 0.22764227642276422, 0.22822299651567945, 0.15911730545876887]"
77,"[0.2613240418118467, 0.9349593495934959, 0.3879210220673635, 0.22764227642276422, 0.227061556329849, 0.15969802555168408]"
78,"[0.26364692218350755, 0.9349593495934959, 0.3867595818815331, 0.22822299651567945, 0.22531939605110338, 0.1602787456445993]"
79,"[0.2764227642276423, 0.9390243902439024, 0.38559814169570267, 0.227061556329849, 0.22415795586527293, 0.1602787456445993]"
80,"[0.2851335656213705, 0.943089430894309, 0.38443670150987225, 0.22822299651567945, 0.22357723577235772, 0.16085946573751453]"
81,"[0.2880371660859466, 0.943089430894309, 0.38385598141695704, 0.2264808362369338, 0.22473867595818817, 0.16085946573751453]"
82,"[0.2932636469221835, 0.943089430894309, 0.3832752613240418, 0.22415795586527293, 0.22357723577235772, 0.16144018583042974]"
83,"[0.2967479674796748, 0.9512195121951219, 0.3821138211382114, 0.2218350754936121, 0.22357723577235772, 0.16260162601626016]"
84,"[0.3042973286875726, 0.9512195121951219, 0.3826945412311266, 0.2183507549361208, 0.2229965156794425, 0.16318234610917537]"
85,"[0.3089430894308943, 0.9552845528455285, 0.38385598141695704, 0.21428571428571427, 0.21951219512195122, 0.16318234610917537]"
86,"[0.3118466898954704, 0.9552845528455285, 0.38559814169570267, 0.21312427409988385, 0.218931475029036, 0.16376306620209058]"
87,"[0.31823461091753774, 0.959349593495935, 0.3879210220673635, 0.21080139372822299, 0.22009291521486643, 0.16492450638792103]"
88,"[0.3315911730545877, 0.9634146341463414, 0.3879210220673635, 0.20905923344947736, 0.2183507549361208, 0.16492450638792103]"
89,"[0.34668989547038326, 0.967479674796748, 0.3861788617886179, 0.20267131242741, 0.21602787456445993, 0.16376306620209058]"
90,"[0.3635307781649245, 0.975609756097561, 0.3867595818815331, 0.1997677119628339, 0.2148664343786295, 0.16492450638792103]"
91,"[0.3792102206736353, 0.9715447154471545, 0.3879210220673635, 0.1997677119628339, 0.21544715447154472, 0.16550522648083624]"
92,"[0.3948896631823461, 0.975609756097561, 0.3879210220673635, 0.1986062717770035, 0.21428571428571427, 0.16550522648083624]"
93,"[0.4088269454123113, 0.9796747967479674, 0.3879210220673635, 0.19744483159117304, 0.21428571428571427, 0.16608594657375145]"
94,"[0.4186991869918699, 0.983739837398374, 0.3885017421602787, 0.1957026713124274, 0.21428571428571427, 0.16666666666666666]"
95,"[0.4256678281068525, 0.983739837398374, 0.3879210220673635, 0.19396051103368175, 0.21312427409988385, 0.16666666666666666]"
96,"[0.44076655052264807, 0.9796747967479674, 0.38501742160278746, 0.1916376306620209, 0.21370499419279906, 0.16666666666666666]"
