,acc
0,"[0.14227642276422764, 0.2775842044134727, 0.07955865272938444, 0.1173054587688734, 0.2229965156794425, 0.20092915214866433]"
1,"[0.13008130081300814, 0.2735191637630662, 0.0859465737514518, 0.11962833914053426, 0.22473867595818817, 0.20150987224157957]"
2,"[0.13414634146341464, 0.26480836236933797, 0.09465737514518002, 0.12369337979094076, 0.22531939605110338, 0.20441347270615565]"
3,"[0.11788617886178862, 0.25609756097560976, 0.10801393728222997, 0.12659698025551683, 0.22125435540069685, 0.20034843205574912]"
4,"[0.12195121951219512, 0.24099883855981416, 0.11556329849012775, 0.13008130081300814, 0.20905923344947736, 0.20499419279907086]"
5,"[0.13821138211382114, 0.227061556329849, 0.13182346109175377, 0.13821138211382114, 0.20441347270615565, 0.20267131242741]"
6,"[0.13008130081300814, 0.21312427409988385, 0.13763066202090593, 0.13879210220673635, 0.19221835075493612, 0.19802555168408828]"
7,"[0.10569105691056911, 0.20267131242741, 0.15040650406504066, 0.14634146341463414, 0.18583042973286876, 0.1916376306620209]"
8,"[0.11382113821138211, 0.19802555168408828, 0.15911730545876887, 0.15098722415795587, 0.18176538908246226, 0.1957026713124274]"
9,"[0.11382113821138211, 0.19221835075493612, 0.17015098722415795, 0.16085946573751453, 0.17247386759581881, 0.19396051103368175]"
10,"[0.13414634146341464, 0.18583042973286876, 0.17711962833914052, 0.1672473867595819, 0.16260162601626016, 0.18757259001161442]"
11,"[0.14634146341463414, 0.19047619047619047, 0.18873403019744484, 0.17828106852497097, 0.15447154471544716, 0.18641114982578397]"
12,"[0.18292682926829268, 0.18524970963995355, 0.20499419279907086, 0.1957026713124274, 0.1480836236933798, 0.18873403019744484]"
13,"[0.2073170731707317, 0.1806039488966318, 0.21370499419279906, 0.20441347270615565, 0.1445993031358885, 0.18583042973286876]"
14,"[0.22357723577235772, 0.18641114982578397, 0.21718931475029035, 0.21428571428571427, 0.13995354239256677, 0.18524970963995355]"
15,"[0.23577235772357724, 0.18989547038327526, 0.218931475029036, 0.2224157955865273, 0.13530778164924506, 0.1840882694541231]"
16,"[0.25203252032520324, 0.18873403019744484, 0.22067363530778164, 0.22531939605110338, 0.13530778164924506, 0.1800232288037166]"
17,"[0.2682926829268293, 0.19744483159117304, 0.23228803716608595, 0.2311265969802555, 0.13414634146341464, 0.1806039488966318]"
18,"[0.2886178861788618, 0.20150987224157957, 0.23693379790940766, 0.23867595818815332, 0.13182346109175377, 0.1806039488966318]"
19,"[0.3170731707317073, 0.20905923344947736, 0.24041811846689895, 0.24738675958188153, 0.13182346109175377, 0.1759581881533101]"
20,"[0.34146341463414637, 0.22067363530778164, 0.24854819976771197, 0.25551684088269455, 0.13530778164924506, 0.17886178861788618]"
21,"[0.3617886178861789, 0.2259001161440186, 0.2450638792102207, 0.2584204413472706, 0.13240418118466898, 0.17770034843205576]"
22,"[0.3943089430894309, 0.23635307781649245, 0.251451800232288, 0.2619047619047619, 0.13414634146341464, 0.17479674796747968]"
