,acc
0,"[0.1951219512195122, 0.21544715447154472, 0.15505226480836237, 0.18583042973286876, 0.1951219512195122, 0.14576074332171893]"
1,"[0.19686411149825783, 0.22764227642276422, 0.15969802555168408, 0.19686411149825783, 0.20267131242741, 0.14924506387921022]"
2,"[0.20615563298490128, 0.25203252032520324, 0.16666666666666666, 0.20209059233449478, 0.20209059233449478, 0.14982578397212543]"
3,"[0.20615563298490128, 0.27235772357723576, 0.1753774680603949, 0.20150987224157957, 0.20209059233449478, 0.14750290360046459]"
4,"[0.20615563298490128, 0.26422764227642276, 0.18583042973286876, 0.2038327526132404, 0.20209059233449478, 0.15331010452961671]"
5,"[0.20847851335656215, 0.2764227642276423, 0.18641114982578397, 0.20789779326364694, 0.20557491289198607, 0.15389082462253195]"
6,"[0.21196283391405343, 0.2764227642276423, 0.18989547038327526, 0.2038327526132404, 0.19686411149825783, 0.15447154471544716]"
7,"[0.21428571428571427, 0.2845528455284553, 0.1957026713124274, 0.2032520325203252, 0.1957026713124274, 0.1527293844367015]"
8,"[0.21138211382113822, 0.2967479674796748, 0.2032520325203252, 0.20615563298490128, 0.18641114982578397, 0.15447154471544716]"
9,"[0.2148664343786295, 0.3170731707317073, 0.20615563298490128, 0.21080139372822299, 0.18699186991869918, 0.1562137049941928]"
10,"[0.2183507549361208, 0.32926829268292684, 0.20963995354239257, 0.21718931475029035, 0.18931475029036005, 0.156794425087108]"
11,"[0.21777003484320556, 0.34146341463414637, 0.20441347270615565, 0.2148664343786295, 0.18699186991869918, 0.16085946573751453]"
12,"[0.22125435540069685, 0.34552845528455284, 0.2067363530778165, 0.2148664343786295, 0.18583042973286876, 0.16260162601626016]"
13,"[0.22067363530778164, 0.35365853658536583, 0.20963995354239257, 0.21660859465737514, 0.18699186991869918, 0.16260162601626016]"
14,"[0.22125435540069685, 0.3617886178861789, 0.21428571428571427, 0.21951219512195122, 0.18466898954703834, 0.16144018583042974]"
15,"[0.21951219512195122, 0.35772357723577236, 0.218931475029036, 0.22067363530778164, 0.18292682926829268, 0.16260162601626016]"
16,"[0.2183507549361208, 0.37398373983739835, 0.22415795586527293, 0.2229965156794425, 0.1800232288037166, 0.16318234610917537]"
17,"[0.21777003484320556, 0.37398373983739835, 0.22764227642276422, 0.2229965156794425, 0.18118466898954705, 0.16318234610917537]"
18,"[0.2183507549361208, 0.3861788617886179, 0.2305458768873403, 0.22357723577235772, 0.1794425087108014, 0.16318234610917537]"
19,"[0.21777003484320556, 0.3861788617886179, 0.22938443670150988, 0.22473867595818817, 0.1794425087108014, 0.16376306620209058]"
20,"[0.2148664343786295, 0.3902439024390244, 0.23344947735191637, 0.22822299651567945, 0.1800232288037166, 0.16434378629500582]"
21,"[0.21254355400696864, 0.4065040650406504, 0.2305458768873403, 0.23228803716608595, 0.1835075493612079, 0.16260162601626016]"
22,"[0.21312427409988385, 0.4349593495934959, 0.23867595818815332, 0.23693379790940766, 0.18931475029036005, 0.16492450638792103]"
23,"[0.21312427409988385, 0.4634146341463415, 0.2462253193960511, 0.24041811846689895, 0.19337979094076654, 0.16376306620209058]"
24,"[0.21660859465737514, 0.491869918699187, 0.25261324041811845, 0.23925667828106853, 0.19686411149825783, 0.16376306620209058]"
25,"[0.21602787456445993, 0.524390243902439, 0.26364692218350755, 0.24390243902439024, 0.2032520325203252, 0.16202090592334495]"
26,"[0.21544715447154472, 0.5365853658536586, 0.2677119628339141, 0.24099883855981416, 0.20963995354239257, 0.15853658536585366]"
27,"[0.21196283391405343, 0.5609756097560976, 0.2706155632984901, 0.2421602787456446, 0.21196283391405343, 0.15737514518002324]"
