,acc
0,"[0.0, 0.3333333333333333, 0.1289198606271777, 0.07723577235772358, 0.14692218350754935, 0.12195121951219512]"
1,"[0.0, 0.3333333333333333, 0.14634146341463414, 0.10046457607433217, 0.1480836236933798, 0.12253193960511034]"
2,"[0.0, 0.33739837398373984, 0.21022067363530778, 0.10104529616724739, 0.12775842044134728, 0.12137049941927991]"
3,"[0.0, 0.4959349593495935, 0.21660859465737514, 0.12137049941927991, 0.1248548199767712, 0.1207897793263647]"
4,"[0.0023228803716608595, 0.5, 0.22067363530778164, 0.10394889663182347, 0.10394889663182347, 0.2073170731707317]"
5,"[0.0023228803716608595, 0.35365853658536583, 0.17770034843205576, 0.12020905923344948, 0.08130081300813008, 0.2305458768873403]"
6,"[0.08710801393728224, 0.34146341463414637, 0.15156794425087108, 0.14169570267131243, 0.059233449477351915, 0.21196283391405343]"
7,"[0.17711962833914052, 0.18292682926829268, 0.12717770034843207, 0.12195121951219512, 0.09639953542392567, 0.1910569105691057]"
8,"[0.18234610917537747, 0.17886178861788618, 0.16898954703832753, 0.14285714285714285, 0.10046457607433217, 0.19047619047619047]"
9,"[0.18583042973286876, 0.17479674796747968, 0.16957026713124274, 0.1445993031358885, 0.09988385598141696, 0.18989547038327526]"
10,"[0.18815331010452963, 0.17479674796747968, 0.16898954703832753, 0.14518002322880372, 0.07955865272938444, 0.20963995354239257]"
11,"[0.18815331010452963, 0.17073170731707318, 0.1678281068524971, 0.14634146341463414, 0.11962833914053426, 0.21138211382113822]"
12,"[0.18815331010452963, 0.17073170731707318, 0.1678281068524971, 0.14634146341463414, 0.1207897793263647, 0.21138211382113822]"
13,"[0.18815331010452963, 0.17073170731707318, 0.1672473867595819, 0.16666666666666666, 0.1207897793263647, 0.21196283391405343]"
14,"[0.18815331010452963, 0.17073170731707318, 0.16840882694541232, 0.16898954703832753, 0.12137049941927991, 0.21254355400696864]"
15,"[0.18815331010452963, 0.17073170731707318, 0.16840882694541232, 0.16898954703832753, 0.12137049941927991, 0.21254355400696864]"
16,"[0.18815331010452963, 0.17073170731707318, 0.1678281068524971, 0.16898954703832753, 0.1207897793263647, 0.21254355400696864]"
17,"[0.18815331010452963, 0.17073170731707318, 0.1678281068524971, 0.16898954703832753, 0.1207897793263647, 0.21254355400696864]"
18,"[0.18815331010452963, 0.17073170731707318, 0.1678281068524971, 0.16898954703832753, 0.1207897793263647, 0.21254355400696864]"
19,"[0.18815331010452963, 0.17073170731707318, 0.1678281068524971, 0.16898954703832753, 0.1207897793263647, 0.21254355400696864]"
20,"[0.18815331010452963, 0.17073170731707318, 0.1678281068524971, 0.16898954703832753, 0.1207897793263647, 0.21254355400696864]"
21,"[0.18815331010452963, 0.17073170731707318, 0.1678281068524971, 0.16898954703832753, 0.1207897793263647, 0.21254355400696864]"
22,"[0.18815331010452963, 0.17073170731707318, 0.1678281068524971, 0.16898954703832753, 0.1207897793263647, 0.21254355400696864]"
23,"[0.18815331010452963, 0.17073170731707318, 0.1672473867595819, 0.16898954703832753, 0.1207897793263647, 0.21254355400696864]"
24,"[0.18815331010452963, 0.17073170731707318, 0.1672473867595819, 0.16898954703832753, 0.1207897793263647, 0.21254355400696864]"
25,"[0.18815331010452963, 0.17073170731707318, 0.1678281068524971, 0.16898954703832753, 0.1207897793263647, 0.21254355400696864]"
26,"[0.18815331010452963, 0.17073170731707318, 0.1678281068524971, 0.16898954703832753, 0.1207897793263647, 0.21254355400696864]"
27,"[0.18815331010452963, 0.17073170731707318, 0.1678281068524971, 0.16898954703832753, 0.1207897793263647, 0.21254355400696864]"
28,"[0.18815331010452963, 0.17073170731707318, 0.1678281068524971, 0.16898954703832753, 0.1207897793263647, 0.21254355400696864]"
29,"[0.18815331010452963, 0.17073170731707318, 0.1678281068524971, 0.16898954703832753, 0.1207897793263647, 0.21254355400696864]"
30,"[0.18815331010452963, 0.17073170731707318, 0.1678281068524971, 0.16898954703832753, 0.1207897793263647, 0.21254355400696864]"
31,"[0.18815331010452963, 0.17479674796747968, 0.16840882694541232, 0.16957026713124274, 0.1207897793263647, 0.21312427409988385]"
32,"[0.18815331010452963, 0.17479674796747968, 0.16840882694541232, 0.16957026713124274, 0.1207897793263647, 0.21312427409988385]"
33,"[0.18815331010452963, 0.17479674796747968, 0.16840882694541232, 0.16957026713124274, 0.1207897793263647, 0.21312427409988385]"
34,"[0.18815331010452963, 0.17479674796747968, 0.16840882694541232, 0.16957026713124274, 0.1207897793263647, 0.21370499419279906]"
35,"[0.18815331010452963, 0.17479674796747968, 0.16898954703832753, 0.16957026713124274, 0.1207897793263647, 0.21312427409988385]"
36,"[0.18815331010452963, 0.17479674796747968, 0.16898954703832753, 0.16957026713124274, 0.1207897793263647, 0.21370499419279906]"
37,"[0.18815331010452963, 0.17073170731707318, 0.1678281068524971, 0.16898954703832753, 0.12253193960511034, 0.21370499419279906]"
38,"[0.18815331010452963, 0.17073170731707318, 0.1678281068524971, 0.16898954703832753, 0.12195121951219512, 0.21312427409988385]"
39,"[0.18815331010452963, 0.17073170731707318, 0.16840882694541232, 0.16898954703832753, 0.12195121951219512, 0.21312427409988385]"
40,"[0.18583042973286876, 0.17073170731707318, 0.16957026713124274, 0.16957026713124274, 0.12195121951219512, 0.21370499419279906]"
41,"[0.18466898954703834, 0.17479674796747968, 0.16898954703832753, 0.17015098722415795, 0.12195121951219512, 0.21254355400696864]"
42,"[0.18234610917537747, 0.17479674796747968, 0.16840882694541232, 0.1713124274099884, 0.1207897793263647, 0.21196283391405343]"
43,"[0.1835075493612079, 0.17886178861788618, 0.1678281068524971, 0.1718931475029036, 0.12253193960511034, 0.21370499419279906]"
44,"[0.1835075493612079, 0.17886178861788618, 0.16957026713124274, 0.17305458768873402, 0.1248548199767712, 0.21544715447154472]"
45,"[0.1800232288037166, 0.18292682926829268, 0.16957026713124274, 0.17479674796747968, 0.12601626016260162, 0.2311265969802555]"
46,"[0.17886178861788618, 0.18699186991869918, 0.1713124274099884, 0.1753774680603949, 0.1445993031358885, 0.22938443670150988]"
47,"[0.1765389082462253, 0.1910569105691057, 0.17363530778164923, 0.1794425087108014, 0.14227642276422764, 0.2264808362369338]"
48,"[0.17363530778164923, 0.2073170731707317, 0.19744483159117304, 0.1835075493612079, 0.14343786295005806, 0.20905923344947736]"
49,"[0.16550522648083624, 0.32926829268292684, 0.2148664343786295, 0.22009291521486643, 0.1440185830429733, 0.20905923344947736]"
50,"[0.0975609756097561, 0.32926829268292684, 0.2305458768873403, 0.23983739837398374, 0.1445993031358885, 0.2224157955865273]"
51,"[0.09988385598141696, 0.3252032520325203, 0.22938443670150988, 0.24390243902439024, 0.14692218350754935, 0.20267131242741]"
52,"[0.1016260162601626, 0.32926829268292684, 0.24912891986062718, 0.26306620209059234, 0.14750290360046459, 0.19744483159117304]"
53,"[0.10743321718931476, 0.3252032520325203, 0.26713124274099886, 0.28339140534262486, 0.16840882694541232, 0.17363530778164923]"
54,"[0.1445993031358885, 0.47560975609756095, 0.2450638792102207, 0.28397212543554007, 0.18641114982578397, 0.15040650406504066]"
55,"[0.1480836236933798, 0.483739837398374, 0.23228803716608595, 0.28222996515679444, 0.21196283391405343, 0.13763066202090593]"
56,"[0.16666666666666666, 0.483739837398374, 0.2346109175377468, 0.2770034843205575, 0.19221835075493612, 0.13472706155632985]"
57,"[0.17073170731707318, 0.4796747967479675, 0.23403019744483158, 0.30255516840882696, 0.19221835075493612, 0.13704994192799072]"
58,"[0.21602787456445993, 0.483739837398374, 0.23403019744483158, 0.30139372822299654, 0.17363530778164923, 0.1753774680603949]"
59,"[0.2148664343786295, 0.483739837398374, 0.23519163763066203, 0.30139372822299654, 0.17421602787456447, 0.17828106852497097]"
60,"[0.16202090592334495, 0.4878048780487805, 0.23577235772357724, 0.3008130081300813, 0.1753774680603949, 0.17886178861788618]"
61,"[0.15098722415795587, 0.491869918699187, 0.22067363530778164, 0.30197444831591175, 0.1806039488966318, 0.19744483159117304]"
62,"[0.13240418118466898, 0.491869918699187, 0.22067363530778164, 0.30139372822299654, 0.1957026713124274, 0.1997677119628339]"
63,"[0.12253193960511034, 0.491869918699187, 0.22067363530778164, 0.30139372822299654, 0.194541231126597, 0.20034843205574912]"
64,"[0.09233449477351917, 0.5, 0.2224157955865273, 0.30197444831591175, 0.19628339140534262, 0.23403019744483158]"
