,acc
0,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
1,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
2,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
3,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
4,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
5,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
6,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
7,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
8,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
9,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
10,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
11,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
12,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
13,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
14,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
15,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
16,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
17,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
18,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
19,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
20,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
21,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
22,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
23,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
24,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
25,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
26,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
27,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
28,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
29,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
30,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16666666666666666]"
31,"[0.1440185830429733, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.16550522648083624]"
32,"[0.18815331010452963, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12137049941927991]"
33,"[0.18815331010452963, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12137049941927991]"
34,"[0.18815331010452963, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.12137049941927991]"
35,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
36,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
37,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
38,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
39,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
40,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
41,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
42,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
43,"[0.19047619047619047, 0.16666666666666666, 0.12137049941927991, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
44,"[0.19047619047619047, 0.16260162601626016, 0.12369337979094076, 0.21428571428571427, 0.19047619047619047, 0.12195121951219512]"
45,"[0.19047619047619047, 0.16666666666666666, 0.12369337979094076, 0.21196283391405343, 0.18873403019744484, 0.12195121951219512]"
46,"[0.1916376306620209, 0.16666666666666666, 0.12369337979094076, 0.21080139372822299, 0.18873403019744484, 0.12195121951219512]"
47,"[0.18815331010452963, 0.16666666666666666, 0.12369337979094076, 0.21080139372822299, 0.18873403019744484, 0.12195121951219512]"
48,"[0.18815331010452963, 0.16666666666666666, 0.12369337979094076, 0.21080139372822299, 0.18873403019744484, 0.12195121951219512]"
49,"[0.18815331010452963, 0.16666666666666666, 0.12369337979094076, 0.21080139372822299, 0.18873403019744484, 0.12195121951219512]"
50,"[0.18815331010452963, 0.16666666666666666, 0.12369337979094076, 0.21080139372822299, 0.18873403019744484, 0.12195121951219512]"
51,"[0.18815331010452963, 0.16666666666666666, 0.12369337979094076, 0.21080139372822299, 0.18873403019744484, 0.12195121951219512]"
52,"[0.1910569105691057, 0.16666666666666666, 0.12369337979094076, 0.21080139372822299, 0.18873403019744484, 0.12195121951219512]"
53,"[0.19047619047619047, 0.16666666666666666, 0.12369337979094076, 0.21080139372822299, 0.18873403019744484, 0.12195121951219512]"
54,"[0.19047619047619047, 0.16666666666666666, 0.12369337979094076, 0.21138211382113822, 0.18873403019744484, 0.12195121951219512]"
55,"[0.19047619047619047, 0.16666666666666666, 0.12369337979094076, 0.21428571428571427, 0.18815331010452963, 0.12195121951219512]"
56,"[0.19047619047619047, 0.16666666666666666, 0.12369337979094076, 0.21428571428571427, 0.18989547038327526, 0.12195121951219512]"
57,"[0.19047619047619047, 0.16666666666666666, 0.12369337979094076, 0.21428571428571427, 0.19047619047619047, 0.11962833914053426]"
58,"[0.19047619047619047, 0.16666666666666666, 0.12369337979094076, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
59,"[0.19047619047619047, 0.16666666666666666, 0.12369337979094076, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
60,"[0.19047619047619047, 0.16666666666666666, 0.12369337979094076, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
61,"[0.19047619047619047, 0.16666666666666666, 0.12369337979094076, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
62,"[0.19047619047619047, 0.16666666666666666, 0.12369337979094076, 0.21428571428571427, 0.18989547038327526, 0.12195121951219512]"
63,"[0.19047619047619047, 0.16666666666666666, 0.12369337979094076, 0.21428571428571427, 0.18873403019744484, 0.12195121951219512]"
64,"[0.19047619047619047, 0.16666666666666666, 0.12369337979094076, 0.21080139372822299, 0.18873403019744484, 0.12195121951219512]"
65,"[0.19047619047619047, 0.16666666666666666, 0.1295005807200929, 0.21022067363530778, 0.18699186991869918, 0.12427409988385599]"
66,"[0.18815331010452963, 0.16666666666666666, 0.1295005807200929, 0.20963995354239257, 0.18524970963995355, 0.12717770034843207]"
67,"[0.18815331010452963, 0.16666666666666666, 0.1295005807200929, 0.2073170731707317, 0.18524970963995355, 0.12717770034843207]"
68,"[0.18699186991869918, 0.16666666666666666, 0.1295005807200929, 0.20615563298490128, 0.18524970963995355, 0.12717770034843207]"
69,"[0.18815331010452963, 0.16666666666666666, 0.1295005807200929, 0.20615563298490128, 0.18524970963995355, 0.12717770034843207]"
70,"[0.18583042973286876, 0.16666666666666666, 0.1295005807200929, 0.20615563298490128, 0.18524970963995355, 0.12717770034843207]"
71,"[0.18583042973286876, 0.17073170731707318, 0.1295005807200929, 0.20615563298490128, 0.18524970963995355, 0.12717770034843207]"
72,"[0.18583042973286876, 0.17073170731707318, 0.13182346109175377, 0.20615563298490128, 0.18524970963995355, 0.12717770034843207]"
73,"[0.18583042973286876, 0.16666666666666666, 0.13008130081300814, 0.20615563298490128, 0.18583042973286876, 0.1289198606271777]"
74,"[0.18583042973286876, 0.16666666666666666, 0.13008130081300814, 0.20615563298490128, 0.18524970963995355, 0.1289198606271777]"
75,"[0.18583042973286876, 0.16666666666666666, 0.13008130081300814, 0.20615563298490128, 0.18583042973286876, 0.12833914053426249]"
76,"[0.18583042973286876, 0.16666666666666666, 0.13066202090592335, 0.20615563298490128, 0.18524970963995355, 0.12775842044134728]"
