,acc
0,"[0.24390243902439024, 0.2067363530778165, 0.16318234610917537, 0.18118466898954705, 0.15389082462253195, 0.15911730545876887]"
1,"[0.2601626016260163, 0.21718931475029035, 0.17015098722415795, 0.18699186991869918, 0.16202090592334495, 0.16085946573751453]"
2,"[0.2764227642276423, 0.2264808362369338, 0.17073170731707318, 0.18873403019744484, 0.16318234610917537, 0.16144018583042974]"
3,"[0.2764227642276423, 0.23344947735191637, 0.1718931475029036, 0.1910569105691057, 0.16202090592334495, 0.16085946573751453]"
4,"[0.2804878048780488, 0.23809523809523808, 0.17305458768873402, 0.1916376306620209, 0.16202090592334495, 0.15969802555168408]"
5,"[0.2845528455284553, 0.23809523809523808, 0.17305458768873402, 0.194541231126597, 0.16318234610917537, 0.16376306620209058]"
6,"[0.2886178861788618, 0.23635307781649245, 0.1753774680603949, 0.19396051103368175, 0.16376306620209058, 0.16318234610917537]"
7,"[0.3048780487804878, 0.2462253193960511, 0.17711962833914052, 0.19337979094076654, 0.16144018583042974, 0.16550522648083624]"
8,"[0.3008130081300813, 0.24390243902439024, 0.1800232288037166, 0.19337979094076654, 0.15911730545876887, 0.16260162601626016]"
9,"[0.3170731707317073, 0.24448315911730545, 0.18234610917537747, 0.19802555168408828, 0.15853658536585366, 0.16144018583042974]"
10,"[0.33739837398373984, 0.24680603948896632, 0.1840882694541231, 0.20441347270615565, 0.15795586527293845, 0.15853658536585366]"
11,"[0.34146341463414637, 0.2497096399535424, 0.18989547038327526, 0.20905923344947736, 0.15853658536585366, 0.156794425087108]"
12,"[0.35772357723577236, 0.25435540069686413, 0.194541231126597, 0.21254355400696864, 0.156794425087108, 0.15563298490127758]"
13,"[0.3699186991869919, 0.25609756097560976, 0.1991869918699187, 0.21544715447154472, 0.15331010452961671, 0.15505226480836237]"
14,"[0.3821138211382114, 0.25609756097560976, 0.20150987224157957, 0.2218350754936121, 0.15331010452961671, 0.1527293844367015]"
15,"[0.3902439024390244, 0.2572590011614402, 0.20905923344947736, 0.2264808362369338, 0.156794425087108, 0.1480836236933798]"
16,"[0.3902439024390244, 0.2578397212543554, 0.21312427409988385, 0.22996515679442509, 0.15737514518002324, 0.14692218350754935]"
17,"[0.4065040650406504, 0.26306620209059234, 0.22125435540069685, 0.22880371660859466, 0.15389082462253195, 0.14924506387921022]"
18,"[0.4146341463414634, 0.26364692218350755, 0.22473867595818817, 0.23867595818815332, 0.15389082462253195, 0.14518002322880372]"
19,"[0.4186991869918699, 0.2659698025551684, 0.22880371660859466, 0.24332171893147503, 0.1527293844367015, 0.14576074332171893]"
20,"[0.4186991869918699, 0.2677119628339141, 0.23519163763066203, 0.2462253193960511, 0.15331010452961671, 0.14634146341463414]"
21,"[0.44308943089430897, 0.27177700348432055, 0.23809523809523808, 0.2456445993031359, 0.1527293844367015, 0.14343786295005806]"
22,"[0.44715447154471544, 0.27409988385598144, 0.24099883855981416, 0.251451800232288, 0.1521486643437863, 0.14227642276422764]"
23,"[0.45121951219512196, 0.27990708478513354, 0.24099883855981416, 0.25203252032520324, 0.15040650406504066, 0.14227642276422764]"
24,"[0.47560975609756095, 0.281068524970964, 0.2421602787456446, 0.2497096399535424, 0.15098722415795587, 0.13704994192799072]"
25,"[0.4959349593495935, 0.28222996515679444, 0.24390243902439024, 0.24912891986062718, 0.15156794425087108, 0.13124274099883856]"
26,"[0.5203252032520326, 0.2857142857142857, 0.2462253193960511, 0.25261324041811845, 0.15389082462253195, 0.1289198606271777]"
27,"[0.532520325203252, 0.289198606271777, 0.2497096399535424, 0.2572590011614402, 0.15447154471544716, 0.1248548199767712]"
28,"[0.5447154471544715, 0.29152148664343785, 0.24680603948896632, 0.259581881533101, 0.15853658536585366, 0.12311265969802555]"
29,"[0.573170731707317, 0.2955865272938444, 0.24912891986062718, 0.2613240418118467, 0.15563298490127758, 0.12311265969802555]"
30,"[0.5975609756097561, 0.2955865272938444, 0.2497096399535424, 0.26422764227642276, 0.1562137049941928, 0.12253193960511034]"
31,"[0.6138211382113821, 0.3042973286875726, 0.24854819976771197, 0.26480836236933797, 0.15853658536585366, 0.11846689895470383]"
32,"[0.6422764227642277, 0.3083623693379791, 0.2450638792102207, 0.26248548199767713, 0.15737514518002324, 0.11498257839721254]"
33,"[0.6544715447154471, 0.3124274099883856, 0.2456445993031359, 0.2601626016260163, 0.16085946573751453, 0.11265969802555169]"
34,"[0.6666666666666666, 0.3153310104529617, 0.24332171893147503, 0.2653890824622532, 0.16260162601626016, 0.10975609756097561]"
35,"[0.7073170731707317, 0.31765389082462253, 0.24274099883855982, 0.2619047619047619, 0.16434378629500582, 0.10627177700348432]"
36,"[0.7276422764227642, 0.31939605110336816, 0.2415795586527294, 0.2601626016260163, 0.16202090592334495, 0.10336817653890824]"
37,"[0.7560975609756098, 0.3240418118466899, 0.23403019744483158, 0.2659698025551684, 0.16666666666666666, 0.10104529616724739]"
38,"[0.8008130081300813, 0.32926829268292684, 0.23228803716608595, 0.2578397212543554, 0.17015098722415795, 0.09814169570267131]"
39,"[0.8170731707317073, 0.3339140534262485, 0.22880371660859466, 0.25435540069686413, 0.17247386759581881, 0.09407665505226481]"
40,"[0.8373983739837398, 0.3426248548199768, 0.22880371660859466, 0.25435540069686413, 0.17363530778164923, 0.09291521486643438]"
41,"[0.8536585365853658, 0.343205574912892, 0.22067363530778164, 0.25435540069686413, 0.1713124274099884, 0.09175377468060394]"
42,"[0.8617886178861789, 0.34552845528455284, 0.21951219512195122, 0.25261324041811845, 0.16898954703832753, 0.09117305458768873]"
43,"[0.8739837398373984, 0.3443670150987224, 0.21660859465737514, 0.2508710801393728, 0.17015098722415795, 0.09059233449477352]"
44,"[0.8983739837398373, 0.3478513356562137, 0.21370499419279906, 0.2508710801393728, 0.17015098722415795, 0.0900116144018583]"
45,"[0.9065040650406504, 0.3530778164924506, 0.21254355400696864, 0.2497096399535424, 0.16840882694541232, 0.08768873403019745]"
46,"[0.9065040650406504, 0.35423925667828104, 0.21254355400696864, 0.2508710801393728, 0.16898954703832753, 0.08710801393728224]"
47,"[0.9227642276422764, 0.35714285714285715, 0.21080139372822299, 0.2497096399535424, 0.17073170731707318, 0.08652729384436701]"
48,"[0.926829268292683, 0.3623693379790941, 0.21138211382113822, 0.2462253193960511, 0.1718931475029036, 0.08420441347270616]"
49,"[0.9349593495934959, 0.36527293844367015, 0.21254355400696864, 0.24390243902439024, 0.17015098722415795, 0.08362369337979095]"
50,"[0.9512195121951219, 0.3693379790940767, 0.21602787456445993, 0.2421602787456446, 0.16898954703832753, 0.08188153310104529]"
51,"[0.959349593495935, 0.3699186991869919, 0.21777003484320556, 0.24274099883855982, 0.16840882694541232, 0.08013937282229965]"
52,"[0.959349593495935, 0.37282229965156793, 0.218931475029036, 0.2415795586527294, 0.16840882694541232, 0.07955865272938444]"
53,"[0.9552845528455285, 0.37456445993031356, 0.2183507549361208, 0.24332171893147503, 0.1678281068524971, 0.07897793263646923]"
54,"[0.9634146341463414, 0.37746806039488967, 0.218931475029036, 0.2415795586527294, 0.16666666666666666, 0.078397212543554]"
55,"[0.959349593495935, 0.3786295005807201, 0.22473867595818817, 0.2421602787456446, 0.16550522648083624, 0.078397212543554]"
56,"[0.959349593495935, 0.3797909407665505, 0.22531939605110338, 0.2415795586527294, 0.16550522648083624, 0.07781649245063879]"
57,"[0.9634146341463414, 0.3803716608594657, 0.2264808362369338, 0.2415795586527294, 0.16376306620209058, 0.07723577235772358]"
58,"[0.959349593495935, 0.3821138211382114, 0.22996515679442509, 0.2456445993031359, 0.16318234610917537, 0.07665505226480836]"
59,"[0.9634146341463414, 0.3826945412311266, 0.23228803716608595, 0.2456445993031359, 0.16260162601626016, 0.07665505226480836]"
60,"[0.9634146341463414, 0.3826945412311266, 0.23403019744483158, 0.2450638792102207, 0.16260162601626016, 0.07723577235772358]"
61,"[0.9634146341463414, 0.3826945412311266, 0.2346109175377468, 0.2462253193960511, 0.16260162601626016, 0.07723577235772358]"
62,"[0.9634146341463414, 0.3826945412311266, 0.23693379790940766, 0.2462253193960511, 0.16202090592334495, 0.07723577235772358]"
63,"[0.967479674796748, 0.3826945412311266, 0.23693379790940766, 0.24796747967479674, 0.16144018583042974, 0.07723577235772358]"
64,"[0.9634146341463414, 0.38385598141695704, 0.23809523809523808, 0.2497096399535424, 0.16202090592334495, 0.07665505226480836]"
65,"[0.9634146341463414, 0.38443670150987225, 0.23867595818815332, 0.2502903600464576, 0.16202090592334495, 0.07607433217189315]"
66,"[0.9634146341463414, 0.38443670150987225, 0.23925667828106853, 0.251451800232288, 0.16260162601626016, 0.07607433217189315]"
67,"[0.967479674796748, 0.38443670150987225, 0.24041811846689895, 0.25203252032520324, 0.16318234610917537, 0.07549361207897794]"
68,"[0.967479674796748, 0.38443670150987225, 0.24099883855981416, 0.25203252032520324, 0.16492450638792103, 0.07491289198606271]"
69,"[0.967479674796748, 0.3867595818815331, 0.24041811846689895, 0.25203252032520324, 0.16550522648083624, 0.07491289198606271]"
70,"[0.9715447154471545, 0.3867595818815331, 0.23809523809523808, 0.251451800232288, 0.16608594657375145, 0.07549361207897794]"
71,"[0.975609756097561, 0.3879210220673635, 0.23809523809523808, 0.25203252032520324, 0.16492450638792103, 0.07549361207897794]"
72,"[0.975609756097561, 0.3885017421602787, 0.23751451800232287, 0.2502903600464576, 0.16666666666666666, 0.07549361207897794]"
73,"[0.983739837398374, 0.3885017421602787, 0.23751451800232287, 0.2502903600464576, 0.16666666666666666, 0.07607433217189315]"
74,"[0.983739837398374, 0.3885017421602787, 0.23751451800232287, 0.2508710801393728, 0.1672473867595819, 0.07607433217189315]"
75,"[0.983739837398374, 0.3885017421602787, 0.23693379790940766, 0.2497096399535424, 0.16840882694541232, 0.07607433217189315]"
76,"[0.9878048780487805, 0.389082462253194, 0.23751451800232287, 0.24796747967479674, 0.1678281068524971, 0.07607433217189315]"
77,"[0.9878048780487805, 0.3896631823461092, 0.23577235772357724, 0.2497096399535424, 0.1678281068524971, 0.07607433217189315]"
78,"[0.9878048780487805, 0.3896631823461092, 0.23403019744483158, 0.24912891986062718, 0.1678281068524971, 0.07607433217189315]"
79,"[0.983739837398374, 0.3879210220673635, 0.23635307781649245, 0.24912891986062718, 0.16840882694541232, 0.07897793263646923]"
80,"[0.983739837398374, 0.3879210220673635, 0.23693379790940766, 0.24854819976771197, 0.16898954703832753, 0.07897793263646923]"
81,"[0.9878048780487805, 0.3885017421602787, 0.23751451800232287, 0.24854819976771197, 0.1678281068524971, 0.07897793263646923]"
82,"[0.9878048780487805, 0.3885017421602787, 0.23809523809523808, 0.251451800232288, 0.16840882694541232, 0.07897793263646923]"
83,"[0.991869918699187, 0.389082462253194, 0.23925667828106853, 0.25203252032520324, 0.16898954703832753, 0.07897793263646923]"
84,"[0.991869918699187, 0.3896631823461092, 0.23925667828106853, 0.2537746806039489, 0.1678281068524971, 0.07955865272938444]"
