,acc
0,"[0.08943089430894309, 0.16260162601626016, 0.11904761904761904, 0.08188153310104529, 0.17247386759581881, 0.0545876887340302]"
1,"[0.13356562137049943, 0.15853658536585366, 0.11962833914053426, 0.08188153310104529, 0.1132404181184669, 0.0545876887340302]"
2,"[0.13646922183507548, 0.012195121951219513, 0.07665505226480836, 0.1248548199767712, 0.09117305458768873, 0.09698025551684088]"
3,"[0.15853658536585366, 0.008130081300813009, 0.07665505226480836, 0.12659698025551683, 0.1132404181184669, 0.1207897793263647]"
4,"[0.16202090592334495, 0.0040650406504065045, 0.07723577235772358, 0.1527293844367015, 0.1997677119628339, 0.14227642276422764]"
5,"[0.20034843205574912, 0.15853658536585366, 0.11962833914053426, 0.21312427409988385, 0.1997677119628339, 0.1445993031358885]"
6,"[0.15795586527293845, 0.16260162601626016, 0.1207897793263647, 0.21370499419279906, 0.19628339140534262, 0.16550522648083624]"
7,"[0.13763066202090593, 0.16260162601626016, 0.12195121951219512, 0.21428571428571427, 0.1951219512195122, 0.1672473867595819]"
8,"[0.13937282229965156, 0.16260162601626016, 0.12195121951219512, 0.21428571428571427, 0.19221835075493612, 0.1678281068524971]"
9,"[0.13937282229965156, 0.16260162601626016, 0.12137049941927991, 0.21370499419279906, 0.19221835075493612, 0.1678281068524971]"
10,"[0.13937282229965156, 0.16260162601626016, 0.12137049941927991, 0.21428571428571427, 0.1916376306620209, 0.1678281068524971]"
11,"[0.13937282229965156, 0.16260162601626016, 0.12137049941927991, 0.21428571428571427, 0.19221835075493612, 0.1678281068524971]"
12,"[0.13937282229965156, 0.16260162601626016, 0.12137049941927991, 0.21312427409988385, 0.1916376306620209, 0.1672473867595819]"
13,"[0.14169570267131243, 0.16260162601626016, 0.11962833914053426, 0.21312427409988385, 0.18931475029036005, 0.16666666666666666]"
14,"[0.14285714285714285, 0.16260162601626016, 0.11962833914053426, 0.21254355400696864, 0.18815331010452963, 0.1672473867595819]"
15,"[0.14285714285714285, 0.16260162601626016, 0.11962833914053426, 0.21254355400696864, 0.18815331010452963, 0.1672473867595819]"
16,"[0.14285714285714285, 0.16260162601626016, 0.11962833914053426, 0.21254355400696864, 0.18815331010452963, 0.1672473867595819]"
17,"[0.14285714285714285, 0.16260162601626016, 0.11962833914053426, 0.21254355400696864, 0.18815331010452963, 0.1672473867595819]"
18,"[0.14285714285714285, 0.16260162601626016, 0.11962833914053426, 0.21254355400696864, 0.18815331010452963, 0.1672473867595819]"
19,"[0.14285714285714285, 0.16260162601626016, 0.11962833914053426, 0.21254355400696864, 0.18815331010452963, 0.1672473867595819]"
20,"[0.14285714285714285, 0.16260162601626016, 0.11962833914053426, 0.21254355400696864, 0.18815331010452963, 0.1672473867595819]"
21,"[0.14285714285714285, 0.16260162601626016, 0.11962833914053426, 0.21254355400696864, 0.18815331010452963, 0.1672473867595819]"
22,"[0.14111498257839722, 0.16260162601626016, 0.12137049941927991, 0.21312427409988385, 0.18931475029036005, 0.1678281068524971]"
23,"[0.14111498257839722, 0.16260162601626016, 0.12137049941927991, 0.21312427409988385, 0.18931475029036005, 0.1678281068524971]"
24,"[0.14111498257839722, 0.16260162601626016, 0.12137049941927991, 0.21312427409988385, 0.18931475029036005, 0.1678281068524971]"
25,"[0.14111498257839722, 0.16260162601626016, 0.12137049941927991, 0.21312427409988385, 0.18931475029036005, 0.1678281068524971]"
