,acc
0,"[0.19802555168408828, 0.15853658536585366, 0.11904761904761904, 0.21138211382113822, 0.19221835075493612, 0.16202090592334495]"
1,"[0.19802555168408828, 0.15853658536585366, 0.11788617886178862, 0.21254355400696864, 0.19221835075493612, 0.16550522648083624]"
2,"[0.19802555168408828, 0.15853658536585366, 0.11788617886178862, 0.21254355400696864, 0.1916376306620209, 0.16666666666666666]"
3,"[0.20092915214866433, 0.15853658536585366, 0.11788617886178862, 0.21254355400696864, 0.1916376306620209, 0.16666666666666666]"
4,"[0.20499419279907086, 0.15853658536585366, 0.11846689895470383, 0.21196283391405343, 0.1916376306620209, 0.16666666666666666]"
5,"[0.22822299651567945, 0.15853658536585366, 0.11846689895470383, 0.21254355400696864, 0.19221835075493612, 0.16608594657375145]"
6,"[0.2415795586527294, 0.16260162601626016, 0.11846689895470383, 0.21312427409988385, 0.19221835075493612, 0.16550522648083624]"
7,"[0.2415795586527294, 0.16666666666666666, 0.11788617886178862, 0.21370499419279906, 0.194541231126597, 0.16492450638792103]"
8,"[0.24390243902439024, 0.16666666666666666, 0.11788617886178862, 0.21312427409988385, 0.19396051103368175, 0.16550522648083624]"
9,"[0.24390243902439024, 0.16666666666666666, 0.11846689895470383, 0.21370499419279906, 0.19337979094076654, 0.16608594657375145]"
10,"[0.24390243902439024, 0.16666666666666666, 0.11846689895470383, 0.21370499419279906, 0.19396051103368175, 0.16550522648083624]"
11,"[0.24390243902439024, 0.16666666666666666, 0.11846689895470383, 0.21370499419279906, 0.19396051103368175, 0.16666666666666666]"
12,"[0.24390243902439024, 0.16666666666666666, 0.11962833914053426, 0.21370499419279906, 0.19628339140534262, 0.16666666666666666]"
13,"[0.2415795586527294, 0.16666666666666666, 0.12137049941927991, 0.21370499419279906, 0.21428571428571427, 0.16666666666666666]"
14,"[0.24041811846689895, 0.16666666666666666, 0.12311265969802555, 0.21428571428571427, 0.21370499419279906, 0.16666666666666666]"
15,"[0.24041811846689895, 0.16666666666666666, 0.14111498257839722, 0.21196283391405343, 0.21312427409988385, 0.16666666666666666]"
16,"[0.24041811846689895, 0.16666666666666666, 0.14285714285714285, 0.21138211382113822, 0.21196283391405343, 0.16666666666666666]"
17,"[0.23867595818815332, 0.17886178861788618, 0.148664343786295, 0.20847851335656215, 0.20963995354239257, 0.16666666666666666]"
18,"[0.23867595818815332, 0.18699186991869918, 0.1521486643437863, 0.1910569105691057, 0.19221835075493612, 0.16260162601626016]"
19,"[0.23867595818815332, 0.1910569105691057, 0.1713124274099884, 0.19047619047619047, 0.19047619047619047, 0.15853658536585366]"
20,"[0.23809523809523808, 0.3130081300813008, 0.20615563298490128, 0.18757259001161442, 0.18699186991869918, 0.15331010452961671]"
21,"[0.23925667828106853, 0.3048780487804878, 0.2032520325203252, 0.18524970963995355, 0.18524970963995355, 0.140534262485482]"
22,"[0.23925667828106853, 0.3089430894308943, 0.20499419279907086, 0.18234610917537747, 0.16550522648083624, 0.11440185830429733]"
23,"[0.23925667828106853, 0.3008130081300813, 0.19047619047619047, 0.16144018583042974, 0.15040650406504066, 0.1329849012775842]"
24,"[0.23925667828106853, 0.2926829268292683, 0.20499419279907086, 0.16144018583042974, 0.15098722415795587, 0.13588850174216027]"
25,"[0.23925667828106853, 0.17479674796747968, 0.2032520325203252, 0.14169570267131243, 0.15098722415795587, 0.14982578397212543]"
26,"[0.23925667828106853, 0.17479674796747968, 0.18757259001161442, 0.13937282229965156, 0.15098722415795587, 0.17305458768873402]"
27,"[0.23867595818815332, 0.17073170731707318, 0.18989547038327526, 0.13821138211382114, 0.15389082462253195, 0.19221835075493612]"
28,"[0.23867595818815332, 0.17073170731707318, 0.17247386759581881, 0.15098722415795587, 0.16608594657375145, 0.19337979094076654]"
29,"[0.23809523809523808, 0.16666666666666666, 0.1759581881533101, 0.14576074332171893, 0.16318234610917537, 0.1916376306620209]"
30,"[0.23693379790940766, 0.16666666666666666, 0.17711962833914052, 0.1289198606271777, 0.16318234610917537, 0.1794425087108014]"
31,"[0.23635307781649245, 0.16666666666666666, 0.17828106852497097, 0.11265969802555169, 0.16260162601626016, 0.17886178861788618]"
32,"[0.23577235772357724, 0.16666666666666666, 0.17770034843205576, 0.11440185830429733, 0.16260162601626016, 0.1806039488966318]"
33,"[0.23577235772357724, 0.17073170731707318, 0.1765389082462253, 0.11672473867595819, 0.16260162601626016, 0.19396051103368175]"
34,"[0.2346109175377468, 0.17073170731707318, 0.17711962833914052, 0.12020905923344948, 0.14750290360046459, 0.19744483159117304]"
35,"[0.23403019744483158, 0.2804878048780488, 0.194541231126597, 0.1207897793263647, 0.14750290360046459, 0.1806039488966318]"
36,"[0.23170731707317074, 0.2967479674796748, 0.20905923344947736, 0.12137049941927991, 0.16957026713124274, 0.1800232288037166]"
37,"[0.2311265969802555, 0.3048780487804878, 0.23867595818815332, 0.1248548199767712, 0.18524970963995355, 0.1806039488966318]"
38,"[0.23170731707317074, 0.2967479674796748, 0.1759581881533101, 0.13588850174216027, 0.18757259001161442, 0.1800232288037166]"
39,"[0.23170731707317074, 0.1910569105691057, 0.1248548199767712, 0.2229965156794425, 0.21428571428571427, 0.1562137049941928]"
40,"[0.22996515679442509, 0.3130081300813008, 0.12659698025551683, 0.2415795586527294, 0.24912891986062718, 0.15737514518002324]"
41,"[0.227061556329849, 0.3170731707317073, 0.12717770034843207, 0.21196283391405343, 0.2502903600464576, 0.15563298490127758]"
42,"[0.2694541231126597, 0.3130081300813008, 0.12833914053426249, 0.21370499419279906, 0.2497096399535424, 0.1562137049941928]"
43,"[0.3083623693379791, 0.3130081300813008, 0.1440185830429733, 0.21312427409988385, 0.24796747967479674, 0.15795586527293845]"
44,"[0.2926829268292683, 0.3089430894308943, 0.14343786295005806, 0.21196283391405343, 0.22996515679442509, 0.15969802555168408]"
45,"[0.2897793263646922, 0.3089430894308943, 0.14285714285714285, 0.21370499419279906, 0.2264808362369338, 0.17886178861788618]"
46,"[0.305458768873403, 0.3089430894308943, 0.14285714285714285, 0.21544715447154472, 0.2148664343786295, 0.20092915214866433]"
47,"[0.2775842044134727, 0.3089430894308943, 0.14343786295005806, 0.21660859465737514, 0.23286875725900116, 0.21370499419279906]"
48,"[0.2462253193960511, 0.3130081300813008, 0.14518002322880372, 0.23286875725900116, 0.2346109175377468, 0.21312427409988385]"
49,"[0.21080139372822299, 0.3333333333333333, 0.15098722415795587, 0.23344947735191637, 0.23635307781649245, 0.20150987224157957]"
50,"[0.19337979094076654, 0.32113821138211385, 0.16666666666666666, 0.23403019744483158, 0.26364692218350755, 0.21312427409988385]"
51,"[0.19396051103368175, 0.32113821138211385, 0.18641114982578397, 0.24854819976771197, 0.2584204413472706, 0.21254355400696864]"
52,"[0.19396051103368175, 0.32113821138211385, 0.1521486643437863, 0.24680603948896632, 0.2218350754936121, 0.21718931475029035]"
53,"[0.19396051103368175, 0.32113821138211385, 0.18931475029036005, 0.22822299651567945, 0.20441347270615565, 0.23693379790940766]"
54,"[0.19337979094076654, 0.32113821138211385, 0.18931475029036005, 0.21196283391405343, 0.20441347270615565, 0.23693379790940766]"
55,"[0.19337979094076654, 0.32113821138211385, 0.18931475029036005, 0.227061556329849, 0.2032520325203252, 0.23693379790940766]"
56,"[0.19396051103368175, 0.32113821138211385, 0.18931475029036005, 0.2259001161440186, 0.20034843205574912, 0.23693379790940766]"
57,"[0.19396051103368175, 0.32113821138211385, 0.18931475029036005, 0.20905923344947736, 0.18524970963995355, 0.23693379790940766]"
58,"[0.194541231126597, 0.32113821138211385, 0.18989547038327526, 0.19221835075493612, 0.18524970963995355, 0.23751451800232287]"
59,"[0.19337979094076654, 0.32113821138211385, 0.18989547038327526, 0.20847851335656215, 0.18524970963995355, 0.23751451800232287]"
60,"[0.227061556329849, 0.32113821138211385, 0.18989547038327526, 0.21022067363530778, 0.2038327526132404, 0.2537746806039489]"
