,acc
0,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.11904761904761904, 0.09523809523809523, 0.14285714285714285]"
1,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.11904761904761904, 0.09523809523809523, 0.14285714285714285]"
2,"[0.14285714285714285, 0.16666666666666666, 0.11904761904761904, 0.11904761904761904, 0.09523809523809523, 0.16318234610917537]"
3,"[0.14285714285714285, 0.16666666666666666, 0.13588850174216027, 0.11904761904761904, 0.09523809523809523, 0.1440185830429733]"
4,"[0.14285714285714285, 0.16666666666666666, 0.12020905923344948, 0.11904761904761904, 0.07723577235772358, 0.1602787456445993]"
5,"[0.14285714285714285, 0.16666666666666666, 0.09988385598141696, 0.13821138211382114, 0.0743321718931475, 0.1254355400696864]"
6,"[0.06736353077816493, 0.16666666666666666, 0.11846689895470383, 0.17828106852497097, 0.09175377468060394, 0.12601626016260162]"
7,"[0.13240418118466898, 0.16666666666666666, 0.10104529616724739, 0.18176538908246226, 0.11149825783972125, 0.1794425087108014]"
8,"[0.17828106852497097, 0.2764227642276423, 0.15563298490127758, 0.16492450638792103, 0.11498257839721254, 0.18466898954703834]"
9,"[0.18118466898954705, 0.3089430894308943, 0.15969802555168408, 0.16260162601626016, 0.12253193960511034, 0.16666666666666666]"
10,"[0.1835075493612079, 0.3130081300813008, 0.16202090592334495, 0.1440185830429733, 0.1173054587688734, 0.20092915214866433]"
11,"[0.18583042973286876, 0.32113821138211385, 0.16376306620209058, 0.14343786295005806, 0.09872241579558652, 0.22357723577235772]"
12,"[0.18699186991869918, 0.32113821138211385, 0.16085946573751453, 0.12601626016260162, 0.09872241579558652, 0.22880371660859466]"
13,"[0.18699186991869918, 0.1910569105691057, 0.16144018583042974, 0.14111498257839722, 0.0975609756097561, 0.2305458768873403]"
14,"[0.18931475029036005, 0.18292682926829268, 0.16202090592334495, 0.16144018583042974, 0.07781649245063879, 0.2311265969802555]"
15,"[0.1916376306620209, 0.18292682926829268, 0.16318234610917537, 0.16202090592334495, 0.09233449477351917, 0.21544715447154472]"
16,"[0.19047619047619047, 0.18292682926829268, 0.16492450638792103, 0.16376306620209058, 0.11440185830429733, 0.21196283391405343]"
17,"[0.19047619047619047, 0.18292682926829268, 0.16608594657375145, 0.16376306620209058, 0.11672473867595819, 0.21254355400696864]"
18,"[0.19047619047619047, 0.18292682926829268, 0.16608594657375145, 0.16492450638792103, 0.1173054587688734, 0.21196283391405343]"
19,"[0.19047619047619047, 0.17886178861788618, 0.16608594657375145, 0.16492450638792103, 0.1173054587688734, 0.21312427409988385]"
20,"[0.19047619047619047, 0.17886178861788618, 0.16608594657375145, 0.16492450638792103, 0.1173054587688734, 0.21254355400696864]"
21,"[0.19047619047619047, 0.17886178861788618, 0.16550522648083624, 0.16550522648083624, 0.11672473867595819, 0.21312427409988385]"
22,"[0.19047619047619047, 0.17479674796747968, 0.16550522648083624, 0.16550522648083624, 0.1173054587688734, 0.21312427409988385]"
23,"[0.19047619047619047, 0.17479674796747968, 0.16550522648083624, 0.16550522648083624, 0.1173054587688734, 0.21428571428571427]"
24,"[0.19047619047619047, 0.17479674796747968, 0.16550522648083624, 0.16550522648083624, 0.1173054587688734, 0.21428571428571427]"
25,"[0.19047619047619047, 0.17479674796747968, 0.16550522648083624, 0.16550522648083624, 0.1173054587688734, 0.21428571428571427]"
26,"[0.19047619047619047, 0.17479674796747968, 0.16550522648083624, 0.16666666666666666, 0.11672473867595819, 0.21428571428571427]"
27,"[0.19047619047619047, 0.17479674796747968, 0.16550522648083624, 0.16666666666666666, 0.11672473867595819, 0.21428571428571427]"
28,"[0.19047619047619047, 0.17479674796747968, 0.16550522648083624, 0.16666666666666666, 0.1173054587688734, 0.21428571428571427]"
29,"[0.19047619047619047, 0.17479674796747968, 0.16666666666666666, 0.1672473867595819, 0.11788617886178862, 0.21428571428571427]"
30,"[0.19047619047619047, 0.17479674796747968, 0.16666666666666666, 0.1672473867595819, 0.10278745644599303, 0.21428571428571427]"
31,"[0.22880371660859466, 0.17479674796747968, 0.16666666666666666, 0.16608594657375145, 0.1173054587688734, 0.21428571428571427]"
32,"[0.2665505226480836, 0.17479674796747968, 0.18641114982578397, 0.18466898954703834, 0.1173054587688734, 0.17711962833914052]"
33,"[0.27584204413472707, 0.17479674796747968, 0.2032520325203252, 0.20789779326364694, 0.13588850174216027, 0.16898954703832753]"
34,"[0.2781649245063879, 0.17479674796747968, 0.20847851335656215, 0.24390243902439024, 0.13821138211382114, 0.14924506387921022]"
35,"[0.313588850174216, 0.2804878048780488, 0.2148664343786295, 0.25261324041811845, 0.13763066202090593, 0.14169570267131243]"
36,"[0.29500580720092917, 0.3048780487804878, 0.22880371660859466, 0.27409988385598144, 0.15795586527293845, 0.16376306620209058]"
37,"[0.259581881533101, 0.3170731707317073, 0.20034843205574912, 0.27990708478513354, 0.16144018583042974, 0.1521486643437863]"
38,"[0.2148664343786295, 0.3089430894308943, 0.17247386759581881, 0.2781649245063879, 0.21602787456445993, 0.14169570267131243]"
39,"[0.20615563298490128, 0.2967479674796748, 0.17015098722415795, 0.26306620209059234, 0.24099883855981416, 0.1445993031358885]"
40,"[0.20441347270615565, 0.17073170731707318, 0.15969802555168408, 0.2607433217189315, 0.22938443670150988, 0.14343786295005806]"
41,"[0.20499419279907086, 0.17479674796747968, 0.15156794425087108, 0.2590011614401858, 0.23170731707317074, 0.14343786295005806]"
42,"[0.20209059233449478, 0.17479674796747968, 0.14982578397212543, 0.25261324041811845, 0.24738675958188153, 0.1445993031358885]"
43,"[0.20034843205574912, 0.17479674796747968, 0.14982578397212543, 0.23228803716608595, 0.23228803716608595, 0.1445993031358885]"
44,"[0.20092915214866433, 0.17886178861788618, 0.148664343786295, 0.21602787456445993, 0.23577235772357724, 0.140534262485482]"
45,"[0.20092915214866433, 0.17886178861788618, 0.1440185830429733, 0.21602787456445993, 0.2537746806039489, 0.12369337979094076]"
46,"[0.1986062717770035, 0.17886178861788618, 0.12833914053426249, 0.21660859465737514, 0.25203252032520324, 0.12311265969802555]"
47,"[0.1986062717770035, 0.17886178861788618, 0.12833914053426249, 0.23751451800232287, 0.21370499419279906, 0.12253193960511034]"
48,"[0.1986062717770035, 0.17886178861788618, 0.12833914053426249, 0.23809523809523808, 0.21254355400696864, 0.12253193960511034]"
49,"[0.19802555168408828, 0.17886178861788618, 0.12833914053426249, 0.23751451800232287, 0.21254355400696864, 0.12253193960511034]"
50,"[0.19802555168408828, 0.17886178861788618, 0.1289198606271777, 0.23867595818815332, 0.21138211382113822, 0.12311265969802555]"
51,"[0.20034843205574912, 0.17886178861788618, 0.1289198606271777, 0.22067363530778164, 0.21022067363530778, 0.12253193960511034]"
