,acc
0,"[0.04878048780487805, 0.047619047619047616, 0.05574912891986063, 0.036585365853658534, 0.042392566782810684, 0.05110336817653891]"
1,"[0.06910569105691057, 0.07897793263646923, 0.08304297328687572, 0.062137049941927994, 0.06097560975609756, 0.08362369337979095]"
2,"[0.08943089430894309, 0.10975609756097561, 0.10859465737514518, 0.08652729384436701, 0.08710801393728224, 0.1289198606271777]"
3,"[0.14634146341463414, 0.1480836236933798, 0.13240418118466898, 0.1091753774680604, 0.11091753774680604, 0.14518002322880372]"
4,"[0.1951219512195122, 0.18873403019744484, 0.15563298490127758, 0.13530778164924506, 0.13937282229965156, 0.16550522648083624]"
5,"[0.22357723577235772, 0.21022067363530778, 0.16434378629500582, 0.1440185830429733, 0.15853658536585366, 0.17363530778164923]"
6,"[0.24390243902439024, 0.22764227642276422, 0.1718931475029036, 0.15505226480836237, 0.16550522648083624, 0.1765389082462253]"
7,"[0.25203252032520324, 0.2346109175377468, 0.16957026713124274, 0.15911730545876887, 0.16434378629500582, 0.1718931475029036]"
8,"[0.26422764227642276, 0.24332171893147503, 0.1678281068524971, 0.16318234610917537, 0.156794425087108, 0.16318234610917537]"
9,"[0.2845528455284553, 0.25667828106852497, 0.16957026713124274, 0.16550522648083624, 0.14982578397212543, 0.16260162601626016]"
10,"[0.2845528455284553, 0.2590011614401858, 0.17305458768873402, 0.16608594657375145, 0.1480836236933798, 0.16376306620209058]"
11,"[0.3130081300813008, 0.2665505226480836, 0.1840882694541231, 0.17305458768873402, 0.140534262485482, 0.1527293844367015]"
12,"[0.3130081300813008, 0.26248548199767713, 0.18466898954703834, 0.18583042973286876, 0.13530778164924506, 0.1445993031358885]"
13,"[0.32113821138211385, 0.26248548199767713, 0.18757259001161442, 0.19221835075493612, 0.12659698025551683, 0.14343786295005806]"
14,"[0.32113821138211385, 0.2619047619047619, 0.18815331010452963, 0.20267131242741, 0.12427409988385599, 0.14343786295005806]"
15,"[0.33739837398373984, 0.26306620209059234, 0.18931475029036005, 0.2067363530778165, 0.11962833914053426, 0.14111498257839722]"
16,"[0.34146341463414637, 0.2613240418118467, 0.19047619047619047, 0.21602787456445993, 0.11904761904761904, 0.13937282229965156]"
17,"[0.3333333333333333, 0.25435540069686413, 0.19221835075493612, 0.22067363530778164, 0.11440185830429733, 0.140534262485482]"
18,"[0.34146341463414637, 0.24854819976771197, 0.1991869918699187, 0.227061556329849, 0.11440185830429733, 0.13995354239256677]"
19,"[0.34552845528455284, 0.24332171893147503, 0.20499419279907086, 0.23344947735191637, 0.10975609756097561, 0.14169570267131243]"
20,"[0.34146341463414637, 0.2415795586527294, 0.20847851335656215, 0.23635307781649245, 0.11091753774680604, 0.13995354239256677]"
21,"[0.34146341463414637, 0.24332171893147503, 0.21022067363530778, 0.23925667828106853, 0.11091753774680604, 0.13879210220673635]"
22,"[0.35365853658536583, 0.24390243902439024, 0.21660859465737514, 0.23867595818815332, 0.11149825783972125, 0.13588850174216027]"
23,"[0.3780487804878049, 0.24854819976771197, 0.2229965156794425, 0.24041811846689895, 0.11207897793263646, 0.13356562137049943]"
