,acc
0,"[0.14227642276422764, 0.1173054587688734, 0.11149825783972125, 0.10104529616724739, 0.1445993031358885, 0.12195121951219512]"
1,"[0.17886178861788618, 0.13995354239256677, 0.14518002322880372, 0.12775842044134728, 0.1672473867595819, 0.15331010452961671]"
2,"[0.21544715447154472, 0.15156794425087108, 0.16434378629500582, 0.140534262485482, 0.1840882694541231, 0.1562137049941928]"
3,"[0.23170731707317074, 0.16144018583042974, 0.1800232288037166, 0.15040650406504066, 0.18873403019744484, 0.1602787456445993]"
4,"[0.24796747967479674, 0.16840882694541232, 0.18873403019744484, 0.15969802555168408, 0.1957026713124274, 0.16840882694541232]"
5,"[0.25609756097560976, 0.17073170731707318, 0.1957026713124274, 0.16550522648083624, 0.19396051103368175, 0.1753774680603949]"
6,"[0.2601626016260163, 0.16608594657375145, 0.20557491289198607, 0.17305458768873402, 0.1916376306620209, 0.1753774680603949]"
7,"[0.2764227642276423, 0.17305458768873402, 0.21138211382113822, 0.17828106852497097, 0.18989547038327526, 0.1794425087108014]"
8,"[0.2804878048780488, 0.17015098722415795, 0.21660859465737514, 0.1840882694541231, 0.18873403019744484, 0.1794425087108014]"
9,"[0.2967479674796748, 0.16898954703832753, 0.22009291521486643, 0.18466898954703834, 0.18466898954703834, 0.18466898954703834]"
10,"[0.2926829268292683, 0.16840882694541232, 0.22531939605110338, 0.1951219512195122, 0.17886178861788618, 0.1840882694541231]"
11,"[0.3008130081300813, 0.16957026713124274, 0.22764227642276422, 0.1997677119628339, 0.17247386759581881, 0.18234610917537747]"
12,"[0.3048780487804878, 0.17247386759581881, 0.22880371660859466, 0.20441347270615565, 0.17305458768873402, 0.18118466898954705]"
13,"[0.3130081300813008, 0.17479674796747968, 0.22938443670150988, 0.2073170731707317, 0.17247386759581881, 0.17711962833914052]"
14,"[0.32926829268292684, 0.18292682926829268, 0.23344947735191637, 0.21080139372822299, 0.17305458768873402, 0.1800232288037166]"
15,"[0.34552845528455284, 0.18466898954703834, 0.23286875725900116, 0.20905923344947736, 0.17363530778164923, 0.1765389082462253]"
16,"[0.34552845528455284, 0.18931475029036005, 0.23635307781649245, 0.21254355400696864, 0.16898954703832753, 0.17247386759581881]"
17,"[0.32926829268292684, 0.19279907084785133, 0.2346109175377468, 0.21370499419279906, 0.1678281068524971, 0.16376306620209058]"
18,"[0.34959349593495936, 0.1986062717770035, 0.24448315911730545, 0.2264808362369338, 0.16957026713124274, 0.1562137049941928]"
19,"[0.36585365853658536, 0.2038327526132404, 0.24738675958188153, 0.22996515679442509, 0.16840882694541232, 0.15505226480836237]"
20,"[0.35365853658536583, 0.2067363530778165, 0.2456445993031359, 0.2311265969802555, 0.16550522648083624, 0.14750290360046459]"
21,"[0.35365853658536583, 0.21080139372822299, 0.24796747967479674, 0.23751451800232287, 0.16608594657375145, 0.1445993031358885]"
22,"[0.3617886178861789, 0.21022067363530778, 0.24390243902439024, 0.23751451800232287, 0.16550522648083624, 0.14227642276422764]"
23,"[0.3699186991869919, 0.21312427409988385, 0.2456445993031359, 0.23983739837398374, 0.16202090592334495, 0.13937282229965156]"
24,"[0.3780487804878049, 0.22415795586527293, 0.24680603948896632, 0.23925667828106853, 0.16144018583042974, 0.13588850174216027]"
25,"[0.3943089430894309, 0.22880371660859466, 0.2450638792102207, 0.2415795586527294, 0.15795586527293845, 0.13763066202090593]"
26,"[0.4146341463414634, 0.23635307781649245, 0.24738675958188153, 0.2462253193960511, 0.15505226480836237, 0.13704994192799072]"
27,"[0.43089430894308944, 0.2450638792102207, 0.24796747967479674, 0.2462253193960511, 0.1562137049941928, 0.13646922183507548]"
28,"[0.44308943089430897, 0.25319396051103366, 0.2462253193960511, 0.24854819976771197, 0.156794425087108, 0.13414634146341464]"
29,"[0.45121951219512196, 0.2613240418118467, 0.2450638792102207, 0.24854819976771197, 0.15969802555168408, 0.13240418118466898]"
30,"[0.45934959349593496, 0.2653890824622532, 0.2462253193960511, 0.24738675958188153, 0.15795586527293845, 0.13414634146341464]"
31,"[0.4715447154471545, 0.27409988385598144, 0.24274099883855982, 0.24448315911730545, 0.15505226480836237, 0.13182346109175377]"
32,"[0.4959349593495935, 0.281068524970964, 0.24448315911730545, 0.24041811846689895, 0.15389082462253195, 0.13240418118466898]"
33,"[0.5284552845528455, 0.289198606271777, 0.2502903600464576, 0.24332171893147503, 0.15737514518002324, 0.13356562137049943]"
34,"[0.532520325203252, 0.2967479674796748, 0.25435540069686413, 0.24390243902439024, 0.15969802555168408, 0.13414634146341464]"
35,"[0.5609756097560976, 0.31010452961672474, 0.25551684088269455, 0.23983739837398374, 0.15795586527293845, 0.13530778164924506]"
36,"[0.5894308943089431, 0.313588850174216, 0.25667828106852497, 0.2415795586527294, 0.16202090592334495, 0.13414634146341464]"
