,acc
0,"[0.15795586527293845, 0.15447154471544716, 0.12775842044134728, 0.20557491289198607, 0.16492450638792103, 0.15969802555168408]"
1,"[0.16260162601626016, 0.15853658536585366, 0.1289198606271777, 0.20499419279907086, 0.16260162601626016, 0.15737514518002324]"
2,"[0.17247386759581881, 0.16260162601626016, 0.13182346109175377, 0.20150987224157957, 0.16492450638792103, 0.16318234610917537]"
3,"[0.1759581881533101, 0.16260162601626016, 0.13240418118466898, 0.20267131242741, 0.16260162601626016, 0.16376306620209058]"
4,"[0.17886178861788618, 0.16260162601626016, 0.13530778164924506, 0.20267131242741, 0.15969802555168408, 0.16550522648083624]"
5,"[0.17770034843205576, 0.16260162601626016, 0.13530778164924506, 0.20209059233449478, 0.15911730545876887, 0.16608594657375145]"
6,"[0.17711962833914052, 0.17073170731707318, 0.13588850174216027, 0.20499419279907086, 0.15969802555168408, 0.16608594657375145]"
7,"[0.17421602787456447, 0.17886178861788618, 0.13821138211382114, 0.2073170731707317, 0.1602787456445993, 0.16608594657375145]"
8,"[0.1753774680603949, 0.17886178861788618, 0.13704994192799072, 0.20557491289198607, 0.1562137049941928, 0.16840882694541232]"
9,"[0.17828106852497097, 0.18699186991869918, 0.13995354239256677, 0.20847851335656215, 0.15795586527293845, 0.16957026713124274]"
10,"[0.17711962833914052, 0.1951219512195122, 0.14576074332171893, 0.21138211382113822, 0.15969802555168408, 0.1718931475029036]"
11,"[0.17711962833914052, 0.1991869918699187, 0.14924506387921022, 0.21138211382113822, 0.1602787456445993, 0.17421602787456447]"
12,"[0.17886178861788618, 0.2073170731707317, 0.1562137049941928, 0.21312427409988385, 0.1602787456445993, 0.1759581881533101]"
13,"[0.18118466898954705, 0.21544715447154472, 0.1672473867595819, 0.21370499419279906, 0.15737514518002324, 0.17073170731707318]"
14,"[0.17886178861788618, 0.24796747967479674, 0.18466898954703834, 0.2148664343786295, 0.156794425087108, 0.16957026713124274]"
15,"[0.17828106852497097, 0.2764227642276423, 0.20034843205574912, 0.21370499419279906, 0.1602787456445993, 0.15969802555168408]"
16,"[0.17247386759581881, 0.3252032520325203, 0.20789779326364694, 0.2148664343786295, 0.16434378629500582, 0.15156794425087108]"
17,"[0.16957026713124274, 0.34146341463414637, 0.21138211382113822, 0.21544715447154472, 0.17015098722415795, 0.14924506387921022]"
18,"[0.1718931475029036, 0.35365853658536583, 0.2148664343786295, 0.21660859465737514, 0.17421602787456447, 0.15040650406504066]"
19,"[0.17363530778164923, 0.35772357723577236, 0.22009291521486643, 0.21544715447154472, 0.17363530778164923, 0.15040650406504066]"
20,"[0.17479674796747968, 0.37398373983739835, 0.22822299651567945, 0.21777003484320556, 0.17363530778164923, 0.15098722415795587]"
21,"[0.17479674796747968, 0.3821138211382114, 0.2305458768873403, 0.22009291521486643, 0.17479674796747968, 0.14924506387921022]"
