,acc
0,"[0.11382113821138211, 0.17073170731707318, 0.17073170731707318, 0.17073170731707318, 0.1207897793263647, 0.15156794425087108]"
1,"[0.12020905923344948, 0.15040650406504066, 0.17711962833914052, 0.1713124274099884, 0.11962833914053426, 0.15040650406504066]"
2,"[0.12311265969802555, 0.16260162601626016, 0.1840882694541231, 0.17886178861788618, 0.12369337979094076, 0.14924506387921022]"
3,"[0.13182346109175377, 0.18699186991869918, 0.19047619047619047, 0.18466898954703834, 0.11846689895470383, 0.15911730545876887]"
4,"[0.13356562137049943, 0.1910569105691057, 0.19337979094076654, 0.17828106852497097, 0.11672473867595819, 0.15911730545876887]"
5,"[0.14343786295005806, 0.2032520325203252, 0.2038327526132404, 0.17770034843205576, 0.11788617886178862, 0.15563298490127758]"
6,"[0.15098722415795587, 0.22357723577235772, 0.21254355400696864, 0.1759581881533101, 0.11614401858304298, 0.15911730545876887]"
7,"[0.16898954703832753, 0.21951219512195122, 0.21022067363530778, 0.17363530778164923, 0.11556329849012775, 0.16376306620209058]"
8,"[0.17363530778164923, 0.21951219512195122, 0.21080139372822299, 0.1718931475029036, 0.11904761904761904, 0.16376306620209058]"
9,"[0.18176538908246226, 0.23577235772357724, 0.2148664343786295, 0.1765389082462253, 0.1207897793263647, 0.16492450638792103]"
10,"[0.18641114982578397, 0.2601626016260163, 0.22067363530778164, 0.18176538908246226, 0.12253193960511034, 0.16376306620209058]"
11,"[0.19279907084785133, 0.26422764227642276, 0.2229965156794425, 0.18699186991869918, 0.12427409988385599, 0.16492450638792103]"
12,"[0.19279907084785133, 0.2967479674796748, 0.21951219512195122, 0.18873403019744484, 0.12427409988385599, 0.1672473867595819]"
13,"[0.1916376306620209, 0.2967479674796748, 0.22996515679442509, 0.1916376306620209, 0.12775842044134728, 0.1672473867595819]"
14,"[0.19744483159117304, 0.3170731707317073, 0.22938443670150988, 0.1997677119628339, 0.13008130081300814, 0.16434378629500582]"
15,"[0.19744483159117304, 0.35365853658536583, 0.2346109175377468, 0.21080139372822299, 0.13182346109175377, 0.15911730545876887]"
16,"[0.19279907084785133, 0.3821138211382114, 0.2421602787456446, 0.218931475029036, 0.14169570267131243, 0.15447154471544716]"
17,"[0.19221835075493612, 0.4146341463414634, 0.2508710801393728, 0.22764227642276422, 0.14692218350754935, 0.15563298490127758]"
18,"[0.18931475029036005, 0.44308943089430897, 0.2572590011614402, 0.23751451800232287, 0.15040650406504066, 0.1527293844367015]"
19,"[0.19047619047619047, 0.45528455284552843, 0.2572590011614402, 0.24448315911730545, 0.15447154471544716, 0.14576074332171893]"
20,"[0.18873403019744484, 0.4796747967479675, 0.2619047619047619, 0.24738675958188153, 0.15795586527293845, 0.1445993031358885]"
21,"[0.1840882694541231, 0.5, 0.27235772357723576, 0.2508710801393728, 0.16202090592334495, 0.14343786295005806]"
22,"[0.1800232288037166, 0.524390243902439, 0.2770034843205575, 0.25203252032520324, 0.1678281068524971, 0.1445993031358885]"
