,acc
0,"[0.11498257839721254, 0.13821138211382114, 0.24099883855981416, 0.10046457607433217, 0.13763066202090593, 0.23344947735191637]"
1,"[0.11788617886178862, 0.14227642276422764, 0.24041811846689895, 0.10278745644599303, 0.13530778164924506, 0.2305458768873403]"
2,"[0.12369337979094076, 0.14634146341463414, 0.2415795586527294, 0.10104529616724739, 0.13763066202090593, 0.227061556329849]"
3,"[0.1248548199767712, 0.14227642276422764, 0.23925667828106853, 0.1091753774680604, 0.1440185830429733, 0.22415795586527293]"
4,"[0.13182346109175377, 0.14634146341463414, 0.23344947735191637, 0.12369337979094076, 0.1527293844367015, 0.22125435540069685]"
5,"[0.14285714285714285, 0.15853658536585366, 0.23519163763066203, 0.13530778164924506, 0.15331010452961671, 0.21312427409988385]"
6,"[0.14518002322880372, 0.17479674796747968, 0.2259001161440186, 0.14692218350754935, 0.16202090592334495, 0.20615563298490128]"
7,"[0.16144018583042974, 0.17479674796747968, 0.21370499419279906, 0.15389082462253195, 0.1602787456445993, 0.1986062717770035]"
8,"[0.1678281068524971, 0.18699186991869918, 0.20499419279907086, 0.16608594657375145, 0.16492450638792103, 0.194541231126597]"
9,"[0.1713124274099884, 0.21138211382113822, 0.20441347270615565, 0.1794425087108014, 0.16840882694541232, 0.18873403019744484]"
10,"[0.1794425087108014, 0.22764227642276422, 0.1951219512195122, 0.18699186991869918, 0.17305458768873402, 0.18931475029036005]"
11,"[0.18466898954703834, 0.23983739837398374, 0.19221835075493612, 0.19686411149825783, 0.18234610917537747, 0.18873403019744484]"
12,"[0.18873403019744484, 0.24796747967479674, 0.194541231126597, 0.20150987224157957, 0.18292682926829268, 0.18583042973286876]"
13,"[0.19802555168408828, 0.2682926829268293, 0.194541231126597, 0.20034843205574912, 0.18292682926829268, 0.18699186991869918]"
14,"[0.20267131242741, 0.2764227642276423, 0.194541231126597, 0.20615563298490128, 0.1840882694541231, 0.19221835075493612]"
15,"[0.20615563298490128, 0.2804878048780488, 0.19337979094076654, 0.20267131242741, 0.1835075493612079, 0.1916376306620209]"
16,"[0.21196283391405343, 0.2764227642276423, 0.194541231126597, 0.20267131242741, 0.18757259001161442, 0.18873403019744484]"
17,"[0.21951219512195122, 0.2886178861788618, 0.1986062717770035, 0.20150987224157957, 0.18583042973286876, 0.19396051103368175]"
