,acc
0,"[0.11091753774680604, 0.13414634146341464, 0.13240418118466898, 0.13240418118466898, 0.15331010452961671, 0.11207897793263646]"
1,"[0.12020905923344948, 0.13414634146341464, 0.13646922183507548, 0.1527293844367015, 0.1480836236933798, 0.1248548199767712]"
2,"[0.13704994192799072, 0.13821138211382114, 0.14169570267131243, 0.15563298490127758, 0.1445993031358885, 0.14285714285714285]"
3,"[0.13530778164924506, 0.14227642276422764, 0.1521486643437863, 0.16144018583042974, 0.13646922183507548, 0.1602787456445993]"
4,"[0.13995354239256677, 0.14634146341463414, 0.15853658536585366, 0.16434378629500582, 0.1295005807200929, 0.16492450638792103]"
5,"[0.14576074332171893, 0.15447154471544716, 0.16260162601626016, 0.15795586527293845, 0.11672473867595819, 0.17247386759581881]"
6,"[0.15447154471544716, 0.17479674796747968, 0.17247386759581881, 0.15563298490127758, 0.10627177700348432, 0.18118466898954705]"
7,"[0.15447154471544716, 0.18292682926829268, 0.16840882694541232, 0.15795586527293845, 0.10336817653890824, 0.18524970963995355]"
8,"[0.1562137049941928, 0.18292682926829268, 0.1713124274099884, 0.16434378629500582, 0.10743321718931476, 0.18757259001161442]"
9,"[0.1602787456445993, 0.18699186991869918, 0.17073170731707318, 0.17073170731707318, 0.10104529616724739, 0.18699186991869918]"
10,"[0.16492450638792103, 0.18699186991869918, 0.17421602787456447, 0.1718931475029036, 0.10511033681765389, 0.18815331010452963]"
11,"[0.15969802555168408, 0.1910569105691057, 0.1765389082462253, 0.1765389082462253, 0.10801393728222997, 0.18757259001161442]"
12,"[0.16085946573751453, 0.21951219512195122, 0.17421602787456447, 0.17828106852497097, 0.10743321718931476, 0.19337979094076654]"
13,"[0.16434378629500582, 0.22764227642276422, 0.1713124274099884, 0.1835075493612079, 0.10627177700348432, 0.194541231126597]"
14,"[0.16957026713124274, 0.21544715447154472, 0.17305458768873402, 0.19396051103368175, 0.10569105691056911, 0.18583042973286876]"
15,"[0.16608594657375145, 0.22764227642276422, 0.17711962833914052, 0.20267131242741, 0.10569105691056911, 0.1794425087108014]"
16,"[0.17073170731707318, 0.21951219512195122, 0.17711962833914052, 0.21022067363530778, 0.10743321718931476, 0.17247386759581881]"
17,"[0.1753774680603949, 0.22357723577235772, 0.17886178861788618, 0.21428571428571427, 0.10975609756097561, 0.1718931475029036]"
18,"[0.17479674796747968, 0.23170731707317074, 0.18292682926829268, 0.2224157955865273, 0.11033681765389082, 0.16376306620209058]"
19,"[0.1672473867595819, 0.24390243902439024, 0.18989547038327526, 0.22357723577235772, 0.11149825783972125, 0.16492450638792103]"
20,"[0.16434378629500582, 0.2804878048780488, 0.1951219512195122, 0.22357723577235772, 0.1248548199767712, 0.16492450638792103]"
21,"[0.16434378629500582, 0.3008130081300813, 0.19802555168408828, 0.22473867595818817, 0.12833914053426249, 0.16492450638792103]"
22,"[0.16492450638792103, 0.3252032520325203, 0.20092915214866433, 0.22531939605110338, 0.13530778164924506, 0.16085946573751453]"
23,"[0.1602787456445993, 0.35365853658536583, 0.21718931475029035, 0.2224157955865273, 0.1440185830429733, 0.16202090592334495]"
24,"[0.15331010452961671, 0.3861788617886179, 0.2229965156794425, 0.22531939605110338, 0.15737514518002324, 0.16144018583042974]"
25,"[0.14750290360046459, 0.4024390243902439, 0.22764227642276422, 0.22531939605110338, 0.15737514518002324, 0.1602787456445993]"
26,"[0.14343786295005806, 0.43089430894308944, 0.23519163763066203, 0.2218350754936121, 0.16202090592334495, 0.16202090592334495]"
27,"[0.14227642276422764, 0.44308943089430897, 0.23983739837398374, 0.218931475029036, 0.16550522648083624, 0.16260162601626016]"
28,"[0.13995354239256677, 0.47560975609756095, 0.24912891986062718, 0.21602787456445993, 0.1753774680603949, 0.16144018583042974]"
29,"[0.14111498257839722, 0.5121951219512195, 0.25609756097560976, 0.21602787456445993, 0.1765389082462253, 0.16144018583042974]"
30,"[0.13995354239256677, 0.5284552845528455, 0.2607433217189315, 0.21602787456445993, 0.17828106852497097, 0.15969802555168408]"
31,"[0.13763066202090593, 0.5487804878048781, 0.2665505226480836, 0.21428571428571427, 0.1800232288037166, 0.15853658536585366]"
32,"[0.13763066202090593, 0.6056910569105691, 0.2781649245063879, 0.21196283391405343, 0.18757259001161442, 0.16260162601626016]"
33,"[0.14227642276422764, 0.6666666666666666, 0.29500580720092917, 0.2073170731707317, 0.19337979094076654, 0.15969802555168408]"
34,"[0.14343786295005806, 0.7113821138211383, 0.31126596980255516, 0.20847851335656215, 0.19279907084785133, 0.15911730545876887]"
35,"[0.140534262485482, 0.7357723577235772, 0.3130081300813008, 0.21196283391405343, 0.1916376306620209, 0.16202090592334495]"
36,"[0.140534262485482, 0.7479674796747967, 0.31068524970963995, 0.20789779326364694, 0.18989547038327526, 0.16202090592334495]"
37,"[0.14227642276422764, 0.7398373983739838, 0.31068524970963995, 0.20615563298490128, 0.18989547038327526, 0.15853658536585366]"
38,"[0.14169570267131243, 0.7398373983739838, 0.3118466898954704, 0.20963995354239257, 0.19221835075493612, 0.1602787456445993]"
39,"[0.14285714285714285, 0.7560975609756098, 0.3147502903600465, 0.20789779326364694, 0.19279907084785133, 0.16144018583042974]"
40,"[0.15040650406504066, 0.7682926829268293, 0.31997677119628337, 0.20963995354239257, 0.1951219512195122, 0.15795586527293845]"
41,"[0.15505226480836237, 0.7723577235772358, 0.3205574912891986, 0.21138211382113822, 0.19744483159117304, 0.15505226480836237]"
42,"[0.15911730545876887, 0.7723577235772358, 0.31939605110336816, 0.21196283391405343, 0.1986062717770035, 0.15447154471544716]"
43,"[0.15911730545876887, 0.7804878048780488, 0.3205574912891986, 0.21196283391405343, 0.1991869918699187, 0.15389082462253195]"
44,"[0.16085946573751453, 0.7804878048780488, 0.32171893147502906, 0.21428571428571427, 0.1986062717770035, 0.15389082462253195]"
45,"[0.16260162601626016, 0.7764227642276422, 0.32229965156794427, 0.2148664343786295, 0.1986062717770035, 0.15389082462253195]"
46,"[0.16376306620209058, 0.7845528455284553, 0.31997677119628337, 0.21602787456445993, 0.20092915214866433, 0.15447154471544716]"
47,"[0.16608594657375145, 0.7886178861788617, 0.32113821138211385, 0.21660859465737514, 0.20209059233449478, 0.15563298490127758]"
48,"[0.1672473867595819, 0.7886178861788617, 0.32113821138211385, 0.21718931475029035, 0.2038327526132404, 0.15563298490127758]"
49,"[0.16840882694541232, 0.8008130081300813, 0.32171893147502906, 0.218931475029036, 0.2038327526132404, 0.15563298490127758]"
50,"[0.16840882694541232, 0.7967479674796748, 0.32171893147502906, 0.22067363530778164, 0.20499419279907086, 0.1562137049941928]"
51,"[0.16898954703832753, 0.8048780487804879, 0.3228803716608595, 0.22009291521486643, 0.2067363530778165, 0.15737514518002324]"
52,"[0.1718931475029036, 0.8089430894308943, 0.3240418118466899, 0.2229965156794425, 0.21138211382113822, 0.15737514518002324]"
53,"[0.17363530778164923, 0.8170731707317073, 0.32578397212543553, 0.22357723577235772, 0.21022067363530778, 0.15969802555168408]"
54,"[0.17479674796747968, 0.8252032520325203, 0.3281068524970964, 0.22415795586527293, 0.21196283391405343, 0.15853658536585366]"
55,"[0.17421602787456447, 0.8333333333333334, 0.3281068524970964, 0.22531939605110338, 0.21138211382113822, 0.1602787456445993]"
56,"[0.17421602787456447, 0.8373983739837398, 0.3315911730545877, 0.22822299651567945, 0.21138211382113822, 0.16144018583042974]"
57,"[0.1753774680603949, 0.8455284552845529, 0.33739837398373984, 0.22531939605110338, 0.21254355400696864, 0.1602787456445993]"
58,"[0.1753774680603949, 0.8414634146341463, 0.3408826945412311, 0.227061556329849, 0.21254355400696864, 0.15795586527293845]"
59,"[0.17770034843205576, 0.8455284552845529, 0.3437862950058072, 0.2305458768873403, 0.21370499419279906, 0.15795586527293845]"
60,"[0.18118466898954705, 0.8455284552845529, 0.3443670150987224, 0.23228803716608595, 0.21428571428571427, 0.1562137049941928]"
61,"[0.18292682926829268, 0.8617886178861789, 0.34727061556329847, 0.22996515679442509, 0.2148664343786295, 0.1562137049941928]"
62,"[0.18466898954703834, 0.8658536585365854, 0.3507549361207898, 0.23170731707317074, 0.21428571428571427, 0.1562137049941928]"
63,"[0.18524970963995355, 0.8739837398373984, 0.35423925667828104, 0.23286875725900116, 0.21544715447154472, 0.156794425087108]"
64,"[0.18757259001161442, 0.8739837398373984, 0.35772357723577236, 0.23403019744483158, 0.2148664343786295, 0.15563298490127758]"
65,"[0.18815331010452963, 0.8739837398373984, 0.3600464576074332, 0.23403019744483158, 0.21660859465737514, 0.15563298490127758]"
66,"[0.19047619047619047, 0.8739837398373984, 0.3606271777003484, 0.23344947735191637, 0.21777003484320556, 0.15563298490127758]"
67,"[0.19396051103368175, 0.8821138211382114, 0.3635307781649245, 0.2311265969802555, 0.21777003484320556, 0.156794425087108]"
68,"[0.1997677119628339, 0.8861788617886179, 0.3641114982578397, 0.23286875725900116, 0.21951219512195122, 0.1562137049941928]"
69,"[0.20092915214866433, 0.8983739837398373, 0.36469221835075494, 0.23344947735191637, 0.218931475029036, 0.1562137049941928]"
70,"[0.20034843205574912, 0.9024390243902439, 0.36643437862950057, 0.23344947735191637, 0.22009291521486643, 0.15563298490127758]"
71,"[0.20441347270615565, 0.9065040650406504, 0.367595818815331, 0.23344947735191637, 0.22067363530778164, 0.15795586527293845]"
72,"[0.21254355400696864, 0.9065040650406504, 0.36875725900116146, 0.23170731707317074, 0.22009291521486643, 0.15853658536585366]"
73,"[0.21428571428571427, 0.9186991869918699, 0.3693379790940767, 0.2311265969802555, 0.21951219512195122, 0.15853658536585366]"
74,"[0.21660859465737514, 0.926829268292683, 0.3716608594657375, 0.22415795586527293, 0.2183507549361208, 0.15853658536585366]"
75,"[0.22125435540069685, 0.9390243902439024, 0.37398373983739835, 0.2218350754936121, 0.21660859465737514, 0.1602787456445993]"
