,acc
0,"[0.028455284552845527, 0.02497096399535424, 0.04529616724738676, 0.038908246225319396, 0.03368176538908246, 0.025551684088269456]"
1,"[0.06097560975609756, 0.036004645760743324, 0.07375145180023229, 0.06155632984901278, 0.053426248548199766, 0.04645760743321719]"
2,"[0.1016260162601626, 0.0545876887340302, 0.11149825783972125, 0.09291521486643438, 0.07665505226480836, 0.06504065040650407]"
3,"[0.13008130081300814, 0.07665505226480836, 0.14576074332171893, 0.1254355400696864, 0.09930313588850175, 0.09291521486643438]"
4,"[0.15040650406504066, 0.09117305458768873, 0.16434378629500582, 0.14227642276422764, 0.12253193960511034, 0.11091753774680604]"
5,"[0.16666666666666666, 0.10336817653890824, 0.1835075493612079, 0.15505226480836237, 0.13008130081300814, 0.12775842044134728]"
6,"[0.17479674796747968, 0.11498257839721254, 0.19221835075493612, 0.16898954703832753, 0.14111498257839722, 0.14169570267131243]"
7,"[0.1951219512195122, 0.1254355400696864, 0.1986062717770035, 0.18234610917537747, 0.14692218350754935, 0.15156794425087108]"
8,"[0.21138211382113822, 0.14169570267131243, 0.21022067363530778, 0.20557491289198607, 0.1672473867595819, 0.16260162601626016]"
9,"[0.22357723577235772, 0.148664343786295, 0.21254355400696864, 0.2183507549361208, 0.17479674796747968, 0.17770034843205576]"
10,"[0.22357723577235772, 0.15447154471544716, 0.21370499419279906, 0.2224157955865273, 0.1718931475029036, 0.17886178861788618]"
11,"[0.23577235772357724, 0.15969802555168408, 0.21544715447154472, 0.2305458768873403, 0.16550522648083624, 0.18234610917537747]"
12,"[0.25203252032520324, 0.1678281068524971, 0.22125435540069685, 0.24390243902439024, 0.16608594657375145, 0.1794425087108014]"
13,"[0.25609756097560976, 0.16666666666666666, 0.22009291521486643, 0.25203252032520324, 0.16144018583042974, 0.1800232288037166]"
14,"[0.27235772357723576, 0.17363530778164923, 0.22473867595818817, 0.2584204413472706, 0.1562137049941928, 0.18234610917537747]"
15,"[0.2601626016260163, 0.1765389082462253, 0.22531939605110338, 0.26713124274099886, 0.15040650406504066, 0.17886178861788618]"
16,"[0.2682926829268293, 0.17711962833914052, 0.2259001161440186, 0.27526132404181186, 0.1440185830429733, 0.18234610917537747]"
17,"[0.2764227642276423, 0.17770034843205576, 0.22357723577235772, 0.2764227642276423, 0.14227642276422764, 0.1840882694541231]"
18,"[0.2845528455284553, 0.18466898954703834, 0.22880371660859466, 0.2804878048780488, 0.13763066202090593, 0.1840882694541231]"
19,"[0.2886178861788618, 0.18641114982578397, 0.227061556329849, 0.28397212543554007, 0.13937282229965156, 0.18873403019744484]"
20,"[0.2967479674796748, 0.19047619047619047, 0.22764227642276422, 0.2868757259001161, 0.14169570267131243, 0.19047619047619047]"
21,"[0.2886178861788618, 0.1951219512195122, 0.2264808362369338, 0.2886178861788618, 0.13995354239256677, 0.19337979094076654]"
22,"[0.2886178861788618, 0.19337979094076654, 0.22531939605110338, 0.29036004645760743, 0.140534262485482, 0.1951219512195122]"
23,"[0.3048780487804878, 0.19686411149825783, 0.2264808362369338, 0.29442508710801396, 0.14111498257839722, 0.19686411149825783]"
24,"[0.3048780487804878, 0.20209059233449478, 0.22473867595818817, 0.30197444831591175, 0.14169570267131243, 0.19802555168408828]"
25,"[0.3170731707317073, 0.2067363530778165, 0.2259001161440186, 0.305458768873403, 0.14169570267131243, 0.19744483159117304]"
26,"[0.3252032520325203, 0.21022067363530778, 0.227061556329849, 0.30662020905923343, 0.14343786295005806, 0.1957026713124274]"
27,"[0.3333333333333333, 0.21718931475029035, 0.22822299651567945, 0.31126596980255516, 0.1440185830429733, 0.19396051103368175]"
28,"[0.34552845528455284, 0.22415795586527293, 0.23286875725900116, 0.3141695702671312, 0.14518002322880372, 0.19686411149825783]"
29,"[0.36585365853658536, 0.2311265969802555, 0.23228803716608595, 0.3170731707317073, 0.14634146341463414, 0.19628339140534262]"
30,"[0.37398373983739835, 0.23867595818815332, 0.227061556329849, 0.3159117305458769, 0.14924506387921022, 0.19686411149825783]"
31,"[0.3821138211382114, 0.2421602787456446, 0.227061556329849, 0.3147502903600465, 0.15098722415795587, 0.194541231126597]"
32,"[0.4065040650406504, 0.2497096399535424, 0.2259001161440186, 0.3147502903600465, 0.15331010452961671, 0.18989547038327526]"
33,"[0.4186991869918699, 0.2578397212543554, 0.22531939605110338, 0.3164924506387921, 0.15505226480836237, 0.18815331010452963]"
34,"[0.43089430894308944, 0.2619047619047619, 0.2218350754936121, 0.3170731707317073, 0.156794425087108, 0.18641114982578397]"
35,"[0.44715447154471544, 0.2688734030197445, 0.2259001161440186, 0.31765389082462253, 0.15563298490127758, 0.18641114982578397]"
36,"[0.4634146341463415, 0.2781649245063879, 0.22357723577235772, 0.31881533101045295, 0.15795586527293845, 0.18524970963995355]"
37,"[0.483739837398374, 0.281068524970964, 0.22125435540069685, 0.3170731707317073, 0.15795586527293845, 0.18176538908246226]"
38,"[0.4959349593495935, 0.29036004645760743, 0.21718931475029035, 0.31126596980255516, 0.156794425087108, 0.1765389082462253]"
39,"[0.5203252032520326, 0.3048780487804878, 0.21428571428571427, 0.30662020905923343, 0.15447154471544716, 0.1713124274099884]"
40,"[0.540650406504065, 0.3170731707317073, 0.2148664343786295, 0.30197444831591175, 0.1527293844367015, 0.16840882694541232]"
41,"[0.573170731707317, 0.3310104529616725, 0.21370499419279906, 0.2938443670150987, 0.15505226480836237, 0.16492450638792103]"
42,"[0.5894308943089431, 0.3397212543554007, 0.21138211382113822, 0.29210220673635306, 0.1562137049941928, 0.16260162601626016]"
43,"[0.6097560975609756, 0.343205574912892, 0.21196283391405343, 0.2880371660859466, 0.15737514518002324, 0.16260162601626016]"
44,"[0.6300813008130082, 0.35830429732868757, 0.21428571428571427, 0.2845528455284553, 0.15447154471544716, 0.15795586527293845]"
45,"[0.6626016260162602, 0.3699186991869919, 0.21312427409988385, 0.28222996515679444, 0.156794425087108, 0.15156794425087108]"
46,"[0.6747967479674797, 0.37514518002322883, 0.21370499419279906, 0.27584204413472707, 0.16144018583042974, 0.14982578397212543]"
47,"[0.6910569105691057, 0.3832752613240418, 0.20963995354239257, 0.27235772357723576, 0.16376306620209058, 0.14692218350754935]"
