,acc
0,"[0.0975609756097561, 0.14634146341463414, 0.14692218350754935, 0.14227642276422764, 0.12601626016260162, 0.12137049941927991]"
1,"[0.09349593495934959, 0.15911730545876887, 0.15795586527293845, 0.1602787456445993, 0.12659698025551683, 0.13182346109175377]"
2,"[0.09349593495934959, 0.17247386759581881, 0.16666666666666666, 0.17711962833914052, 0.1295005807200929, 0.14634146341463414]"
3,"[0.13821138211382114, 0.18699186991869918, 0.17828106852497097, 0.19802555168408828, 0.13472706155632985, 0.15505226480836237]"
4,"[0.17479674796747968, 0.19279907084785133, 0.18873403019744484, 0.2032520325203252, 0.14169570267131243, 0.15737514518002324]"
5,"[0.17479674796747968, 0.20267131242741, 0.19396051103368175, 0.20789779326364694, 0.13879210220673635, 0.16202090592334495]"
6,"[0.1951219512195122, 0.20499419279907086, 0.1997677119628339, 0.2073170731707317, 0.14576074332171893, 0.16318234610917537]"
7,"[0.2073170731707317, 0.21196283391405343, 0.20092915214866433, 0.20847851335656215, 0.1480836236933798, 0.17305458768873402]"
8,"[0.21951219512195122, 0.20615563298490128, 0.20441347270615565, 0.21138211382113822, 0.14982578397212543, 0.1759581881533101]"
9,"[0.23170731707317074, 0.21022067363530778, 0.2032520325203252, 0.21196283391405343, 0.156794425087108, 0.17479674796747968]"
10,"[0.23170731707317074, 0.21602787456445993, 0.1991869918699187, 0.21196283391405343, 0.1602787456445993, 0.1718931475029036]"
11,"[0.24796747967479674, 0.22009291521486643, 0.20150987224157957, 0.2073170731707317, 0.16202090592334495, 0.1678281068524971]"
12,"[0.26422764227642276, 0.22938443670150988, 0.20034843205574912, 0.20905923344947736, 0.17015098722415795, 0.16202090592334495]"
13,"[0.2804878048780488, 0.24274099883855982, 0.2038327526132404, 0.2067363530778165, 0.17073170731707318, 0.15040650406504066]"
14,"[0.3130081300813008, 0.25203252032520324, 0.20092915214866433, 0.20847851335656215, 0.1718931475029036, 0.1445993031358885]"
15,"[0.3170731707317073, 0.26306620209059234, 0.1991869918699187, 0.20905923344947736, 0.1753774680603949, 0.14169570267131243]"
16,"[0.3130081300813008, 0.26306620209059234, 0.20267131242741, 0.21196283391405343, 0.1753774680603949, 0.13704994192799072]"
17,"[0.3170731707317073, 0.26480836236933797, 0.2067363530778165, 0.21428571428571427, 0.17421602787456447, 0.13646922183507548]"
18,"[0.32113821138211385, 0.2607433217189315, 0.2067363530778165, 0.21370499419279906, 0.17015098722415795, 0.13530778164924506]"
19,"[0.3333333333333333, 0.2613240418118467, 0.21022067363530778, 0.2229965156794425, 0.16550522648083624, 0.13472706155632985]"
20,"[0.33739837398373984, 0.259581881533101, 0.21254355400696864, 0.22473867595818817, 0.16376306620209058, 0.13414634146341464]"
21,"[0.34552845528455284, 0.2613240418118467, 0.21370499419279906, 0.22938443670150988, 0.15911730545876887, 0.13704994192799072]"
22,"[0.3333333333333333, 0.2601626016260163, 0.21602787456445993, 0.23344947735191637, 0.15795586527293845, 0.13821138211382114]"
