,acc
0,"[0.028455284552845527, 0.01916376306620209, 0.02032520325203252, 0.024390243902439025, 0.022067363530778164, 0.012775842044134728]"
1,"[0.056910569105691054, 0.03716608594657375, 0.03774680603948897, 0.03832752613240418, 0.042392566782810684, 0.023228803716608595]"
2,"[0.0975609756097561, 0.07259001161440186, 0.05574912891986063, 0.05400696864111498, 0.07084785133565621, 0.03948896631823461]"
3,"[0.12195121951219512, 0.10859465737514518, 0.07317073170731707, 0.06620209059233449, 0.0975609756097561, 0.0545876887340302]"
4,"[0.15040650406504066, 0.1295005807200929, 0.08710801393728224, 0.08130081300813008, 0.12195121951219512, 0.07200929152148665]"
5,"[0.18699186991869918, 0.16957026713124274, 0.09988385598141696, 0.09407665505226481, 0.14343786295005806, 0.0859465737514518]"
6,"[0.2073170731707317, 0.19396051103368175, 0.11614401858304298, 0.10511033681765389, 0.15853658536585366, 0.10220673635307782]"
7,"[0.23577235772357724, 0.21660859465737514, 0.12369337979094076, 0.11498257839721254, 0.17363530778164923, 0.1173054587688734]"
8,"[0.22357723577235772, 0.23344947735191637, 0.12659698025551683, 0.12311265969802555, 0.18641114982578397, 0.13066202090592335]"
9,"[0.23577235772357724, 0.25667828106852497, 0.1289198606271777, 0.1295005807200929, 0.19221835075493612, 0.14285714285714285]"
10,"[0.23577235772357724, 0.2613240418118467, 0.12833914053426249, 0.13182346109175377, 0.194541231126597, 0.15098722415795587]"
11,"[0.24796747967479674, 0.27119628339140534, 0.12195121951219512, 0.13356562137049943, 0.19221835075493612, 0.1562137049941928]"
12,"[0.24796747967479674, 0.2781649245063879, 0.12311265969802555, 0.13182346109175377, 0.18641114982578397, 0.15969802555168408]"
13,"[0.26422764227642276, 0.2868757259001161, 0.12427409988385599, 0.13124274099883856, 0.18815331010452963, 0.17073170731707318]"
14,"[0.25609756097560976, 0.29210220673635306, 0.12659698025551683, 0.13763066202090593, 0.18466898954703834, 0.1765389082462253]"
15,"[0.2682926829268293, 0.2932636469221835, 0.12601626016260162, 0.1445993031358885, 0.18234610917537747, 0.1759581881533101]"
16,"[0.2845528455284553, 0.2868757259001161, 0.13356562137049943, 0.15098722415795587, 0.17828106852497097, 0.17015098722415795]"
17,"[0.2845528455284553, 0.28397212543554007, 0.14285714285714285, 0.1562137049941928, 0.1765389082462253, 0.17073170731707318]"
18,"[0.3170731707317073, 0.2781649245063879, 0.156794425087108, 0.16144018583042974, 0.18234610917537747, 0.16898954703832753]"
19,"[0.32926829268292684, 0.27409988385598144, 0.1678281068524971, 0.16957026713124274, 0.1800232288037166, 0.16376306620209058]"
20,"[0.32926829268292684, 0.2619047619047619, 0.1718931475029036, 0.17363530778164923, 0.17711962833914052, 0.16144018583042974]"
21,"[0.34146341463414637, 0.2590011614401858, 0.18292682926829268, 0.18176538908246226, 0.1765389082462253, 0.15737514518002324]"
22,"[0.35772357723577236, 0.2607433217189315, 0.18931475029036005, 0.1840882694541231, 0.17828106852497097, 0.15853658536585366]"
23,"[0.37398373983739835, 0.2607433217189315, 0.19802555168408828, 0.18641114982578397, 0.1753774680603949, 0.15331010452961671]"
24,"[0.3902439024390244, 0.25609756097560976, 0.20150987224157957, 0.1910569105691057, 0.1753774680603949, 0.15389082462253195]"
25,"[0.43089430894308944, 0.26422764227642276, 0.21196283391405343, 0.20557491289198607, 0.17886178861788618, 0.14982578397212543]"
26,"[0.45121951219512196, 0.26713124274099886, 0.21428571428571427, 0.21080139372822299, 0.1806039488966318, 0.14692218350754935]"
27,"[0.45934959349593496, 0.2700348432055749, 0.21777003484320556, 0.21602787456445993, 0.18292682926829268, 0.1527293844367015]"
28,"[0.4634146341463415, 0.2682926829268293, 0.22067363530778164, 0.22473867595818817, 0.18118466898954705, 0.1527293844367015]"
29,"[0.483739837398374, 0.27293844367015097, 0.2183507549361208, 0.22357723577235772, 0.18466898954703834, 0.15447154471544716]"
30,"[0.491869918699187, 0.27409988385598144, 0.22125435540069685, 0.22938443670150988, 0.1840882694541231, 0.1527293844367015]"
31,"[0.4878048780487805, 0.27990708478513354, 0.2224157955865273, 0.22938443670150988, 0.18524970963995355, 0.15563298490127758]"
32,"[0.4959349593495935, 0.2868757259001161, 0.2229965156794425, 0.2305458768873403, 0.18815331010452963, 0.15563298490127758]"
33,"[0.5, 0.29152148664343785, 0.22067363530778164, 0.23403019744483158, 0.18989547038327526, 0.15795586527293845]"
34,"[0.516260162601626, 0.3042973286875726, 0.21428571428571427, 0.23228803716608595, 0.19221835075493612, 0.15505226480836237]"
35,"[0.524390243902439, 0.3170731707317073, 0.20847851335656215, 0.2346109175377468, 0.18699186991869918, 0.15505226480836237]"
36,"[0.5447154471544715, 0.3281068524970964, 0.1997677119628339, 0.2346109175377468, 0.1835075493612079, 0.1480836236933798]"
37,"[0.556910569105691, 0.33681765389082463, 0.194541231126597, 0.23577235772357724, 0.18466898954703834, 0.14634146341463414]"
38,"[0.573170731707317, 0.3501742160278746, 0.1916376306620209, 0.23635307781649245, 0.1835075493612079, 0.14518002322880372]"
39,"[0.5772357723577236, 0.3588850174216028, 0.19047619047619047, 0.23635307781649245, 0.1800232288037166, 0.1445993031358885]"
40,"[0.5934959349593496, 0.36469221835075494, 0.1835075493612079, 0.23344947735191637, 0.17828106852497097, 0.140534262485482]"
41,"[0.5975609756097561, 0.3716608594657375, 0.17886178861788618, 0.2311265969802555, 0.1753774680603949, 0.13646922183507548]"
42,"[0.6097560975609756, 0.37630662020905925, 0.18176538908246226, 0.227061556329849, 0.17711962833914052, 0.13704994192799072]"
43,"[0.6260162601626016, 0.3821138211382114, 0.18118466898954705, 0.22938443670150988, 0.1753774680603949, 0.1329849012775842]"
44,"[0.6260162601626016, 0.389082462253194, 0.17886178861788618, 0.2259001161440186, 0.1718931475029036, 0.13124274099883856]"
45,"[0.6382113821138211, 0.3908246225319396, 0.17886178861788618, 0.2224157955865273, 0.1713124274099884, 0.1289198606271777]"
46,"[0.6382113821138211, 0.39372822299651566, 0.17711962833914052, 0.22009291521486643, 0.17247386759581881, 0.1254355400696864]"
47,"[0.6422764227642277, 0.3948896631823461, 0.17886178861788618, 0.2183507549361208, 0.17015098722415795, 0.12137049941927991]"
48,"[0.6504065040650406, 0.39256678281068524, 0.1765389082462253, 0.21254355400696864, 0.17015098722415795, 0.11904761904761904]"
49,"[0.6585365853658537, 0.3948896631823461, 0.1718931475029036, 0.21428571428571427, 0.1713124274099884, 0.11498257839721254]"
50,"[0.6585365853658537, 0.39663182346109177, 0.17247386759581881, 0.21138211382113822, 0.16898954703832753, 0.11382113821138211]"
51,"[0.6747967479674797, 0.40185830429732866, 0.16957026713124274, 0.20847851335656215, 0.16957026713124274, 0.11614401858304298]"
52,"[0.6869918699186992, 0.40418118466898956, 0.17015098722415795, 0.20557491289198607, 0.1678281068524971, 0.11440185830429733]"
53,"[0.7032520325203252, 0.4065040650406504, 0.16840882694541232, 0.2032520325203252, 0.16840882694541232, 0.1132404181184669]"
54,"[0.7113821138211383, 0.40824622531939603, 0.16666666666666666, 0.20092915214866433, 0.17015098722415795, 0.11091753774680604]"
55,"[0.7154471544715447, 0.41114982578397213, 0.16608594657375145, 0.20092915214866433, 0.1678281068524971, 0.10975609756097561]"
56,"[0.7398373983739838, 0.4152148664343786, 0.16550522648083624, 0.20267131242741, 0.16608594657375145, 0.10511033681765389]"
57,"[0.7479674796747967, 0.4163763066202091, 0.16492450638792103, 0.2032520325203252, 0.16608594657375145, 0.10569105691056911]"
58,"[0.7560975609756098, 0.4169570267131243, 0.16492450638792103, 0.20034843205574912, 0.16492450638792103, 0.10685249709639953]"
59,"[0.7601626016260162, 0.4163763066202091, 0.16434378629500582, 0.20150987224157957, 0.16434378629500582, 0.10685249709639953]"
60,"[0.7601626016260162, 0.4152148664343786, 0.16202090592334495, 0.2038327526132404, 0.16434378629500582, 0.10685249709639953]"
61,"[0.7723577235772358, 0.4152148664343786, 0.16376306620209058, 0.20557491289198607, 0.16550522648083624, 0.10685249709639953]"
62,"[0.7764227642276422, 0.41579558652729387, 0.1672473867595819, 0.20963995354239257, 0.16550522648083624, 0.10859465737514518]"
63,"[0.7926829268292683, 0.4163763066202091, 0.1718931475029036, 0.21254355400696864, 0.16550522648083624, 0.10801393728222997]"
64,"[0.7967479674796748, 0.4163763066202091, 0.17305458768873402, 0.2148664343786295, 0.16666666666666666, 0.10801393728222997]"
65,"[0.8130081300813008, 0.4175377468060395, 0.1713124274099884, 0.21777003484320556, 0.16608594657375145, 0.1091753774680604]"
66,"[0.8211382113821138, 0.4163763066202091, 0.17305458768873402, 0.21951219512195122, 0.16608594657375145, 0.11207897793263646]"
67,"[0.8373983739837398, 0.41579558652729387, 0.17711962833914052, 0.21951219512195122, 0.16898954703832753, 0.11091753774680604]"
68,"[0.8495934959349594, 0.4152148664343786, 0.1794425087108014, 0.22125435540069685, 0.1718931475029036, 0.11033681765389082]"
69,"[0.8577235772357723, 0.41289198606271776, 0.18292682926829268, 0.22125435540069685, 0.17305458768873402, 0.10859465737514518]"
70,"[0.8617886178861789, 0.41289198606271776, 0.18466898954703834, 0.22009291521486643, 0.1713124274099884, 0.10859465737514518]"
71,"[0.8739837398373984, 0.4059233449477352, 0.18641114982578397, 0.22009291521486643, 0.17073170731707318, 0.10569105691056911]"
72,"[0.8821138211382114, 0.4059233449477352, 0.18873403019744484, 0.22009291521486643, 0.1678281068524971, 0.10452961672473868]"
73,"[0.8943089430894309, 0.40418118466898956, 0.18815331010452963, 0.218931475029036, 0.17015098722415795, 0.10104529616724739]"
74,"[0.8983739837398373, 0.40127758420441345, 0.18757259001161442, 0.22009291521486643, 0.16840882694541232, 0.10046457607433217]"
75,"[0.9024390243902439, 0.40185830429732866, 0.18815331010452963, 0.2218350754936121, 0.16840882694541232, 0.09930313588850175]"
76,"[0.9227642276422764, 0.40127758420441345, 0.1910569105691057, 0.2229965156794425, 0.16957026713124274, 0.09872241579558652]"
77,"[0.926829268292683, 0.397212543554007, 0.18989547038327526, 0.22415795586527293, 0.16957026713124274, 0.09814169570267131]"
78,"[0.9308943089430894, 0.3977932636469222, 0.19047619047619047, 0.2224157955865273, 0.16898954703832753, 0.09698025551684088]"
79,"[0.9349593495934959, 0.39547038327526135, 0.18989547038327526, 0.22357723577235772, 0.16840882694541232, 0.09465737514518002]"
80,"[0.9349593495934959, 0.39372822299651566, 0.18873403019744484, 0.2224157955865273, 0.1672473867595819, 0.09407665505226481]"
81,"[0.943089430894309, 0.39256678281068524, 0.18989547038327526, 0.2229965156794425, 0.1678281068524971, 0.09233449477351917]"
82,"[0.943089430894309, 0.39198606271777003, 0.18989547038327526, 0.22357723577235772, 0.16666666666666666, 0.09175377468060394]"
83,"[0.9552845528455285, 0.3902439024390244, 0.1910569105691057, 0.2224157955865273, 0.1672473867595819, 0.09059233449477352]"
84,"[0.9552845528455285, 0.3902439024390244, 0.19221835075493612, 0.22357723577235772, 0.1672473867595819, 0.0900116144018583]"
85,"[0.959349593495935, 0.3896631823461092, 0.19337979094076654, 0.22473867595818817, 0.1678281068524971, 0.08885017421602788]"
86,"[0.967479674796748, 0.3867595818815331, 0.19279907084785133, 0.22531939605110338, 0.1672473867595819, 0.08478513356562137]"
87,"[0.967479674796748, 0.3867595818815331, 0.19396051103368175, 0.22473867595818817, 0.1672473867595819, 0.08478513356562137]"
88,"[0.967479674796748, 0.3861788617886179, 0.19279907084785133, 0.22415795586527293, 0.1672473867595819, 0.08478513356562137]"
89,"[0.9715447154471545, 0.3867595818815331, 0.19337979094076654, 0.22531939605110338, 0.16666666666666666, 0.08304297328687572]"
90,"[0.9715447154471545, 0.38559814169570267, 0.19396051103368175, 0.2264808362369338, 0.16666666666666666, 0.08304297328687572]"
91,"[0.9796747967479674, 0.38501742160278746, 0.19279907084785133, 0.22764227642276422, 0.1672473867595819, 0.08130081300813008]"
92,"[0.983739837398374, 0.3832752613240418, 0.19396051103368175, 0.22764227642276422, 0.1672473867595819, 0.08013937282229965]"
93,"[0.983739837398374, 0.3832752613240418, 0.1957026713124274, 0.22996515679442509, 0.1672473867595819, 0.07955865272938444]"
94,"[0.983739837398374, 0.3832752613240418, 0.19686411149825783, 0.2311265969802555, 0.1672473867595819, 0.07955865272938444]"
95,"[0.983739837398374, 0.3832752613240418, 0.19802555168408828, 0.23170731707317074, 0.1678281068524971, 0.07955865272938444]"
96,"[0.983739837398374, 0.3832752613240418, 0.19744483159117304, 0.2311265969802555, 0.1672473867595819, 0.08013937282229965]"
97,"[0.983739837398374, 0.3832752613240418, 0.20092915214866433, 0.23286875725900116, 0.1678281068524971, 0.08013937282229965]"
98,"[0.9878048780487805, 0.3832752613240418, 0.20150987224157957, 0.23403019744483158, 0.1678281068524971, 0.07897793263646923]"
99,"[0.9878048780487805, 0.3832752613240418, 0.20150987224157957, 0.2346109175377468, 0.1672473867595819, 0.07897793263646923]"
100,"[0.9878048780487805, 0.3832752613240418, 0.2032520325203252, 0.23635307781649245, 0.1672473867595819, 0.07781649245063879]"
101,"[0.9878048780487805, 0.3826945412311266, 0.20499419279907086, 0.23809523809523808, 0.1672473867595819, 0.07781649245063879]"
102,"[0.9878048780487805, 0.3821138211382114, 0.2073170731707317, 0.23925667828106853, 0.1672473867595819, 0.07665505226480836]"
103,"[0.9878048780487805, 0.3821138211382114, 0.2073170731707317, 0.2415795586527294, 0.1672473867595819, 0.07607433217189315]"
104,"[0.9878048780487805, 0.3826945412311266, 0.2073170731707317, 0.24099883855981416, 0.1678281068524971, 0.07665505226480836]"
105,"[0.991869918699187, 0.3826945412311266, 0.20847851335656215, 0.2415795586527294, 0.16840882694541232, 0.07665505226480836]"
106,"[0.991869918699187, 0.3826945412311266, 0.20789779326364694, 0.24099883855981416, 0.16666666666666666, 0.07549361207897794]"
