,acc
0,"[0.13821138211382114, 0.1173054587688734, 0.2032520325203252, 0.1672473867595819, 0.16202090592334495, 0.15969802555168408]"
1,"[0.14227642276422764, 0.11672473867595819, 0.20615563298490128, 0.17421602787456447, 0.16144018583042974, 0.16202090592334495]"
2,"[0.13821138211382114, 0.11382113821138211, 0.20615563298490128, 0.1759581881533101, 0.1602787456445993, 0.1678281068524971]"
3,"[0.15040650406504066, 0.11672473867595819, 0.21254355400696864, 0.17828106852497097, 0.15505226480836237, 0.16666666666666666]"
4,"[0.16260162601626016, 0.1207897793263647, 0.20963995354239257, 0.17479674796747968, 0.14169570267131243, 0.17247386759581881]"
5,"[0.1951219512195122, 0.12717770034843207, 0.2148664343786295, 0.18118466898954705, 0.14343786295005806, 0.1765389082462253]"
6,"[0.21951219512195122, 0.13356562137049943, 0.22067363530778164, 0.17828106852497097, 0.14169570267131243, 0.18176538908246226]"
7,"[0.22764227642276422, 0.13588850174216027, 0.2259001161440186, 0.17828106852497097, 0.13704994192799072, 0.18699186991869918]"
8,"[0.24796747967479674, 0.1521486643437863, 0.24332171893147503, 0.18118466898954705, 0.13414634146341464, 0.19628339140534262]"
9,"[0.27235772357723576, 0.16260162601626016, 0.2462253193960511, 0.17886178861788618, 0.12717770034843207, 0.20789779326364694]"
10,"[0.2886178861788618, 0.16840882694541232, 0.25261324041811845, 0.18641114982578397, 0.12775842044134728, 0.21138211382113822]"
11,"[0.32113821138211385, 0.17828106852497097, 0.2578397212543554, 0.18757259001161442, 0.1289198606271777, 0.21080139372822299]"
12,"[0.3252032520325203, 0.18699186991869918, 0.25493612078977934, 0.18931475029036005, 0.13066202090592335, 0.21544715447154472]"
13,"[0.35772357723577236, 0.19744483159117304, 0.26422764227642276, 0.18815331010452963, 0.13182346109175377, 0.21022067363530778]"
14,"[0.3780487804878049, 0.21602787456445993, 0.2706155632984901, 0.18641114982578397, 0.13414634146341464, 0.21138211382113822]"
15,"[0.4065040650406504, 0.22473867595818817, 0.2735191637630662, 0.1910569105691057, 0.1329849012775842, 0.21138211382113822]"
16,"[0.42276422764227645, 0.2346109175377468, 0.2770034843205575, 0.19337979094076654, 0.13182346109175377, 0.20963995354239257]"
17,"[0.4268292682926829, 0.2450638792102207, 0.27409988385598144, 0.20034843205574912, 0.13414634146341464, 0.2067363530778165]"
18,"[0.44715447154471544, 0.2578397212543554, 0.281068524970964, 0.21196283391405343, 0.13472706155632985, 0.2067363530778165]"
19,"[0.4634146341463415, 0.2584204413472706, 0.2787456445993031, 0.2183507549361208, 0.13124274099883856, 0.21254355400696864]"
20,"[0.4715447154471545, 0.2619047619047619, 0.27526132404181186, 0.22415795586527293, 0.12833914053426249, 0.21196283391405343]"
21,"[0.4715447154471545, 0.2682926829268293, 0.2770034843205575, 0.23519163763066203, 0.12659698025551683, 0.20963995354239257]"
22,"[0.483739837398374, 0.27235772357723576, 0.27990708478513354, 0.24390243902439024, 0.12717770034843207, 0.21080139372822299]"
23,"[0.4959349593495935, 0.2781649245063879, 0.28222996515679444, 0.2502903600464576, 0.12369337979094076, 0.21138211382113822]"
24,"[0.532520325203252, 0.2897793263646922, 0.281068524970964, 0.2613240418118467, 0.12369337979094076, 0.20267131242741]"
25,"[0.556910569105691, 0.2979094076655052, 0.28222996515679444, 0.26422764227642276, 0.12137049941927991, 0.1997677119628339]"
26,"[0.5691056910569106, 0.30720092915214864, 0.28164924506387923, 0.2653890824622532, 0.12369337979094076, 0.2038327526132404]"
27,"[0.573170731707317, 0.30952380952380953, 0.27932636469221833, 0.27119628339140534, 0.1248548199767712, 0.2032520325203252]"
28,"[0.573170731707317, 0.31068524970963995, 0.28222996515679444, 0.2735191637630662, 0.12311265969802555, 0.20267131242741]"
29,"[0.556910569105691, 0.3089430894308943, 0.28339140534262486, 0.2781649245063879, 0.12369337979094076, 0.20267131242741]"
30,"[0.5650406504065041, 0.3083623693379791, 0.281068524970964, 0.27932636469221833, 0.12195121951219512, 0.20441347270615565]"
31,"[0.5691056910569106, 0.31068524970963995, 0.2804878048780488, 0.2787456445993031, 0.12020905923344948, 0.2038327526132404]"
32,"[0.573170731707317, 0.3124274099883856, 0.28339140534262486, 0.27932636469221833, 0.1207897793263647, 0.20615563298490128]"
33,"[0.5853658536585366, 0.3159117305458769, 0.2857142857142857, 0.2787456445993031, 0.12020905923344948, 0.20789779326364694]"
34,"[0.5813008130081301, 0.3153310104529617, 0.29036004645760743, 0.2787456445993031, 0.11904761904761904, 0.21080139372822299]"
35,"[0.5772357723577236, 0.31939605110336816, 0.2932636469221835, 0.27468060394889665, 0.12137049941927991, 0.21080139372822299]"
36,"[0.5772357723577236, 0.3228803716608595, 0.2932636469221835, 0.27526132404181186, 0.12137049941927991, 0.21254355400696864]"
37,"[0.5813008130081301, 0.3246225319396051, 0.2955865272938444, 0.27409988385598144, 0.12369337979094076, 0.21370499419279906]"
38,"[0.5934959349593496, 0.3246225319396051, 0.29849012775842043, 0.27293844367015097, 0.1248548199767712, 0.21370499419279906]"
39,"[0.6056910569105691, 0.32752613240418116, 0.29907084785133564, 0.27177700348432055, 0.12601626016260162, 0.2148664343786295]"
40,"[0.6178861788617886, 0.32752613240418116, 0.29965156794425085, 0.2706155632984901, 0.12717770034843207, 0.21370499419279906]"
41,"[0.6300813008130082, 0.33042973286875726, 0.29849012775842043, 0.2735191637630662, 0.12833914053426249, 0.21428571428571427]"
42,"[0.6341463414634146, 0.3321718931475029, 0.29907084785133564, 0.2706155632984901, 0.13240418118466898, 0.21196283391405343]"
43,"[0.6504065040650406, 0.33681765389082463, 0.3008130081300813, 0.2659698025551684, 0.13356562137049943, 0.21138211382113822]"
44,"[0.6585365853658537, 0.3403019744483159, 0.29907084785133564, 0.26248548199767713, 0.13472706155632985, 0.20615563298490128]"
45,"[0.6707317073170732, 0.3420441347270616, 0.29732868757259, 0.2607433217189315, 0.13646922183507548, 0.20092915214866433]"
46,"[0.6869918699186992, 0.3426248548199768, 0.2938443670150987, 0.2578397212543554, 0.13937282229965156, 0.19628339140534262]"
47,"[0.6991869918699187, 0.343205574912892, 0.29732868757259, 0.25667828106852497, 0.13879210220673635, 0.18931475029036005]"
48,"[0.7032520325203252, 0.34668989547038326, 0.2955865272938444, 0.25493612078977934, 0.14169570267131243, 0.18583042973286876]"
49,"[0.7235772357723578, 0.34959349593495936, 0.29152148664343785, 0.25435540069686413, 0.14343786295005806, 0.18118466898954705]"
50,"[0.7317073170731707, 0.34901277584204415, 0.2880371660859466, 0.2537746806039489, 0.14343786295005806, 0.17770034843205576]"
51,"[0.7479674796747967, 0.35423925667828104, 0.2851335656213705, 0.2508710801393728, 0.1440185830429733, 0.17015098722415795]"
52,"[0.7601626016260162, 0.35772357723577236, 0.28281068524970965, 0.2497096399535424, 0.14634146341463414, 0.16376306620209058]"
53,"[0.7642276422764228, 0.359465737514518, 0.2770034843205575, 0.25203252032520324, 0.14750290360046459, 0.15969802555168408]"
54,"[0.7804878048780488, 0.36469221835075494, 0.27177700348432055, 0.251451800232288, 0.1480836236933798, 0.15505226480836237]"
55,"[0.7886178861788617, 0.3693379790940767, 0.2688734030197445, 0.25261324041811845, 0.1480836236933798, 0.15098722415795587]"
56,"[0.7967479674796748, 0.37282229965156793, 0.2677119628339141, 0.25319396051103366, 0.1480836236933798, 0.14924506387921022]"
57,"[0.8089430894308943, 0.37340301974448314, 0.2677119628339141, 0.25261324041811845, 0.1480836236933798, 0.14692218350754935]"
58,"[0.8130081300813008, 0.37456445993031356, 0.2682926829268293, 0.25319396051103366, 0.148664343786295, 0.14518002322880372]"
59,"[0.8211382113821138, 0.3780487804878049, 0.26713124274099886, 0.251451800232288, 0.1480836236933798, 0.14343786295005806]"
60,"[0.8211382113821138, 0.3792102206736353, 0.26480836236933797, 0.2537746806039489, 0.1480836236933798, 0.13879210220673635]"
61,"[0.8252032520325203, 0.38153310104529614, 0.26248548199767713, 0.2537746806039489, 0.1480836236933798, 0.13704994192799072]"
62,"[0.8292682926829268, 0.3832752613240418, 0.2601626016260163, 0.2537746806039489, 0.148664343786295, 0.13182346109175377]"
63,"[0.8536585365853658, 0.3896631823461092, 0.25551684088269455, 0.2537746806039489, 0.14924506387921022, 0.12775842044134728]"
64,"[0.8536585365853658, 0.3914053426248548, 0.2537746806039489, 0.25319396051103366, 0.14924506387921022, 0.12369337979094076]"
65,"[0.8536585365853658, 0.39372822299651566, 0.25261324041811845, 0.251451800232288, 0.14982578397212543, 0.12253193960511034]"
66,"[0.8617886178861789, 0.39372822299651566, 0.25203252032520324, 0.251451800232288, 0.14982578397212543, 0.11962833914053426]"
67,"[0.8658536585365854, 0.3943089430894309, 0.251451800232288, 0.25203252032520324, 0.1480836236933798, 0.11846689895470383]"
68,"[0.8699186991869918, 0.39372822299651566, 0.2497096399535424, 0.2502903600464576, 0.1480836236933798, 0.11556329849012775]"
69,"[0.8780487804878049, 0.39547038327526135, 0.2450638792102207, 0.2508710801393728, 0.1480836236933798, 0.11498257839721254]"
70,"[0.8780487804878049, 0.3989547038327526, 0.24099883855981416, 0.2497096399535424, 0.148664343786295, 0.11091753774680604]"
71,"[0.8861788617886179, 0.40011614401858303, 0.23925667828106853, 0.24912891986062718, 0.148664343786295, 0.10801393728222997]"
72,"[0.8902439024390244, 0.3989547038327526, 0.23809523809523808, 0.24796747967479674, 0.15040650406504066, 0.10801393728222997]"
73,"[0.8902439024390244, 0.3989547038327526, 0.23693379790940766, 0.24738675958188153, 0.15098722415795587, 0.10511033681765389]"
74,"[0.8983739837398373, 0.397212543554007, 0.23344947735191637, 0.24448315911730545, 0.1521486643437863, 0.10394889663182347]"
75,"[0.9024390243902439, 0.39605110336817656, 0.23170731707317074, 0.24448315911730545, 0.1527293844367015, 0.1016260162601626]"
76,"[0.9105691056910569, 0.39547038327526135, 0.22880371660859466, 0.24332171893147503, 0.1527293844367015, 0.09988385598141696]"
77,"[0.9146341463414634, 0.39372822299651566, 0.22415795586527293, 0.2421602787456446, 0.15447154471544716, 0.09698025551684088]"
78,"[0.9146341463414634, 0.39372822299651566, 0.2229965156794425, 0.2421602787456446, 0.15447154471544716, 0.09639953542392567]"
79,"[0.9146341463414634, 0.39256678281068524, 0.2183507549361208, 0.2415795586527294, 0.15563298490127758, 0.09639953542392567]"
80,"[0.9227642276422764, 0.39198606271777003, 0.21602787456445993, 0.2415795586527294, 0.1562137049941928, 0.09581881533101046]"
81,"[0.926829268292683, 0.3908246225319396, 0.2148664343786295, 0.23983739837398374, 0.15737514518002324, 0.09291521486643438]"
82,"[0.9349593495934959, 0.3902439024390244, 0.21138211382113822, 0.24041811846689895, 0.15853658536585366, 0.08826945412311266]"
83,"[0.9390243902439024, 0.389082462253194, 0.20905923344947736, 0.23925667828106853, 0.15969802555168408, 0.08710801393728224]"
84,"[0.943089430894309, 0.3867595818815331, 0.20789779326364694, 0.23635307781649245, 0.1602787456445993, 0.08478513356562137]"
85,"[0.943089430894309, 0.3873403019744483, 0.20499419279907086, 0.2346109175377468, 0.16144018583042974, 0.08478513356562137]"
86,"[0.9471544715447154, 0.3873403019744483, 0.20209059233449478, 0.23344947735191637, 0.16144018583042974, 0.08362369337979095]"
87,"[0.9512195121951219, 0.3879210220673635, 0.20150987224157957, 0.23286875725900116, 0.16202090592334495, 0.08188153310104529]"
88,"[0.9552845528455285, 0.389082462253194, 0.20150987224157957, 0.23170731707317074, 0.16318234610917537, 0.07955865272938444]"
89,"[0.959349593495935, 0.389082462253194, 0.20267131242741, 0.23403019744483158, 0.16318234610917537, 0.07955865272938444]"
90,"[0.9715447154471545, 0.3902439024390244, 0.20209059233449478, 0.23344947735191637, 0.16376306620209058, 0.078397212543554]"
91,"[0.9715447154471545, 0.3902439024390244, 0.20092915214866433, 0.23344947735191637, 0.16492450638792103, 0.078397212543554]"
92,"[0.9715447154471545, 0.3902439024390244, 0.20034843205574912, 0.23344947735191637, 0.16550522648083624, 0.07781649245063879]"
93,"[0.9796747967479674, 0.389082462253194, 0.1986062717770035, 0.23286875725900116, 0.16550522648083624, 0.07665505226480836]"
94,"[0.9796747967479674, 0.389082462253194, 0.19744483159117304, 0.23286875725900116, 0.16550522648083624, 0.07491289198606271]"
95,"[0.983739837398374, 0.389082462253194, 0.19744483159117304, 0.23286875725900116, 0.16608594657375145, 0.07491289198606271]"
96,"[0.983739837398374, 0.3885017421602787, 0.19628339140534262, 0.23286875725900116, 0.16550522648083624, 0.07375145180023229]"
97,"[0.983739837398374, 0.389082462253194, 0.1957026713124274, 0.23170731707317074, 0.16550522648083624, 0.07375145180023229]"
98,"[0.9878048780487805, 0.389082462253194, 0.1957026713124274, 0.2311265969802555, 0.16608594657375145, 0.07317073170731707]"
99,"[0.9878048780487805, 0.389082462253194, 0.1951219512195122, 0.23286875725900116, 0.16608594657375145, 0.07259001161440186]"
100,"[0.9878048780487805, 0.389082462253194, 0.19396051103368175, 0.23228803716608595, 0.16666666666666666, 0.07259001161440186]"
101,"[0.9878048780487805, 0.389082462253194, 0.19279907084785133, 0.23286875725900116, 0.16608594657375145, 0.07200929152148665]"
102,"[0.991869918699187, 0.3885017421602787, 0.19279907084785133, 0.23286875725900116, 0.16666666666666666, 0.07142857142857142]"
103,"[0.991869918699187, 0.3885017421602787, 0.19221835075493612, 0.23286875725900116, 0.16666666666666666, 0.07142857142857142]"
104,"[0.991869918699187, 0.3896631823461092, 0.19221835075493612, 0.23344947735191637, 0.16666666666666666, 0.07084785133565621]"
105,"[0.991869918699187, 0.39198606271777003, 0.19221835075493612, 0.2346109175377468, 0.1678281068524971, 0.06910569105691057]"
106,"[0.991869918699187, 0.3914053426248548, 0.19279907084785133, 0.2346109175377468, 0.16957026713124274, 0.06852497096399536]"
107,"[0.9878048780487805, 0.3902439024390244, 0.19396051103368175, 0.23519163763066203, 0.17073170731707318, 0.06968641114982578]"
108,"[0.9878048780487805, 0.3902439024390244, 0.19396051103368175, 0.23577235772357724, 0.1718931475029036, 0.06968641114982578]"
109,"[0.9878048780487805, 0.3914053426248548, 0.194541231126597, 0.23519163763066203, 0.1713124274099884, 0.06910569105691057]"
110,"[0.9878048780487805, 0.39198606271777003, 0.19396051103368175, 0.23577235772357724, 0.1718931475029036, 0.06910569105691057]"
111,"[0.9878048780487805, 0.39198606271777003, 0.194541231126597, 0.23693379790940766, 0.1718931475029036, 0.06736353077816493]"
112,"[0.9878048780487805, 0.39314750290360045, 0.1951219512195122, 0.23751451800232287, 0.1718931475029036, 0.06678281068524972]"
113,"[0.9878048780487805, 0.39547038327526135, 0.1957026713124274, 0.23925667828106853, 0.1718931475029036, 0.06678281068524972]"
114,"[0.9878048780487805, 0.39605110336817656, 0.19686411149825783, 0.23925667828106853, 0.1713124274099884, 0.06620209059233449]"
115,"[0.9878048780487805, 0.3995354239256678, 0.19628339140534262, 0.23925667828106853, 0.1713124274099884, 0.06620209059233449]"
