,acc
0,"[0.13995354239256677, 0.16260162601626016, 0.13530778164924506, 0.19802555168408828, 0.18118466898954705, 0.1840882694541231]"
1,"[0.14111498257839722, 0.15447154471544716, 0.13356562137049943, 0.19686411149825783, 0.1800232288037166, 0.18292682926829268]"
2,"[0.14518002322880372, 0.15447154471544716, 0.13763066202090593, 0.1916376306620209, 0.1765389082462253, 0.18466898954703834]"
3,"[0.1445993031358885, 0.16666666666666666, 0.14111498257839722, 0.18873403019744484, 0.1759581881533101, 0.18989547038327526]"
4,"[0.14750290360046459, 0.17479674796747968, 0.14518002322880372, 0.1840882694541231, 0.1753774680603949, 0.18815331010452963]"
5,"[0.156794425087108, 0.17073170731707318, 0.1527293844367015, 0.18292682926829268, 0.1713124274099884, 0.18989547038327526]"
6,"[0.1672473867595819, 0.18292682926829268, 0.15331010452961671, 0.17886178861788618, 0.16957026713124274, 0.18873403019744484]"
7,"[0.16260162601626016, 0.16666666666666666, 0.15737514518002324, 0.1806039488966318, 0.16550522648083624, 0.19337979094076654]"
8,"[0.16085946573751453, 0.16666666666666666, 0.16260162601626016, 0.1800232288037166, 0.16260162601626016, 0.19337979094076654]"
9,"[0.16260162601626016, 0.17479674796747968, 0.16957026713124274, 0.1840882694541231, 0.15737514518002324, 0.19744483159117304]"
10,"[0.1678281068524971, 0.1910569105691057, 0.17305458768873402, 0.1840882694541231, 0.15389082462253195, 0.19802555168408828]"
11,"[0.17711962833914052, 0.1910569105691057, 0.17247386759581881, 0.18524970963995355, 0.1527293844367015, 0.1951219512195122]"
12,"[0.17711962833914052, 0.2032520325203252, 0.17363530778164923, 0.18641114982578397, 0.15331010452961671, 0.1910569105691057]"
13,"[0.18118466898954705, 0.2073170731707317, 0.1765389082462253, 0.19221835075493612, 0.1562137049941928, 0.19279907084785133]"
14,"[0.18292682926829268, 0.21138211382113822, 0.17363530778164923, 0.1910569105691057, 0.1562137049941928, 0.18757259001161442]"
15,"[0.1800232288037166, 0.22357723577235772, 0.17886178861788618, 0.1957026713124274, 0.15447154471544716, 0.1840882694541231]"
16,"[0.1800232288037166, 0.23577235772357724, 0.1794425087108014, 0.19744483159117304, 0.15563298490127758, 0.18815331010452963]"
