,acc
0,"[0.23809523809523808, 0.0, 0.0, 0.0, 0.0, 0.0]"
1,"[0.23809523809523808, 0.0, 0.0, 0.0, 0.0, 0.0]"
2,"[0.23809523809523808, 0.0, 0.0, 0.0, 0.0, 0.0]"
3,"[0.23809523809523808, 0.0, 0.0, 0.0, 0.0, 0.0]"
4,"[0.23809523809523808, 0.0, 0.0, 0.0, 0.0, 0.0]"
5,"[0.23809523809523808, 0.0, 0.0, 0.0, 0.0, 0.0]"
6,"[0.23809523809523808, 0.0, 0.0, 0.0, 0.0, 0.0]"
7,"[0.23809523809523808, 0.0, 0.0, 0.0, 0.0, 0.0]"
8,"[0.23693379790940766, 0.0, 0.0, 0.0, 0.0, 0.0]"
9,"[0.23693379790940766, 0.0040650406504065045, 0.0040650406504065045, 0.0040650406504065045, 0.0029036004645760743, 0.005226480836236934]"
10,"[0.23693379790940766, 0.0040650406504065045, 0.0040650406504065045, 0.0040650406504065045, 0.0029036004645760743, 0.005226480836236934]"
11,"[0.23577235772357724, 0.008130081300813009, 0.0040650406504065045, 0.008130081300813009, 0.0029036004645760743, 0.006968641114982578]"
12,"[0.2346109175377468, 0.012195121951219513, 0.010452961672473868, 0.012195121951219513, 0.008710801393728223, 0.0156794425087108]"
13,"[0.23228803716608595, 0.016260162601626018, 0.015098722415795587, 0.016260162601626018, 0.010452961672473868, 0.020905923344947737]"
14,"[0.2311265969802555, 0.024390243902439025, 0.02032520325203252, 0.024390243902439025, 0.0156794425087108, 0.030197444831591175]"
15,"[0.19047619047619047, 0.16260162601626016, 0.044715447154471545, 0.16260162601626016, 0.0627177700348432, 0.20092915214866433]"
16,"[0.19047619047619047, 0.16260162601626016, 0.16260162601626016, 0.16666666666666666, 0.11614401858304298, 0.20905923344947736]"
17,"[0.1910569105691057, 0.16666666666666666, 0.1329849012775842, 0.2038327526132404, 0.1718931475029036, 0.13995354239256677]"
18,"[0.19047619047619047, 0.16666666666666666, 0.1289198606271777, 0.2073170731707317, 0.17828106852497097, 0.1329849012775842]"
19,"[0.1916376306620209, 0.16666666666666666, 0.12601626016260162, 0.20847851335656215, 0.1800232288037166, 0.13008130081300814]"
20,"[0.19047619047619047, 0.16666666666666666, 0.1248548199767712, 0.20847851335656215, 0.18176538908246226, 0.13066202090592335]"
21,"[0.18931475029036005, 0.17073170731707318, 0.1248548199767712, 0.21138211382113822, 0.18176538908246226, 0.13066202090592335]"
22,"[0.19047619047619047, 0.16666666666666666, 0.12195121951219512, 0.21080139372822299, 0.18524970963995355, 0.12601626016260162]"
23,"[0.19047619047619047, 0.16666666666666666, 0.12253193960511034, 0.21080139372822299, 0.18524970963995355, 0.12601626016260162]"
24,"[0.19047619047619047, 0.16666666666666666, 0.12253193960511034, 0.21080139372822299, 0.18524970963995355, 0.12601626016260162]"
