,acc
0,"[0.148664343786295, 0.15447154471544716, 0.11498257839721254, 0.21370499419279906, 0.09872241579558652, 0.14227642276422764]"
1,"[0.14982578397212543, 0.0040650406504065045, 0.07317073170731707, 0.21602787456445993, 0.12137049941927991, 0.12137049941927991]"
2,"[0.2346109175377468, 0.0040650406504065045, 0.09465737514518002, 0.16666666666666666, 0.14343786295005806, 0.1207897793263647]"
3,"[0.23693379790940766, 0.0040650406504065045, 0.09698025551684088, 0.14576074332171893, 0.14343786295005806, 0.12137049941927991]"
4,"[0.23693379790940766, 0.008130081300813009, 0.09639953542392567, 0.14634146341463414, 0.1440185830429733, 0.14343786295005806]"
5,"[0.23693379790940766, 0.16260162601626016, 0.13937282229965156, 0.1910569105691057, 0.1445993031358885, 0.18641114982578397]"
6,"[0.23693379790940766, 0.16666666666666666, 0.11788617886178862, 0.21370499419279906, 0.1672473867595819, 0.18931475029036005]"
7,"[0.21718931475029035, 0.16666666666666666, 0.078397212543554, 0.21428571428571427, 0.1678281068524971, 0.21196283391405343]"
8,"[0.30255516840882696, 0.16666666666666666, 0.07259001161440186, 0.19396051103368175, 0.1672473867595819, 0.18989547038327526]"
9,"[0.2456445993031359, 0.16666666666666666, 0.07317073170731707, 0.21312427409988385, 0.1672473867595819, 0.18699186991869918]"
10,"[0.19744483159117304, 0.16666666666666666, 0.11382113821138211, 0.21370499419279906, 0.18757259001161442, 0.148664343786295]"
11,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
12,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
13,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
14,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
15,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
16,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
17,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
18,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
19,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
20,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
21,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
22,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
23,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
24,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
25,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
26,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
27,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
28,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
29,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
30,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
31,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
32,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.21428571428571427, 0.19047619047619047, 0.11904761904761904]"
33,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.23344947735191637, 0.19047619047619047, 0.11904761904761904]"
34,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.23577235772357724, 0.19047619047619047, 0.11904761904761904]"
35,"[0.19047619047619047, 0.16666666666666666, 0.11904761904761904, 0.23751451800232287, 0.19047619047619047, 0.09988385598141696]"
36,"[0.19047619047619047, 0.16666666666666666, 0.13763066202090593, 0.23751451800232287, 0.19047619047619047, 0.09639953542392567]"
37,"[0.19047619047619047, 0.2764227642276423, 0.15853658536585366, 0.23751451800232287, 0.17247386759581881, 0.11614401858304298]"
38,"[0.19047619047619047, 0.3089430894308943, 0.16318234610917537, 0.23693379790940766, 0.16957026713124274, 0.11788617886178862]"
39,"[0.19047619047619047, 0.32926829268292684, 0.16840882694541232, 0.23809523809523808, 0.16608594657375145, 0.11962833914053426]"
40,"[0.19047619047619047, 0.33739837398373984, 0.16898954703832753, 0.23867595818815332, 0.16666666666666666, 0.11904761904761904]"
41,"[0.19047619047619047, 0.34146341463414637, 0.17073170731707318, 0.24041811846689895, 0.1678281068524971, 0.13588850174216027]"
42,"[0.19047619047619047, 0.34146341463414637, 0.17073170731707318, 0.2224157955865273, 0.1678281068524971, 0.140534262485482]"
43,"[0.19221835075493612, 0.33739837398373984, 0.18641114982578397, 0.2218350754936121, 0.16898954703832753, 0.140534262485482]"
44,"[0.19221835075493612, 0.33739837398373984, 0.22415795586527293, 0.23983739837398374, 0.1713124274099884, 0.140534262485482]"
45,"[0.19221835075493612, 0.34146341463414637, 0.22938443670150988, 0.24041811846689895, 0.15389082462253195, 0.14169570267131243]"
46,"[0.19221835075493612, 0.34146341463414637, 0.2311265969802555, 0.24041811846689895, 0.15098722415795587, 0.15911730545876887]"
47,"[0.19221835075493612, 0.34146341463414637, 0.23286875725900116, 0.23925667828106853, 0.13530778164924506, 0.16085946573751453]"
48,"[0.19221835075493612, 0.34146341463414637, 0.23577235772357724, 0.2572590011614402, 0.148664343786295, 0.16202090592334495]"
49,"[0.19221835075493612, 0.34146341463414637, 0.21951219512195122, 0.259581881533101, 0.14982578397212543, 0.16260162601626016]"
50,"[0.19221835075493612, 0.34146341463414637, 0.218931475029036, 0.2607433217189315, 0.14750290360046459, 0.16376306620209058]"
51,"[0.19221835075493612, 0.34146341463414637, 0.21660859465737514, 0.2619047619047619, 0.14518002322880372, 0.16434378629500582]"
52,"[0.19221835075493612, 0.34146341463414637, 0.21602787456445993, 0.26306620209059234, 0.14692218350754935, 0.16492450638792103]"
53,"[0.19221835075493612, 0.34146341463414637, 0.21602787456445993, 0.26306620209059234, 0.14692218350754935, 0.16492450638792103]"
54,"[0.19221835075493612, 0.34552845528455284, 0.21718931475029035, 0.26306620209059234, 0.14692218350754935, 0.16434378629500582]"
55,"[0.19221835075493612, 0.34552845528455284, 0.21777003484320556, 0.26364692218350755, 0.14634146341463414, 0.16434378629500582]"
56,"[0.19221835075493612, 0.34552845528455284, 0.21777003484320556, 0.26422764227642276, 0.14692218350754935, 0.16434378629500582]"
57,"[0.19221835075493612, 0.34552845528455284, 0.2183507549361208, 0.26480836236933797, 0.14750290360046459, 0.16550522648083624]"
58,"[0.19337979094076654, 0.34552845528455284, 0.2183507549361208, 0.26422764227642276, 0.14692218350754935, 0.16492450638792103]"
59,"[0.19337979094076654, 0.34959349593495936, 0.2183507549361208, 0.26480836236933797, 0.1480836236933798, 0.16434378629500582]"
60,"[0.19337979094076654, 0.34552845528455284, 0.22067363530778164, 0.2653890824622532, 0.148664343786295, 0.16318234610917537]"
61,"[0.19337979094076654, 0.34552845528455284, 0.23867595818815332, 0.2659698025551684, 0.148664343786295, 0.1440185830429733]"
62,"[0.19337979094076654, 0.34959349593495936, 0.2572590011614402, 0.2880371660859466, 0.148664343786295, 0.1248548199767712]"
