,acc
0,"[0.1835075493612079, 0.052845528455284556, 0.0156794425087108, 0.025551684088269456, 0.0313588850174216, 0.027874564459930314]"
1,"[0.1986062717770035, 0.08130081300813008, 0.023809523809523808, 0.038908246225319396, 0.03832752613240418, 0.03368176538908246]"
2,"[0.21370499419279906, 0.08536585365853659, 0.032520325203252036, 0.05516840882694541, 0.04994192799070848, 0.04006968641114982]"
3,"[0.2346109175377468, 0.08943089430894309, 0.0429732868757259, 0.07549361207897794, 0.06155632984901278, 0.04936120789779326]"
4,"[0.2502903600464576, 0.10975609756097561, 0.04994192799070848, 0.10394889663182347, 0.07549361207897794, 0.05574912891986063]"
5,"[0.25261324041811845, 0.12195121951219512, 0.06562137049941928, 0.1289198606271777, 0.08826945412311266, 0.06562137049941928]"
6,"[0.2572590011614402, 0.12601626016260162, 0.07200929152148665, 0.1521486643437863, 0.09930313588850175, 0.06852497096399536]"
7,"[0.25667828106852497, 0.13008130081300814, 0.08188153310104529, 0.16085946573751453, 0.10511033681765389, 0.08188153310104529]"
8,"[0.25319396051103366, 0.13821138211382114, 0.09814169570267131, 0.1759581881533101, 0.11265969802555169, 0.09639953542392567]"
9,"[0.24448315911730545, 0.15853658536585366, 0.11440185830429733, 0.18583042973286876, 0.12195121951219512, 0.10278745644599303]"
10,"[0.23809523809523808, 0.17886178861788618, 0.12427409988385599, 0.1991869918699187, 0.12601626016260162, 0.1091753774680604]"
11,"[0.23519163763066203, 0.1910569105691057, 0.1295005807200929, 0.20441347270615565, 0.1329849012775842, 0.10975609756097561]"
12,"[0.2346109175377468, 0.1951219512195122, 0.13995354239256677, 0.21428571428571427, 0.13763066202090593, 0.11672473867595819]"
13,"[0.23286875725900116, 0.21138211382113822, 0.1445993031358885, 0.2183507549361208, 0.14518002322880372, 0.12311265969802555]"
14,"[0.2259001161440186, 0.24390243902439024, 0.1562137049941928, 0.2224157955865273, 0.15447154471544716, 0.12833914053426249]"
15,"[0.21428571428571427, 0.23983739837398374, 0.15911730545876887, 0.22996515679442509, 0.16376306620209058, 0.13240418118466898]"
16,"[0.21138211382113822, 0.2601626016260163, 0.16318234610917537, 0.23228803716608595, 0.1678281068524971, 0.13763066202090593]"
17,"[0.20847851335656215, 0.2804878048780488, 0.16898954703832753, 0.23403019744483158, 0.1713124274099884, 0.13879210220673635]"
18,"[0.2073170731707317, 0.2926829268292683, 0.17479674796747968, 0.23867595818815332, 0.1713124274099884, 0.13763066202090593]"
19,"[0.1991869918699187, 0.3130081300813008, 0.1759581881533101, 0.2421602787456446, 0.1713124274099884, 0.13995354239256677]"
20,"[0.1957026713124274, 0.3333333333333333, 0.1759581881533101, 0.24448315911730545, 0.16666666666666666, 0.1440185830429733]"
21,"[0.19744483159117304, 0.34552845528455284, 0.17886178861788618, 0.24796747967479674, 0.17073170731707318, 0.14634146341463414]"
22,"[0.1991869918699187, 0.36585365853658536, 0.18873403019744484, 0.24738675958188153, 0.17073170731707318, 0.15331010452961671]"
23,"[0.19802555168408828, 0.4146341463414634, 0.1986062717770035, 0.25667828106852497, 0.17305458768873402, 0.1602787456445993]"
24,"[0.1986062717770035, 0.44308943089430897, 0.20615563298490128, 0.25609756097560976, 0.1753774680603949, 0.16492450638792103]"
25,"[0.20441347270615565, 0.4715447154471545, 0.21370499419279906, 0.2659698025551684, 0.1765389082462253, 0.16957026713124274]"
26,"[0.20209059233449478, 0.4959349593495935, 0.22357723577235772, 0.27293844367015097, 0.1794425087108014, 0.17305458768873402]"
27,"[0.2067363530778165, 0.524390243902439, 0.22531939605110338, 0.27293844367015097, 0.1794425087108014, 0.17828106852497097]"
28,"[0.2032520325203252, 0.5487804878048781, 0.2346109175377468, 0.27409988385598144, 0.18234610917537747, 0.1765389082462253]"
29,"[0.2032520325203252, 0.5691056910569106, 0.2415795586527294, 0.2781649245063879, 0.18931475029036005, 0.1765389082462253]"
30,"[0.19744483159117304, 0.5975609756097561, 0.24854819976771197, 0.2787456445993031, 0.19047619047619047, 0.1835075493612079]"
31,"[0.19396051103368175, 0.6138211382113821, 0.2607433217189315, 0.27468060394889665, 0.1916376306620209, 0.18292682926829268]"
32,"[0.1910569105691057, 0.6382113821138211, 0.27177700348432055, 0.27119628339140534, 0.19221835075493612, 0.1806039488966318]"
33,"[0.18815331010452963, 0.6626016260162602, 0.27990708478513354, 0.2665505226480836, 0.194541231126597, 0.1806039488966318]"
34,"[0.18699186991869918, 0.6747967479674797, 0.2851335656213705, 0.2653890824622532, 0.19744483159117304, 0.1800232288037166]"
35,"[0.18699186991869918, 0.6910569105691057, 0.29210220673635306, 0.2659698025551684, 0.19396051103368175, 0.1806039488966318]"
36,"[0.18815331010452963, 0.6991869918699187, 0.3008130081300813, 0.26422764227642276, 0.19337979094076654, 0.17886178861788618]"
37,"[0.18815331010452963, 0.7195121951219512, 0.30023228803716606, 0.26364692218350755, 0.1957026713124274, 0.1800232288037166]"
38,"[0.18641114982578397, 0.7195121951219512, 0.30255516840882696, 0.2700348432055749, 0.1986062717770035, 0.18118466898954705]"
39,"[0.18176538908246226, 0.7276422764227642, 0.3077816492450639, 0.2735191637630662, 0.20150987224157957, 0.18234610917537747]"
40,"[0.1759581881533101, 0.7439024390243902, 0.31010452961672474, 0.27584204413472707, 0.2067363530778165, 0.1794425087108014]"
41,"[0.17305458768873402, 0.7439024390243902, 0.313588850174216, 0.2787456445993031, 0.21196283391405343, 0.17770034843205576]"
42,"[0.1718931475029036, 0.7439024390243902, 0.3159117305458769, 0.27932636469221833, 0.21312427409988385, 0.17479674796747968]"
43,"[0.1713124274099884, 0.7479674796747967, 0.31939605110336816, 0.2804878048780488, 0.21602787456445993, 0.17247386759581881]"
44,"[0.17015098722415795, 0.7560975609756098, 0.31823461091753774, 0.27932636469221833, 0.21777003484320556, 0.1713124274099884]"
45,"[0.16898954703832753, 0.7601626016260162, 0.31881533101045295, 0.281068524970964, 0.2183507549361208, 0.16957026713124274]"
46,"[0.17015098722415795, 0.7601626016260162, 0.31881533101045295, 0.2804878048780488, 0.22067363530778164, 0.17015098722415795]"
47,"[0.17073170731707318, 0.7764227642276422, 0.31939605110336816, 0.281068524970964, 0.22009291521486643, 0.16957026713124274]"
48,"[0.1718931475029036, 0.7804878048780488, 0.31823461091753774, 0.28164924506387923, 0.22009291521486643, 0.16898954703832753]"
49,"[0.17247386759581881, 0.7764227642276422, 0.31823461091753774, 0.28397212543554007, 0.22009291521486643, 0.16840882694541232]"
50,"[0.17247386759581881, 0.7804878048780488, 0.31939605110336816, 0.2851335656213705, 0.2218350754936121, 0.16492450638792103]"
51,"[0.17305458768873402, 0.7764227642276422, 0.31939605110336816, 0.2862950058072009, 0.2229965156794425, 0.16376306620209058]"
52,"[0.17305458768873402, 0.7886178861788617, 0.3234610917537747, 0.28397212543554007, 0.22415795586527293, 0.16144018583042974]"
53,"[0.17363530778164923, 0.7926829268292683, 0.3246225319396051, 0.28397212543554007, 0.22822299651567945, 0.16085946573751453]"
54,"[0.17363530778164923, 0.7967479674796748, 0.3240418118466899, 0.2857142857142857, 0.22880371660859466, 0.16085946573751453]"
