,acc
0,"[0.06445993031358885, 0.10569105691056911, 0.11207897793263646, 0.1718931475029036, 0.17073170731707318, 0.12020905923344948]"
1,"[0.07491289198606271, 0.13414634146341464, 0.1248548199767712, 0.18583042973286876, 0.18815331010452963, 0.13704994192799072]"
2,"[0.0859465737514518, 0.16666666666666666, 0.14285714285714285, 0.19628339140534262, 0.20209059233449478, 0.15737514518002324]"
3,"[0.09349593495934959, 0.1951219512195122, 0.14518002322880372, 0.20499419279907086, 0.20209059233449478, 0.1672473867595819]"
4,"[0.10569105691056911, 0.1951219512195122, 0.14518002322880372, 0.20963995354239257, 0.20441347270615565, 0.16318234610917537]"
5,"[0.11962833914053426, 0.1951219512195122, 0.14576074332171893, 0.20963995354239257, 0.1997677119628339, 0.16318234610917537]"
6,"[0.13821138211382114, 0.1910569105691057, 0.14227642276422764, 0.20963995354239257, 0.1991869918699187, 0.1672473867595819]"
7,"[0.14227642276422764, 0.2032520325203252, 0.15098722415795587, 0.21196283391405343, 0.19802555168408828, 0.1678281068524971]"
8,"[0.14343786295005806, 0.22764227642276422, 0.16434378629500582, 0.20499419279907086, 0.1997677119628339, 0.17247386759581881]"
9,"[0.15505226480836237, 0.24796747967479674, 0.1678281068524971, 0.20499419279907086, 0.20441347270615565, 0.1753774680603949]"
10,"[0.1521486643437863, 0.25203252032520324, 0.17015098722415795, 0.2067363530778165, 0.20499419279907086, 0.1753774680603949]"
11,"[0.15563298490127758, 0.26422764227642276, 0.1765389082462253, 0.20847851335656215, 0.20499419279907086, 0.17886178861788618]"
12,"[0.16376306620209058, 0.2682926829268293, 0.17886178861788618, 0.20615563298490128, 0.1991869918699187, 0.17711962833914052]"
13,"[0.1718931475029036, 0.2845528455284553, 0.1806039488966318, 0.21080139372822299, 0.19686411149825783, 0.18118466898954705]"
14,"[0.1759581881533101, 0.2845528455284553, 0.18234610917537747, 0.20789779326364694, 0.19396051103368175, 0.1835075493612079]"
15,"[0.17770034843205576, 0.2926829268292683, 0.18292682926829268, 0.2032520325203252, 0.18873403019744484, 0.18118466898954705]"
16,"[0.1759581881533101, 0.2926829268292683, 0.18815331010452963, 0.20499419279907086, 0.1957026713124274, 0.17828106852497097]"
17,"[0.1713124274099884, 0.3008130081300813, 0.1910569105691057, 0.20847851335656215, 0.194541231126597, 0.17770034843205576]"
18,"[0.16898954703832753, 0.3170731707317073, 0.1986062717770035, 0.20963995354239257, 0.19279907084785133, 0.1800232288037166]"
19,"[0.1678281068524971, 0.3252032520325203, 0.20267131242741, 0.20963995354239257, 0.18989547038327526, 0.1794425087108014]"
20,"[0.16608594657375145, 0.32926829268292684, 0.2073170731707317, 0.21370499419279906, 0.18815331010452963, 0.18234610917537747]"
21,"[0.16260162601626016, 0.35365853658536583, 0.21718931475029035, 0.21660859465737514, 0.18815331010452963, 0.1835075493612079]"
22,"[0.15853658536585366, 0.3699186991869919, 0.22473867595818817, 0.22009291521486643, 0.18989547038327526, 0.18641114982578397]"
23,"[0.15911730545876887, 0.3861788617886179, 0.2311265969802555, 0.218931475029036, 0.18931475029036005, 0.18699186991869918]"
24,"[0.15737514518002324, 0.3943089430894309, 0.23867595818815332, 0.21777003484320556, 0.18989547038327526, 0.18757259001161442]"
25,"[0.1527293844367015, 0.4065040650406504, 0.24332171893147503, 0.2183507549361208, 0.18989547038327526, 0.18815331010452963]"
26,"[0.15505226480836237, 0.42276422764227645, 0.24738675958188153, 0.2148664343786295, 0.18815331010452963, 0.18583042973286876]"
27,"[0.15795586527293845, 0.43902439024390244, 0.2508710801393728, 0.21777003484320556, 0.18466898954703834, 0.18641114982578397]"
28,"[0.15853658536585366, 0.4634146341463415, 0.2607433217189315, 0.21951219512195122, 0.18641114982578397, 0.18815331010452963]"
29,"[0.15795586527293845, 0.4796747967479675, 0.2613240418118467, 0.227061556329849, 0.18815331010452963, 0.18699186991869918]"
30,"[0.1602787456445993, 0.4959349593495935, 0.2694541231126597, 0.22996515679442509, 0.19047619047619047, 0.18699186991869918]"
31,"[0.16144018583042974, 0.5203252032520326, 0.2694541231126597, 0.23344947735191637, 0.19337979094076654, 0.18466898954703834]"
32,"[0.16144018583042974, 0.524390243902439, 0.2706155632984901, 0.23286875725900116, 0.19744483159117304, 0.18641114982578397]"
33,"[0.16144018583042974, 0.5365853658536586, 0.2781649245063879, 0.23577235772357724, 0.1986062717770035, 0.1835075493612079]"
