,acc
0,"[0.16666666666666666, 0.13240418118466898, 0.20557491289198607, 0.18524970963995355, 0.1562137049941928, 0.227061556329849]"
1,"[0.18699186991869918, 0.13588850174216027, 0.20905923344947736, 0.19221835075493612, 0.15505226480836237, 0.22415795586527293]"
2,"[0.18292682926829268, 0.13763066202090593, 0.21080139372822299, 0.19396051103368175, 0.15389082462253195, 0.2229965156794425]"
3,"[0.18699186991869918, 0.140534262485482, 0.21312427409988385, 0.1910569105691057, 0.15563298490127758, 0.22125435540069685]"
4,"[0.2032520325203252, 0.14227642276422764, 0.21777003484320556, 0.18989547038327526, 0.16144018583042974, 0.2218350754936121]"
5,"[0.21138211382113822, 0.14750290360046459, 0.22415795586527293, 0.19337979094076654, 0.16957026713124274, 0.22125435540069685]"
6,"[0.2073170731707317, 0.1480836236933798, 0.22531939605110338, 0.1951219512195122, 0.17073170731707318, 0.22067363530778164]"
7,"[0.21951219512195122, 0.15098722415795587, 0.2259001161440186, 0.1986062717770035, 0.1713124274099884, 0.2224157955865273]"
8,"[0.24390243902439024, 0.1602787456445993, 0.2311265969802555, 0.20150987224157957, 0.1753774680603949, 0.21660859465737514]"
9,"[0.2764227642276423, 0.17305458768873402, 0.23635307781649245, 0.21428571428571427, 0.17479674796747968, 0.21022067363530778]"
10,"[0.2886178861788618, 0.18234610917537747, 0.2497096399535424, 0.21951219512195122, 0.1794425087108014, 0.20441347270615565]"
11,"[0.3008130081300813, 0.1951219512195122, 0.25493612078977934, 0.22125435540069685, 0.18757259001161442, 0.1997677119628339]"
12,"[0.3089430894308943, 0.2038327526132404, 0.25609756097560976, 0.22764227642276422, 0.18815331010452963, 0.194541231126597]"
13,"[0.32926829268292684, 0.20441347270615565, 0.2619047619047619, 0.23925667828106853, 0.19279907084785133, 0.18989547038327526]"
14,"[0.3617886178861789, 0.21080139372822299, 0.26306620209059234, 0.24680603948896632, 0.19744483159117304, 0.18466898954703834]"
15,"[0.3780487804878049, 0.22531939605110338, 0.2590011614401858, 0.24796747967479674, 0.20267131242741, 0.1794425087108014]"
16,"[0.3902439024390244, 0.23925667828106853, 0.2578397212543554, 0.25609756097560976, 0.1997677119628339, 0.1806039488966318]"
17,"[0.42276422764227645, 0.2456445993031359, 0.2584204413472706, 0.2665505226480836, 0.19628339140534262, 0.17711962833914052]"
18,"[0.43089430894308944, 0.251451800232288, 0.2584204413472706, 0.2770034843205575, 0.19337979094076654, 0.1753774680603949]"
19,"[0.43902439024390244, 0.2590011614401858, 0.26364692218350755, 0.29036004645760743, 0.19279907084785133, 0.1800232288037166]"
20,"[0.45528455284552843, 0.2584204413472706, 0.26248548199767713, 0.29152148664343785, 0.18699186991869918, 0.1806039488966318]"
21,"[0.4634146341463415, 0.26306620209059234, 0.26480836236933797, 0.29500580720092917, 0.18873403019744484, 0.1800232288037166]"
22,"[0.4715447154471545, 0.2613240418118467, 0.26713124274099886, 0.2979094076655052, 0.18815331010452963, 0.1794425087108014]"
23,"[0.46747967479674796, 0.2607433217189315, 0.2677119628339141, 0.30255516840882696, 0.18873403019744484, 0.1753774680603949]"
24,"[0.483739837398374, 0.27119628339140534, 0.26306620209059234, 0.3060394889663182, 0.18466898954703834, 0.17421602787456447]"
25,"[0.508130081300813, 0.28281068524970965, 0.259581881533101, 0.3077816492450639, 0.1753774680603949, 0.1678281068524971]"
26,"[0.5284552845528455, 0.2857142857142857, 0.2572590011614402, 0.3124274099883856, 0.17305458768873402, 0.16840882694541232]"
27,"[0.5447154471544715, 0.2886178861788618, 0.2578397212543554, 0.3141695702671312, 0.1713124274099884, 0.16666666666666666]"
28,"[0.556910569105691, 0.2955865272938444, 0.2578397212543554, 0.31765389082462253, 0.1678281068524971, 0.16492450638792103]"
29,"[0.5691056910569106, 0.29849012775842043, 0.25667828106852497, 0.31881533101045295, 0.1672473867595819, 0.16202090592334495]"
30,"[0.573170731707317, 0.30255516840882696, 0.2578397212543554, 0.3170731707317073, 0.16550522648083624, 0.1602787456445993]"
31,"[0.5853658536585366, 0.3060394889663182, 0.25667828106852497, 0.3170731707317073, 0.16202090592334495, 0.15853658536585366]"
32,"[0.5975609756097561, 0.3077816492450639, 0.25667828106852497, 0.3164924506387921, 0.16144018583042974, 0.15853658536585366]"
33,"[0.6016260162601627, 0.3089430894308943, 0.25609756097560976, 0.3164924506387921, 0.16376306620209058, 0.15737514518002324]"
34,"[0.6016260162601627, 0.3147502903600465, 0.2572590011614402, 0.3170731707317073, 0.16318234610917537, 0.15563298490127758]"
35,"[0.6219512195121951, 0.31765389082462253, 0.2607433217189315, 0.3147502903600465, 0.16434378629500582, 0.1527293844367015]"
36,"[0.6260162601626016, 0.31881533101045295, 0.2590011614401858, 0.313588850174216, 0.16492450638792103, 0.15098722415795587]"
37,"[0.6422764227642277, 0.32113821138211385, 0.2607433217189315, 0.31126596980255516, 0.16492450638792103, 0.14924506387921022]"
38,"[0.6504065040650406, 0.3246225319396051, 0.2619047619047619, 0.30952380952380953, 0.16085946573751453, 0.14750290360046459]"
39,"[0.6544715447154471, 0.32926829268292684, 0.26306620209059234, 0.3077816492450639, 0.16492450638792103, 0.14692218350754935]"
40,"[0.6626016260162602, 0.32926829268292684, 0.26306620209059234, 0.30720092915214864, 0.16434378629500582, 0.14634146341463414]"
41,"[0.6788617886178862, 0.3327526132404181, 0.26480836236933797, 0.3060394889663182, 0.16492450638792103, 0.14227642276422764]"
42,"[0.6910569105691057, 0.33797909407665505, 0.26364692218350755, 0.30139372822299654, 0.16434378629500582, 0.140534262485482]"
43,"[0.6991869918699187, 0.3437862950058072, 0.2653890824622532, 0.29907084785133564, 0.16144018583042974, 0.13937282229965156]"
44,"[0.7113821138211383, 0.3478513356562137, 0.2653890824622532, 0.29500580720092917, 0.16085946573751453, 0.13588850174216027]"
45,"[0.7357723577235772, 0.35423925667828104, 0.26364692218350755, 0.29152148664343785, 0.15911730545876887, 0.13472706155632985]"
46,"[0.7398373983739838, 0.3588850174216028, 0.26306620209059234, 0.289198606271777, 0.15911730545876887, 0.13414634146341464]"
47,"[0.7439024390243902, 0.3629500580720093, 0.26306620209059234, 0.2886178861788618, 0.15737514518002324, 0.1329849012775842]"
48,"[0.7560975609756098, 0.36585365853658536, 0.26422764227642276, 0.2857142857142857, 0.1562137049941928, 0.13124274099883856]"
49,"[0.7601626016260162, 0.3699186991869919, 0.26364692218350755, 0.2845528455284553, 0.15389082462253195, 0.13124274099883856]"
50,"[0.7642276422764228, 0.3716608594657375, 0.26306620209059234, 0.2845528455284553, 0.15389082462253195, 0.13124274099883856]"
