,acc
0,"[0.1445993031358885, 0.16666666666666666, 0.09814169570267131, 0.21312427409988385, 0.18931475029036005, 0.16666666666666666]"
1,"[0.14692218350754935, 0.16666666666666666, 0.0975609756097561, 0.21312427409988385, 0.21022067363530778, 0.1672473867595819]"
2,"[0.14692218350754935, 0.16666666666666666, 0.0975609756097561, 0.21312427409988385, 0.21080139372822299, 0.1672473867595819]"
3,"[0.14692218350754935, 0.16666666666666666, 0.0975609756097561, 0.21312427409988385, 0.21138211382113822, 0.1672473867595819]"
4,"[0.14692218350754935, 0.16666666666666666, 0.0975609756097561, 0.21312427409988385, 0.21138211382113822, 0.1672473867595819]"
5,"[0.14750290360046459, 0.16666666666666666, 0.0975609756097561, 0.21312427409988385, 0.21196283391405343, 0.1672473867595819]"
6,"[0.14750290360046459, 0.16666666666666666, 0.09698025551684088, 0.19279907084785133, 0.21196283391405343, 0.1672473867595819]"
7,"[0.12717770034843207, 0.3130081300813008, 0.14227642276422764, 0.19279907084785133, 0.21138211382113822, 0.14576074332171893]"
8,"[0.12601626016260162, 0.3170731707317073, 0.18118466898954705, 0.1910569105691057, 0.17015098722415795, 0.14576074332171893]"
9,"[0.10569105691056911, 0.3252032520325203, 0.1840882694541231, 0.17015098722415795, 0.18931475029036005, 0.14518002322880372]"
10,"[0.10452961672473868, 0.46747967479674796, 0.16840882694541232, 0.16898954703832753, 0.16840882694541232, 0.15040650406504066]"
11,"[0.12137049941927991, 0.3252032520325203, 0.25319396051103366, 0.16840882694541232, 0.16898954703832753, 0.18989547038327526]"
12,"[0.12137049941927991, 0.32926829268292684, 0.2967479674796748, 0.16840882694541232, 0.16840882694541232, 0.18989547038327526]"
13,"[0.09639953542392567, 0.32926829268292684, 0.3008130081300813, 0.1916376306620209, 0.1672473867595819, 0.21254355400696864]"
14,"[0.13995354239256677, 0.3333333333333333, 0.30662020905923343, 0.16840882694541232, 0.18699186991869918, 0.23344947735191637]"
15,"[0.13937282229965156, 0.3333333333333333, 0.3060394889663182, 0.16840882694541232, 0.20963995354239257, 0.21312427409988385]"
16,"[0.13879210220673635, 0.3333333333333333, 0.2845528455284553, 0.16666666666666666, 0.21138211382113822, 0.19396051103368175]"
17,"[0.13937282229965156, 0.3333333333333333, 0.2857142857142857, 0.14634146341463414, 0.23344947735191637, 0.19337979094076654]"
18,"[0.13763066202090593, 0.3333333333333333, 0.2874564459930314, 0.16666666666666666, 0.23577235772357724, 0.19337979094076654]"
19,"[0.13763066202090593, 0.3333333333333333, 0.2868757259001161, 0.14576074332171893, 0.23635307781649245, 0.1916376306620209]"
20,"[0.13704994192799072, 0.3333333333333333, 0.2874564459930314, 0.12775842044134728, 0.23693379790940766, 0.19279907084785133]"
21,"[0.11672473867595819, 0.3333333333333333, 0.2653890824622532, 0.12311265969802555, 0.19744483159117304, 0.19221835075493612]"
22,"[0.09523809523809523, 0.483739837398374, 0.2868757259001161, 0.12253193960511034, 0.17421602787456447, 0.1916376306620209]"
23,"[0.09465737514518002, 0.4878048780487805, 0.2868757259001161, 0.12137049941927991, 0.17363530778164923, 0.19047619047619047]"
24,"[0.09581881533101046, 0.491869918699187, 0.2862950058072009, 0.14169570267131243, 0.19221835075493612, 0.1916376306620209]"
25,"[0.09523809523809523, 0.491869918699187, 0.30720092915214864, 0.14111498257839722, 0.14982578397212543, 0.1910569105691057]"
26,"[0.052845528455284556, 0.491869918699187, 0.30720092915214864, 0.14111498257839722, 0.14634146341463414, 0.18931475029036005]"
27,"[0.052845528455284556, 0.491869918699187, 0.3077816492450639, 0.14285714285714285, 0.14634146341463414, 0.18989547038327526]"
28,"[0.052845528455284556, 0.35365853658536583, 0.3077816492450639, 0.12253193960511034, 0.14692218350754935, 0.18989547038327526]"
