,acc
0,"[0.21951219512195122, 0.19744483159117304, 0.12659698025551683, 0.11846689895470383, 0.14227642276422764, 0.12833914053426249]"
1,"[0.1991869918699187, 0.2073170731707317, 0.1329849012775842, 0.13472706155632985, 0.156794425087108, 0.15156794425087108]"
2,"[0.21544715447154472, 0.20034843205574912, 0.1440185830429733, 0.14518002322880372, 0.17828106852497097, 0.17770034843205576]"
3,"[0.24796747967479674, 0.20150987224157957, 0.15505226480836237, 0.15737514518002324, 0.17828106852497097, 0.19337979094076654]"
4,"[0.27235772357723576, 0.20905923344947736, 0.15737514518002324, 0.16666666666666666, 0.1800232288037166, 0.18641114982578397]"
5,"[0.2886178861788618, 0.21660859465737514, 0.17073170731707318, 0.18466898954703834, 0.17479674796747968, 0.18699186991869918]"
6,"[0.3089430894308943, 0.22880371660859466, 0.17305458768873402, 0.19396051103368175, 0.16608594657375145, 0.18234610917537747]"
7,"[0.3252032520325203, 0.22938443670150988, 0.18234610917537747, 0.20267131242741, 0.15911730545876887, 0.16434378629500582]"
8,"[0.3252032520325203, 0.227061556329849, 0.19279907084785133, 0.21196283391405343, 0.1521486643437863, 0.1602787456445993]"
9,"[0.33739837398373984, 0.227061556329849, 0.20267131242741, 0.21951219512195122, 0.15156794425087108, 0.15737514518002324]"
10,"[0.34146341463414637, 0.22357723577235772, 0.20963995354239257, 0.2264808362369338, 0.14982578397212543, 0.1602787456445993]"
11,"[0.33739837398373984, 0.2259001161440186, 0.21428571428571427, 0.23170731707317074, 0.14924506387921022, 0.15447154471544716]"
12,"[0.3333333333333333, 0.218931475029036, 0.22357723577235772, 0.23809523809523808, 0.14750290360046459, 0.15447154471544716]"
13,"[0.33739837398373984, 0.218931475029036, 0.227061556329849, 0.24912891986062718, 0.14518002322880372, 0.15505226480836237]"
14,"[0.34146341463414637, 0.21718931475029035, 0.2311265969802555, 0.2497096399535424, 0.148664343786295, 0.1527293844367015]"
15,"[0.34552845528455284, 0.218931475029036, 0.23403019744483158, 0.25203252032520324, 0.148664343786295, 0.15098722415795587]"
16,"[0.34959349593495936, 0.2229965156794425, 0.23693379790940766, 0.2537746806039489, 0.14750290360046459, 0.1521486643437863]"
17,"[0.3699186991869919, 0.22880371660859466, 0.23867595818815332, 0.2601626016260163, 0.1480836236933798, 0.15040650406504066]"
18,"[0.36585365853658536, 0.22822299651567945, 0.23925667828106853, 0.2619047619047619, 0.14924506387921022, 0.15156794425087108]"
19,"[0.3821138211382114, 0.22996515679442509, 0.24390243902439024, 0.26480836236933797, 0.15156794425087108, 0.1527293844367015]"
20,"[0.3983739837398374, 0.2346109175377468, 0.24448315911730545, 0.2694541231126597, 0.15040650406504066, 0.15098722415795587]"
21,"[0.4024390243902439, 0.23577235772357724, 0.2497096399535424, 0.27235772357723576, 0.15098722415795587, 0.1527293844367015]"
22,"[0.4024390243902439, 0.23577235772357724, 0.2508710801393728, 0.2677119628339141, 0.15098722415795587, 0.15098722415795587]"
23,"[0.4105691056910569, 0.23693379790940766, 0.2497096399535424, 0.2700348432055749, 0.15156794425087108, 0.15156794425087108]"
24,"[0.4146341463414634, 0.23867595818815332, 0.25203252032520324, 0.2700348432055749, 0.15040650406504066, 0.15156794425087108]"
25,"[0.42276422764227645, 0.2421602787456446, 0.24912891986062718, 0.27293844367015097, 0.15156794425087108, 0.15389082462253195]"
26,"[0.45934959349593496, 0.25261324041811845, 0.25261324041811845, 0.2770034843205575, 0.1521486643437863, 0.1521486643437863]"
27,"[0.4715447154471545, 0.2572590011614402, 0.25609756097560976, 0.28339140534262486, 0.1527293844367015, 0.1562137049941928]"
28,"[0.4959349593495935, 0.26422764227642276, 0.251451800232288, 0.28281068524970965, 0.14982578397212543, 0.15331010452961671]"
29,"[0.524390243902439, 0.27526132404181186, 0.25319396051103366, 0.27990708478513354, 0.14692218350754935, 0.14982578397212543]"
30,"[0.5528455284552846, 0.29210220673635306, 0.25203252032520324, 0.2775842044134727, 0.1445993031358885, 0.1521486643437863]"
31,"[0.5650406504065041, 0.29965156794425085, 0.2502903600464576, 0.27526132404181186, 0.14343786295005806, 0.14924506387921022]"
32,"[0.5853658536585366, 0.3077816492450639, 0.2497096399535424, 0.27526132404181186, 0.14285714285714285, 0.14982578397212543]"
33,"[0.6056910569105691, 0.31765389082462253, 0.24738675958188153, 0.2804878048780488, 0.14227642276422764, 0.14924506387921022]"
34,"[0.6382113821138211, 0.32752613240418116, 0.24854819976771197, 0.2787456445993031, 0.14169570267131243, 0.14518002322880372]"
35,"[0.6544715447154471, 0.3333333333333333, 0.24796747967479674, 0.27526132404181186, 0.14169570267131243, 0.1440185830429733]"
36,"[0.6585365853658537, 0.33914053426248547, 0.24796747967479674, 0.2764227642276423, 0.14111498257839722, 0.1440185830429733]"
37,"[0.6666666666666666, 0.343205574912892, 0.24738675958188153, 0.2787456445993031, 0.13995354239256677, 0.14111498257839722]"
38,"[0.6788617886178862, 0.3478513356562137, 0.24854819976771197, 0.27990708478513354, 0.140534262485482, 0.13937282229965156]"
39,"[0.6991869918699187, 0.35423925667828104, 0.24854819976771197, 0.2787456445993031, 0.14111498257839722, 0.13646922183507548]"
40,"[0.7113821138211383, 0.3606271777003484, 0.2497096399535424, 0.2775842044134727, 0.140534262485482, 0.13414634146341464]"
41,"[0.7195121951219512, 0.3635307781649245, 0.2508710801393728, 0.2770034843205575, 0.13995354239256677, 0.13356562137049943]"
42,"[0.7195121951219512, 0.3641114982578397, 0.2508710801393728, 0.2770034843205575, 0.13879210220673635, 0.13240418118466898]"
43,"[0.7317073170731707, 0.36585365853658536, 0.2508710801393728, 0.2764227642276423, 0.13763066202090593, 0.13124274099883856]"
44,"[0.7439024390243902, 0.3699186991869919, 0.2502903600464576, 0.2735191637630662, 0.13879210220673635, 0.13008130081300814]"
45,"[0.7642276422764228, 0.37746806039488967, 0.25203252032520324, 0.27235772357723576, 0.140534262485482, 0.12833914053426249]"
46,"[0.7682926829268293, 0.3797909407665505, 0.2537746806039489, 0.2694541231126597, 0.13821138211382114, 0.12659698025551683]"
47,"[0.7723577235772358, 0.38501742160278746, 0.25609756097560976, 0.2706155632984901, 0.13821138211382114, 0.1254355400696864]"
48,"[0.7886178861788617, 0.3902439024390244, 0.25667828106852497, 0.2688734030197445, 0.13821138211382114, 0.12311265969802555]"
49,"[0.7967479674796748, 0.3948896631823461, 0.2584204413472706, 0.2677119628339141, 0.13879210220673635, 0.12195121951219512]"
50,"[0.8130081300813008, 0.3983739837398374, 0.2578397212543554, 0.2665505226480836, 0.13937282229965156, 0.12137049941927991]"
51,"[0.8130081300813008, 0.3983739837398374, 0.2613240418118467, 0.2653890824622532, 0.13879210220673635, 0.12020905923344948]"
52,"[0.8170731707317073, 0.3989547038327526, 0.26248548199767713, 0.26364692218350755, 0.13879210220673635, 0.12020905923344948]"
53,"[0.8170731707317073, 0.3995354239256678, 0.26306620209059234, 0.26364692218350755, 0.13937282229965156, 0.12020905923344948]"
54,"[0.8170731707317073, 0.3989547038327526, 0.2619047619047619, 0.26364692218350755, 0.13995354239256677, 0.12020905923344948]"
55,"[0.8252032520325203, 0.40127758420441345, 0.2619047619047619, 0.26364692218350755, 0.13995354239256677, 0.12020905923344948]"
56,"[0.8292682926829268, 0.40185830429732866, 0.26248548199767713, 0.26364692218350755, 0.13995354239256677, 0.11904761904761904]"
57,"[0.8292682926829268, 0.40301974448315914, 0.2619047619047619, 0.26364692218350755, 0.140534262485482, 0.11904761904761904]"
58,"[0.8292682926829268, 0.40360046457607435, 0.2619047619047619, 0.26306620209059234, 0.14111498257839722, 0.11904761904761904]"
59,"[0.8333333333333334, 0.40476190476190477, 0.2613240418118467, 0.26306620209059234, 0.14111498257839722, 0.11904761904761904]"
60,"[0.8333333333333334, 0.40476190476190477, 0.2619047619047619, 0.26248548199767713, 0.14285714285714285, 0.11904761904761904]"
61,"[0.8333333333333334, 0.40476190476190477, 0.2619047619047619, 0.26248548199767713, 0.14285714285714285, 0.11904761904761904]"
62,"[0.8333333333333334, 0.40476190476190477, 0.2619047619047619, 0.2619047619047619, 0.14285714285714285, 0.11904761904761904]"
63,"[0.8333333333333334, 0.40476190476190477, 0.2619047619047619, 0.2619047619047619, 0.14285714285714285, 0.11904761904761904]"
64,"[0.8333333333333334, 0.40476190476190477, 0.2619047619047619, 0.2619047619047619, 0.14285714285714285, 0.11904761904761904]"
65,"[0.8333333333333334, 0.40476190476190477, 0.2619047619047619, 0.2619047619047619, 0.14285714285714285, 0.11904761904761904]"
66,"[0.8333333333333334, 0.40476190476190477, 0.2619047619047619, 0.2619047619047619, 0.14285714285714285, 0.11904761904761904]"
67,"[0.8333333333333334, 0.40476190476190477, 0.2619047619047619, 0.2619047619047619, 0.14285714285714285, 0.11904761904761904]"
68,"[0.8333333333333334, 0.40476190476190477, 0.2619047619047619, 0.2619047619047619, 0.14285714285714285, 0.11904761904761904]"
69,"[0.8333333333333334, 0.40476190476190477, 0.2619047619047619, 0.2619047619047619, 0.14285714285714285, 0.11904761904761904]"
70,"[0.8333333333333334, 0.40476190476190477, 0.2619047619047619, 0.2619047619047619, 0.14285714285714285, 0.11904761904761904]"
71,"[0.8333333333333334, 0.40476190476190477, 0.2619047619047619, 0.2619047619047619, 0.14285714285714285, 0.11904761904761904]"
72,"[0.8333333333333334, 0.40476190476190477, 0.2619047619047619, 0.2619047619047619, 0.14285714285714285, 0.11904761904761904]"
73,"[0.8333333333333334, 0.40476190476190477, 0.2619047619047619, 0.2619047619047619, 0.14285714285714285, 0.11904761904761904]"
74,"[0.8333333333333334, 0.40476190476190477, 0.2619047619047619, 0.2619047619047619, 0.14285714285714285, 0.11904761904761904]"
75,"[0.8333333333333334, 0.40476190476190477, 0.2619047619047619, 0.2619047619047619, 0.14285714285714285, 0.11904761904761904]"
