,acc
0,"[0.07723577235772358, 0.18815331010452963, 0.070267131242741, 0.08536585365853659, 0.17015098722415795, 0.11904761904761904]"
1,"[0.10569105691056911, 0.2224157955865273, 0.08362369337979095, 0.10336817653890824, 0.19279907084785133, 0.13066202090592335]"
2,"[0.12195121951219512, 0.2456445993031359, 0.08768873403019745, 0.11265969802555169, 0.2032520325203252, 0.12659698025551683]"
3,"[0.17479674796747968, 0.2590011614401858, 0.10743321718931476, 0.12601626016260162, 0.2224157955865273, 0.1207897793263647]"
4,"[0.2032520325203252, 0.2665505226480836, 0.11788617886178862, 0.13356562137049943, 0.22531939605110338, 0.11614401858304298]"
5,"[0.22764227642276422, 0.2694541231126597, 0.13240418118466898, 0.14518002322880372, 0.22415795586527293, 0.11440185830429733]"
6,"[0.25609756097560976, 0.26480836236933797, 0.14285714285714285, 0.15389082462253195, 0.2224157955865273, 0.1173054587688734]"
7,"[0.27235772357723576, 0.2677119628339141, 0.15098722415795587, 0.16202090592334495, 0.22531939605110338, 0.11498257839721254]"
8,"[0.3048780487804878, 0.26364692218350755, 0.16376306620209058, 0.1718931475029036, 0.22415795586527293, 0.11614401858304298]"
9,"[0.3048780487804878, 0.2584204413472706, 0.1713124274099884, 0.18234610917537747, 0.21544715447154472, 0.12253193960511034]"
10,"[0.34552845528455284, 0.25493612078977934, 0.17479674796747968, 0.19279907084785133, 0.21022067363530778, 0.12775842044134728]"
11,"[0.3699186991869919, 0.2572590011614402, 0.1753774680603949, 0.1997677119628339, 0.20441347270615565, 0.13124274099883856]"
12,"[0.3821138211382114, 0.2578397212543554, 0.1794425087108014, 0.2038327526132404, 0.20092915214866433, 0.13066202090592335]"
13,"[0.3902439024390244, 0.2613240418118467, 0.1806039488966318, 0.21080139372822299, 0.1986062717770035, 0.13066202090592335]"
14,"[0.4024390243902439, 0.26713124274099886, 0.1910569105691057, 0.21602787456445993, 0.1957026713124274, 0.1254355400696864]"
15,"[0.42276422764227645, 0.27409988385598144, 0.19744483159117304, 0.23170731707317074, 0.18989547038327526, 0.12601626016260162]"
16,"[0.42276422764227645, 0.27584204413472707, 0.2038327526132404, 0.23867595818815332, 0.18234610917537747, 0.12601626016260162]"
17,"[0.43902439024390244, 0.2770034843205575, 0.21196283391405343, 0.24390243902439024, 0.17479674796747968, 0.12253193960511034]"
18,"[0.45121951219512196, 0.28164924506387923, 0.21660859465737514, 0.2508710801393728, 0.17421602787456447, 0.12253193960511034]"
19,"[0.44715447154471544, 0.28281068524970965, 0.21951219512195122, 0.25493612078977934, 0.17073170731707318, 0.12137049941927991]"
20,"[0.45934959349593496, 0.28222996515679444, 0.22473867595818817, 0.259581881533101, 0.16898954703832753, 0.12369337979094076]"
21,"[0.4634146341463415, 0.2845528455284553, 0.2229965156794425, 0.2601626016260163, 0.1672473867595819, 0.12311265969802555]"
22,"[0.46747967479674796, 0.29094076655052264, 0.22473867595818817, 0.2607433217189315, 0.16608594657375145, 0.12311265969802555]"
23,"[0.46747967479674796, 0.29152148664343785, 0.22764227642276422, 0.259581881533101, 0.16550522648083624, 0.12369337979094076]"
24,"[0.483739837398374, 0.2961672473867596, 0.22938443670150988, 0.2613240418118467, 0.16666666666666666, 0.12427409988385599]"
25,"[0.508130081300813, 0.3037166085946574, 0.2305458768873403, 0.2601626016260163, 0.1678281068524971, 0.12369337979094076]"
