,acc
0,"[0.09872241579558652, 0.16260162601626016, 0.11788617886178862, 0.19047619047619047, 0.14169570267131243, 0.16666666666666666]"
1,"[0.13995354239256677, 0.16260162601626016, 0.11846689895470383, 0.21138211382113822, 0.1672473867595819, 0.16666666666666666]"
2,"[0.13995354239256677, 0.16666666666666666, 0.12020905923344948, 0.21196283391405343, 0.18931475029036005, 0.16666666666666666]"
3,"[0.14111498257839722, 0.16666666666666666, 0.12020905923344948, 0.21196283391405343, 0.18989547038327526, 0.16608594657375145]"
4,"[0.140534262485482, 0.16666666666666666, 0.12020905923344948, 0.21138211382113822, 0.18989547038327526, 0.16608594657375145]"
5,"[0.14169570267131243, 0.16666666666666666, 0.12020905923344948, 0.21138211382113822, 0.18989547038327526, 0.16666666666666666]"
6,"[0.14285714285714285, 0.16666666666666666, 0.12137049941927991, 0.20963995354239257, 0.18989547038327526, 0.18641114982578397]"
7,"[0.14285714285714285, 0.16666666666666666, 0.12137049941927991, 0.20847851335656215, 0.21138211382113822, 0.1840882694541231]"
8,"[0.14285714285714285, 0.16666666666666666, 0.12253193960511034, 0.18989547038327526, 0.21080139372822299, 0.1445993031358885]"
9,"[0.14227642276422764, 0.16666666666666666, 0.14343786295005806, 0.18815331010452963, 0.20963995354239257, 0.14576074332171893]"
10,"[0.14227642276422764, 0.16260162601626016, 0.14285714285714285, 0.16666666666666666, 0.18873403019744484, 0.14518002322880372]"
11,"[0.1440185830429733, 0.16666666666666666, 0.16492450638792103, 0.16550522648083624, 0.18641114982578397, 0.1480836236933798]"
12,"[0.1835075493612079, 0.16666666666666666, 0.14169570267131243, 0.16318234610917537, 0.16434378629500582, 0.17015098722415795]"
13,"[0.16318234610917537, 0.16666666666666666, 0.12601626016260162, 0.14343786295005806, 0.16144018583042974, 0.20963995354239257]"
14,"[0.16085946573751453, 0.3130081300813008, 0.18641114982578397, 0.11904761904761904, 0.11904761904761904, 0.16608594657375145]"
15,"[0.15389082462253195, 0.16666666666666666, 0.17015098722415795, 0.09814169570267131, 0.09639953542392567, 0.16608594657375145]"
16,"[0.11904761904761904, 0.16666666666666666, 0.19337979094076654, 0.09698025551684088, 0.09639953542392567, 0.16492450638792103]"
17,"[0.09581881533101046, 0.16666666666666666, 0.23751451800232287, 0.09814169570267131, 0.0743321718931475, 0.14634146341463414]"
