,acc
0,"[0.2584204413472706, 0.0040650406504065045, 0.0975609756097561, 0.09639953542392567, 0.07200929152148665, 0.0743321718931475]"
1,"[0.33042973286875726, 0.016260162601626018, 0.16608594657375145, 0.14518002322880372, 0.07317073170731707, 0.12195121951219512]"
2,"[0.24390243902439024, 0.16260162601626016, 0.16840882694541232, 0.17073170731707318, 0.07375145180023229, 0.18873403019744484]"
3,"[0.21602787456445993, 0.17073170731707318, 0.16898954703832753, 0.16957026713124274, 0.09639953542392567, 0.19047619047619047]"
4,"[0.19279907084785133, 0.17073170731707318, 0.16898954703832753, 0.16957026713124274, 0.09639953542392567, 0.19047619047619047]"
5,"[0.19279907084785133, 0.17073170731707318, 0.16898954703832753, 0.16840882694541232, 0.09639953542392567, 0.1910569105691057]"
6,"[0.19279907084785133, 0.17073170731707318, 0.17015098722415795, 0.16840882694541232, 0.09581881533101046, 0.21022067363530778]"
7,"[0.19279907084785133, 0.17073170731707318, 0.18757259001161442, 0.16840882694541232, 0.09581881533101046, 0.21138211382113822]"
8,"[0.19279907084785133, 0.17073170731707318, 0.18815331010452963, 0.16840882694541232, 0.09581881533101046, 0.21254355400696864]"
9,"[0.19279907084785133, 0.17073170731707318, 0.18931475029036005, 0.16840882694541232, 0.09581881533101046, 0.21254355400696864]"
10,"[0.19279907084785133, 0.17073170731707318, 0.18989547038327526, 0.16840882694541232, 0.09581881533101046, 0.21254355400696864]"
11,"[0.19279907084785133, 0.17073170731707318, 0.19047619047619047, 0.16840882694541232, 0.09581881533101046, 0.21254355400696864]"
12,"[0.19279907084785133, 0.17073170731707318, 0.19047619047619047, 0.16840882694541232, 0.09639953542392567, 0.21254355400696864]"
13,"[0.19279907084785133, 0.17073170731707318, 0.19047619047619047, 0.16840882694541232, 0.09639953542392567, 0.21254355400696864]"
14,"[0.19279907084785133, 0.17073170731707318, 0.19047619047619047, 0.16840882694541232, 0.09639953542392567, 0.21254355400696864]"
15,"[0.19279907084785133, 0.17073170731707318, 0.19047619047619047, 0.16840882694541232, 0.09639953542392567, 0.21254355400696864]"
16,"[0.19279907084785133, 0.17073170731707318, 0.1910569105691057, 0.16840882694541232, 0.09465737514518002, 0.21254355400696864]"
17,"[0.19279907084785133, 0.17479674796747968, 0.1910569105691057, 0.16840882694541232, 0.07491289198606271, 0.21254355400696864]"
18,"[0.19279907084785133, 0.3252032520325203, 0.1910569105691057, 0.16898954703832753, 0.0743321718931475, 0.23403019744483158]"
