,acc
0,"[0.07723577235772358, 0.0859465737514518, 0.05400696864111498, 0.05981416957026713, 0.09639953542392567, 0.07317073170731707]"
1,"[0.12601626016260162, 0.1248548199767712, 0.08188153310104529, 0.07897793263646923, 0.12137049941927991, 0.09814169570267131]"
2,"[0.15447154471544716, 0.15447154471544716, 0.1016260162601626, 0.09872241579558652, 0.13646922183507548, 0.12137049941927991]"
3,"[0.18292682926829268, 0.17363530778164923, 0.11846689895470383, 0.11149825783972125, 0.15737514518002324, 0.14692218350754935]"
4,"[0.21138211382113822, 0.19686411149825783, 0.1329849012775842, 0.12717770034843207, 0.17305458768873402, 0.17886178861788618]"
5,"[0.22764227642276422, 0.20905923344947736, 0.1440185830429733, 0.13588850174216027, 0.17363530778164923, 0.19221835075493612]"
6,"[0.25203252032520324, 0.2264808362369338, 0.1480836236933798, 0.1440185830429733, 0.17305458768873402, 0.19047619047619047]"
7,"[0.2967479674796748, 0.24390243902439024, 0.148664343786295, 0.1521486643437863, 0.16666666666666666, 0.19396051103368175]"
8,"[0.3130081300813008, 0.26248548199767713, 0.15911730545876887, 0.16144018583042974, 0.1672473867595819, 0.19337979094076654]"
9,"[0.33739837398373984, 0.2665505226480836, 0.16318234610917537, 0.16318234610917537, 0.16550522648083624, 0.18583042973286876]"
10,"[0.34959349593495936, 0.27119628339140534, 0.16550522648083624, 0.16898954703832753, 0.15795586527293845, 0.1800232288037166]"
11,"[0.36585365853658536, 0.28222996515679444, 0.1713124274099884, 0.1753774680603949, 0.15389082462253195, 0.17886178861788618]"
12,"[0.3821138211382114, 0.29152148664343785, 0.17247386759581881, 0.1806039488966318, 0.15389082462253195, 0.17479674796747968]"
13,"[0.3983739837398374, 0.29907084785133564, 0.1765389082462253, 0.1835075493612079, 0.14924506387921022, 0.17247386759581881]"
14,"[0.4268292682926829, 0.3083623693379791, 0.1753774680603949, 0.19047619047619047, 0.14576074332171893, 0.15853658536585366]"
15,"[0.44308943089430897, 0.3147502903600465, 0.1759581881533101, 0.19279907084785133, 0.14634146341463414, 0.15389082462253195]"
16,"[0.4634146341463415, 0.31765389082462253, 0.1759581881533101, 0.1951219512195122, 0.14518002322880372, 0.15098722415795587]"
17,"[0.4715447154471545, 0.3240418118466899, 0.1800232288037166, 0.1991869918699187, 0.140534262485482, 0.14576074332171893]"
18,"[0.47560975609756095, 0.32694541231126595, 0.18118466898954705, 0.20034843205574912, 0.13879210220673635, 0.14692218350754935]"
19,"[0.4878048780487805, 0.33681765389082463, 0.18757259001161442, 0.20441347270615565, 0.1329849012775842, 0.14634146341463414]"
20,"[0.5, 0.33855981416957026, 0.18699186991869918, 0.20499419279907086, 0.13356562137049943, 0.1480836236933798]"
21,"[0.5, 0.3403019744483159, 0.18931475029036005, 0.20499419279907086, 0.13008130081300814, 0.14343786295005806]"
22,"[0.5040650406504065, 0.3437862950058072, 0.19337979094076654, 0.2067363530778165, 0.12717770034843207, 0.14634146341463414]"
23,"[0.508130081300813, 0.3437862950058072, 0.1986062717770035, 0.21022067363530778, 0.12601626016260162, 0.13821138211382114]"
24,"[0.516260162601626, 0.3443670150987224, 0.20557491289198607, 0.21312427409988385, 0.1289198606271777, 0.13356562137049943]"
25,"[0.5487804878048781, 0.343205574912892, 0.20963995354239257, 0.21660859465737514, 0.1254355400696864, 0.1289198606271777]"
26,"[0.5528455284552846, 0.34552845528455284, 0.21080139372822299, 0.22009291521486643, 0.1248548199767712, 0.13124274099883856]"
27,"[0.573170731707317, 0.3548199767711963, 0.21428571428571427, 0.22415795586527293, 0.12253193960511034, 0.13008130081300814]"
28,"[0.5813008130081301, 0.3606271777003484, 0.22125435540069685, 0.2311265969802555, 0.12020905923344948, 0.1254355400696864]"
29,"[0.6219512195121951, 0.3612078977932636, 0.23170731707317074, 0.2311265969802555, 0.1207897793263647, 0.12601626016260162]"
30,"[0.6341463414634146, 0.3629500580720093, 0.24274099883855982, 0.23693379790940766, 0.12601626016260162, 0.1248548199767712]"
31,"[0.6504065040650406, 0.36469221835075494, 0.2456445993031359, 0.2415795586527294, 0.1254355400696864, 0.1248548199767712]"
32,"[0.6585365853658537, 0.3681765389082462, 0.2462253193960511, 0.2415795586527294, 0.1254355400696864, 0.12369337979094076]"
33,"[0.6747967479674797, 0.367595818815331, 0.251451800232288, 0.24041811846689895, 0.12659698025551683, 0.12253193960511034]"
34,"[0.6869918699186992, 0.37340301974448314, 0.25319396051103366, 0.2415795586527294, 0.1289198606271777, 0.12253193960511034]"
35,"[0.7073170731707317, 0.37688734030197446, 0.25319396051103366, 0.2450638792102207, 0.13124274099883856, 0.12253193960511034]"
36,"[0.7235772357723578, 0.3792102206736353, 0.25203252032520324, 0.24448315911730545, 0.13124274099883856, 0.12195121951219512]"
37,"[0.7276422764227642, 0.3803716608594657, 0.25319396051103366, 0.2456445993031359, 0.13530778164924506, 0.12253193960511034]"
38,"[0.7398373983739838, 0.38443670150987225, 0.25667828106852497, 0.24854819976771197, 0.13414634146341464, 0.12311265969802555]"
39,"[0.7520325203252033, 0.38559814169570267, 0.2584204413472706, 0.2508710801393728, 0.13530778164924506, 0.12137049941927991]"
40,"[0.7601626016260162, 0.3873403019744483, 0.2578397212543554, 0.25261324041811845, 0.13763066202090593, 0.11846689895470383]"
41,"[0.7642276422764228, 0.3896631823461092, 0.2578397212543554, 0.25493612078977934, 0.13704994192799072, 0.11904761904761904]"
42,"[0.7723577235772358, 0.3902439024390244, 0.2590011614401858, 0.25667828106852497, 0.13879210220673635, 0.11788617886178862]"
43,"[0.7926829268292683, 0.39314750290360045, 0.2584204413472706, 0.25609756097560976, 0.140534262485482, 0.11614401858304298]"
44,"[0.7967479674796748, 0.3977932636469222, 0.2607433217189315, 0.2613240418118467, 0.13995354239256677, 0.11382113821138211]"
45,"[0.8089430894308943, 0.40011614401858303, 0.259581881533101, 0.2613240418118467, 0.14111498257839722, 0.11440185830429733]"
46,"[0.8170731707317073, 0.40069686411149824, 0.259581881533101, 0.2619047619047619, 0.14343786295005806, 0.11556329849012775]"
47,"[0.8333333333333334, 0.3995354239256678, 0.25609756097560976, 0.26248548199767713, 0.14576074332171893, 0.11440185830429733]"
48,"[0.8414634146341463, 0.3983739837398374, 0.25261324041811845, 0.2613240418118467, 0.14634146341463414, 0.11382113821138211]"
49,"[0.8414634146341463, 0.3977932636469222, 0.2508710801393728, 0.259581881533101, 0.14576074332171893, 0.11265969802555169]"
50,"[0.8495934959349594, 0.3983739837398374, 0.2502903600464576, 0.2572590011614402, 0.14634146341463414, 0.11207897793263646]"
51,"[0.8536585365853658, 0.3983739837398374, 0.2502903600464576, 0.2578397212543554, 0.14692218350754935, 0.11091753774680604]"
52,"[0.8536585365853658, 0.397212543554007, 0.2508710801393728, 0.2578397212543554, 0.14692218350754935, 0.10975609756097561]"
53,"[0.8617886178861789, 0.39663182346109177, 0.24854819976771197, 0.25609756097560976, 0.14750290360046459, 0.10975609756097561]"
54,"[0.8658536585365854, 0.39605110336817656, 0.24448315911730545, 0.25551684088269455, 0.14750290360046459, 0.10859465737514518]"
55,"[0.8658536585365854, 0.39663182346109177, 0.24099883855981416, 0.2537746806039489, 0.1480836236933798, 0.10801393728222997]"
56,"[0.8699186991869918, 0.39547038327526135, 0.23809523809523808, 0.25261324041811845, 0.14924506387921022, 0.10569105691056911]"
57,"[0.8780487804878049, 0.39547038327526135, 0.23693379790940766, 0.2502903600464576, 0.15040650406504066, 0.10511033681765389]"
58,"[0.8902439024390244, 0.39372822299651566, 0.23403019744483158, 0.2508710801393728, 0.15040650406504066, 0.10394889663182347]"
59,"[0.8983739837398373, 0.39198606271777003, 0.2305458768873403, 0.24912891986062718, 0.1527293844367015, 0.10278745644599303]"
60,"[0.9024390243902439, 0.3914053426248548, 0.227061556329849, 0.24680603948896632, 0.1527293844367015, 0.10046457607433217]"
61,"[0.9065040650406504, 0.3914053426248548, 0.2229965156794425, 0.2456445993031359, 0.15331010452961671, 0.09930313588850175]"
62,"[0.9227642276422764, 0.3902439024390244, 0.2224157955865273, 0.24390243902439024, 0.15331010452961671, 0.09872241579558652]"
63,"[0.926829268292683, 0.3896631823461092, 0.218931475029036, 0.24332171893147503, 0.15389082462253195, 0.09639953542392567]"
64,"[0.9308943089430894, 0.3885017421602787, 0.21544715447154472, 0.24332171893147503, 0.15563298490127758, 0.09465737514518002]"
65,"[0.943089430894309, 0.3879210220673635, 0.2148664343786295, 0.23983739837398374, 0.156794425087108, 0.09407665505226481]"
66,"[0.9512195121951219, 0.3879210220673635, 0.21196283391405343, 0.23867595818815332, 0.15737514518002324, 0.0900116144018583]"
67,"[0.9512195121951219, 0.3879210220673635, 0.21196283391405343, 0.23809523809523808, 0.15795586527293845, 0.08826945412311266]"
68,"[0.9552845528455285, 0.3885017421602787, 0.21022067363530778, 0.23693379790940766, 0.15853658536585366, 0.08826945412311266]"
69,"[0.959349593495935, 0.3879210220673635, 0.20847851335656215, 0.23635307781649245, 0.15911730545876887, 0.08768873403019745]"
70,"[0.9634146341463414, 0.3885017421602787, 0.20789779326364694, 0.23577235772357724, 0.15911730545876887, 0.08768873403019745]"
71,"[0.959349593495935, 0.3867595818815331, 0.20905923344947736, 0.23751451800232287, 0.1602787456445993, 0.09059233449477352]"
72,"[0.959349593495935, 0.3861788617886179, 0.20905923344947736, 0.23751451800232287, 0.1602787456445993, 0.09059233449477352]"
