,acc
0,"[0.23809523809523808, 0.0, 0.18699186991869918, 0.16550522648083624, 0.0975609756097561, 0.19396051103368175]"
1,"[0.23809523809523808, 0.0, 0.18699186991869918, 0.16492450638792103, 0.0975609756097561, 0.21312427409988385]"
2,"[0.23809523809523808, 0.0, 0.18641114982578397, 0.14285714285714285, 0.09814169570267131, 0.21370499419279906]"
3,"[0.23809523809523808, 0.0, 0.18583042973286876, 0.16376306620209058, 0.11904761904761904, 0.21312427409988385]"
4,"[0.23809523809523808, 0.0, 0.18583042973286876, 0.16434378629500582, 0.11904761904761904, 0.21254355400696864]"
5,"[0.23693379790940766, 0.0, 0.1835075493612079, 0.16434378629500582, 0.11904761904761904, 0.21254355400696864]"
6,"[0.23693379790940766, 0.0, 0.16492450638792103, 0.16434378629500582, 0.11962833914053426, 0.21254355400696864]"
7,"[0.21718931475029035, 0.0, 0.16376306620209058, 0.16492450638792103, 0.11962833914053426, 0.21254355400696864]"
8,"[0.1957026713124274, 0.0040650406504065045, 0.16376306620209058, 0.16492450638792103, 0.13879210220673635, 0.21254355400696864]"
9,"[0.19396051103368175, 0.15447154471544716, 0.16318234610917537, 0.16492450638792103, 0.13937282229965156, 0.21254355400696864]"
10,"[0.19396051103368175, 0.15447154471544716, 0.14285714285714285, 0.16492450638792103, 0.13937282229965156, 0.21254355400696864]"
11,"[0.19279907084785133, 0.15447154471544716, 0.14227642276422764, 0.16492450638792103, 0.12020905923344948, 0.21254355400696864]"
12,"[0.19279907084785133, 0.15447154471544716, 0.12601626016260162, 0.18234610917537747, 0.1207897793263647, 0.21196283391405343]"
13,"[0.19047619047619047, 0.15853658536585366, 0.12369337979094076, 0.18466898954703834, 0.1207897793263647, 0.21138211382113822]"
14,"[0.19221835075493612, 0.15853658536585366, 0.10278745644599303, 0.18466898954703834, 0.12137049941927991, 0.21312427409988385]"
15,"[0.23519163763066203, 0.16260162601626016, 0.10220673635307782, 0.18524970963995355, 0.11962833914053426, 0.21080139372822299]"
16,"[0.23635307781649245, 0.15853658536585366, 0.10104529616724739, 0.18524970963995355, 0.11904761904761904, 0.18989547038327526]"
17,"[0.23635307781649245, 0.02032520325203252, 0.10104529616724739, 0.18583042973286876, 0.11904761904761904, 0.18931475029036005]"
18,"[0.23635307781649245, 0.016260162601626018, 0.10104529616724739, 0.18641114982578397, 0.12020905923344948, 0.16898954703832753]"
19,"[0.2601626016260163, 0.15853658536585366, 0.10046457607433217, 0.20615563298490128, 0.16202090592334495, 0.16898954703832753]"
20,"[0.281068524970964, 0.16260162601626016, 0.09930313588850175, 0.2259001161440186, 0.18118466898954705, 0.18873403019744484]"
21,"[0.1986062717770035, 0.16666666666666666, 0.0975609756097561, 0.18524970963995355, 0.1840882694541231, 0.18931475029036005]"
22,"[0.21951219512195122, 0.17073170731707318, 0.11846689895470383, 0.18583042973286876, 0.18524970963995355, 0.1678281068524971]"
23,"[0.21777003484320556, 0.16666666666666666, 0.12195121951219512, 0.20615563298490128, 0.18583042973286876, 0.14634146341463414]"
24,"[0.2619047619047619, 0.17479674796747968, 0.14343786295005806, 0.2073170731707317, 0.20789779326364694, 0.14634146341463414]"
25,"[0.23983739837398374, 0.17479674796747968, 0.14343786295005806, 0.22764227642276422, 0.24912891986062718, 0.14576074332171893]"
26,"[0.20092915214866433, 0.17479674796747968, 0.14576074332171893, 0.227061556329849, 0.22996515679442509, 0.10452961672473868]"
27,"[0.19802555168408828, 0.17886178861788618, 0.1678281068524971, 0.20557491289198607, 0.21138211382113822, 0.12020905923344948]"
28,"[0.1957026713124274, 0.18292682926829268, 0.16840882694541232, 0.18757259001161442, 0.21138211382113822, 0.12137049941927991]"
29,"[0.19337979094076654, 0.3333333333333333, 0.17073170731707318, 0.18699186991869918, 0.21138211382113822, 0.12195121951219512]"
30,"[0.19337979094076654, 0.3333333333333333, 0.19047619047619047, 0.2073170731707317, 0.21138211382113822, 0.12195121951219512]"
31,"[0.194541231126597, 0.33739837398373984, 0.1916376306620209, 0.20847851335656215, 0.19221835075493612, 0.12253193960511034]"
32,"[0.19279907084785133, 0.33739837398373984, 0.19221835075493612, 0.20905923344947736, 0.21370499419279906, 0.12253193960511034]"
33,"[0.19279907084785133, 0.33739837398373984, 0.19279907084785133, 0.21080139372822299, 0.21312427409988385, 0.12253193960511034]"
