,acc
0,"[0.15911730545876887, 0.11382113821138211, 0.18524970963995355, 0.14750290360046459, 0.12253193960511034, 0.21254355400696864]"
1,"[0.16144018583042974, 0.13414634146341464, 0.20150987224157957, 0.15156794425087108, 0.13008130081300814, 0.2218350754936121]"
2,"[0.14634146341463414, 0.15853658536585366, 0.218931475029036, 0.148664343786295, 0.13008130081300814, 0.22473867595818817]"
3,"[0.1329849012775842, 0.16666666666666666, 0.23751451800232287, 0.14924506387921022, 0.13182346109175377, 0.2218350754936121]"
4,"[0.12427409988385599, 0.1910569105691057, 0.24332171893147503, 0.14924506387921022, 0.13821138211382114, 0.2218350754936121]"
5,"[0.11788617886178862, 0.23983739837398374, 0.2497096399535424, 0.1562137049941928, 0.14343786295005806, 0.22357723577235772]"
6,"[0.11149825783972125, 0.25609756097560976, 0.25203252032520324, 0.15795586527293845, 0.14285714285714285, 0.22473867595818817]"
7,"[0.11033681765389082, 0.2804878048780488, 0.2584204413472706, 0.16085946573751453, 0.1440185830429733, 0.22125435540069685]"
8,"[0.10801393728222997, 0.3089430894308943, 0.2584204413472706, 0.16608594657375145, 0.14692218350754935, 0.21660859465737514]"
9,"[0.11265969802555169, 0.3252032520325203, 0.26422764227642276, 0.17247386759581881, 0.1527293844367015, 0.21428571428571427]"
10,"[0.11149825783972125, 0.34552845528455284, 0.2572590011614402, 0.18641114982578397, 0.16144018583042974, 0.20789779326364694]"
11,"[0.12311265969802555, 0.37398373983739835, 0.25261324041811845, 0.19802555168408828, 0.1718931475029036, 0.1951219512195122]"
12,"[0.12601626016260162, 0.4024390243902439, 0.2508710801393728, 0.2073170731707317, 0.1718931475029036, 0.18524970963995355]"
13,"[0.12717770034843207, 0.4105691056910569, 0.23693379790940766, 0.21080139372822299, 0.1713124274099884, 0.17363530778164923]"
14,"[0.1289198606271777, 0.42276422764227645, 0.23693379790940766, 0.22125435540069685, 0.17363530778164923, 0.16666666666666666]"
15,"[0.13472706155632985, 0.44715447154471544, 0.23751451800232287, 0.22473867595818817, 0.17363530778164923, 0.16202090592334495]"
16,"[0.13530778164924506, 0.4715447154471545, 0.24041811846689895, 0.22880371660859466, 0.17770034843205576, 0.16666666666666666]"
17,"[0.13646922183507548, 0.4878048780487805, 0.24854819976771197, 0.23635307781649245, 0.18234610917537747, 0.1678281068524971]"
18,"[0.13937282229965156, 0.5, 0.2502903600464576, 0.2421602787456446, 0.17886178861788618, 0.16898954703832753]"
19,"[0.14111498257839722, 0.508130081300813, 0.25493612078977934, 0.24448315911730545, 0.17770034843205576, 0.16898954703832753]"
20,"[0.14285714285714285, 0.524390243902439, 0.2584204413472706, 0.2462253193960511, 0.17770034843205576, 0.16898954703832753]"
21,"[0.14227642276422764, 0.5528455284552846, 0.26306620209059234, 0.2537746806039489, 0.1800232288037166, 0.17363530778164923]"
22,"[0.14750290360046459, 0.5691056910569106, 0.2694541231126597, 0.25493612078977934, 0.1800232288037166, 0.1718931475029036]"
23,"[0.14750290360046459, 0.5813008130081301, 0.27584204413472707, 0.25609756097560976, 0.17770034843205576, 0.1713124274099884]"
24,"[0.14750290360046459, 0.5934959349593496, 0.281068524970964, 0.25551684088269455, 0.17770034843205576, 0.17015098722415795]"
25,"[0.14576074332171893, 0.5975609756097561, 0.2886178861788618, 0.2537746806039489, 0.1800232288037166, 0.17305458768873402]"
26,"[0.1440185830429733, 0.6219512195121951, 0.29907084785133564, 0.2508710801393728, 0.18583042973286876, 0.1713124274099884]"
27,"[0.14169570267131243, 0.6544715447154471, 0.3008130081300813, 0.2502903600464576, 0.18815331010452963, 0.1713124274099884]"
28,"[0.14285714285714285, 0.6788617886178862, 0.30139372822299654, 0.2450638792102207, 0.18931475029036005, 0.17015098722415795]"
29,"[0.14111498257839722, 0.7113821138211383, 0.3077816492450639, 0.2450638792102207, 0.18757259001161442, 0.1713124274099884]"
30,"[0.14285714285714285, 0.7317073170731707, 0.31010452961672474, 0.24448315911730545, 0.18931475029036005, 0.16898954703832753]"
31,"[0.1445993031358885, 0.7439024390243902, 0.31126596980255516, 0.24099883855981416, 0.19221835075493612, 0.1718931475029036]"
32,"[0.1445993031358885, 0.7601626016260162, 0.3124274099883856, 0.23867595818815332, 0.194541231126597, 0.1713124274099884]"
33,"[0.14518002322880372, 0.7682926829268293, 0.31765389082462253, 0.24099883855981416, 0.1957026713124274, 0.17015098722415795]"
