,acc
0,"[0.13704994192799072, 0.2032520325203252, 0.1910569105691057, 0.1753774680603949, 0.18524970963995355, 0.18118466898954705]"
1,"[0.1480836236933798, 0.18292682926829268, 0.194541231126597, 0.17363530778164923, 0.16434378629500582, 0.1910569105691057]"
2,"[0.15156794425087108, 0.2032520325203252, 0.20150987224157957, 0.16957026713124274, 0.14982578397212543, 0.1957026713124274]"
3,"[0.15853658536585366, 0.2032520325203252, 0.2032520325203252, 0.16608594657375145, 0.14285714285714285, 0.19686411149825783]"
4,"[0.1562137049941928, 0.1951219512195122, 0.20092915214866433, 0.16318234610917537, 0.13704994192799072, 0.20150987224157957]"
5,"[0.1602787456445993, 0.1951219512195122, 0.1986062717770035, 0.15853658536585366, 0.13414634146341464, 0.20615563298490128]"
6,"[0.15505226480836237, 0.1951219512195122, 0.20034843205574912, 0.15447154471544716, 0.13472706155632985, 0.20557491289198607]"
7,"[0.15563298490127758, 0.1910569105691057, 0.1986062717770035, 0.1521486643437863, 0.13414634146341464, 0.2032520325203252]"
8,"[0.15969802555168408, 0.1910569105691057, 0.19744483159117304, 0.15331010452961671, 0.1329849012775842, 0.19686411149825783]"
9,"[0.15911730545876887, 0.1991869918699187, 0.20034843205574912, 0.15040650406504066, 0.13356562137049943, 0.19337979094076654]"
10,"[0.15795586527293845, 0.21138211382113822, 0.20267131242741, 0.15331010452961671, 0.13763066202090593, 0.18583042973286876]"
11,"[0.15389082462253195, 0.22764227642276422, 0.2038327526132404, 0.1562137049941928, 0.13995354239256677, 0.18292682926829268]"
12,"[0.1521486643437863, 0.23577235772357724, 0.1986062717770035, 0.1602787456445993, 0.14285714285714285, 0.17886178861788618]"
13,"[0.1527293844367015, 0.23983739837398374, 0.20034843205574912, 0.1678281068524971, 0.1440185830429733, 0.18176538908246226]"
14,"[0.15737514518002324, 0.27235772357723576, 0.1997677119628339, 0.17421602787456447, 0.1527293844367015, 0.18234610917537747]"
15,"[0.1602787456445993, 0.2886178861788618, 0.2032520325203252, 0.18524970963995355, 0.15737514518002324, 0.1800232288037166]"
16,"[0.16260162601626016, 0.3170731707317073, 0.20615563298490128, 0.18873403019744484, 0.16492450638792103, 0.18118466898954705]"
17,"[0.16492450638792103, 0.35365853658536583, 0.20847851335656215, 0.19686411149825783, 0.1713124274099884, 0.1835075493612079]"
18,"[0.16492450638792103, 0.37398373983739835, 0.21022067363530778, 0.20441347270615565, 0.17073170731707318, 0.18234610917537747]"
19,"[0.16608594657375145, 0.3861788617886179, 0.21428571428571427, 0.21254355400696864, 0.16957026713124274, 0.17886178861788618]"
20,"[0.1672473867595819, 0.4024390243902439, 0.2224157955865273, 0.21312427409988385, 0.1713124274099884, 0.1794425087108014]"
21,"[0.1678281068524971, 0.4186991869918699, 0.22357723577235772, 0.21138211382113822, 0.17363530778164923, 0.17886178861788618]"
22,"[0.16898954703832753, 0.43089430894308944, 0.22880371660859466, 0.21370499419279906, 0.17247386759581881, 0.18292682926829268]"
23,"[0.1718931475029036, 0.44715447154471544, 0.23809523809523808, 0.21544715447154472, 0.17479674796747968, 0.18466898954703834]"
24,"[0.17247386759581881, 0.4634146341463415, 0.2497096399535424, 0.21602787456445993, 0.17828106852497097, 0.1840882694541231]"
25,"[0.17305458768873402, 0.4959349593495935, 0.2572590011614402, 0.2229965156794425, 0.1835075493612079, 0.18583042973286876]"
26,"[0.1713124274099884, 0.5121951219512195, 0.2735191637630662, 0.22415795586527293, 0.18989547038327526, 0.18466898954703834]"
27,"[0.16898954703832753, 0.5772357723577236, 0.2868757259001161, 0.22067363530778164, 0.19628339140534262, 0.1835075493612079]"
28,"[0.16492450638792103, 0.6138211382113821, 0.29965156794425085, 0.2148664343786295, 0.1957026713124274, 0.18118466898954705]"
29,"[0.1672473867595819, 0.6341463414634146, 0.31068524970963995, 0.21544715447154472, 0.19744483159117304, 0.1794425087108014]"
30,"[0.15911730545876887, 0.6463414634146342, 0.31997677119628337, 0.21080139372822299, 0.19744483159117304, 0.17886178861788618]"
31,"[0.14285714285714285, 0.6585365853658537, 0.32694541231126595, 0.2067363530778165, 0.19744483159117304, 0.17711962833914052]"
32,"[0.13588850174216027, 0.6910569105691057, 0.33797909407665505, 0.2038327526132404, 0.20034843205574912, 0.17421602787456447]"
33,"[0.12427409988385599, 0.7032520325203252, 0.34668989547038326, 0.20092915214866433, 0.20150987224157957, 0.16957026713124274]"
34,"[0.1207897793263647, 0.7195121951219512, 0.35423925667828104, 0.20034843205574912, 0.20267131242741, 0.16840882694541232]"
35,"[0.11904761904761904, 0.7317073170731707, 0.35772357723577236, 0.20092915214866433, 0.20267131242741, 0.1672473867595819]"
36,"[0.12137049941927991, 0.7398373983739838, 0.3606271777003484, 0.1986062717770035, 0.2038327526132404, 0.1678281068524971]"
37,"[0.12601626016260162, 0.7439024390243902, 0.3629500580720093, 0.19686411149825783, 0.20441347270615565, 0.1672473867595819]"
38,"[0.12833914053426249, 0.7560975609756098, 0.3635307781649245, 0.19396051103368175, 0.20441347270615565, 0.16666666666666666]"
39,"[0.12775842044134728, 0.7682926829268293, 0.367595818815331, 0.19047619047619047, 0.20499419279907086, 0.16550522648083624]"
40,"[0.1289198606271777, 0.7845528455284553, 0.3693379790940767, 0.19047619047619047, 0.20557491289198607, 0.16666666666666666]"
41,"[0.13240418118466898, 0.7886178861788617, 0.3722415795586527, 0.19279907084785133, 0.20267131242741, 0.1678281068524971]"
42,"[0.13182346109175377, 0.8008130081300813, 0.3710801393728223, 0.19221835075493612, 0.20557491289198607, 0.16434378629500582]"
43,"[0.13182346109175377, 0.8089430894308943, 0.37572590011614404, 0.19221835075493612, 0.20905923344947736, 0.16434378629500582]"
44,"[0.13646922183507548, 0.8211382113821138, 0.37746806039488967, 0.18931475029036005, 0.21196283391405343, 0.16550522648083624]"
45,"[0.13937282229965156, 0.8211382113821138, 0.3786295005807201, 0.1910569105691057, 0.21370499419279906, 0.16840882694541232]"
46,"[0.14750290360046459, 0.8333333333333334, 0.3786295005807201, 0.18699186991869918, 0.21312427409988385, 0.16840882694541232]"
47,"[0.15331010452961671, 0.8495934959349594, 0.38095238095238093, 0.18466898954703834, 0.21428571428571427, 0.16840882694541232]"
48,"[0.15969802555168408, 0.8617886178861789, 0.38153310104529614, 0.18466898954703834, 0.21602787456445993, 0.16898954703832753]"
49,"[0.17828106852497097, 0.8739837398373984, 0.38559814169570267, 0.1840882694541231, 0.21718931475029035, 0.1713124274099884]"
50,"[0.19279907084785133, 0.8699186991869918, 0.3826945412311266, 0.18931475029036005, 0.21777003484320556, 0.16957026713124274]"
51,"[0.21138211382113822, 0.8983739837398373, 0.38501742160278746, 0.18989547038327526, 0.21777003484320556, 0.16840882694541232]"
52,"[0.22531939605110338, 0.8983739837398373, 0.3861788617886179, 0.18989547038327526, 0.21660859465737514, 0.16898954703832753]"
53,"[0.23286875725900116, 0.9065040650406504, 0.3885017421602787, 0.18931475029036005, 0.21718931475029035, 0.16957026713124274]"
54,"[0.23983739837398374, 0.9146341463414634, 0.3896631823461092, 0.19047619047619047, 0.21602787456445993, 0.16666666666666666]"
55,"[0.2456445993031359, 0.926829268292683, 0.3948896631823461, 0.19279907084785133, 0.21660859465737514, 0.1672473867595819]"
56,"[0.2572590011614402, 0.926829268292683, 0.3948896631823461, 0.19628339140534262, 0.21951219512195122, 0.16492450638792103]"
57,"[0.26422764227642276, 0.9471544715447154, 0.397212543554007, 0.19802555168408828, 0.22009291521486643, 0.16376306620209058]"
58,"[0.2775842044134727, 0.9512195121951219, 0.3995354239256678, 0.19802555168408828, 0.2218350754936121, 0.16434378629500582]"
59,"[0.2874564459930314, 0.9512195121951219, 0.3995354239256678, 0.20034843205574912, 0.22357723577235772, 0.16376306620209058]"
60,"[0.29094076655052264, 0.9512195121951219, 0.40011614401858303, 0.20441347270615565, 0.22531939605110338, 0.16434378629500582]"
61,"[0.29500580720092917, 0.9512195121951219, 0.40185830429732866, 0.2067363530778165, 0.22764227642276422, 0.16318234610917537]"
62,"[0.29849012775842043, 0.959349593495935, 0.4059233449477352, 0.2073170731707317, 0.23170731707317074, 0.16318234610917537]"
63,"[0.3037166085946574, 0.9634146341463414, 0.4070847851335656, 0.20789779326364694, 0.2305458768873403, 0.16260162601626016]"
64,"[0.3060394889663182, 0.959349593495935, 0.4094076655052265, 0.20789779326364694, 0.2311265969802555, 0.16260162601626016]"
65,"[0.3124274099883856, 0.9552845528455285, 0.4105691056910569, 0.2073170731707317, 0.23228803716608595, 0.16260162601626016]"
66,"[0.3153310104529617, 0.9552845528455285, 0.4088269454123113, 0.20905923344947736, 0.23344947735191637, 0.16318234610917537]"
67,"[0.31939605110336816, 0.9552845528455285, 0.40824622531939603, 0.21022067363530778, 0.23751451800232287, 0.16202090592334495]"
68,"[0.3205574912891986, 0.9552845528455285, 0.4070847851335656, 0.21138211382113822, 0.23751451800232287, 0.16144018583042974]"
69,"[0.3246225319396051, 0.9552845528455285, 0.4076655052264808, 0.2148664343786295, 0.23693379790940766, 0.16085946573751453]"
70,"[0.3310104529616725, 0.9552845528455285, 0.40824622531939603, 0.2148664343786295, 0.23635307781649245, 0.16144018583042974]"
71,"[0.335075493612079, 0.9552845528455285, 0.40824622531939603, 0.21602787456445993, 0.23751451800232287, 0.16144018583042974]"
72,"[0.3420441347270616, 0.9552845528455285, 0.4070847851335656, 0.21660859465737514, 0.23809523809523808, 0.16202090592334495]"
73,"[0.34494773519163763, 0.9552845528455285, 0.4076655052264808, 0.21777003484320556, 0.23925667828106853, 0.16202090592334495]"
74,"[0.3548199767711963, 0.967479674796748, 0.4076655052264808, 0.21544715447154472, 0.23925667828106853, 0.16260162601626016]"
75,"[0.359465737514518, 0.967479674796748, 0.4076655052264808, 0.21602787456445993, 0.24099883855981416, 0.16144018583042974]"
76,"[0.3623693379790941, 0.967479674796748, 0.4088269454123113, 0.21777003484320556, 0.2415795586527294, 0.16085946573751453]"
77,"[0.36527293844367015, 0.967479674796748, 0.4088269454123113, 0.218931475029036, 0.2421602787456446, 0.16085946573751453]"
78,"[0.36585365853658536, 0.967479674796748, 0.4076655052264808, 0.22009291521486643, 0.2415795586527294, 0.15911730545876887]"
79,"[0.3670150987224158, 0.967479674796748, 0.4070847851335656, 0.22009291521486643, 0.23983739837398374, 0.15969802555168408]"
80,"[0.3710801393728223, 0.9715447154471545, 0.4059233449477352, 0.22067363530778164, 0.23983739837398374, 0.1602787456445993]"
