,acc
0,"[0.02148664343786295, 0.0040650406504065045, 0.027874564459930314, 0.056329849012775844, 0.03193960511033682, 0.11846689895470383]"
1,"[0.04529616724738676, 0.0040650406504065045, 0.05110336817653891, 0.10104529616724739, 0.03368176538908246, 0.140534262485482]"
2,"[0.047619047619047616, 0.0040650406504065045, 0.05110336817653891, 0.1248548199767712, 0.056910569105691054, 0.16376306620209058]"
3,"[0.047619047619047616, 0.15040650406504066, 0.07317073170731707, 0.12601626016260162, 0.12311265969802555, 0.16376306620209058]"
4,"[0.11846689895470383, 0.15853658536585366, 0.13763066202090593, 0.1480836236933798, 0.1480836236933798, 0.16376306620209058]"
5,"[0.12020905923344948, 0.15853658536585366, 0.13879210220673635, 0.19047619047619047, 0.17247386759581881, 0.18757259001161442]"
6,"[0.12020905923344948, 0.16260162601626016, 0.13879210220673635, 0.19047619047619047, 0.1916376306620209, 0.18757259001161442]"
7,"[0.12020905923344948, 0.16260162601626016, 0.13937282229965156, 0.18989547038327526, 0.1916376306620209, 0.18757259001161442]"
8,"[0.12020905923344948, 0.16260162601626016, 0.13821138211382114, 0.18757259001161442, 0.19221835075493612, 0.18815331010452963]"
9,"[0.12020905923344948, 0.16260162601626016, 0.13821138211382114, 0.18757259001161442, 0.19337979094076654, 0.18815331010452963]"
10,"[0.12020905923344948, 0.16260162601626016, 0.1207897793263647, 0.1678281068524971, 0.21138211382113822, 0.18815331010452963]"
11,"[0.12020905923344948, 0.16260162601626016, 0.11846689895470383, 0.16840882694541232, 0.21312427409988385, 0.18815331010452963]"
12,"[0.12020905923344948, 0.16260162601626016, 0.11846689895470383, 0.16840882694541232, 0.21312427409988385, 0.18815331010452963]"
13,"[0.12020905923344948, 0.16260162601626016, 0.11846689895470383, 0.16957026713124274, 0.21370499419279906, 0.18815331010452963]"
14,"[0.1207897793263647, 0.16260162601626016, 0.11846689895470383, 0.16957026713124274, 0.21370499419279906, 0.18815331010452963]"
15,"[0.1207897793263647, 0.16666666666666666, 0.11962833914053426, 0.1718931475029036, 0.21544715447154472, 0.18873403019744484]"
16,"[0.1207897793263647, 0.16666666666666666, 0.11962833914053426, 0.17305458768873402, 0.21544715447154472, 0.18873403019744484]"
17,"[0.1207897793263647, 0.16260162601626016, 0.11962833914053426, 0.17305458768873402, 0.21312427409988385, 0.18873403019744484]"
18,"[0.12020905923344948, 0.15853658536585366, 0.11962833914053426, 0.19279907084785133, 0.21312427409988385, 0.18873403019744484]"
