,acc
0,"[0.0023228803716608595, 0.16666666666666666, 0.30952380952380953, 0.070267131242741, 0.13588850174216027, 0.23809523809523808]"
1,"[0.006387921022067364, 0.16666666666666666, 0.30952380952380953, 0.07142857142857142, 0.11904761904761904, 0.23809523809523808]"
2,"[0.04878048780487805, 0.16666666666666666, 0.30952380952380953, 0.07142857142857142, 0.11904761904761904, 0.23809523809523808]"
3,"[0.04878048780487805, 0.16666666666666666, 0.30952380952380953, 0.07142857142857142, 0.11904761904761904, 0.23809523809523808]"
4,"[0.04878048780487805, 0.16666666666666666, 0.30952380952380953, 0.07142857142857142, 0.11904761904761904, 0.23809523809523808]"
5,"[0.04878048780487805, 0.16666666666666666, 0.30952380952380953, 0.07142857142857142, 0.11904761904761904, 0.23809523809523808]"
6,"[0.04878048780487805, 0.16666666666666666, 0.30952380952380953, 0.07142857142857142, 0.11904761904761904, 0.23809523809523808]"
7,"[0.04878048780487805, 0.16666666666666666, 0.30952380952380953, 0.07142857142857142, 0.11904761904761904, 0.23809523809523808]"
8,"[0.09407665505226481, 0.16666666666666666, 0.30952380952380953, 0.07142857142857142, 0.11904761904761904, 0.23809523809523808]"
9,"[0.09523809523809523, 0.16666666666666666, 0.30952380952380953, 0.07142857142857142, 0.11904761904761904, 0.23809523809523808]"
10,"[0.09523809523809523, 0.16666666666666666, 0.30952380952380953, 0.07142857142857142, 0.11904761904761904, 0.23809523809523808]"
11,"[0.09523809523809523, 0.16666666666666666, 0.30952380952380953, 0.07142857142857142, 0.11904761904761904, 0.23809523809523808]"
12,"[0.09523809523809523, 0.16666666666666666, 0.30952380952380953, 0.07142857142857142, 0.11904761904761904, 0.23809523809523808]"
13,"[0.09523809523809523, 0.16666666666666666, 0.30952380952380953, 0.07142857142857142, 0.11904761904761904, 0.23809523809523808]"
14,"[0.09523809523809523, 0.16666666666666666, 0.30952380952380953, 0.07142857142857142, 0.11904761904761904, 0.23809523809523808]"
15,"[0.09523809523809523, 0.16666666666666666, 0.30952380952380953, 0.056329849012775844, 0.11904761904761904, 0.23809523809523808]"
16,"[0.09523809523809523, 0.16666666666666666, 0.30952380952380953, 0.04994192799070848, 0.11904761904761904, 0.23809523809523808]"
17,"[0.09523809523809523, 0.16666666666666666, 0.30952380952380953, 0.04936120789779326, 0.11904761904761904, 0.23809523809523808]"
18,"[0.05574912891986063, 0.16666666666666666, 0.30952380952380953, 0.04878048780487805, 0.11904761904761904, 0.23809523809523808]"
19,"[0.05226480836236934, 0.16666666666666666, 0.30952380952380953, 0.04878048780487805, 0.11904761904761904, 0.2578397212543554]"
20,"[0.05110336817653891, 0.16666666666666666, 0.2886178861788618, 0.04878048780487805, 0.11904761904761904, 0.259581881533101]"
21,"[0.13356562137049943, 0.16666666666666666, 0.2868757259001161, 0.04878048780487805, 0.11904761904761904, 0.2607433217189315]"
22,"[0.13704994192799072, 0.16666666666666666, 0.2862950058072009, 0.06968641114982578, 0.11904761904761904, 0.2613240418118467]"
23,"[0.13704994192799072, 0.16666666666666666, 0.24854819976771197, 0.070267131242741, 0.11904761904761904, 0.2421602787456446]"
24,"[0.13937282229965156, 0.16666666666666666, 0.24332171893147503, 0.070267131242741, 0.11904761904761904, 0.218931475029036]"
25,"[0.14169570267131243, 0.16666666666666666, 0.2421602787456446, 0.07084785133565621, 0.11904761904761904, 0.1986062717770035]"
26,"[0.14169570267131243, 0.16666666666666666, 0.20150987224157957, 0.07084785133565621, 0.11904761904761904, 0.1951219512195122]"
27,"[0.14169570267131243, 0.16666666666666666, 0.1562137049941928, 0.09117305458768873, 0.11904761904761904, 0.19396051103368175]"
28,"[0.15911730545876887, 0.016260162601626018, 0.17247386759581881, 0.1132404181184669, 0.13879210220673635, 0.21196283391405343]"
29,"[0.18234610917537747, 0.012195121951219513, 0.21428571428571427, 0.13530778164924506, 0.13704994192799072, 0.21428571428571427]"
30,"[0.18583042973286876, 0.008130081300813009, 0.21544715447154472, 0.13821138211382114, 0.14111498257839722, 0.1957026713124274]"
31,"[0.18583042973286876, 0.008130081300813009, 0.1951219512195122, 0.13821138211382114, 0.12137049941927991, 0.19396051103368175]"
32,"[0.18931475029036005, 0.0040650406504065045, 0.21312427409988385, 0.13879210220673635, 0.07955865272938444, 0.15447154471544716]"
33,"[0.18931475029036005, 0.0040650406504065045, 0.21428571428571427, 0.13937282229965156, 0.07723577235772358, 0.1521486643437863]"
34,"[0.18931475029036005, 0.0040650406504065045, 0.21370499419279906, 0.15969802555168408, 0.11556329849012775, 0.18815331010452963]"
35,"[0.18931475029036005, 0.15040650406504066, 0.21428571428571427, 0.15969802555168408, 0.09814169570267131, 0.19047619047619047]"
36,"[0.18931475029036005, 0.15447154471544716, 0.19396051103368175, 0.16085946573751453, 0.11672473867595819, 0.14982578397212543]"
37,"[0.19047619047619047, 0.15447154471544716, 0.1957026713124274, 0.16144018583042974, 0.11904761904761904, 0.14982578397212543]"
38,"[0.19047619047619047, 0.15853658536585366, 0.17421602787456447, 0.16260162601626016, 0.11788617886178862, 0.148664343786295]"
39,"[0.19047619047619047, 0.15853658536585366, 0.17247386759581881, 0.16260162601626016, 0.11788617886178862, 0.18641114982578397]"
40,"[0.19047619047619047, 0.16260162601626016, 0.1718931475029036, 0.16260162601626016, 0.11788617886178862, 0.20847851335656215]"
41,"[0.19047619047619047, 0.16260162601626016, 0.17073170731707318, 0.16260162601626016, 0.11788617886178862, 0.21080139372822299]"
42,"[0.19047619047619047, 0.16260162601626016, 0.17073170731707318, 0.16318234610917537, 0.11788617886178862, 0.21080139372822299]"
43,"[0.18931475029036005, 0.16260162601626016, 0.1713124274099884, 0.16434378629500582, 0.11788617886178862, 0.21138211382113822]"
44,"[0.18931475029036005, 0.16260162601626016, 0.1718931475029036, 0.16434378629500582, 0.11846689895470383, 0.21196283391405343]"
45,"[0.18931475029036005, 0.16260162601626016, 0.1713124274099884, 0.16434378629500582, 0.11846689895470383, 0.21196283391405343]"
46,"[0.18931475029036005, 0.16260162601626016, 0.1713124274099884, 0.16376306620209058, 0.11846689895470383, 0.21254355400696864]"
47,"[0.18931475029036005, 0.16260162601626016, 0.1713124274099884, 0.16376306620209058, 0.11846689895470383, 0.21254355400696864]"
48,"[0.18931475029036005, 0.16260162601626016, 0.1718931475029036, 0.16376306620209058, 0.11846689895470383, 0.21254355400696864]"
49,"[0.19047619047619047, 0.16260162601626016, 0.1718931475029036, 0.16376306620209058, 0.11788617886178862, 0.21254355400696864]"
50,"[0.19047619047619047, 0.16260162601626016, 0.1718931475029036, 0.16434378629500582, 0.11788617886178862, 0.21254355400696864]"
51,"[0.19047619047619047, 0.16260162601626016, 0.1718931475029036, 0.16434378629500582, 0.11788617886178862, 0.21254355400696864]"
52,"[0.1916376306620209, 0.16260162601626016, 0.1718931475029036, 0.18176538908246226, 0.13414634146341464, 0.21254355400696864]"
53,"[0.1916376306620209, 0.16260162601626016, 0.17305458768873402, 0.16434378629500582, 0.17247386759581881, 0.21254355400696864]"
54,"[0.1916376306620209, 0.16260162601626016, 0.17305458768873402, 0.16144018583042974, 0.17363530778164923, 0.22938443670150988]"
55,"[0.20905923344947736, 0.16260162601626016, 0.17363530778164923, 0.140534262485482, 0.1916376306620209, 0.21254355400696864]"
56,"[0.23286875725900116, 0.16260162601626016, 0.17247386759581881, 0.15563298490127758, 0.16840882694541232, 0.21196283391405343]"
57,"[0.23519163763066203, 0.16260162601626016, 0.19221835075493612, 0.15795586527293845, 0.17015098722415795, 0.1910569105691057]"
58,"[0.25551684088269455, 0.16260162601626016, 0.156794425087108, 0.140534262485482, 0.18466898954703834, 0.17247386759581881]"
59,"[0.27990708478513354, 0.2886178861788618, 0.21196283391405343, 0.140534262485482, 0.15447154471544716, 0.2067363530778165]"
60,"[0.28222996515679444, 0.3048780487804878, 0.2148664343786295, 0.1806039488966318, 0.12020905923344948, 0.21138211382113822]"
61,"[0.3008130081300813, 0.3130081300813008, 0.2346109175377468, 0.18234610917537747, 0.1207897793263647, 0.1916376306620209]"
62,"[0.26713124274099886, 0.3170731707317073, 0.25319396051103366, 0.2032520325203252, 0.12020905923344948, 0.18757259001161442]"
63,"[0.24099883855981416, 0.32113821138211385, 0.25667828106852497, 0.22764227642276422, 0.12137049941927991, 0.18641114982578397]"
64,"[0.23286875725900116, 0.32113821138211385, 0.24099883855981416, 0.22996515679442509, 0.12195121951219512, 0.17073170731707318]"
65,"[0.1997677119628339, 0.32113821138211385, 0.23925667828106853, 0.2659698025551684, 0.12195121951219512, 0.18931475029036005]"
66,"[0.1986062717770035, 0.32926829268292684, 0.23925667828106853, 0.2688734030197445, 0.12253193960511034, 0.1718931475029036]"
67,"[0.19744483159117304, 0.32926829268292684, 0.22009291521486643, 0.27119628339140534, 0.12253193960511034, 0.15447154471544716]"
68,"[0.19744483159117304, 0.3333333333333333, 0.218931475029036, 0.25493612078977934, 0.12195121951219512, 0.1521486643437863]"
69,"[0.1986062717770035, 0.3333333333333333, 0.18931475029036005, 0.25493612078977934, 0.12253193960511034, 0.15040650406504066]"
70,"[0.1986062717770035, 0.3333333333333333, 0.1991869918699187, 0.25435540069686413, 0.12253193960511034, 0.15040650406504066]"
71,"[0.1986062717770035, 0.3333333333333333, 0.1986062717770035, 0.25435540069686413, 0.12311265969802555, 0.15156794425087108]"
72,"[0.1986062717770035, 0.3333333333333333, 0.1991869918699187, 0.2537746806039489, 0.12311265969802555, 0.18757259001161442]"
73,"[0.1986062717770035, 0.3333333333333333, 0.1997677119628339, 0.2537746806039489, 0.12311265969802555, 0.18931475029036005]"
74,"[0.1997677119628339, 0.3333333333333333, 0.20150987224157957, 0.23228803716608595, 0.12311265969802555, 0.18989547038327526]"
75,"[0.20092915214866433, 0.32926829268292684, 0.15969802555168408, 0.19221835075493612, 0.12311265969802555, 0.19047619047619047]"
76,"[0.20209059233449478, 0.47560975609756095, 0.17421602787456447, 0.19279907084785133, 0.12311265969802555, 0.1718931475029036]"
77,"[0.2038327526132404, 0.4796747967479675, 0.17421602787456447, 0.21080139372822299, 0.12253193960511034, 0.1672473867595819]"
