,acc
0,"[0.12717770034843207, 0.18292682926829268, 0.13414634146341464, 0.18815331010452963, 0.14111498257839722, 0.14634146341463414]"
1,"[0.1207897793263647, 0.2032520325203252, 0.13937282229965156, 0.1997677119628339, 0.15040650406504066, 0.148664343786295]"
2,"[0.11962833914053426, 0.23983739837398374, 0.14750290360046459, 0.20905923344947736, 0.15911730545876887, 0.15331010452961671]"
3,"[0.12195121951219512, 0.2886178861788618, 0.16144018583042974, 0.22067363530778164, 0.1713124274099884, 0.16957026713124274]"
4,"[0.13066202090592335, 0.3130081300813008, 0.16608594657375145, 0.21951219512195122, 0.17770034843205576, 0.16434378629500582]"
5,"[0.13182346109175377, 0.33739837398373984, 0.17363530778164923, 0.2259001161440186, 0.1806039488966318, 0.17305458768873402]"
6,"[0.13356562137049943, 0.3617886178861789, 0.18524970963995355, 0.22764227642276422, 0.1840882694541231, 0.1800232288037166]"
7,"[0.148664343786295, 0.3780487804878049, 0.18931475029036005, 0.22415795586527293, 0.18234610917537747, 0.18699186991869918]"
8,"[0.15911730545876887, 0.3902439024390244, 0.194541231126597, 0.2264808362369338, 0.18815331010452963, 0.1951219512195122]"
9,"[0.1602787456445993, 0.4105691056910569, 0.20615563298490128, 0.22764227642276422, 0.18931475029036005, 0.20209059233449478]"
10,"[0.15795586527293845, 0.4065040650406504, 0.21777003484320556, 0.22415795586527293, 0.1806039488966318, 0.20789779326364694]"
11,"[0.15969802555168408, 0.4186991869918699, 0.22764227642276422, 0.218931475029036, 0.17305458768873402, 0.20557491289198607]"
12,"[0.15563298490127758, 0.4065040650406504, 0.22531939605110338, 0.21138211382113822, 0.16144018583042974, 0.20905923344947736]"
13,"[0.1562137049941928, 0.4065040650406504, 0.23170731707317074, 0.20499419279907086, 0.16318234610917537, 0.21196283391405343]"
14,"[0.16085946573751453, 0.4065040650406504, 0.23925667828106853, 0.20209059233449478, 0.16260162601626016, 0.20963995354239257]"
15,"[0.15853658536585366, 0.4105691056910569, 0.2456445993031359, 0.1957026713124274, 0.16434378629500582, 0.21312427409988385]"
16,"[0.16144018583042974, 0.4146341463414634, 0.2508710801393728, 0.19047619047619047, 0.16260162601626016, 0.21254355400696864]"
17,"[0.15505226480836237, 0.4349593495934959, 0.26248548199767713, 0.18873403019744484, 0.16376306620209058, 0.21312427409988385]"
18,"[0.15098722415795587, 0.4796747967479675, 0.2781649245063879, 0.18757259001161442, 0.16608594657375145, 0.20963995354239257]"
19,"[0.1445993031358885, 0.508130081300813, 0.2897793263646922, 0.18699186991869918, 0.16550522648083624, 0.20267131242741]"
20,"[0.13821138211382114, 0.5284552845528455, 0.29965156794425085, 0.18873403019744484, 0.16666666666666666, 0.20209059233449478]"
21,"[0.1329849012775842, 0.5691056910569106, 0.3060394889663182, 0.1910569105691057, 0.1713124274099884, 0.20034843205574912]"
22,"[0.12601626016260162, 0.6138211382113821, 0.3315911730545877, 0.19802555168408828, 0.17828106852497097, 0.19628339140534262]"
23,"[0.11091753774680604, 0.6666666666666666, 0.34727061556329847, 0.20209059233449478, 0.18292682926829268, 0.194541231126597]"
24,"[0.11091753774680604, 0.7073170731707317, 0.3524970963995354, 0.20150987224157957, 0.18989547038327526, 0.19047619047619047]"
25,"[0.10975609756097561, 0.7276422764227642, 0.3588850174216028, 0.20441347270615565, 0.1916376306620209, 0.18815331010452963]"
26,"[0.11149825783972125, 0.7398373983739838, 0.3612078977932636, 0.20615563298490128, 0.194541231126597, 0.18641114982578397]"
27,"[0.11149825783972125, 0.7560975609756098, 0.3641114982578397, 0.20963995354239257, 0.1991869918699187, 0.18583042973286876]"
28,"[0.11091753774680604, 0.7804878048780488, 0.3681765389082462, 0.21254355400696864, 0.20267131242741, 0.18292682926829268]"
29,"[0.11091753774680604, 0.8170731707317073, 0.3670150987224158, 0.21196283391405343, 0.20499419279907086, 0.17770034843205576]"
30,"[0.11091753774680604, 0.8292682926829268, 0.3693379790940767, 0.21196283391405343, 0.2073170731707317, 0.17479674796747968]"
31,"[0.11149825783972125, 0.8414634146341463, 0.3710801393728223, 0.20963995354239257, 0.20847851335656215, 0.17363530778164923]"
32,"[0.11440185830429733, 0.8699186991869918, 0.3704994192799071, 0.2073170731707317, 0.2073170731707317, 0.17247386759581881]"
33,"[0.11556329849012775, 0.8861788617886179, 0.3716608594657375, 0.21080139372822299, 0.21254355400696864, 0.16898954703832753]"
34,"[0.11440185830429733, 0.8902439024390244, 0.3704994192799071, 0.21138211382113822, 0.21196283391405343, 0.1672473867595819]"
35,"[0.11440185830429733, 0.8983739837398373, 0.37340301974448314, 0.20847851335656215, 0.21428571428571427, 0.16608594657375145]"
36,"[0.11498257839721254, 0.9024390243902439, 0.37514518002322883, 0.20905923344947736, 0.21602787456445993, 0.16608594657375145]"
37,"[0.11672473867595819, 0.9227642276422764, 0.37456445993031356, 0.2073170731707317, 0.21718931475029035, 0.1678281068524971]"
38,"[0.11672473867595819, 0.9308943089430894, 0.37282229965156793, 0.20789779326364694, 0.21951219512195122, 0.16840882694541232]"
39,"[0.11556329849012775, 0.943089430894309, 0.37340301974448314, 0.20557491289198607, 0.22125435540069685, 0.1678281068524971]"
40,"[0.11556329849012775, 0.9512195121951219, 0.37456445993031356, 0.2067363530778165, 0.22125435540069685, 0.16666666666666666]"
41,"[0.11207897793263646, 0.9552845528455285, 0.37630662020905925, 0.20499419279907086, 0.22125435540069685, 0.1678281068524971]"
42,"[0.11265969802555169, 0.9552845528455285, 0.37746806039488967, 0.2038327526132404, 0.22067363530778164, 0.1678281068524971]"
43,"[0.11207897793263646, 0.959349593495935, 0.3797909407665505, 0.20267131242741, 0.22125435540069685, 0.1678281068524971]"
