,acc
0,"[0.003484320557491289, 0.32926829268292684, 0.19047619047619047, 0.3048780487804878, 0.3519163763066202, 0.12195121951219512]"
1,"[0.08943089430894309, 0.32926829268292684, 0.21254355400696864, 0.30662020905923343, 0.3083623693379791, 0.14169570267131243]"
2,"[0.09639953542392567, 0.32926829268292684, 0.23286875725900116, 0.3077816492450639, 0.30720092915214864, 0.12020905923344948]"
3,"[0.09639953542392567, 0.32926829268292684, 0.1254355400696864, 0.22009291521486643, 0.2415795586527294, 0.12020905923344948]"
4,"[0.1806039488966318, 0.3252032520325203, 0.16550522648083624, 0.19744483159117304, 0.21718931475029035, 0.11904761904761904]"
5,"[0.1835075493612079, 0.3252032520325203, 0.16434378629500582, 0.1951219512195122, 0.2148664343786295, 0.140534262485482]"
6,"[0.18815331010452963, 0.32926829268292684, 0.16550522648083624, 0.19279907084785133, 0.21254355400696864, 0.140534262485482]"
7,"[0.18815331010452963, 0.32926829268292684, 0.16550522648083624, 0.19279907084785133, 0.21312427409988385, 0.18699186991869918]"
8,"[0.18815331010452963, 0.32926829268292684, 0.16550522648083624, 0.1718931475029036, 0.19221835075493612, 0.20615563298490128]"
9,"[0.18815331010452963, 0.32926829268292684, 0.16550522648083624, 0.19221835075493612, 0.1916376306620209, 0.2067363530778165]"
10,"[0.18815331010452963, 0.32926829268292684, 0.16550522648083624, 0.19221835075493612, 0.1916376306620209, 0.2073170731707317]"
11,"[0.18815331010452963, 0.32926829268292684, 0.16550522648083624, 0.1916376306620209, 0.18989547038327526, 0.20789779326364694]"
12,"[0.18815331010452963, 0.32926829268292684, 0.16550522648083624, 0.19221835075493612, 0.1713124274099884, 0.20847851335656215]"
13,"[0.19279907084785133, 0.32926829268292684, 0.16608594657375145, 0.19279907084785133, 0.15040650406504066, 0.20847851335656215]"
14,"[0.19279907084785133, 0.32926829268292684, 0.16608594657375145, 0.194541231126597, 0.15040650406504066, 0.20847851335656215]"
15,"[0.19279907084785133, 0.32926829268292684, 0.16608594657375145, 0.19396051103368175, 0.15040650406504066, 0.20847851335656215]"
16,"[0.19279907084785133, 0.32926829268292684, 0.16608594657375145, 0.19279907084785133, 0.15040650406504066, 0.20847851335656215]"
