,acc
0,"[0.09523809523809523, 0.16666666666666666, 0.14285714285714285, 0.14343786295005806, 0.05110336817653891, 0.04994192799070848]"
1,"[0.1835075493612079, 0.16666666666666666, 0.16550522648083624, 0.14343786295005806, 0.09407665505226481, 0.050522648083623695]"
2,"[0.18583042973286876, 0.16666666666666666, 0.16840882694541232, 0.16666666666666666, 0.09581881533101046, 0.0743321718931475]"
3,"[0.18815331010452963, 0.16666666666666666, 0.16840882694541232, 0.16666666666666666, 0.09581881533101046, 0.11846689895470383]"
4,"[0.19047619047619047, 0.16666666666666666, 0.16840882694541232, 0.16666666666666666, 0.11846689895470383, 0.12311265969802555]"
5,"[0.19047619047619047, 0.16666666666666666, 0.16840882694541232, 0.16666666666666666, 0.11846689895470383, 0.21196283391405343]"
6,"[0.19047619047619047, 0.16666666666666666, 0.18931475029036005, 0.16666666666666666, 0.11904761904761904, 0.21138211382113822]"
7,"[0.19047619047619047, 0.16666666666666666, 0.18989547038327526, 0.16666666666666666, 0.14169570267131243, 0.23403019744483158]"
8,"[0.19047619047619047, 0.16666666666666666, 0.19047619047619047, 0.16666666666666666, 0.14227642276422764, 0.23344947735191637]"
9,"[0.18815331010452963, 0.17073170731707318, 0.21370499419279906, 0.16898954703832753, 0.14285714285714285, 0.19396051103368175]"
10,"[0.18815331010452963, 0.17073170731707318, 0.21544715447154472, 0.16898954703832753, 0.14285714285714285, 0.1916376306620209]"
11,"[0.18815331010452963, 0.17073170731707318, 0.21544715447154472, 0.16898954703832753, 0.14285714285714285, 0.1910569105691057]"
12,"[0.18931475029036005, 0.17073170731707318, 0.21602787456445993, 0.16898954703832753, 0.14285714285714285, 0.19047619047619047]"
13,"[0.18931475029036005, 0.17073170731707318, 0.21660859465737514, 0.16898954703832753, 0.14285714285714285, 0.18989547038327526]"
14,"[0.18931475029036005, 0.17073170731707318, 0.21660859465737514, 0.16898954703832753, 0.14285714285714285, 0.18989547038327526]"
15,"[0.18931475029036005, 0.17073170731707318, 0.21660859465737514, 0.19047619047619047, 0.14343786295005806, 0.18931475029036005]"
16,"[0.18699186991869918, 0.17479674796747968, 0.2183507549361208, 0.18873403019744484, 0.14343786295005806, 0.18873403019744484]"
17,"[0.18466898954703834, 0.17479674796747968, 0.218931475029036, 0.18989547038327526, 0.14343786295005806, 0.18815331010452963]"
18,"[0.18583042973286876, 0.17479674796747968, 0.23925667828106853, 0.19047619047619047, 0.16492450638792103, 0.1678281068524971]"
19,"[0.18699186991869918, 0.17479674796747968, 0.24041811846689895, 0.21138211382113822, 0.18757259001161442, 0.16666666666666666]"
20,"[0.18815331010452963, 0.17479674796747968, 0.2415795586527294, 0.21254355400696864, 0.16608594657375145, 0.16608594657375145]"
21,"[0.22996515679442509, 0.3252032520325203, 0.26364692218350755, 0.2346109175377468, 0.16608594657375145, 0.16492450638792103]"
22,"[0.2537746806039489, 0.32926829268292684, 0.2857142857142857, 0.21312427409988385, 0.16550522648083624, 0.14169570267131243]"
23,"[0.25435540069686413, 0.3333333333333333, 0.3083623693379791, 0.23519163763066203, 0.18699186991869918, 0.1440185830429733]"
