,acc
0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3,"[0.0, 0.0, 0.0017421602787456446, 0.0011614401858304297, 0.0005807200929152149, 0.0011614401858304297]"
4,"[0.029616724738675958, 0.0, 0.04587688734030197, 0.0040650406504065045, 0.0017421602787456446, 0.025551684088269456]"
5,"[0.2346109175377468, 0.0, 0.09523809523809523, 0.09291521486643438, 0.11265969802555169, 0.13646922183507548]"
6,"[0.2346109175377468, 0.15447154471544716, 0.18466898954703834, 0.20847851335656215, 0.11440185830429733, 0.16376306620209058]"
7,"[0.2346109175377468, 0.15447154471544716, 0.18931475029036005, 0.21312427409988385, 0.11556329849012775, 0.16608594657375145]"
8,"[0.2346109175377468, 0.15447154471544716, 0.18989547038327526, 0.2311265969802555, 0.11788617886178862, 0.16608594657375145]"
9,"[0.23286875725900116, 0.15447154471544716, 0.21022067363530778, 0.23228803716608595, 0.11788617886178862, 0.16957026713124274]"
10,"[0.23344947735191637, 0.16260162601626016, 0.21254355400696864, 0.23228803716608595, 0.1173054587688734, 0.16840882694541232]"
11,"[0.23170731707317074, 0.16260162601626016, 0.23170731707317074, 0.23170731707317074, 0.1173054587688734, 0.16840882694541232]"
12,"[0.2259001161440186, 0.16260162601626016, 0.2305458768873403, 0.19337979094076654, 0.11846689895470383, 0.16898954703832753]"
13,"[0.10685249709639953, 0.16666666666666666, 0.2311265969802555, 0.19279907084785133, 0.11788617886178862, 0.16666666666666666]"
14,"[0.10685249709639953, 0.17886178861788618, 0.23228803716608595, 0.19396051103368175, 0.11846689895470383, 0.1678281068524971]"
15,"[0.10685249709639953, 0.3170731707317073, 0.23228803716608595, 0.22822299651567945, 0.13937282229965156, 0.16666666666666666]"
16,"[0.10685249709639953, 0.3170731707317073, 0.23170731707317074, 0.1910569105691057, 0.13995354239256677, 0.14692218350754935]"
17,"[0.12601626016260162, 0.3170731707317073, 0.21254355400696864, 0.17305458768873402, 0.13995354239256677, 0.14692218350754935]"
18,"[0.10627177700348432, 0.3170731707317073, 0.21138211382113822, 0.1916376306620209, 0.11962833914053426, 0.14750290360046459]"
19,"[0.10278745644599303, 0.3170731707317073, 0.21138211382113822, 0.21138211382113822, 0.11846689895470383, 0.1480836236933798]"
20,"[0.10336817653890824, 0.3170731707317073, 0.21022067363530778, 0.21196283391405343, 0.11962833914053426, 0.148664343786295]"
21,"[0.08246225319396051, 0.32113821138211385, 0.19047619047619047, 0.21138211382113822, 0.11904761904761904, 0.14924506387921022]"
22,"[0.06445993031358885, 0.32113821138211385, 0.19221835075493612, 0.21254355400696864, 0.12195121951219512, 0.14634146341463414]"
23,"[0.10452961672473868, 0.32113821138211385, 0.19221835075493612, 0.21428571428571427, 0.13937282229965156, 0.14576074332171893]"
24,"[0.1445993031358885, 0.32113821138211385, 0.19221835075493612, 0.21544715447154472, 0.12137049941927991, 0.1445993031358885]"
25,"[0.14343786295005806, 0.32113821138211385, 0.19221835075493612, 0.23635307781649245, 0.12195121951219512, 0.14518002322880372]"
26,"[0.14518002322880372, 0.3252032520325203, 0.19047619047619047, 0.23693379790940766, 0.14111498257839722, 0.14576074332171893]"
27,"[0.14634146341463414, 0.3252032520325203, 0.19047619047619047, 0.23577235772357724, 0.140534262485482, 0.14576074332171893]"
28,"[0.16666666666666666, 0.32926829268292684, 0.18989547038327526, 0.25551684088269455, 0.13995354239256677, 0.14518002322880372]"
29,"[0.1672473867595819, 0.32926829268292684, 0.18873403019744484, 0.23693379790940766, 0.14111498257839722, 0.14518002322880372]"
30,"[0.1672473867595819, 0.32926829268292684, 0.18873403019744484, 0.23751451800232287, 0.140534262485482, 0.1445993031358885]"
31,"[0.16898954703832753, 0.32926829268292684, 0.16957026713124274, 0.23751451800232287, 0.14111498257839722, 0.1445993031358885]"
32,"[0.16957026713124274, 0.32926829268292684, 0.16840882694541232, 0.23809523809523808, 0.140534262485482, 0.1445993031358885]"
33,"[0.18989547038327526, 0.32926829268292684, 0.16898954703832753, 0.23809523809523808, 0.140534262485482, 0.1440185830429733]"
34,"[0.18989547038327526, 0.32926829268292684, 0.16898954703832753, 0.23867595818815332, 0.140534262485482, 0.1440185830429733]"
35,"[0.18989547038327526, 0.32926829268292684, 0.16898954703832753, 0.24041811846689895, 0.140534262485482, 0.1440185830429733]"
36,"[0.18989547038327526, 0.32926829268292684, 0.18815331010452963, 0.259581881533101, 0.140534262485482, 0.1440185830429733]"
37,"[0.18989547038327526, 0.32926829268292684, 0.18931475029036005, 0.259581881533101, 0.14111498257839722, 0.12311265969802555]"
38,"[0.18989547038327526, 0.32926829268292684, 0.18989547038327526, 0.23867595818815332, 0.14111498257839722, 0.12195121951219512]"
39,"[0.18989547038327526, 0.3333333333333333, 0.16957026713124274, 0.23751451800232287, 0.14169570267131243, 0.1207897793263647]"
