Type,min_length,max_length,Run1,Run2,Similarity
LSTM-LSTM,20,25,6,23,0.4590813479039754
LSTM-LSTM,20,25,6,24,0.8224974792398333
LSTM-LSTM,20,25,6,25,0.5156004082425107
LSTM-LSTM,20,25,6,26,0.4483069342750782
LSTM-LSTM,20,25,6,27,0.7533859784388086
LSTM-LSTM,20,25,6,28,0.7370184220947841
LSTM-LSTM,20,25,6,29,0.47548404848327236
LSTM-LSTM,20,25,6,30,0.537789242262884
LSTM-LSTM,20,25,7,0,0.45556467287010816
LSTM-LSTM,20,25,7,1,0.7256067705867623
LSTM-LSTM,20,25,7,2,0.7130322500718311
LSTM-LSTM,20,25,7,3,0.6607920498831885
LSTM-LSTM,20,25,7,4,0.3904536328689667
LSTM-LSTM,20,25,7,5,0.5071511920727999
LSTM-LSTM,20,25,7,6,0.5279059922330143
LSTM-LSTM,20,25,7,8,0.759201186107567
LSTM-LSTM,20,25,7,9,0.5974302034515887
LSTM-LSTM,20,25,7,10,0.5499730680208401
LSTM-LSTM,20,25,7,11,0.4044464093260388
LSTM-LSTM,20,25,7,12,0.7541382869629503
LSTM-LSTM,20,25,7,13,0.6136363829606994
LSTM-LSTM,20,25,7,14,0.735271384204832
LSTM-LSTM,20,25,7,15,0.40205622720152356
LSTM-LSTM,20,25,7,16,0.5388934593734424
LSTM-LSTM,20,25,7,17,0.6436875923387739
LSTM-LSTM,20,25,7,18,0.7755783802782947
LSTM-LSTM,20,25,7,19,0.39680985449021805
LSTM-LSTM,20,25,7,20,0.6072948497528962
LSTM-LSTM,20,25,7,21,0.6064263630819235
LSTM-LSTM,20,25,7,22,0.8604190844666622
LSTM-LSTM,20,25,7,23,0.6374291449018114
LSTM-LSTM,20,25,7,24,0.7010999585479698
LSTM-LSTM,20,25,7,25,0.6626634400358399
LSTM-LSTM,20,25,7,26,0.752714581020913
LSTM-LSTM,20,25,7,27,0.750406142468301
LSTM-LSTM,20,25,7,28,0.647567298553568
LSTM-LSTM,20,25,7,29,0.6780640280706722
LSTM-LSTM,20,25,7,30,0.7528431770951922
LSTM-LSTM,20,25,8,0,0.5864419111608441
LSTM-LSTM,20,25,8,1,0.7521475098229253
LSTM-LSTM,20,25,8,2,0.4825149280134322
LSTM-LSTM,20,25,8,3,0.6965095820589301
LSTM-LSTM,20,25,8,4,0.4718392323357543
LSTM-LSTM,20,25,8,5,0.3675561164551432
LSTM-LSTM,20,25,8,6,0.7713434235255913
LSTM-LSTM,20,25,8,7,0.759201186107567
LSTM-LSTM,20,25,8,9,0.682379556537221
LSTM-LSTM,20,25,8,10,0.6412555417051774
LSTM-LSTM,20,25,8,11,0.5492612031606968
LSTM-LSTM,20,25,8,12,0.6555146011656374
LSTM-LSTM,20,25,8,13,0.5188258774294066
LSTM-LSTM,20,25,8,14,0.6368887136881862
LSTM-LSTM,20,25,8,15,0.5789708434443508
LSTM-LSTM,20,25,8,16,0.6145400565935091
LSTM-LSTM,20,25,8,17,0.7228556538970913
LSTM-LSTM,20,25,8,18,0.7204965105035361
LSTM-LSTM,20,25,8,19,0.45549887441755954
LSTM-LSTM,20,25,8,20,0.6530921662689436
LSTM-LSTM,20,25,8,21,0.42973621056091843
LSTM-LSTM,20,25,8,22,0.6622963167990024
LSTM-LSTM,20,25,8,23,0.5937783613809362
LSTM-LSTM,20,25,8,24,0.7508405944243217
LSTM-LSTM,20,25,8,25,0.5248700888096548
LSTM-LSTM,20,25,8,26,0.5666526120926778
LSTM-LSTM,20,25,8,27,0.6981014687274922
LSTM-LSTM,20,25,8,28,0.651352472623224
LSTM-LSTM,20,25,8,29,0.44816803173170644
LSTM-LSTM,20,25,8,30,0.7257558380362835
LSTM-LSTM,20,25,9,0,0.6207169993598711
LSTM-LSTM,20,25,9,1,0.6805418811192863
LSTM-LSTM,20,25,9,2,0.5843842542956577
LSTM-LSTM,20,25,9,3,0.5483697511615775
LSTM-LSTM,20,25,9,4,0.6520854866277985
LSTM-LSTM,20,25,9,5,0.5464669828086512
LSTM-LSTM,20,25,9,6,0.4681149814302339
LSTM-LSTM,20,25,9,7,0.5974302034515887
LSTM-LSTM,20,25,9,8,0.682379556537221
LSTM-LSTM,20,25,9,10,0.5992943039335552
LSTM-LSTM,20,25,9,11,0.3934541237798418
LSTM-LSTM,20,25,9,12,0.5972569576710876
LSTM-LSTM,20,25,9,13,0.6715095986826138
LSTM-LSTM,20,25,9,14,0.7877602853827559
LSTM-LSTM,20,25,9,15,0.6144689120041185
LSTM-LSTM,20,25,9,16,0.801126181946462
LSTM-LSTM,20,25,9,17,0.5927249957582019
LSTM-LSTM,20,25,9,18,0.8424006886171131
LSTM-LSTM,20,25,9,19,0.7418789832621867
LSTM-LSTM,20,25,9,20,0.5332773949465666
LSTM-LSTM,20,25,9,21,0.2541072705097887
LSTM-LSTM,20,25,9,22,0.5308764084955484
LSTM-LSTM,20,25,9,23,0.8165139676041231
LSTM-LSTM,20,25,9,24,0.4751618378306768
LSTM-LSTM,20,25,9,25,0.6204233675743557
LSTM-LSTM,20,25,9,26,0.7425061060207634
LSTM-LSTM,20,25,9,27,0.37848744955926217
LSTM-LSTM,20,25,9,28,0.6663521713964666
LSTM-LSTM,20,25,9,29,0.46594603661020206
LSTM-LSTM,20,25,9,30,0.727047776623253
LSTM-LSTM,20,25,10,0,0.3308159817531138
LSTM-LSTM,20,25,10,1,0.6741476077518291
LSTM-LSTM,20,25,10,2,0.39305307011168766
LSTM-LSTM,20,25,10,3,0.828331189570839
LSTM-LSTM,20,25,10,4,0.5850036761863866
LSTM-LSTM,20,25,10,5,0.5119872155226017
LSTM-LSTM,20,25,10,6,0.5948558260073997
LSTM-LSTM,20,25,10,7,0.5499730680208401
LSTM-LSTM,20,25,10,8,0.6412555417051774
LSTM-LSTM,20,25,10,9,0.5992943039335552
LSTM-LSTM,20,25,10,11,0.5183378537478696
LSTM-LSTM,20,25,10,12,0.5244642400144981
LSTM-LSTM,20,25,10,13,0.7588884874826547
LSTM-LSTM,20,25,10,14,0.5812771994931936
LSTM-LSTM,20,25,10,15,0.5841151237011556
LSTM-LSTM,20,25,10,16,0.44351411436660626
LSTM-LSTM,20,25,10,17,0.7026803218373192
LSTM-LSTM,20,25,10,18,0.6168554170727162
LSTM-LSTM,20,25,10,19,0.7225278037220269
LSTM-LSTM,20,25,10,20,0.6409980366145877
LSTM-LSTM,20,25,10,21,0.5521657566198762
LSTM-LSTM,20,25,10,22,0.5697365816373993
LSTM-LSTM,20,25,10,23,0.6784752068820137
LSTM-LSTM,20,25,10,24,0.3904909471751096
LSTM-LSTM,20,25,10,25,0.5949193848503072
LSTM-LSTM,20,25,10,26,0.4535280752128527
LSTM-LSTM,20,25,10,27,0.6077640220000688
LSTM-LSTM,20,25,10,28,0.6560125842248592
LSTM-LSTM,20,25,10,29,0.6478550180538784
LSTM-LSTM,20,25,10,30,0.7982533257396297
LSTM-LSTM,20,25,11,0,0.6705379834662066
LSTM-LSTM,20,25,11,1,0.5393658625922512
LSTM-LSTM,20,25,11,2,0.5613142577267421
LSTM-LSTM,20,25,11,3,0.6782351778388038
LSTM-LSTM,20,25,11,4,0.4116545807231007
LSTM-LSTM,20,25,11,5,0.4128153489112864
LSTM-LSTM,20,25,11,6,0.7004204053727769
LSTM-LSTM,20,25,11,7,0.4044464093260388
LSTM-LSTM,20,25,11,8,0.5492612031606968
LSTM-LSTM,20,25,11,9,0.3934541237798418
LSTM-LSTM,20,25,11,10,0.5183378537478696
LSTM-LSTM,20,25,11,12,0.6191065197265788
LSTM-LSTM,20,25,11,13,0.24022623820982328
LSTM-LSTM,20,25,11,14,0.2758965485878999
LSTM-LSTM,20,25,11,15,0.5382837258565559
LSTM-LSTM,20,25,11,16,0.4203680742668997
LSTM-LSTM,20,25,11,17,0.5196553897516798
LSTM-LSTM,20,25,11,18,0.3300612959367283
LSTM-LSTM,20,25,11,19,0.6064356564358818
LSTM-LSTM,20,25,11,20,0.4915157916239025
LSTM-LSTM,20,25,11,21,0.16029227509399493
LSTM-LSTM,20,25,11,22,0.5724247101809375
LSTM-LSTM,20,25,11,23,0.4787905529395203
LSTM-LSTM,20,25,11,24,0.7132590485821251
LSTM-LSTM,20,25,11,25,0.45515951685249545
LSTM-LSTM,20,25,11,26,0.38354773668275605
LSTM-LSTM,20,25,11,27,0.5382734100639712
LSTM-LSTM,20,25,11,28,0.6539860315238271
LSTM-LSTM,20,25,11,29,0.5478715893955761
LSTM-LSTM,20,25,11,30,0.50113481839531
LSTM-LSTM,20,25,12,0,0.3956965185541603
LSTM-LSTM,20,25,12,1,0.7640583335291824
LSTM-LSTM,20,25,12,2,0.7698455457714233
LSTM-LSTM,20,25,12,3,0.7771169787535781
LSTM-LSTM,20,25,12,4,0.44997192185075685
LSTM-LSTM,20,25,12,5,0.7112285119962485
LSTM-LSTM,20,25,12,6,0.7671944909628268
LSTM-LSTM,20,25,12,7,0.7541382869629503
LSTM-LSTM,20,25,12,8,0.6555146011656374
LSTM-LSTM,20,25,12,9,0.5972569576710876
LSTM-LSTM,20,25,12,10,0.5244642400144981
LSTM-LSTM,20,25,12,11,0.6191065197265788
LSTM-LSTM,20,25,12,13,0.4751290690916563
LSTM-LSTM,20,25,12,14,0.6724468014887188
LSTM-LSTM,20,25,12,15,0.48068506923648807
LSTM-LSTM,20,25,12,16,0.44480714936598187
LSTM-LSTM,20,25,12,17,0.6663928248483186
LSTM-LSTM,20,25,12,18,0.6251027785990053
LSTM-LSTM,20,25,12,19,0.5752491495886605
LSTM-LSTM,20,25,12,20,0.5261053561452781
LSTM-LSTM,20,25,12,21,0.46658865646079534
LSTM-LSTM,20,25,12,22,0.8507935541740383
LSTM-LSTM,20,25,12,23,0.668399338341729
LSTM-LSTM,20,25,12,24,0.8423859609892101
LSTM-LSTM,20,25,12,25,0.6289466103395234
LSTM-LSTM,20,25,12,26,0.6833809895233803
LSTM-LSTM,20,25,12,27,0.7289382124734527
LSTM-LSTM,20,25,12,28,0.819455605141812
LSTM-LSTM,20,25,12,29,0.6962704074604584
LSTM-LSTM,20,25,12,30,0.637256723786007
LSTM-LSTM,20,25,13,0,0.39220929902458657
LSTM-LSTM,20,25,13,1,0.578279835800025
LSTM-LSTM,20,25,13,2,0.6434394973203634
LSTM-LSTM,20,25,13,3,0.6229923790782563
LSTM-LSTM,20,25,13,4,0.8039597667639677
LSTM-LSTM,20,25,13,5,0.7292269101945976
LSTM-LSTM,20,25,13,6,0.4376835992020631
LSTM-LSTM,20,25,13,7,0.6136363829606994
LSTM-LSTM,20,25,13,8,0.5188258774294066
LSTM-LSTM,20,25,13,9,0.6715095986826138
LSTM-LSTM,20,25,13,10,0.7588884874826547
LSTM-LSTM,20,25,13,11,0.24022623820982328
LSTM-LSTM,20,25,13,12,0.4751290690916563
LSTM-LSTM,20,25,13,14,0.7871460709439683
LSTM-LSTM,20,25,13,15,0.6804597615800931
LSTM-LSTM,20,25,13,16,0.4592963565760739
LSTM-LSTM,20,25,13,17,0.6924582781407965
LSTM-LSTM,20,25,13,18,0.8438355830613251
LSTM-LSTM,20,25,13,19,0.6238533588675539
LSTM-LSTM,20,25,13,20,0.7703400047780247
LSTM-LSTM,20,25,13,21,0.6754733195484792
LSTM-LSTM,20,25,13,22,0.6002904191519227
LSTM-LSTM,20,25,13,23,0.6905022529332132
LSTM-LSTM,20,25,13,24,0.2735353986748387
LSTM-LSTM,20,25,13,25,0.6294615472214591
LSTM-LSTM,20,25,13,26,0.7525924561896387
LSTM-LSTM,20,25,13,27,0.6176748675573196
LSTM-LSTM,20,25,13,28,0.5224676709944276
LSTM-LSTM,20,25,13,29,0.6930955907686527
LSTM-LSTM,20,25,13,30,0.6395864571427906
LSTM-LSTM,20,25,14,0,0.3966388673209655
LSTM-LSTM,20,25,14,1,0.8543469447771701
LSTM-LSTM,20,25,14,2,0.7119855058824252
LSTM-LSTM,20,25,14,3,0.6132915025494357
LSTM-LSTM,20,25,14,4,0.6698098324006969
LSTM-LSTM,20,25,14,5,0.7565992681544816
LSTM-LSTM,20,25,14,6,0.5234665431012151
LSTM-LSTM,20,25,14,7,0.735271384204832
LSTM-LSTM,20,25,14,8,0.6368887136881862
LSTM-LSTM,20,25,14,9,0.7877602853827559
LSTM-LSTM,20,25,14,10,0.5812771994931936
LSTM-LSTM,20,25,14,11,0.2758965485878999
LSTM-LSTM,20,25,14,12,0.6724468014887188
LSTM-LSTM,20,25,14,13,0.7871460709439683
LSTM-LSTM,20,25,14,15,0.4696337417675712
LSTM-LSTM,20,25,14,16,0.4851229968641563
LSTM-LSTM,20,25,14,17,0.672218097219422
LSTM-LSTM,20,25,14,18,0.9551518285260253
LSTM-LSTM,20,25,14,19,0.5092674722800893
LSTM-LSTM,20,25,14,20,0.49693475214751387
LSTM-LSTM,20,25,14,21,0.6281605277373984
LSTM-LSTM,20,25,14,22,0.7108521907014554
LSTM-LSTM,20,25,14,23,0.7342682859915248
LSTM-LSTM,20,25,14,24,0.4492555012891247
LSTM-LSTM,20,25,14,25,0.6960754228201683
LSTM-LSTM,20,25,14,26,0.8930949903351347
LSTM-LSTM,20,25,14,27,0.6169059455422685
LSTM-LSTM,20,25,14,28,0.8039783136705303
LSTM-LSTM,20,25,14,29,0.5166966037557439
LSTM-LSTM,20,25,14,30,0.6071014618070263
LSTM-LSTM,20,25,15,0,0.6779773137982408
LSTM-LSTM,20,25,15,1,0.43616512471949154
LSTM-LSTM,20,25,15,2,0.6479323751205626
LSTM-LSTM,20,25,15,3,0.44395663386347634
LSTM-LSTM,20,25,15,4,0.9066063314711552
LSTM-LSTM,20,25,15,5,0.6613967099933181
LSTM-LSTM,20,25,15,6,0.6836070953358502
LSTM-LSTM,20,25,15,7,0.40205622720152356
LSTM-LSTM,20,25,15,8,0.5789708434443508
LSTM-LSTM,20,25,15,9,0.6144689120041185
LSTM-LSTM,20,25,15,10,0.5841151237011556
LSTM-LSTM,20,25,15,11,0.5382837258565559
LSTM-LSTM,20,25,15,12,0.48068506923648807
LSTM-LSTM,20,25,15,13,0.6804597615800931
LSTM-LSTM,20,25,15,14,0.4696337417675712
LSTM-LSTM,20,25,15,16,0.547874026637736
LSTM-LSTM,20,25,15,17,0.5251338994814928
LSTM-LSTM,20,25,15,18,0.568372637927625
LSTM-LSTM,20,25,15,19,0.609148113026847
LSTM-LSTM,20,25,15,20,0.895616866793824
LSTM-LSTM,20,25,15,21,0.33273412603513236
LSTM-LSTM,20,25,15,22,0.40166203267751444
LSTM-LSTM,20,25,15,23,0.5558824438619789
LSTM-LSTM,20,25,15,24,0.5836759574334401
LSTM-LSTM,20,25,15,25,0.5926861037974476
LSTM-LSTM,20,25,15,26,0.5624248279474714
LSTM-LSTM,20,25,15,27,0.47550921338521246
LSTM-LSTM,20,25,15,28,0.4326351072228398
LSTM-LSTM,20,25,15,29,0.5567438668451126
LSTM-LSTM,20,25,15,30,0.5499497141893984
LSTM-LSTM,20,25,16,0,0.7925015757950002
LSTM-LSTM,20,25,16,1,0.3875884008564607
LSTM-LSTM,20,25,16,2,0.5056166323316739
LSTM-LSTM,20,25,16,3,0.48468951826219636
LSTM-LSTM,20,25,16,4,0.43248464261252706
LSTM-LSTM,20,25,16,5,0.33330797252745364
LSTM-LSTM,20,25,16,6,0.33098393115917374
LSTM-LSTM,20,25,16,7,0.5388934593734424
LSTM-LSTM,20,25,16,8,0.6145400565935091
LSTM-LSTM,20,25,16,9,0.801126181946462
LSTM-LSTM,20,25,16,10,0.44351411436660626
LSTM-LSTM,20,25,16,11,0.4203680742668997
LSTM-LSTM,20,25,16,12,0.44480714936598187
LSTM-LSTM,20,25,16,13,0.4592963565760739
LSTM-LSTM,20,25,16,14,0.4851229968641563
LSTM-LSTM,20,25,16,15,0.547874026637736
LSTM-LSTM,20,25,16,17,0.26858843485961037
LSTM-LSTM,20,25,16,18,0.6218605025426115
LSTM-LSTM,20,25,16,19,0.5957533590015627
LSTM-LSTM,20,25,16,20,0.49206047033260303
LSTM-LSTM,20,25,16,21,0.04989956327000604
LSTM-LSTM,20,25,16,22,0.4964706120871366
LSTM-LSTM,20,25,16,23,0.6796037195184392
LSTM-LSTM,20,25,16,24,0.5151066506415536
LSTM-LSTM,20,25,16,25,0.5085535716801903
LSTM-LSTM,20,25,16,26,0.5885533960018738
LSTM-LSTM,20,25,16,27,0.24590186554395682
LSTM-LSTM,20,25,16,28,0.44102595679545425
LSTM-LSTM,20,25,16,29,0.5275405182183509
LSTM-LSTM,20,25,16,30,0.708684390260873
LSTM-LSTM,20,25,17,0,0.3173812938231755
LSTM-LSTM,20,25,17,1,0.7015543314658547
LSTM-LSTM,20,25,17,2,0.553129376847319
LSTM-LSTM,20,25,17,3,0.7103021429732538
LSTM-LSTM,20,25,17,4,0.5799833527266524
LSTM-LSTM,20,25,17,5,0.49597746644641966
LSTM-LSTM,20,25,17,6,0.6761846369750312
LSTM-LSTM,20,25,17,7,0.6436875923387739
LSTM-LSTM,20,25,17,8,0.7228556538970913
LSTM-LSTM,20,25,17,9,0.5927249957582019
LSTM-LSTM,20,25,17,10,0.7026803218373192
LSTM-LSTM,20,25,17,11,0.5196553897516798
LSTM-LSTM,20,25,17,12,0.6663928248483186
LSTM-LSTM,20,25,17,13,0.6924582781407965
LSTM-LSTM,20,25,17,14,0.672218097219422
LSTM-LSTM,20,25,17,15,0.5251338994814928
LSTM-LSTM,20,25,17,16,0.26858843485961037
LSTM-LSTM,20,25,17,18,0.7067903203615091
LSTM-LSTM,20,25,17,19,0.6223466776539418
LSTM-LSTM,20,25,17,20,0.6473839162833227
LSTM-LSTM,20,25,17,21,0.5782702457852171
LSTM-LSTM,20,25,17,22,0.6509206168177575
LSTM-LSTM,20,25,17,23,0.5118663657478086
LSTM-LSTM,20,25,17,24,0.4781852285605307
LSTM-LSTM,20,25,17,25,0.3844522804855356
LSTM-LSTM,20,25,17,26,0.5698582117708841
LSTM-LSTM,20,25,17,27,0.8281683960958045
LSTM-LSTM,20,25,17,28,0.6257994526379691
LSTM-LSTM,20,25,17,29,0.5232165542694174
LSTM-LSTM,20,25,17,30,0.5390811832798303
LSTM-LSTM,20,25,18,0,0.5573130228224452
LSTM-LSTM,20,25,18,1,0.7813593721636192
LSTM-LSTM,20,25,18,2,0.7372671188949107
LSTM-LSTM,20,25,18,3,0.629473427531518
LSTM-LSTM,20,25,18,4,0.705015666597123
LSTM-LSTM,20,25,18,5,0.6972905132734623
LSTM-LSTM,20,25,18,6,0.5058800424473365
LSTM-LSTM,20,25,18,7,0.7755783802782947
LSTM-LSTM,20,25,18,8,0.7204965105035361
LSTM-LSTM,20,25,18,9,0.8424006886171131
LSTM-LSTM,20,25,18,10,0.6168554170727162
LSTM-LSTM,20,25,18,11,0.3300612959367283
LSTM-LSTM,20,25,18,12,0.6251027785990053
LSTM-LSTM,20,25,18,13,0.8438355830613251
LSTM-LSTM,20,25,18,14,0.9551518285260253
LSTM-LSTM,20,25,18,15,0.568372637927625
LSTM-LSTM,20,25,18,16,0.6218605025426115
LSTM-LSTM,20,25,18,17,0.7067903203615091
LSTM-LSTM,20,25,18,19,0.5691116858165224
LSTM-LSTM,20,25,18,20,0.6354846155818834
LSTM-LSTM,20,25,18,21,0.6189410198110772
LSTM-LSTM,20,25,18,22,0.7275107660253004
LSTM-LSTM,20,25,18,23,0.7756780433896178
LSTM-LSTM,20,25,18,24,0.4815283328024265
LSTM-LSTM,20,25,18,25,0.6832074461954974
LSTM-LSTM,20,25,18,26,0.9134598300732624
LSTM-LSTM,20,25,18,27,0.6218110397726994
LSTM-LSTM,20,25,18,28,0.7151312624689445
LSTM-LSTM,20,25,18,29,0.5613573443034517
LSTM-LSTM,20,25,18,30,0.6602258806873279
LSTM-LSTM,20,25,19,0,0.5460112973807143
LSTM-LSTM,20,25,19,1,0.45750591173680577
LSTM-LSTM,20,25,19,2,0.5583544855556806
LSTM-LSTM,20,25,19,3,0.668515932650494
LSTM-LSTM,20,25,19,4,0.6032764907600687
LSTM-LSTM,20,25,19,5,0.5364427814639519
LSTM-LSTM,20,25,19,6,0.41712628393306983
LSTM-LSTM,20,25,19,7,0.39680985449021805
LSTM-LSTM,20,25,19,8,0.45549887441755954
LSTM-LSTM,20,25,19,9,0.7418789832621867
LSTM-LSTM,20,25,19,10,0.7225278037220269
LSTM-LSTM,20,25,19,11,0.6064356564358818
LSTM-LSTM,20,25,19,12,0.5752491495886605
LSTM-LSTM,20,25,19,13,0.6238533588675539
LSTM-LSTM,20,25,19,14,0.5092674722800893
LSTM-LSTM,20,25,19,15,0.609148113026847
LSTM-LSTM,20,25,19,16,0.5957533590015627
LSTM-LSTM,20,25,19,17,0.6223466776539418
LSTM-LSTM,20,25,19,18,0.5691116858165224
LSTM-LSTM,20,25,19,20,0.5352570191052706
LSTM-LSTM,20,25,19,21,0.15937149276127732
LSTM-LSTM,20,25,19,22,0.5449682544499683
LSTM-LSTM,20,25,19,23,0.7296262977443666
LSTM-LSTM,20,25,19,24,0.37690920174353226
LSTM-LSTM,20,25,19,25,0.47187706334136414
LSTM-LSTM,20,25,19,26,0.5526341956957783
LSTM-LSTM,20,25,19,27,0.3732500088562423
LSTM-LSTM,20,25,19,28,0.5995087993425128
LSTM-LSTM,20,25,19,29,0.6504554231770249
LSTM-LSTM,20,25,19,30,0.6575739016299483
LSTM-LSTM,20,25,20,0,0.6189916220506668
LSTM-LSTM,20,25,20,1,0.4421284582230968
LSTM-LSTM,20,25,20,2,0.6904284125700924
LSTM-LSTM,20,25,20,3,0.5498894203823605
LSTM-LSTM,20,25,20,4,0.7979191041095393
LSTM-LSTM,20,25,20,5,0.6371331301281868
LSTM-LSTM,20,25,20,6,0.6369246878804623
LSTM-LSTM,20,25,20,7,0.6072948497528962
LSTM-LSTM,20,25,20,8,0.6530921662689436
LSTM-LSTM,20,25,20,9,0.5332773949465666
LSTM-LSTM,20,25,20,10,0.6409980366145877
LSTM-LSTM,20,25,20,11,0.4915157916239025
LSTM-LSTM,20,25,20,12,0.5261053561452781
LSTM-LSTM,20,25,20,13,0.7703400047780247
LSTM-LSTM,20,25,20,14,0.49693475214751387
LSTM-LSTM,20,25,20,15,0.895616866793824
LSTM-LSTM,20,25,20,16,0.49206047033260303
LSTM-LSTM,20,25,20,17,0.6473839162833227
LSTM-LSTM,20,25,20,18,0.6354846155818834
LSTM-LSTM,20,25,20,19,0.5352570191052706
LSTM-LSTM,20,25,20,21,0.5666727227692536
LSTM-LSTM,20,25,20,22,0.5870258665663515
LSTM-LSTM,20,25,20,23,0.5866862431964913
LSTM-LSTM,20,25,20,24,0.6084206644213512
LSTM-LSTM,20,25,20,25,0.6106906905652888
LSTM-LSTM,20,25,20,26,0.6138824670141878
LSTM-LSTM,20,25,20,27,0.6643204754757249
LSTM-LSTM,20,25,20,28,0.3774335659661775
LSTM-LSTM,20,25,20,29,0.6912092644389458
LSTM-LSTM,20,25,20,30,0.609552977452701
LSTM-LSTM,20,25,21,0,0.028480827733122147
LSTM-LSTM,20,25,21,1,0.6068815361063362
LSTM-LSTM,20,25,21,2,0.5256564136352994
LSTM-LSTM,20,25,21,3,0.5624965812960367
LSTM-LSTM,20,25,21,4,0.4281162980358873
LSTM-LSTM,20,25,21,5,0.5745612657634496
LSTM-LSTM,20,25,21,6,0.43106680191288765
LSTM-LSTM,20,25,21,7,0.6064263630819235
LSTM-LSTM,20,25,21,8,0.42973621056091843
LSTM-LSTM,20,25,21,9,0.2541072705097887
LSTM-LSTM,20,25,21,10,0.5521657566198762
LSTM-LSTM,20,25,21,11,0.16029227509399493
LSTM-LSTM,20,25,21,12,0.46658865646079534
LSTM-LSTM,20,25,21,13,0.6754733195484792
LSTM-LSTM,20,25,21,14,0.6281605277373984
LSTM-LSTM,20,25,21,15,0.33273412603513236
LSTM-LSTM,20,25,21,16,0.04989956327000604
LSTM-LSTM,20,25,21,17,0.5782702457852171
LSTM-LSTM,20,25,21,18,0.6189410198110772
LSTM-LSTM,20,25,21,19,0.15937149276127732
LSTM-LSTM,20,25,21,20,0.5666727227692536
LSTM-LSTM,20,25,21,22,0.5641661006327884
LSTM-LSTM,20,25,21,23,0.4116111661218701
LSTM-LSTM,20,25,21,24,0.3515576891043286
LSTM-LSTM,20,25,21,25,0.4449561109739463
LSTM-LSTM,20,25,21,26,0.5646232091643795
LSTM-LSTM,20,25,21,27,0.7194304487794346
LSTM-LSTM,20,25,21,28,0.41670403947674844
LSTM-LSTM,20,25,21,29,0.4395462333860793
LSTM-LSTM,20,25,21,30,0.31275921085978176
LSTM-LSTM,20,25,22,0,0.49872952345924226
LSTM-LSTM,20,25,22,1,0.693992944680274
LSTM-LSTM,20,25,22,2,0.8059862068878003
LSTM-LSTM,20,25,22,3,0.8095660678431085
LSTM-LSTM,20,25,22,4,0.42834931260560916
LSTM-LSTM,20,25,22,5,0.679563522108327
LSTM-LSTM,20,25,22,6,0.591023223644533
LSTM-LSTM,20,25,22,7,0.8604190844666622
LSTM-LSTM,20,25,22,8,0.6622963167990024
LSTM-LSTM,20,25,22,9,0.5308764084955484
LSTM-LSTM,20,25,22,10,0.5697365816373993
LSTM-LSTM,20,25,22,11,0.5724247101809375
LSTM-LSTM,20,25,22,12,0.8507935541740383
LSTM-LSTM,20,25,22,13,0.6002904191519227
LSTM-LSTM,20,25,22,14,0.7108521907014554
LSTM-LSTM,20,25,22,15,0.40166203267751444
LSTM-LSTM,20,25,22,16,0.4964706120871366
LSTM-LSTM,20,25,22,17,0.6509206168177575
LSTM-LSTM,20,25,22,18,0.7275107660253004
LSTM-LSTM,20,25,22,19,0.5449682544499683
LSTM-LSTM,20,25,22,20,0.5870258665663515
LSTM-LSTM,20,25,22,21,0.5641661006327884
LSTM-LSTM,20,25,22,23,0.7157379796250336
LSTM-LSTM,20,25,22,24,0.7208083921626582
LSTM-LSTM,20,25,22,25,0.6660300892536912
LSTM-LSTM,20,25,22,26,0.7874915020680863
LSTM-LSTM,20,25,22,27,0.7679532496050524
LSTM-LSTM,20,25,22,28,0.7567982480381895
LSTM-LSTM,20,25,22,29,0.8129065417449077
LSTM-LSTM,20,25,22,30,0.6993531069436385
LSTM-LSTM,20,25,23,0,0.5580995764895134
LSTM-LSTM,20,25,23,1,0.687433092252749
LSTM-LSTM,20,25,23,2,0.6479804038002295
LSTM-LSTM,20,25,23,3,0.6880157232324111
LSTM-LSTM,20,25,23,4,0.592699354824726
LSTM-LSTM,20,25,23,5,0.7085332770346953
LSTM-LSTM,20,25,23,6,0.4590813479039754
LSTM-LSTM,20,25,23,7,0.6374291449018114
LSTM-LSTM,20,25,23,8,0.5937783613809362
LSTM-LSTM,20,25,23,9,0.8165139676041231
LSTM-LSTM,20,25,23,10,0.6784752068820137
LSTM-LSTM,20,25,23,11,0.4787905529395203
LSTM-LSTM,20,25,23,12,0.668399338341729
LSTM-LSTM,20,25,23,13,0.6905022529332132
LSTM-LSTM,20,25,23,14,0.7342682859915248
LSTM-LSTM,20,25,23,15,0.5558824438619789
LSTM-LSTM,20,25,23,16,0.6796037195184392
LSTM-LSTM,20,25,23,17,0.5118663657478086
LSTM-LSTM,20,25,23,18,0.7756780433896178
LSTM-LSTM,20,25,23,19,0.7296262977443666
LSTM-LSTM,20,25,23,20,0.5866862431964913
LSTM-LSTM,20,25,23,21,0.4116111661218701
LSTM-LSTM,20,25,23,22,0.7157379796250336
LSTM-LSTM,20,25,23,24,0.5236679003260214
LSTM-LSTM,20,25,23,25,0.8348856134920428
LSTM-LSTM,20,25,23,26,0.761406593355161
LSTM-LSTM,20,25,23,27,0.39593875420336316
LSTM-LSTM,20,25,23,28,0.719313146002888
LSTM-LSTM,20,25,23,29,0.6515767021317178
LSTM-LSTM,20,25,23,30,0.7888282500256135
LSTM-LSTM,20,25,24,0,0.6035204135693425
