,Kind,Min_Length,Max_Length,Repetition,Sum of Absolute Values,Mean Value,Standard Deviation,Shannon Entropy,Maximum Value,Minimum Value,Kmeans Threshold,Kmeans Nodes Exceeding,Overlap with zeroes,Overlap no zeroes,Sum of min
422,RNNA,20,20,19,8.232739740972475,0.3430308225405198,0.24571178634741134,4.110796214460124,0.747850746508139,0.0,0.32469230104365054,13,0.3333333333333333,0.42857142857142855,2.1254883478018076
423,RNNA,20,20,20,8.549249266336584,0.3548743133114877,0.24827716283794987,4.126118894652804,0.7022760739526905,-0.016132873430439787,0.33592779606109235,13,0.3333333333333333,0.42857142857142855,2.342996960920014
424,RNNA,20,20,21,7.9488387703009185,0.3306642395838015,0.24914641312774397,4.080233040032376,0.7727048947718722,-0.006448510144842157,0.34848569840398275,11,0.09090909090909091,0.1111111111111111,1.9739991830604082
425,RNNA,20,20,22,8.056299318634874,0.33567913827645307,0.24397631701324748,4.084833579850795,0.647303960347505,0.0,0.2980838342475774,14,0.5,0.6666666666666666,2.1864175500742964
426,RNNA,20,20,23,8.349401146376165,0.34781508646985326,0.27028558128187624,4.083803440532712,0.8155485032872289,-0.0009195355498428093,0.36676706148692817,11,0.09090909090909091,0.1111111111111111,2.0417743705809346
427,RNNA,20,20,24,8.493183981751244,0.35388266590630185,0.2524485243192478,4.131625846763861,0.7271824978469699,0.0,0.37300367824626646,11,0.09090909090909091,0.1111111111111111,2.095321613779572
428,RNNA,20,20,25,7.994924822414843,0.3317478006187275,0.2783034389006167,3.927250228840233,0.7469870359504518,-0.016488803782691352,0.33174780061872755,12,0.2,0.25,1.5880459984888944
429,RNNA,20,20,26,8.340321845463256,0.34751341022763566,0.26630273312292224,4.055094573520639,0.759597966148732,0.0,0.3274202204699659,13,0.3333333333333333,0.42857142857142855,1.9988632482014745
430,RNNA,20,20,27,8.532786644459716,0.35553277685248813,0.25646212504386073,4.140411387752079,0.7969947260651238,0.0,0.374209904590746,11,0.09090909090909091,0.1111111111111111,2.1266235678023646
431,RNNA,20,20,28,8.026632104777205,0.3344430043657169,0.26329682773300606,4.046325775760385,0.770286979645058,0.0,0.3534131052151707,11,0.09090909090909091,0.1111111111111111,1.8894651279710026
432,RNNA,20,20,29,7.925289319407906,0.32958336993365234,0.2514194549895928,4.079564523752743,0.8168311495057758,-0.007644220500125254,0.31075618902916785,13,0.3333333333333333,0.42857142857142855,2.0375771261343942
433,RNNA,20,20,30,9.160364039771933,0.38156723185280444,0.2723148297450286,4.100782529219152,0.7377177062704394,-0.0013752376523137322,0.3815672318528044,12,0.2,0.25,2.3835447158988337
434,LSTM,20,20,0,7.466661498727538,0.3111108957803141,0.2325326488742421,4.057844647942038,0.6588779909596063,0.0,0.2758412644252244,14,0.5,0.6666666666666666,1.8696662224093576
435,LSTM,20,20,1,8.262484210160308,0.34427017542334615,0.25890144760644734,4.081976478764317,0.7894412631703842,0.0,0.3636313460772821,11,0.09090909090909091,0.1111111111111111,2.057294069001198
436,LSTM,20,20,2,7.8704674420403915,0.3276039733795875,0.26888176185486584,3.994598402852081,0.7610677865505915,-0.003986040465145724,0.3276039733795875,12,0.2,0.25,1.7195592302881875
437,LSTM,20,20,3,8.50353407687757,0.35431391986989874,0.26701046943332246,4.076880553244467,0.8096263729036934,0.0,0.3543139198698987,12,0.2,0.25,2.042263020126114
438,LSTM,20,20,4,7.223857950708811,0.3008132802013925,0.2716624608330629,3.917276099166484,0.8081281770398139,-0.0021696129376955753,0.3008132802013925,12,0.2,0.25,1.4980982961739002
439,LSTM,20,20,5,7.979969151138556,0.3322819874138449,0.2683412168024843,3.9859547808554,0.7730179593970496,-0.0026007266031395915,0.31238615909523126,13,0.3333333333333333,0.42857142857142855,1.5633876543015748
440,LSTM,20,20,6,9.006089832163996,0.37445209322546763,0.2690048807561714,4.107309138795135,0.7773543038911765,-0.009619797376386519,0.35469633707381276,13,0.3333333333333333,0.42857142857142855,2.358829875027802
441,LSTM,20,20,7,7.845980917968852,0.3269158715820355,0.2506008297374382,4.071930689073109,0.8058502085955914,0.0,0.3087169961506606,13,0.3333333333333333,0.42857142857142855,1.963906817126734
442,LSTM,20,20,8,7.80651178050394,0.322506270474987,0.2531439589924302,4.016352212455133,0.7086833047666219,-0.023898599718088054,0.30325580534286456,13,0.3333333333333333,0.42857142857142855,1.878706677389253
443,LSTM,20,20,9,8.2624576609835,0.34426906920764583,0.24383663258171037,4.112850552743392,0.682577062526168,0.0,0.3061870401679409,14,0.5,0.6666666666666666,2.204766674257697
444,LSTM,20,20,10,6.492888749197697,0.2692219515192203,0.20845642706036396,4.021140589522172,0.5698039151560033,-0.008182598340802816,0.26922195151922035,12,0.2,0.25,1.5704039974399677
445,LSTM,20,20,11,7.764435791383136,0.32351815797429734,0.258050537010879,4.004594795329778,0.6882905721632362,0.0,0.3235181579742974,12,0.2,0.25,1.5395433144497028
446,LSTM,20,20,12,8.433989025468902,0.3514162093945376,0.2529118589526948,4.13821220253593,0.7419462075955736,0.0,0.35141620939453755,12,0.2,0.25,2.083638797690914
447,LSTM,20,20,13,7.492916494500503,0.30997605640411724,0.26407474216196697,3.941044414026052,0.7163078338848492,-0.026745570400844354,0.3303409255275689,11,0.09090909090909091,0.1111111111111111,1.5128839889875052
448,LSTM,20,20,14,7.751930434463098,0.32299710143596244,0.26212916432413225,3.9946015416717398,0.7512683425532507,0.0,0.3033410790650476,13,0.2,0.2222222222222222,1.5354551525261804
449,LSTM,20,20,15,8.638784922102335,0.3589423243679941,0.28116822986604695,4.006575140445173,0.7761023219679117,-0.009522510628944048,0.3373127881163643,13,0.3333333333333333,0.42857142857142855,1.972111287010684
450,LSTM,20,20,16,7.65097246222529,0.31755864210776474,0.26976673691960384,3.9564701034139915,0.7362149165412073,-0.014782525819468262,0.31755864210776474,12,0.2,0.25,1.4910225419780883
451,LSTM,20,20,17,8.720481408059172,0.3628509184455407,0.2642394659568497,4.09657167509963,0.7615211379476667,-0.006029682683097004,0.38245539746541335,11,0.09090909090909091,0.1111111111111111,2.230197084598463
452,LSTM,20,20,18,8.400581282233182,0.34816265916001715,0.26807043379099593,4.061038807029349,0.8396675409626657,-0.022338731196384742,0.3284265651134595,13,0.3333333333333333,0.42857142857142855,2.027217047124216
453,LSTM,20,20,19,8.100842555149177,0.33753510646454904,0.27314417605171004,3.9892898545676223,0.781974329350839,0.0,0.3580350860322947,11,0.09090909090909091,0.1111111111111111,1.7203851685840341
454,LSTM,20,20,20,7.522190712801945,0.31342461303341435,0.2518320311509935,4.005198784100644,0.744458459913635,0.0,0.2946898578103371,13,0.3333333333333333,0.42857142857142855,1.8170147014528322
455,LSTM,20,20,21,8.67185630640597,0.3594284499416285,0.2623601694061287,4.084126878474972,0.7355692185431626,-0.02278675390344409,0.33947571239862673,13,0.3333333333333333,0.42857142857142855,2.186734014455438
456,LSTM,20,20,22,6.328933354328209,0.2611467602506578,0.23770787202965438,3.8920672548655872,0.711960720381025,-0.01772827707951885,0.27825872158592696,11,0.2,0.2857142857142857,1.2891075997200558
457,LSTM,20,20,23,7.8922634456240335,0.32884431023433475,0.222321052091266,4.1746996232090705,0.6920580169901993,0.0,0.3288443102343347,12,0.2,0.25,2.1613972180316807
458,LSTM,20,20,24,8.435607924747188,0.35148366353113286,0.24293976892862978,4.142477119972942,0.6643562559052709,0.0,0.33239036395558835,13,0.2,0.2222222222222222,1.74454441623242
459,LSTM,20,20,25,7.373814047636268,0.30628124445215044,0.2323348228656037,4.086284974492128,0.7179784103971669,-0.011532090392328609,0.2890707369562695,13,0.3333333333333333,0.42857142857142855,1.8980146595097582
460,LSTM,20,20,26,6.662954649202718,0.27586534284286146,0.2581748978919594,3.852653565484097,0.7832123762507854,-0.011731894254772612,0.2572683901742224,13,0.3333333333333333,0.42857142857142855,1.3139935699704957
461,LSTM,20,20,27,7.858040722496986,0.32647244670675507,0.2719457025417933,3.962652449818123,0.750960675919023,-0.011351000767432229,0.32647244670675507,12,0.2,0.25,1.6891326725105182
462,LSTM,20,20,28,8.704096244461196,0.36267067685254983,0.24661482681586777,4.134026729122029,0.6540942678309283,0.0,0.32495603576056875,14,0.5,0.6666666666666666,2.4911591732315768
463,LSTM,20,20,29,7.54296438586629,0.3142901827444287,0.23664385891968617,4.079258458763688,0.6981945039013868,0.0,0.29671923284970725,13,0.3333333333333333,0.42857142857142855,1.8197846459189635
464,LSTM,20,20,30,7.9257779903728025,0.3302407495988668,0.29688154277531703,3.946421871228922,0.9648059345032953,0.0,0.3302407495988668,12,0.3333333333333333,0.5,1.6580056444426816
465,LSTMA,20,20,0,9.2135208858559,0.38389670357732913,0.28846025078069454,4.063445401459317,0.7591851597212727,0.0,0.36128676073375154,13,0.2,0.2222222222222222,1.6775554633892167
466,LSTMA,20,20,1,9.703949012627328,0.404331208859472,0.2584760195974269,4.2126583185249,0.8205017493853455,0.0,0.38662060035232254,13,0.2,0.2222222222222222,2.843274220681161
467,LSTMA,20,20,2,8.069390639734344,0.336224609988931,0.27853893740335034,4.01581114269004,0.8390201857782382,0.0,0.336224609988931,12,0.3333333333333333,0.5,1.7394095858919716
468,LSTMA,20,20,3,8.238762128909382,0.3419208037734716,0.26643184807484377,4.058527501780476,0.7950805044464193,-0.01633141917303238,0.32237937679066336,13,0.3333333333333333,0.42857142857142855,1.7784813359325526
469,LSTMA,20,20,4,7.1546385641841725,0.29773696567090774,0.23183608584485205,4.037910752687917,0.6412429707374918,-0.004475694041193634,0.3158099132656279,11,0.09090909090909091,0.1111111111111111,1.42049043200667
470,LSTMA,20,20,5,8.690102953114373,0.3610752156196971,0.2821164136349577,4.068223054539626,0.8672412802666538,-0.012148889120821238,0.361075215619697,12,0.2,0.25,2.154176776402573
471,LSTMA,20,20,6,8.192954694498994,0.34062420262080195,0.2784959832308922,3.970547894463041,0.8090215286717881,-0.0074013857632060365,0.340624202620802,12,0.2,0.25,1.8314751436131438
472,LSTMA,20,20,7,8.771622984490007,0.36548429102041696,0.27559487564409213,4.071020588812144,0.7839652618598434,0.0,0.3654842910204169,12,0.2,0.25,1.9448829243437222
473,LSTMA,20,20,8,8.561482022507745,0.35672841760448937,0.24646993293891148,4.139500065576862,0.6600206029188023,0.0,0.33808966950787717,13,0.3333333333333333,0.42857142857142855,2.2435816268373707
474,LSTMA,20,20,9,8.155588619801915,0.3392622402255272,0.26830616435604626,4.010089834761193,0.7515019345102605,-0.0066474271946308505,0.3188691900495277,13,0.5,0.8,2.058027212587401
475,LSTMA,20,20,10,8.378846202483528,0.349118591770147,0.2781034062039715,4.038661932563696,0.835747319704375,0.0,0.30805613747827276,14,0.5,0.6666666666666666,1.9904146477800095
476,LSTMA,20,20,11,7.750214148094988,0.32292558950395783,0.23563892485399768,4.096701612979089,0.6809286756669182,0.0,0.3229255895039579,12,0.2,0.25,1.9065813694411071
477,LSTMA,20,20,12,8.609980743682684,0.35874919765344515,0.2733989555190007,4.085528781698057,0.8385517370594608,0.0,0.37879344453951735,11,0.09090909090909091,0.1111111111111111,1.72554289967028
478,LSTMA,20,20,13,8.944684173195265,0.37269517388313605,0.24303934075896877,4.163470416954325,0.6371539166267741,0.0,0.3541142769238119,13,0.5,0.8,2.784814613071294
479,LSTMA,20,20,14,9.871060321238925,0.4112941800516219,0.2985258901498232,4.10290881758049,0.8407289223856083,0.0,0.43363477423348307,11,0.09090909090909091,0.1111111111111111,2.4271252152820133
480,LSTMA,20,20,15,9.117998588759974,0.3799166078649989,0.27342502790030787,4.144495851152044,0.887935206956076,0.0,0.3799166078649989,12,0.2,0.25,2.4637740927073652
481,LSTMA,20,20,16,8.326896385051803,0.3468131162144552,0.2600761132629549,4.052980641582575,0.6833731313652693,-0.0016907979524392047,0.3468131162144552,12,0.2,0.25,2.0441643214737732
482,LSTMA,20,20,17,9.108189051775796,0.379086169151216,0.31801496707745514,4.0086374557340845,0.9902014120904612,-0.005060496073304943,0.5678825292263401,5,0.0,0.0,1.8860535600260433
483,LSTMA,20,20,18,8.626706765419081,0.35944611522579506,0.30951280717014473,3.9631298049628896,0.8782122651213702,0.0,0.359446115225795,12,0.2,0.25,1.7257812399940393
484,LSTMA,20,20,19,8.103381096749871,0.3338302561331911,0.28091512812286606,3.978743233138368,0.8593815104030744,-0.017282577809027533,0.3140369406774217,13,0.3333333333333333,0.42857142857142855,1.8372988372947154
485,LSTMA,20,20,20,7.952467571288236,0.3301308308251369,0.25291975052837556,4.036526476695196,0.6903497932090308,-0.010577734007276351,0.3301308308251369,12,0.2,0.25,1.8725363666802015
486,LSTMA,20,20,21,9.120841057577241,0.38003504406571836,0.2841979819335406,4.0818020911416735,0.8112262806472987,0.0,0.35869996725963404,13,0.3333333333333333,0.42857142857142855,2.2408825328192563
487,LSTMA,20,20,22,7.937548640531141,0.3297775537863858,0.26461925344760334,4.008128126170549,0.7577044612556594,-0.011443674828940598,0.32977755378638585,12,0.2,0.25,1.839819385018402
488,LSTMA,20,20,23,8.159903125528094,0.3399959635636706,0.24992499456451958,4.094265660761898,0.7257770036799625,0.0,0.3206922789729154,13,0.3333333333333333,0.42857142857142855,2.1667681858614514
489,LSTMA,20,20,24,7.329023831539594,0.30238822698701795,0.25096047319507814,3.99451948674522,0.754836199705768,-0.024938565574816884,0.30238822698701795,12,0.2,0.25,1.5802742006887858
490,LSTMA,20,20,25,7.189094447559661,0.2994692718644889,0.23711239329962708,4.013822506924245,0.6685126254507958,-0.0009159614059641719,0.3173982371707535,11,0.09090909090909091,0.1111111111111111,1.5752007442035123
491,LSTMA,20,20,26,8.031176057199211,0.3334551458943314,0.2691111308927868,4.005671656745269,0.7605867118323562,-0.014126277867628545,0.33345514589433134,12,0.2,0.25,1.8089541235677884
492,LSTMA,20,20,27,7.295362000669664,0.30397341669456934,0.25403366971451036,3.9829188142213345,0.75436714062818,0.0,0.3039734166945693,12,0.2,0.25,1.553830249055693
493,LSTMA,20,20,28,8.608785617093398,0.3577875080912254,0.25082532733332713,4.146659733042254,0.7945389850108406,-0.01094271145199377,0.33899038931058945,13,0.3333333333333333,0.42857142857142855,2.2804017143881876
494,LSTMA,20,20,29,8.303244145617828,0.34596850606740953,0.2407071542072053,4.141799886811736,0.6992619833342477,0.0,0.3281085598509314,13,0.3333333333333333,0.42857142857142855,1.9417092479282636
495,LSTMA,20,20,30,7.386132972813157,0.30775554053388154,0.23245350794621264,4.082172938356195,0.7016179315085727,0.0,0.29040831612496953,13,0.3333333333333333,0.42857142857142855,1.856055932716305
496,GRU,20,20,0,7.893079035993386,0.32862596430639307,0.25786051912706615,4.046234877748625,0.7327428703519026,-0.0030279463199764933,0.328625964306393,12,0.2,0.25,1.8516535977202233
497,GRU,20,20,1,6.8742938315718405,0.28414524189061674,0.23502438898035377,4.002440709906881,0.7118203953688105,-0.02740401309851981,0.28414524189061674,12,0.2,0.25,1.5388333998572539
498,GRU,20,20,2,8.61907357778974,0.35901437969876077,0.26159097662226666,4.073921468885532,0.7610573340553883,-0.0008877767306727513,0.35901437969876077,12,0.2,0.25,2.4150875500911995
499,GRU,20,20,3,8.816480619847457,0.3673533591603107,0.28492894363399596,4.061369484787559,0.810845589109582,0.0,0.3458375053019098,13,0.5,0.8,2.175229089553932
500,GRU,20,20,4,7.884360965774325,0.3285150402405969,0.2607416754476577,4.023476360121172,0.7196982571389783,0.0,0.3084889448702315,13,0.3333333333333333,0.42857142857142855,1.7109997669094992
501,GRU,20,20,5,7.9963448778718895,0.3331810365779954,0.22670204559957172,4.180610336317049,0.6922955234192725,0.0,0.3497793235639755,11,0.3333333333333333,0.6,2.4071279987434506
502,GRU,20,20,6,6.83257618689445,0.28442362378584035,0.23745427081828596,4.0181578611540205,0.7578000054907981,-0.003204608017140842,0.28442362378584035,12,0.09090909090909091,0.1,1.2971567804694693
503,GRU,20,20,7,7.715350387156494,0.32111856108873593,0.25798516062036003,3.990335833700384,0.7163884848676356,-0.00425246051341599,0.321118561088736,12,0.2,0.25,1.4483899267897367
504,GRU,20,20,8,7.249957198895794,0.3009965964119486,0.23945530234019854,4.028842826869078,0.6845434620178752,-0.011986508050326528,0.30099659641194854,12,0.2,0.25,1.6316328348750107
505,GRU,20,20,9,7.093045755394046,0.2955435731414186,0.21076425172657814,4.121919558101484,0.6164591717067252,0.0,0.31099964906416233,11,0.09090909090909091,0.1111111111111111,1.8498696246979547
506,GRU,20,20,10,8.392415155093026,0.34968396479554276,0.26464975688227965,4.075777295045872,0.7410537926923806,0.0,0.34968396479554276,12,0.2,0.25,1.8700088018254033
507,GRU,20,20,11,7.966526086597106,0.331833217737705,0.2558097700852683,4.097110597931677,0.7774021912098834,-0.0012644304460933675,0.33183321773770497,12,0.2,0.25,1.9410239298826446
508,GRU,20,20,12,8.686205211248101,0.36192521713533754,0.2692667455157082,4.094083554033948,0.767441376909348,0.0,0.3619252171353376,12,0.09090909090909091,0.1,1.922560521343493
509,GRU,20,20,13,9.823667816282912,0.4093194923451213,0.2519385716589703,4.2276203555088765,0.7560377559342695,0.0,0.4093194923451213,12,0.2,0.25,2.717114691174829
510,GRU,20,20,14,8.707969753302734,0.3628320730542806,0.27285054178887214,4.063397220679874,0.766193457069241,0.0,0.3628320730542806,12,0.2,0.25,2.2312565257263675
511,GRU,20,20,15,7.693355380022325,0.31973032815707825,0.23680787434268175,4.105600446461278,0.6782405511715521,-0.009913752126223585,0.3373010519962053,11,0.2,0.2857142857142857,1.9995826471446163
512,GRU,20,20,16,8.142566889290588,0.33927362038710784,0.25470981914431934,4.072873585343612,0.763057526412358,0.0,0.33927362038710784,12,0.2,0.25,1.8069522750511915
513,GRU,20,20,17,8.158642347136142,0.3399434311306726,0.28201920174144657,4.01745891160376,0.8361717665766859,0.0,0.3399434311306726,12,0.2,0.25,1.9199953984540046
514,GRU,20,20,18,8.683615602572532,0.3618173167738555,0.26524483312828295,4.143957729003323,0.8286517320699529,0.0,0.3806077171317871,11,0.2,0.2857142857142857,2.28809846695984
515,GRU,20,20,19,7.5510607456161765,0.312324370454488,0.2630527806646754,3.982474317865446,0.7434153324007013,-0.022018897363775825,0.312324370454488,12,0.2,0.25,1.6201319030795194
516,GRU,20,20,20,7.376746382848787,0.30736443261869945,0.22834337010966435,4.089371599012317,0.6823204750654366,0.0,0.29036490887898203,13,0.3333333333333333,0.42857142857142855,1.7640500299663948
517,GRU,20,20,21,8.982197882354622,0.3742529236586762,0.2983091246555657,4.015381304625619,0.8142759841324203,-6.385727319813128e-05,0.35150320174382343,13,0.3333333333333333,0.42857142857142855,2.1486182772264977
518,GRU,20,20,22,8.719394089572802,0.3619964281597145,0.2693615373607465,4.064279616942594,0.7179160036603816,-0.01573990686982718,0.34146439266711603,13,0.3333333333333333,0.42857142857142855,2.187555203234139
519,GRU,20,20,23,7.812328557647766,0.32551368990199026,0.22780206314842558,4.119809818244416,0.6921184111779035,0.0,0.29092596096600015,14,0.5,0.6666666666666666,2.093336416027509
520,GRU,20,20,24,8.145568592131877,0.3385055742347322,0.2417586618286338,4.097082913967986,0.6505515979111935,-0.010717405249151657,0.33850557423473215,12,0.2,0.25,2.1251913472253583
521,GRU,20,20,25,8.280327931889016,0.34501366382870896,0.25969780699127887,4.062816483171358,0.7527701056457512,0.0,0.3054652449208117,14,0.5,0.6666666666666666,2.0689889398741568
522,GRU,20,20,26,8.395610637668783,0.34452654191533744,0.29961232191676684,3.9616975560183922,0.8422734093660371,-0.03592775829863637,0.3664257974708574,11,0.2,0.2857142857142857,1.6600489879074365
523,GRU,20,20,27,8.103605743236683,0.33367720169975584,0.27713993440244133,3.965569612763966,0.7702646954988768,-0.02151431764095113,0.3336772016997559,12,0.2,0.25,1.753052286932252
524,GRU,20,20,28,8.33659247655579,0.34735801985649123,0.27154707735317596,4.047903683064878,0.8155904401020111,0.0,0.34735801985649123,12,0.2,0.25,1.8902233318088366
525,GRU,20,20,29,8.08873664491278,0.3370306935380325,0.27463810487467816,4.002230494833959,0.7896219241121876,0.0,0.35771569441825884,11,0.09090909090909091,0.1111111111111111,1.8594098626285511
526,GRU,20,20,30,7.397487889669083,0.307937925258232,0.2324062186614557,4.04892776476685,0.6738451529121012,-0.003488841735757031,0.307937925258232,12,0.2,0.25,1.7992386270072234
527,GRUA,20,20,0,7.182625895262894,0.29927607896928726,0.2626751794768182,3.9618898891950303,0.7449115988504249,0.0,0.31902307283505404,11,0.09090909090909091,0.1111111111111111,1.2295538593495632
528,GRUA,20,20,1,7.1232739808944,0.29680308253726667,0.2392222799360874,4.014547785774814,0.7202129848168086,0.0,0.2792757417872868,13,0.3333333333333333,0.42857142857142855,1.6602235114439141
529,GRUA,20,20,2,8.562342424081766,0.35642416621224565,0.2659760124971996,4.084001879764975,0.7920683274639888,-0.0040812174939355295,0.3366859463313741,13,0.3333333333333333,0.42857142857142855,2.192676364460041
530,GRUA,20,20,3,8.585079629626211,0.35686812888892,0.2874181138189604,4.019479494502675,0.8670452122770533,-0.010122268146065316,0.33571900960378553,13,0.3333333333333333,0.42857142857142855,1.9954887408486468
531,GRUA,20,20,4,8.547112678979872,0.3560871727976275,0.2760983607942213,4.060117573561792,0.8424658385606634,-0.0005102659184057501,0.3560871727976276,12,0.2,0.25,2.1238182577270375
532,GRUA,20,20,5,9.4025535120352,0.3914734793772697,0.26922803157400826,4.133823202968426,0.7345753559787895,-0.0035950034903629025,0.39147347937726973,12,0.09090909090909091,0.1,2.383939311746902
533,GRUA,20,20,6,7.947106128538842,0.3302602017356882,0.25394534816531705,4.070568555266911,0.7311873701012845,-0.010430643441162513,0.33026020173568826,12,0.2,0.25,1.9188252527939569
534,GRUA,20,20,7,9.122159030970101,0.37948424267728026,0.2747376404687466,4.114562444151472,0.838730963011014,-0.007268603357687198,0.359630207069331,13,0.3333333333333333,0.42857142857142855,2.2513703299831933
535,GRUA,20,20,8,8.147568847918082,0.3394820353299201,0.2596455790371989,4.087407482581187,0.7949401878987827,0.0,0.32024445657579526,13,0.3333333333333333,0.42857142857142855,2.014832628065283
536,GRUA,20,20,9,8.174965382290933,0.34062355759545554,0.260842646449268,4.085936416503802,0.7611141326299595,0.0,0.3406235575954556,12,0.2,0.25,1.9688823339341188
537,GRUA,20,20,10,7.77740199740728,0.32231260412705004,0.2736009459520987,3.9582674572862557,0.8374040657352664,-0.017096482429273863,0.32231260412705004,12,0.2,0.25,1.6997574790409176
538,GRUA,20,20,11,8.495183385812464,0.35396597440885263,0.2593162434356585,4.100841568551993,0.7757939426736131,0.0,0.35396597440885263,12,0.2,0.25,2.2771769267770963
539,GRUA,20,20,12,7.451356464609798,0.31047318602540824,0.21925512658110513,4.124584350581567,0.5865845763804369,0.0,0.3104731860254083,12,0.2,0.25,1.8131330608791942
540,GRUA,20,20,13,7.474927785493353,0.3114412025148905,0.23621318214451847,4.037896716604868,0.6554501951680876,-0.00016946256799066362,0.3291001005730205,11,0.2,0.2857142857142857,2.0041339573599397
541,GRUA,20,20,14,8.563842802919343,0.3568267834549726,0.29483022448735824,4.043771142425336,0.9268041152933102,0.0,0.532071198416623,5,0.0,0.0,1.896431681873707
542,GRUA,20,20,15,7.357171181356744,0.30654879922319767,0.22972840157309105,4.087268726052754,0.6539204937738661,0.0,0.3240030864505288,11,0.09090909090909091,0.1111111111111111,1.6027092407956443
543,GRUA,20,20,16,9.137850724259398,0.3807437801774749,0.2687504698886223,4.144306388692849,0.8238959659821372,0.0,0.3617194435699939,13,0.3333333333333333,0.42857142857142855,2.612615130543866
544,GRUA,20,20,17,7.24747037023661,0.3005881009412326,0.24659364512343226,3.990991790213597,0.6812072867860737,-0.015377923395074156,0.3005881009412326,12,0.2,0.25,1.3257200833599665
545,GRUA,20,20,18,9.009921049747838,0.37541337707282657,0.25877402953732204,4.149572567039367,0.7535872011960483,0.0,0.3560173553823688,13,0.3333333333333333,0.42857142857142855,2.459489251650214
546,GRUA,20,20,19,7.937389169926269,0.32961684428670696,0.2713005626776967,3.9713542907253774,0.7568669209124956,-0.013292453522651293,0.35003304992857803,11,0.2,0.2857142857142857,1.8266915593375601
547,GRUA,20,20,20,7.767448864520819,0.3233210826505371,0.2679067543425174,3.9927835697266145,0.795216199303562,-0.0038714404539637037,0.30384147284034246,13,0.3333333333333333,0.42857142857142855,1.7903549656155424
548,GRUA,20,20,21,7.1849869615116795,0.2990999227245728,0.2402908720720117,4.006670243009044,0.7130785872915952,-0.0023393767507879915,0.2811479959473622,13,0.3333333333333333,0.42857142857142855,1.6291101843498401
549,GRUA,20,20,22,7.96739223732409,0.3312146488151445,0.2626260706055998,3.989144884976189,0.7092817037297214,-0.005297924049851854,0.311296270481933,13,0.3333333333333333,0.42857142857142855,1.7893251761191937
550,GRUA,20,20,23,7.512078013090018,0.31179567736721825,0.2578531679366876,3.985382597281367,0.71766150349251,-0.014490878138389451,0.3117956773672182,12,0.2,0.25,1.554501833668704
551,GRUA,20,20,24,9.933532314702639,0.4138971797792766,0.29827299289214815,4.143214496423474,0.8764714102270861,0.0,0.43617438706395206,11,0.09090909090909091,0.1111111111111111,2.5122718836985114
552,GRUA,20,20,25,9.341448917000175,0.3889146953180594,0.25857975979174297,4.1735387728869515,0.8583326823415063,-0.0037481146833751033,0.3889146953180594,12,0.2,0.25,2.6113217647581655
553,GRUA,20,20,26,7.621161370140644,0.3169702606322855,0.259729718857408,4.010689151001244,0.8134887800391173,-0.005304623824888832,0.29860201175842316,13,0.3333333333333333,0.42857142857142855,1.883859860404634
554,GRUA,20,20,27,7.665554549518221,0.31931051048846487,0.27063893679575945,3.990791356314685,0.8519786996250804,-0.0010511488975315508,0.300190533346835,13,0.3333333333333333,0.42857142857142855,1.7317535474203964
555,GRUA,20,20,28,6.968591440259116,0.28900698941787234,0.24084567676494412,3.9756551308648933,0.6789596627805929,-0.016211847115090272,0.2890069894178723,12,0.2,0.25,1.5160961445270598
556,GRUA,20,20,29,7.484562363844408,0.3118567651601837,0.27068846005454544,3.9572561959053116,0.7647716773024733,0.0,0.33193258918642327,11,0.09090909090909091,0.1111111111111111,1.40943611891857
557,GRUA,20,20,30,8.458274433046498,0.3520094551036615,0.2562964383635243,4.119880124637838,0.7880977834725114,-0.005023755279310649,0.3520094551036615,12,0.2,0.25,2.256581977991564
558,RNN,20,25,0,8.629531408140696,0.3589403692606184,0.26797267619378856,4.040978735291602,0.6962175257777004,-0.0074812729429272196,0.31770078360921294,14,0.5,0.6666666666666666,2.1715538765211697
559,RNN,20,25,1,9.285833010616024,0.38685051174505275,0.28791621924220734,4.083851937884664,0.8444331814469939,-0.000710364367379146,0.3868505117450527,12,0.2,0.25,2.3381187209913623
560,RNN,20,25,2,9.95472437412741,0.41478018225530877,0.29724444559018903,4.127370664885273,0.8336310676793182,0.0,0.4370675407923398,11,0.09090909090909091,0.1111111111111111,2.465006382795983
561,RNN,20,25,3,8.70673279363729,0.3627805330682204,0.2306874230821889,4.196431732840956,0.646849685808665,0.0,0.3796273306659328,11,0.2,0.2857142857142857,2.6431250907897352
562,RNN,20,25,4,7.909574851397817,0.32920760131355764,0.26510817830152544,3.9997458202383265,0.7411441264637895,-0.004296209936216933,0.3292076013135577,12,0.2,0.25,1.7476894034223855
563,RNN,20,25,5,7.857337411577003,0.32738905881570846,0.24110130327172863,4.090495569261417,0.6952857567110744,0.0,0.32738905881570846,12,0.2,0.25,1.9912439914544158
564,RNN,20,25,6,6.920013667640258,0.2883339028183441,0.22346258547948322,4.074766446785114,0.6859794699232418,0.0,0.2883339028183441,12,0.2,0.25,1.671784588526191
565,RNN,20,25,7,7.388305229768701,0.3078460512403625,0.2578186194970928,3.974280358901755,0.7227845019586621,0.0,0.30784605124036246,12,0.09090909090909091,0.1,1.1634431787661068
566,RNN,20,25,8,6.934324727295721,0.28893019697065503,0.25435339241820276,3.93928186413192,0.7433300955625963,0.0,0.28893019697065503,12,0.2,0.25,1.343378418095937
