,accuracy,loss
0,tensor(0.4867),1.0424620407819747
1,tensor(0.5100),1.0060666358470918
2,tensor(0.4767),1.0111510533094406
3,tensor(0.5533),0.9975452941656112
4,tensor(0.5133),0.9940703922510147
5,tensor(0.5500),0.9789535760879516
6,tensor(0.6667),0.9208141881227493
7,tensor(0.7367),0.7359765842556953
8,tensor(0.5267),1.0579406690597535
9,tensor(0.6600),0.859351806640625
10,tensor(0.7167),0.7606718951463699
11,tensor(0.6900),0.7300504353642464
12,tensor(0.6667),0.7364793863892555
13,tensor(0.6900),0.7026932138204575
14,tensor(0.6967),0.6792579412460327
15,tensor(0.6633),0.7142324316501617
16,tensor(0.6800),0.643363612294197
17,tensor(0.7567),0.6256789129972458
18,tensor(0.7800),0.5933565720915794
19,tensor(0.7400),0.6429874461889267
20,tensor(0.8467),0.5548564773797989
21,tensor(0.8033),0.5684997966885567
22,tensor(0.8067),0.5525397053360939
23,tensor(0.8333),0.49569612234830857
24,tensor(0.8467),0.46328260719776154
25,tensor(0.8133),0.45327258974313733
26,tensor(0.8167),0.44670470148324964
27,tensor(0.8167),0.4129554781317711
28,tensor(0.8133),0.4102975037693977
29,tensor(0.8567),0.36967595517635343
30,tensor(0.5433),1.1901511576771737
31,tensor(0.5467),1.2453196838498115
32,tensor(0.7500),0.6716373851895332
33,tensor(0.8133),0.4305504938960075
34,tensor(0.7700),0.4813256084918976
35,tensor(0.8033),0.46353107899427415
36,tensor(0.8300),0.4044881528615952
37,tensor(0.8333),0.3726364234089851
38,tensor(0.8367),0.36879338428378106
39,tensor(0.8067),0.3802770732343197
40,tensor(0.8300),0.3614624059200287
41,tensor(0.8633),0.34374170392751696
42,tensor(0.8333),0.3512183099985123
43,tensor(0.8133),0.3586271739006042
44,tensor(0.8500),0.34077836960554125
45,tensor(0.7233),0.7514738726615906
46,tensor(0.5533),1.2483554443717002
47,tensor(0.5967),0.9422485634684563
48,tensor(0.7200),0.658465433716774
49,tensor(0.7833),0.49778089582920076
50,tensor(0.8367),0.4000465404987335
51,tensor(0.8367),0.3738314142823219
52,tensor(0.8433),0.3615539214015007
53,tensor(0.8267),0.36206145912408827
54,tensor(0.8400),0.3553997230529785
55,tensor(0.8400),0.3512685412168503
56,tensor(0.8433),0.347776792049408
57,tensor(0.8467),0.34504572629928587
58,tensor(0.8200),0.34632122337818144
59,tensor(0.8667),0.3389982104301453
60,tensor(0.8733),0.3326904213428497
61,tensor(0.8100),0.3455846560001373
62,tensor(0.8533),0.3334509500861168
63,tensor(0.8567),0.3403528767824173
64,tensor(0.8433),0.3336297392845154
65,tensor(0.8667),0.3283937871456146
66,tensor(0.6833),0.8781968849897385
67,tensor(0.6600),1.155226918309927
68,tensor(0.4867),1.560308916568756
69,tensor(0.5500),1.2398882412910461
70,tensor(0.5467),1.0719785463809968
71,tensor(0.5167),0.9868830156326294
72,tensor(0.5133),0.9854443579912185
73,tensor(0.4667),0.9859850436449051
74,tensor(0.5867),0.9716001826524735
75,tensor(0.5167),0.9757201999425889
76,tensor(0.5600),0.9616130512952804
77,tensor(0.6333),0.9535450804233551
78,tensor(0.5800),0.950093407034874
79,tensor(0.5867),0.9349816614389419
